       Ti        Tf      G1      G2      G3
   -0.192    -0.190    1.00    2.01    0.00
   -0.190    -0.188    1.00    1.00    0.00
   -0.188    -0.186    2.01    0.00    0.00
   -0.186    -0.184    1.00    1.00    0.00
   -0.184    -0.182    4.02    0.00    0.00
   -0.182    -0.180    3.01    0.00    0.00
   -0.180    -0.178    2.01    1.00    0.00
   -0.178    -0.176    2.01    1.00    1.00
   -0.176    -0.174    1.00    1.00    0.00
   -0.174    -0.172    0.00    0.00    0.00
   -0.172    -0.170    0.00    1.00    0.00
   -0.170    -0.168    1.00    0.00    0.00
   -0.168    -0.166    7.07    0.00    0.00
   -0.166    -0.164    2.01    0.00    0.00
   -0.164    -0.162    0.00    0.00    0.00
   -0.162    -0.160    4.04    2.01    1.00
   -0.160    -0.158    4.02    0.00    0.00
   -0.158    -0.156    5.05    2.01    0.00
   -0.156    -0.154    0.00    0.00    1.00
   -0.154    -0.152    4.03    0.00    1.00
   -0.152    -0.150    0.00    0.00    0.00
   -0.150    -0.148    2.01    0.00    0.00
   -0.148    -0.146    3.02    0.00    2.01
   -0.146    -0.144    3.01    0.00    0.00
   -0.144    -0.142    0.00    0.00    0.00
   -0.142    -0.140    2.01    0.00    0.00
   -0.140    -0.138    0.00    1.00    0.00
   -0.138    -0.136    2.01    0.00    0.00
   -0.136    -0.134    1.00    1.00    0.00
   -0.134    -0.132    4.02    0.00    0.00
   -0.132    -0.130    0.00    0.00    0.00
   -0.130    -0.128    4.03    1.00    0.00
   -0.128    -0.126    3.02    1.00    1.00
   -0.126    -0.124    4.03    1.00    1.00
   -0.124    -0.122    2.01    1.00    1.00
   -0.122    -0.120    3.01    0.00    0.00
   -0.120    -0.118    6.06    1.00    0.00
   -0.118    -0.116    2.01    1.01    2.01
   -0.116    -0.114    2.01    0.00    0.00
   -0.114    -0.112    3.03    2.01    1.00
   -0.112    -0.110    3.02    0.00    2.01
   -0.110    -0.108    3.02    1.00    0.00
   -0.108    -0.106    4.04    2.01    1.00
   -0.106    -0.104    0.00    2.01    0.00
   -0.104    -0.102    1.00    0.00    0.00
   -0.102    -0.100    1.00    1.00    0.00
   -0.100    -0.098    3.02    0.00    2.01
   -0.098    -0.096    0.00    0.00    0.00
   -0.096    -0.094    4.03    1.00    1.00
   -0.094    -0.092    1.00    0.00    1.00
   -0.092    -0.090    2.01    0.00    0.00
   -0.090    -0.088    3.02    1.00    0.00
   -0.088    -0.086    3.01    0.00    0.00
   -0.086    -0.084    1.00    0.00    0.00
   -0.084    -0.082    1.00    1.00    0.00
   -0.082    -0.080    3.02    0.00    1.00
   -0.080    -0.078    1.00    0.00    2.01
   -0.078    -0.076    1.00    0.00    0.00
   -0.076    -0.074    2.01    2.01    0.00
   -0.074    -0.072    0.00    1.00    0.00
   -0.072    -0.070    1.00    0.00    1.00
   -0.070    -0.068    1.00    0.00    0.00
   -0.068    -0.066    2.01    1.00    0.00
   -0.066    -0.064    1.00    1.00    1.00
   -0.064    -0.062    2.01    1.00    0.00
   -0.062    -0.060    3.02    2.01    0.00
   -0.060    -0.058    2.01    2.01    0.00
   -0.058    -0.056    2.01    1.00    1.00
   -0.056    -0.054    2.01    0.00    0.00
   -0.054    -0.052    5.04    0.00    1.00
   -0.052    -0.050    2.01    0.00    1.00
   -0.050    -0.048    2.01    0.00    2.01
   -0.048    -0.046    1.00    1.00    0.00
   -0.046    -0.044    3.02    1.00    0.00
   -0.044    -0.042    3.02    2.01    0.00
   -0.042    -0.040    2.01    0.00    1.00
   -0.040    -0.038    2.01    0.00    1.00
   -0.038    -0.036    3.01    0.00    0.00
   -0.036    -0.034    0.00    1.00    0.00
   -0.034    -0.032    0.00    1.00    1.00
   -0.032    -0.030    3.02    1.00    0.00
   -0.030    -0.028    2.01    2.01    0.00
   -0.028    -0.026    4.03    0.00    1.00
   -0.026    -0.024    4.04    3.02    0.00
   -0.024    -0.022    3.02    1.00    0.00
   -0.022    -0.020    5.05    2.01    0.00
   -0.020    -0.018    2.01    2.01    1.00
   -0.018    -0.016    5.06    4.03    0.00
   -0.016    -0.014    8.11    1.00    1.00
   -0.014    -0.012   14.38    5.05    0.00
   -0.012    -0.010    5.05    2.01    0.00
   -0.010    -0.008   13.47    8.20    4.04
   -0.008    -0.006   12.53   18.67    0.00
   -0.006    -0.004   16.70   11.32    3.02
   -0.004    -0.002   20.28   24.26    3.02
   -0.002     0.000   14.92   28.72    3.02
    0.000     0.002   23.28   34.37   18.88
    0.002     0.004   23.16   65.68   23.33
    0.004     0.006   30.77   73.53   59.46
    0.006     0.008   54.91  172.83  103.41
    0.008     0.010   66.49  181.28  127.93
    0.010     0.012   62.92  144.74  106.65
    0.012     0.014   52.54  155.41   76.06
    0.014     0.016   45.34  143.37   62.14
    0.016     0.018   34.06  107.52   44.02
    0.018     0.020   30.02   78.30   33.72
    0.020     0.022   13.79   66.15   26.74
    0.022     0.024   11.15   54.41   16.69
    0.024     0.026   20.85   68.37   23.33
    0.026     0.028   15.63   40.39   26.74
    0.028     0.030   14.51   45.04   23.33
    0.030     0.032    9.82   37.26   17.79
    0.032     0.034   12.22   44.94   22.21
    0.034     0.036   10.61   20.26   12.39
    0.036     0.038    9.55   28.85    5.07
    0.038     0.040   15.94   21.14    7.13
    0.040     0.042   12.58   16.70    5.07
    0.042     0.044   11.45   16.56    1.00
    0.044     0.046    9.31   14.43    1.00
    0.046     0.048   13.67   20.92    2.01
    0.048     0.050    8.20    8.15    1.00
    0.050     0.052   14.47    7.13    2.01
    0.052     0.054   12.42   11.27    1.00
    0.054     0.056    8.18    7.11    1.00
    0.056     0.058   10.33   12.32    1.00
    0.058     0.060    4.07    7.13    2.01
    0.060     0.062    7.14    6.09    1.00
    0.062     0.064    8.15    4.04    1.00
    0.064     0.066    7.11    4.03    0.00
    0.066     0.068    4.07    6.10    2.01
    0.068     0.070    7.09    1.00    1.00
    0.070     0.072   11.20    2.01    0.00
    0.072     0.074    4.05    3.02    1.00
    0.074     0.076    3.01    0.00    0.00
    0.076     0.078    4.02    0.00    0.00
    0.078     0.080    5.06    3.02    0.00
    0.080     0.082    3.02    0.00    1.00
    0.082     0.084    6.07    2.01    0.00
    0.084     0.086    6.06    1.00    0.00
    0.086     0.088    5.06    1.01    2.01
    0.088     0.090    5.06    3.02    1.00
    0.090     0.092    2.01    0.00    0.00
    0.092     0.094    4.02    0.00    0.00
    0.094     0.096    3.02    1.00    0.00
    0.096     0.098    2.01    0.00    0.00
    0.098     0.100    6.06    1.00    0.00
    0.100     0.102    3.03    2.01    1.00
    0.102     0.104    7.09    2.01    0.00
    0.104     0.106    4.03    1.00    1.00
    0.106     0.108    1.00    0.00    2.01
    0.108     0.110    4.04    1.01    2.01
    0.110     0.112    8.10    0.00    1.00
    0.112     0.114    3.01    0.00    0.00
    0.114     0.116    6.05    0.00    0.00
    0.116     0.118    4.02    0.00    0.00
    0.118     0.120    2.01    0.00    2.01
    0.120     0.122    2.01    0.00    0.00
    0.122     0.124    4.02    0.00    0.00
    0.124     0.126    5.04    0.00    1.00
    0.126     0.128    1.00    0.00    1.00
    0.128     0.130    1.00    1.00    1.00
    0.130     0.132    2.01    0.00    0.00
    0.132     0.134    0.00    2.01    0.00
    0.134     0.136    2.01    0.00    0.00
    0.136     0.138    3.01    0.00    0.00
    0.138     0.140    4.03    1.00    0.00
    0.140     0.142    0.00    1.00    0.00
    0.142     0.144    1.00    1.00    0.00
    0.144     0.146    2.01    0.00    1.00
    0.146     0.148    5.05    0.00    2.01
    0.148     0.150    4.03    0.00    1.00
    0.150     0.152    3.02    0.00    2.01
    0.152     0.154    2.01    0.00    0.00
    0.154     0.156    2.01    0.00    0.00
    0.156     0.158    0.00    0.00    1.00
    0.158     0.160    3.02    2.01    0.00
    0.160     0.162    1.00    0.00    0.00
    0.162     0.164    5.04    1.00    0.00
    0.164     0.166    2.01    1.00    1.00
    0.166     0.168    2.01    3.02    0.00
    0.168     0.170    3.01    0.00    0.00
    0.170     0.172    2.01    0.00    1.00
    0.172     0.174    3.02    0.00    1.00
    0.174     0.176    2.01    1.00    0.00
    0.176     0.178    3.02    1.00    0.00
    0.178     0.180    5.05    2.01    0.00
    0.180     0.182    1.00    0.00    0.00
    0.182     0.184    1.00    0.00    1.00
    0.184     0.186    2.01    0.00    0.00
    0.186     0.188    1.00    0.00    0.00
    0.188     0.190    3.02    1.00    0.00
    0.190     0.192    1.01    4.03    0.00
    0.192     0.194    1.00    0.00    0.00
    0.194     0.196    4.03    1.00    0.00
    0.196     0.198    1.00    0.00    0.00
    0.198     0.200    0.00    1.00    0.00
    0.200     0.202    2.01    0.00    0.00
    0.202     0.204    2.01    1.00    0.00
    0.204     0.206    5.04    1.00    0.00
    0.206     0.208    1.00    1.00    0.00
    0.208     0.210    2.01    0.00    2.01
    0.210     0.212    0.00    1.00    0.00
    0.212     0.214    2.01    1.00    0.00
    0.214     0.216    1.00    0.00    0.00
    0.216     0.218    3.01    0.00    0.00
    0.218     0.220    1.00    1.00    0.00
    0.220     0.222    1.00    1.00    0.00
    0.222     0.224    3.02    0.00    1.00
    0.224     0.226    1.00    0.00    1.00
    0.226     0.228    5.04    1.00    0.00
    0.228     0.230    0.00    0.00    0.00
    0.230     0.232    2.01    1.00    1.00
    0.232     0.234    5.05    1.00    1.00
    0.234     0.236    2.01    1.00    1.00
    0.236     0.238    2.01    0.00    1.00
    0.238     0.240    3.02    1.00    0.00
    0.240     0.242    1.00    0.00    0.00
    0.242     0.244    0.00    1.00    0.00
    0.244     0.246    1.00    0.00    0.00
    0.246     0.248    0.00    0.00    1.00
    0.248     0.250    1.00    0.00    0.00
    0.250     0.252    2.01    0.00    1.00
    0.252     0.254    3.02    0.00    1.00
    0.254     0.256    6.05    0.00    0.00
    0.256     0.258    1.00    1.00    0.00
    0.258     0.260    2.01    1.00    1.00
    0.260     0.262    2.01    1.00    0.00
    0.262     0.264    5.05    1.00    1.00
    0.264     0.266    0.00    0.00    1.00
    0.266     0.268    0.00    3.02    0.00
    0.268     0.270    2.01    0.00    1.00
    0.270     0.272    0.00    0.00    1.00
    0.272     0.274    2.01    0.00    0.00
    0.274     0.276    6.06    1.00    0.00
    0.276     0.278    1.00    1.00    1.00
    0.278     0.280    3.02    2.01    0.00
    0.280     0.282    5.05    2.01    0.00
    0.282     0.284    1.00    1.00    0.00
    0.284     0.286    0.00    3.02    0.00
    0.286     0.288    2.01    0.00    2.01
    0.288     0.290    1.00    0.00    0.00
    0.290     0.292    1.01    2.01    1.00
    0.292     0.294    4.03    0.00    1.00
    0.294     0.296    3.03    2.01    1.00
    0.296     0.298    3.02    1.00    0.00
    0.298     0.300    2.01    0.00    1.00
    0.300     0.302    0.00    0.00    2.01
    0.302     0.304    1.00    1.00    0.00
    0.304     0.306    1.00    0.00    0.00
    0.306     0.308    1.01    1.01    2.01
    0.308     0.310    3.01    0.00    0.00
    0.310     0.312    4.03    0.00    1.00
    0.312     0.314    4.03    1.00    0.00
    0.314     0.316    2.01    0.00    0.00
    0.316     0.318    0.00    0.00    0.00
    0.318     0.320    2.01    2.01    1.00
    0.320     0.322    1.00    1.00    0.00
    0.322     0.324    2.01    2.01    1.00
    0.324     0.326    1.00    0.00    0.00
    0.326     0.328    1.00    0.00    1.00
    0.328     0.330    2.01    2.01    1.00
    0.330     0.332    2.01    0.00    1.00
    0.332     0.334    4.03    1.00    1.00
    0.334     0.336    3.02    1.00    0.00
    0.336     0.338    3.02    0.00    1.00
    0.338     0.340    0.00    0.00    1.00
    0.340     0.342    2.01    1.00    1.00
    0.342     0.344    4.02    0.00    0.00
    0.344     0.346    2.01    1.00    0.00
    0.346     0.348    2.01    1.00    0.00
    0.348     0.350    1.00    0.00    0.00
    0.350     0.352    2.01    0.00    0.00
    0.352     0.354    0.00    0.00    3.02
    0.354     0.356    2.01    0.00    3.02
    0.356     0.358    2.01    0.00    1.00
    0.358     0.360    2.01    1.00    0.00
    0.360     0.362    1.01    2.01    1.00
    0.362     0.364    3.02    1.00    1.00
    0.364     0.366    0.00    0.00    0.00
    0.366     0.368    3.01    0.00    0.00
    0.368     0.370    1.00    0.00    0.00
    0.370     0.372    0.00    1.00    0.00
    0.372     0.374    1.00    0.00    0.00
    0.374     0.376    0.00    0.00    1.00
    0.376     0.378    2.01    1.00    0.00
    0.378     0.380    5.04    1.00    0.00
    0.380     0.382    4.03    0.00    1.00
    0.382     0.384    4.05    3.02    1.00
    0.384     0.386    1.00    0.00    0.00
    0.386     0.388    5.04    0.00    0.00
    0.388     0.390    2.01    2.01    0.00
    0.390     0.392    3.02    1.00    0.00
    0.392     0.394    3.01    0.00    0.00
    0.394     0.396    0.00    1.00    0.00
    0.396     0.398    0.00    1.00    1.00
    0.398     0.400    2.01    0.00    0.00
    0.400     0.402    2.01    2.01    1.00
    0.402     0.404    4.02    0.00    0.00
    0.404     0.406    1.00    1.00    1.00
    0.406     0.408    1.01    2.01    1.00
    0.408     0.410    2.01    0.00    0.00
    0.410     0.412    2.01    0.00    0.00
    0.412     0.414    0.00    1.00    0.00
    0.414     0.416    0.00    0.00    0.00
    0.416     0.418    3.03    1.01    2.01
    0.418     0.420    2.01    0.00    0.00
    0.420     0.422    0.00    0.00    0.00
    0.422     0.424    2.01    1.00    1.00
    0.424     0.426    4.03    1.00    0.00
    0.426     0.428    2.01    1.00    1.00
    0.428     0.430    2.01    0.00    1.00
    0.430     0.432    1.00    0.00    0.00
    0.432     0.434    3.01    0.00    0.00
    0.434     0.436    4.02    0.00    0.00
    0.436     0.438    4.03    1.00    0.00
    0.438     0.440    5.04    0.00    0.00
    0.440     0.442    2.01    0.00    1.00
    0.442     0.444    0.00    0.00    0.00
    0.444     0.446    4.02    0.00    0.00
    0.446     0.448    1.00    0.00    1.00
    0.448     0.450    3.02    2.01    0.00
    0.450     0.452    1.00    1.00    0.00
    0.452     0.454    1.00    1.00    0.00
    0.454     0.456    4.02    0.00    0.00
    0.456     0.458    2.01    0.00    0.00
    0.458     0.460    1.00    0.00    1.00
    0.460     0.462    4.02    0.00    0.00
    0.462     0.464    1.00    0.00    0.00
    0.464     0.466    2.01    1.01    2.01
    0.466     0.468    0.00    0.00    0.00
    0.468     0.470    2.01    1.00    0.00
    0.470     0.472    0.00    1.00    0.00
    0.472     0.474    2.01    2.01    0.00
    0.474     0.476    2.01    0.00    0.00
    0.476     0.478    1.00    1.00    1.00
    0.478     0.480    3.02    1.00    0.00
    0.480     0.482    2.01    1.00    0.00
    0.482     0.484    4.03    1.00    1.00
    0.484     0.486    1.00    0.00    0.00
    0.486     0.488    2.01    1.00    1.00
    0.488     0.490    5.04    0.00    1.00
    0.490     0.492    4.03    1.00    0.00
    0.492     0.494    3.02    1.00    0.00
    0.494     0.496    2.01    0.00    0.00
    0.496     0.498    0.00    1.00    1.00
    0.498     0.500    2.01    2.01    0.00
    0.500     0.502    5.06    2.02    2.01
    0.502     0.504    0.00    1.00    1.00
    0.504     0.506    4.02    0.00    0.00
    0.506     0.508    1.00    1.00    0.00
    0.508     0.510    2.01    0.00    0.00
    0.510     0.512    3.02    0.00    1.00
    0.512     0.528   15.06    3.01    5.01
    0.528     0.544   13.05    4.01    5.01
    0.544     0.560   12.04    4.01    1.00
    0.560     0.576   21.10    4.01    3.00
    0.576     0.592   17.08    5.01    4.01
    0.592     0.608   14.05    4.01    4.01
    0.608     0.624   20.10    4.01    4.01
    0.624     0.640    9.03    5.01    4.01
    0.640     0.656   16.06    3.00    3.00
    0.656     0.672   19.09    5.01    4.01
    0.672     0.688   12.05    1.00    9.03
    0.688     0.704    9.02    3.00    2.00
    0.704     0.720   12.04    4.01    2.00
    0.720     0.736   22.12    5.01    3.00
    0.736     0.752   10.03    7.02    2.00
    0.752     0.768   18.09    6.02    4.01
    0.768     0.784   15.08   10.04    6.01
    0.784     0.800   23.12    3.01    4.01
    0.800     0.816   20.08    2.00    2.00
    0.816     0.832   16.07    6.01    2.00
    0.832     0.848   15.06    7.01    1.00
    0.848     0.864   21.10    4.01    3.00
    0.864     0.880   15.06    5.01    1.00
    0.880     0.896    7.02    4.01    5.01
    0.896     0.912   17.07    4.01    3.00
    0.912     0.928   21.13   10.04    5.01
    0.928     0.944   13.05    4.01    5.01
    0.944     0.960   21.13   10.04    4.01
    0.960     0.976   15.08    9.03    6.01
    0.976     0.992   20.11    5.01    5.01
    0.992     1.008   21.11    6.02    4.01
    1.008     1.024   21.14    8.03    9.03
    1.024     1.040   14.05    3.00    3.00
    1.040     1.056   21.12   10.03    2.00
    1.056     1.072   15.06    5.01    3.00
    1.072     1.088   22.12    9.02    1.00
    1.088     1.104   20.12    5.02    9.03
    1.104     1.120   19.10    5.01    5.01
    1.120     1.136   17.07    4.01    3.00
    1.136     1.152   19.08    3.00    3.00
    1.152     1.168   20.10    7.02    2.00
    1.168     1.184   13.05    5.01    4.01
    1.184     1.200   10.03    6.01    2.00
    1.200     1.216   17.08    9.02    0.00
    1.216     1.232    5.02   11.04    3.00
    1.232     1.248    8.03    8.03    5.01
    1.248     1.264   16.06    6.01    1.00
    1.264     1.280   20.09    4.01    3.00
    1.280     1.296   15.08    8.03    9.03
    1.296     1.312   22.10    4.01    1.00
    1.312     1.328   12.04    5.01    4.01
    1.328     1.344    9.04   13.05    3.00
    1.344     1.360   12.04    6.01    2.00
    1.360     1.376   23.15    8.03    6.01
    1.376     1.392   17.08    7.02    3.00
    1.392     1.408    9.03    5.01    4.01
    1.408     1.424   20.08    3.00    1.00
    1.424     1.440   17.07    5.01    2.00
    1.440     1.456   14.05    4.01    3.00
    1.456     1.472   22.12    6.01    3.00
    1.472     1.488   11.04    5.01    5.01
    1.488     1.504   14.06   10.03    2.00
    1.504     1.520    9.03    5.01    4.01
    1.520     1.536   16.06    2.00    2.00
    1.536     1.552   19.09    5.01    3.00
    1.552     1.568   19.12    6.03   11.04
    1.568     1.584   15.06    7.01    1.00
    1.584     1.600   15.06    5.01    2.00
    1.600     1.616   14.06    5.01    5.01
    1.616     1.632   21.12    7.02    4.01
    1.632     1.648   14.05    5.01    2.00
    1.648     1.664   14.07    7.03    8.02
    1.664     1.680   19.09    3.01    5.01
    1.680     1.696   14.06    8.02    2.00
    1.696     1.712   15.07    8.03    5.01
    1.712     1.728   15.07   11.03    1.00
    1.728     1.744   20.08    1.00    3.00
    1.744     1.760   22.11    2.00    4.01
    1.760     1.776   18.11   10.04    6.01
    1.776     1.792   11.04    5.01    4.01
    1.792     1.808   19.10    4.01    6.01
    1.808     1.824   24.15    7.02    5.01
    1.824     1.840   22.11    5.01    1.00
    1.840     1.856   13.05    5.01    2.00
    1.856     1.872   16.07    5.01    3.00
    1.872     1.888   18.09    8.02    3.00
    1.888     1.904   14.06    7.02    2.00
    1.904     1.920   18.07    3.00    1.00
    1.920     1.936   14.06    6.01    3.00
    1.936     1.952   15.05    2.00    2.00
    1.952     1.968   24.15    8.02    3.00
    1.968     1.984   20.09    1.00    5.01
    1.984     2.000    8.03    6.02    5.01
    2.000     2.016   18.08    3.01    4.01
    2.016     2.032   13.05    6.02    4.01
    2.032     2.048   20.09    2.00    3.00
    2.048     2.064   15.05    3.00    0.00
    2.064     2.080   21.14    9.04    7.02
    2.080     2.096   16.06    5.01    1.00
    2.096     2.112   16.07    5.01    3.00
    2.112     2.128   16.07    5.01    3.00
    2.128     2.144   22.12    4.01    4.01
    2.144     2.160   15.06    2.00    5.01
    2.160     2.176   20.10    6.01    2.00
    2.176     2.192   25.16    6.02    5.01
    2.192     2.208   12.05    8.02    2.00
    2.208     2.224   11.04    7.02    4.01
    2.224     2.240   20.11    5.01    6.01
    2.240     2.256   14.06    5.01    4.01
    2.256     2.272   12.05    6.02    8.02
    2.272     2.288   17.07    5.01    2.00
    2.288     2.304   19.09    6.01    1.00
    2.304     2.320   13.05    8.02    3.00
    2.320     2.336   15.07    6.02    4.01
    2.336     2.352   15.07    8.02    4.01
    2.352     2.368   17.08    5.01    5.01
    2.368     2.384   11.04    5.01    3.00
    2.384     2.400   14.06    5.01    6.01
    2.400     2.416   15.07    6.02    6.01
    2.416     2.432   13.04    1.00    3.00
    2.432     2.448   14.06    5.01    6.01
    2.448     2.464   14.04    4.00    0.00
    2.464     2.480   14.06    4.01    6.01
    2.480     2.496   12.05   10.03    1.00
    2.496     2.512   14.04    2.00    1.00
    2.512     2.528   22.14    9.03    6.01
    2.528     2.544   16.08    6.02    5.01
    2.544     2.560   12.04    4.01    4.01
