       Ti        Tf      G1      G2      G3
   -0.058    -0.056    2.02    3.03    2.01
   -0.056    -0.054    6.08    3.02    0.00
   -0.054    -0.052    6.08    2.01    1.00
   -0.052    -0.050    2.01    1.00    0.00
   -0.050    -0.048    8.15    2.02    3.02
   -0.048    -0.046    4.05    4.04    1.00
   -0.046    -0.044    7.12    5.05    0.00
   -0.044    -0.042    8.16    3.04    3.02
   -0.042    -0.040    7.13    4.05    2.01
   -0.040    -0.038    2.02    2.02    3.02
   -0.038    -0.036    8.11    2.01    0.00
   -0.036    -0.034    6.10    5.06    1.00
   -0.034    -0.032    7.10    3.02    0.00
   -0.032    -0.030    3.05    7.13    2.01
   -0.030    -0.028    6.08    2.01    1.00
   -0.028    -0.026    4.05    4.04    1.00
   -0.026    -0.024    5.08    3.04    3.02
   -0.024    -0.022    2.02    4.03    0.00
   -0.022    -0.020    2.02    4.03    0.00
   -0.020    -0.018    1.01    2.01    1.00
   -0.018    -0.016    1.02    6.13    5.07
   -0.016    -0.014    5.06    3.02    1.00
   -0.014    -0.012    4.05    4.04    1.00
   -0.012    -0.010   10.21    3.03    2.01
   -0.010    -0.008   10.21    4.04    1.00
   -0.008    -0.006    6.09    3.02    1.00
   -0.006    -0.004    6.07    2.01    0.00
   -0.004    -0.002    7.09    2.01    0.00
   -0.002     0.000    4.05    5.05    0.00
    0.000     0.002    1.00    1.00    0.00
    0.002     0.004    3.04    3.04    3.02
    0.004     0.006    7.19   10.25    2.01
    0.006     0.008   11.27    4.05    2.01
    0.008     0.010   10.23    5.06    1.00
    0.010     0.012   11.38   12.32    1.00
    0.012     0.014   10.36   11.34    4.04
    0.014     0.016   10.23    5.06    1.00
    0.016     0.018   12.51   12.42    5.07
    0.018     0.020    5.16   14.49    3.02
    0.020     0.022   12.42   12.30    0.00
    0.022     0.024   13.45    9.20    2.01
    0.024     0.026   10.33   11.29    2.01
    0.026     0.028   17.72   11.27    1.00
    0.028     0.030    8.33   10.42   10.27
    0.030     0.032    6.18   12.37    3.02
    0.032     0.034   12.54   15.59    4.04
    0.034     0.036   16.08   29.98    5.07
    0.036     0.038   10.59   27.66    4.04
    0.038     0.040   12.54   15.59    4.04
    0.040     0.042   12.66   20.00    6.10
    0.042     0.044   12.64   22.06    3.02
    0.044     0.046    9.41   16.74    6.10
    0.046     0.048   13.63   15.62    5.07
    0.048     0.050   11.50   14.58    6.10
    0.050     0.052   13.59   14.52    4.04
    0.052     0.054    8.28    9.30    7.13
    0.054     0.056   10.53   23.21    4.04
    0.056     0.058   11.42    8.25    7.13
    0.058     0.060    6.24   16.74    6.10
    0.060     0.062    7.24   11.39    6.10
    0.062     0.064   10.39   13.46    4.04
    0.064     0.066   10.29    9.18    1.00
    0.066     0.068    6.20   12.42    5.07
    0.068     0.070    9.35   13.49    5.07
    0.070     0.072    4.10   11.32    3.02
    0.072     0.074    6.21   13.49    5.07
    0.074     0.076   15.75   13.51    6.10
    0.076     0.078    7.20    9.24    4.04
    0.078     0.080    9.26    6.13    5.07
    0.080     0.082   11.40    8.23    6.10
    0.082     0.084    3.10   15.59    4.04
    0.084     0.086    5.15   11.36    5.07
    0.086     0.088    6.15   10.22    1.00
    0.088     0.090    8.22    8.18    3.02
    0.090     0.092    4.09    4.10    8.17
    0.092     0.094    2.03    5.10    5.07
    0.094     0.096    5.11    4.08    6.10
    0.096     0.098    7.15    6.10    2.01
    0.098     0.100    9.27    7.17    5.07
    0.100     0.102    6.16    8.20    4.04
    0.102     0.104    7.22   11.34    4.04
    0.104     0.106    7.14    4.06    3.02
    0.106     0.108    4.08    5.10    5.07
    0.108     0.110    4.12   14.46    2.01
    0.110     0.112    6.13    5.09    4.04
    0.112     0.114    5.13    7.19    6.10
    0.114     0.116    5.11    5.10    5.07
    0.116     0.118    5.09    6.10    2.01
    0.118     0.120    6.17   11.32    3.02
    0.120     0.122    6.15    8.18    3.02
    0.122     0.124    0.00    6.07    0.00
    0.124     0.126    6.12    6.10    2.01
    0.126     0.128    6.09    5.05    0.00
    0.128     0.130    3.03    4.03    0.00
    0.130     0.132    7.12    3.03    2.01
    0.132     0.134   10.26    6.10    2.01
    0.134     0.136    8.17    7.10    0.00
    0.136     0.138    2.03    7.11    1.00
    0.138     0.140    3.03    3.02    1.00
    0.140     0.142    8.18    7.11    1.00
    0.142     0.144    2.03    8.15    1.00
    0.144     0.146    6.10    5.06    1.00
    0.146     0.148    8.16    6.07    0.00
    0.148     0.150    9.23    6.11    3.02
    0.150     0.152    2.01    3.02    0.00
    0.152     0.154    8.10    1.00    0.00
    0.154     0.156    7.12    3.03    2.01
    0.156     0.158    4.03    2.01    0.00
    0.158     0.160    4.07    7.11    1.00
    0.160     0.162    7.11    3.02    1.00
    0.162     0.164    4.03    2.01    0.00
    0.164     0.166    7.09    2.01    0.00
    0.166     0.168    4.03    1.00    0.00
    0.168     0.170    3.02    2.01    0.00
    0.170     0.172    1.00    1.00    0.00
    0.172     0.174    6.07    1.00    1.00
    0.174     0.176    3.03    0.00    4.04
    0.176     0.178    8.14    3.02    1.00
    0.178     0.180    4.03    1.00    1.00
    0.180     0.182    0.00    1.00    0.00
    0.182     0.184    2.01    1.00    1.00
    0.184     0.186    2.02    1.01    3.02
    0.186     0.188    2.01    0.00    0.00
    0.188     0.190    5.05    1.00    1.00
    0.190     0.192    4.03    1.00    0.00
    0.192     0.194    1.00    2.01    0.00
    0.194     0.196    5.06    2.01    1.00
    0.196     0.198    4.04    3.02    0.00
    0.198     0.200    3.01    0.00    0.00
    0.200     0.202    3.02    1.00    0.00
    0.202     0.204    4.06    2.02    4.04
    0.204     0.206    1.00    2.01    0.00
    0.206     0.208   10.16    1.00    0.00
    0.208     0.210    1.00    0.00    0.00
    0.210     0.212    1.01    4.03    0.00
    0.212     0.214    3.02    0.00    1.00
    0.214     0.216    1.00    1.00    0.00
    0.216     0.218    2.01    0.00    2.01
    0.218     0.220    2.01    1.00    1.00
    0.220     0.222    2.01    1.00    0.00
    0.222     0.224    1.00    2.01    0.00
    0.224     0.226    1.00    0.00    0.00
    0.226     0.228    1.00    1.00    0.00
    0.228     0.230    1.00    0.00    0.00
    0.230     0.232    2.01    1.00    0.00
    0.232     0.234    3.02    2.01    0.00
    0.234     0.236    0.00    2.01    0.00
    0.236     0.238    1.01    2.01    1.00
    0.238     0.240    0.00    0.00    0.00
    0.240     0.242    3.01    0.00    0.00
    0.242     0.244    1.00    0.00    0.00
    0.244     0.246    4.03    1.00    1.00
    0.246     0.248    2.01    0.00    0.00
    0.248     0.250    4.03    0.00    1.00
    0.250     0.252    5.04    0.00    0.00
    0.252     0.254    1.00    1.00    0.00
    0.254     0.256    3.02    1.00    0.00
    0.256     0.258    6.08    2.01    1.00
    0.258     0.260    2.01    0.00    1.00
    0.260     0.262    1.00    1.00    1.00
    0.262     0.264    5.04    1.00    0.00
    0.264     0.266    1.00    2.01    0.00
    0.266     0.268    2.01    1.00    0.00
    0.268     0.270    3.01    0.00    0.00
    0.270     0.272    5.05    1.00    1.00
    0.272     0.274    2.01    0.00    0.00
    0.274     0.276    4.03    1.00    1.00
    0.276     0.278    1.00    1.00    1.00
    0.278     0.280    2.01    2.01    0.00
    0.280     0.282    5.06    2.01    1.00
    0.282     0.284    0.00    1.00    0.00
    0.284     0.286    7.09    2.01    0.00
    0.286     0.288    6.06    0.00    1.00
    0.288     0.290    3.02    2.01    0.00
    0.290     0.292    1.00    2.01    0.00
    0.292     0.294    2.01    0.00    1.00
    0.294     0.296    0.00    0.00    0.00
    0.296     0.298    6.06    0.00    1.00
    0.298     0.300    2.01    1.00    0.00
    0.300     0.302    2.01    1.00    0.00
    0.302     0.304    3.03    2.01    1.00
    0.304     0.306    1.00    0.00    0.00
    0.306     0.308    1.00    2.01    0.00
    0.308     0.310    2.01    2.01    1.00
    0.310     0.312    0.00    2.01    0.00
    0.312     0.314    6.06    1.00    0.00
    0.314     0.316    2.01    0.00    1.00
    0.316     0.318    3.03    3.02    0.00
    0.318     0.320    4.02    0.00    0.00
    0.320     0.322    1.00    0.00    0.00
    0.322     0.324    5.05    2.01    0.00
    0.324     0.326    5.04    0.00    1.00
    0.326     0.328    1.00    0.00    0.00
    0.328     0.330    3.02    2.01    0.00
    0.330     0.332    3.02    1.00    0.00
    0.332     0.334    1.00    1.00    1.00
    0.334     0.336    2.01    1.00    0.00
    0.336     0.338    3.01    0.00    0.00
    0.338     0.340    2.01    0.00    0.00
    0.340     0.342    2.01    0.00    0.00
    0.342     0.344    1.00    1.00    0.00
    0.344     0.346    0.00    0.00    1.00
    0.346     0.348    1.01    2.01    1.00
    0.348     0.350    3.01    0.00    0.00
    0.350     0.352    1.00    1.00    0.00
    0.352     0.354    2.01    0.00    0.00
    0.354     0.356    2.01    0.00    2.01
    0.356     0.358    1.00    1.00    1.00
    0.358     0.360    2.01    1.00    1.00
    0.360     0.362    3.03    2.01    1.00
    0.362     0.364    1.00    1.00    0.00
    0.364     0.366    1.00    1.00    1.00
    0.366     0.368    1.00    0.00    0.00
    0.368     0.370    1.00    1.00    0.00
    0.370     0.372    3.02    1.00    0.00
    0.372     0.374    2.01    1.00    0.00
    0.374     0.376    5.04    1.00    0.00
    0.376     0.378    4.03    0.00    1.00
    0.378     0.380    2.01    1.00    0.00
    0.380     0.382    7.10    3.02    0.00
    0.382     0.384    3.02    1.00    0.00
    0.384     0.386    1.01    1.01    2.01
    0.386     0.388    5.04    0.00    0.00
    0.388     0.390    2.01    0.00    2.01
    0.390     0.392    4.02    0.00    0.00
    0.392     0.394    0.00    0.00    0.00
    0.394     0.396    2.01    1.00    0.00
    0.396     0.398    1.01    3.03    2.01
    0.398     0.400    2.01    0.00    0.00
    0.400     0.402    0.00    2.01    1.00
    0.402     0.404    3.02    1.00    0.00
    0.404     0.406    4.03    1.00    0.00
    0.406     0.408    3.02    1.00    0.00
    0.408     0.410    1.00    0.00    1.00
    0.410     0.412    1.01    2.01    1.00
    0.412     0.414    1.00    1.00    0.00
    0.414     0.416    2.01    1.01    2.01
    0.416     0.418    2.01    0.00    0.00
    0.418     0.420    3.01    0.00    0.00
    0.420     0.422    2.01    0.00    0.00
    0.422     0.424    2.01    1.00    0.00
    0.424     0.426    2.01    1.00    0.00
    0.426     0.428    0.00    1.01    3.02
    0.428     0.430    1.00    1.00    0.00
    0.430     0.432    1.00    0.00    1.00
    0.432     0.434    3.02    1.00    0.00
    0.434     0.436    5.04    1.00    0.00
    0.436     0.438    1.00    1.00    0.00
    0.438     0.440    3.01    0.00    0.00
    0.440     0.442    4.03    2.01    0.00
    0.442     0.444    3.01    0.00    0.00
    0.444     0.446    3.01    0.00    0.00
    0.446     0.448    0.00    3.02    0.00
    0.448     0.450    2.01    0.00    1.00
    0.450     0.452    2.01    0.00    0.00
    0.452     0.454    2.01    2.01    1.00
    0.454     0.456    3.02    1.00    0.00
    0.456     0.458    2.01    0.00    0.00
    0.458     0.460    3.01    0.00    0.00
    0.460     0.462    4.03    1.00    1.00
    0.462     0.464    1.00    2.01    0.00
    0.464     0.466    3.01    0.00    0.00
    0.466     0.468    1.00    0.00    0.00
    0.468     0.470    1.00    1.00    0.00
    0.470     0.472    2.01    0.00    0.00
    0.472     0.474    1.00    1.00    0.00
    0.474     0.476    1.01    2.02    2.01
    0.476     0.478    2.01    0.00    1.00
    0.478     0.480    2.01    0.00    0.00
    0.480     0.482    3.02    0.00    1.00
    0.482     0.484    1.01    2.02    2.01
    0.484     0.486    2.01    0.00    1.00
    0.486     0.488    0.00    0.00    1.00
    0.488     0.490    2.01    1.00    1.00
    0.490     0.492    2.01    0.00    0.00
    0.492     0.494    1.01    3.02    1.00
    0.494     0.496    4.03    1.00    0.00
    0.496     0.498    0.00    0.00    0.00
    0.498     0.500    1.00    0.00    0.00
    0.500     0.502    2.01    2.01    1.00
    0.502     0.504    4.03    0.00    1.00
    0.504     0.506    2.01    0.00    0.00
    0.506     0.508    1.00    1.00    0.00
    0.508     0.510    2.01    1.00    1.00
    0.510     0.512    1.01    1.01    2.01
    0.512     0.528   10.03    4.01    4.01
    0.528     0.544   15.05    2.00    1.00
    0.544     0.560   22.12    7.02    3.00
    0.560     0.576   20.12   10.04    4.01
    0.576     0.592   12.04    3.01    5.01
    0.592     0.608   17.07    4.01    2.00
    0.608     0.624   15.07   10.03    2.00
    0.624     0.640   16.06    3.00    3.00
    0.640     0.656   17.08    8.02    2.00
    0.656     0.672   12.05    8.02    4.01
    0.672     0.688    8.02    4.01    3.00
    0.688     0.704   22.13    7.02    4.01
    0.704     0.720   14.05    2.00    4.01
    0.720     0.736   21.12    7.02    4.01
    0.736     0.752   14.07    9.03    4.01
    0.752     0.768   15.06    3.01    5.01
    0.768     0.784   14.06    8.02    4.01
    0.784     0.800   16.07    7.02    3.00
    0.800     0.816   15.07    4.01    6.01
    0.816     0.832   15.06    5.01    2.00
    0.832     0.848   20.09    2.00    3.00
    0.848     0.864   23.11    5.01    0.00
    0.864     0.880   17.08    7.02    3.00
    0.880     0.896    7.02    6.01    2.00
    0.896     0.912   17.09   10.04    4.01
    0.912     0.928   13.05    6.01    3.00
    0.928     0.944   11.05    6.02    8.02
    0.944     0.960   19.07    0.00    2.00
    0.960     0.976   16.06    5.01    2.00
    0.976     0.992   11.04    6.02    6.01
    0.992     1.008   11.04    2.01    8.02
    1.008     1.024   16.07    5.01    3.00
    1.024     1.040   19.11    8.03    5.01
    1.040     1.056   15.07    9.02    2.00
    1.056     1.072   16.08    7.02    5.01
    1.072     1.088   15.06    4.01    4.01
    1.088     1.104   16.07    7.02    2.00
    1.104     1.120   16.09   13.06    4.01
    1.120     1.136   13.05    4.01    3.00
    1.136     1.152   14.06    7.02    4.01
    1.152     1.168   17.07    4.01    2.00
    1.168     1.184   15.07    4.01    8.02
    1.184     1.200   29.20    4.01    7.02
    1.200     1.216   25.14    4.01    3.00
    1.216     1.232   14.08   12.05    5.01
    1.232     1.248   12.04    4.01    4.01
    1.248     1.264   19.08    3.00    3.00
    1.264     1.280   23.13    7.02    3.00
    1.280     1.296   15.07    5.01    6.01
    1.296     1.312   10.04   10.03    2.00
    1.312     1.328   19.10    7.02    4.01
    1.328     1.344   21.11    6.01    3.00
    1.344     1.360   15.06    6.01    2.00
    1.360     1.376   14.07   10.04    6.01
    1.376     1.392   17.09    7.02    6.01
    1.392     1.408   17.08    8.02    2.00
    1.408     1.424   11.04    8.02    3.00
    1.424     1.440   12.05    7.02    4.01
    1.440     1.456   13.06   10.03    2.00
    1.456     1.472   15.07    7.02    3.00
    1.472     1.488   24.14    8.02    1.00
    1.488     1.504   13.04    3.00    2.00
    1.504     1.520   20.10    5.01    3.00
    1.520     1.536   15.06    4.01    3.00
    1.536     1.552   24.13    3.01    4.01
    1.552     1.568   11.04    7.02    4.01
    1.568     1.584    7.02    6.02    5.01
    1.584     1.600   16.05    1.00    2.00
    1.600     1.616    6.02   10.04    4.01
    1.616     1.632   14.05    4.01    2.00
    1.632     1.648   16.07    5.01    3.00
    1.648     1.664   16.07    6.01    3.00
    1.664     1.680   17.06    1.00    2.00
    1.680     1.696   11.04    5.02    7.02
    1.696     1.712   19.12    9.04    8.02
    1.712     1.728   12.05    7.02    6.01
    1.728     1.744   17.07    5.01    2.00
    1.744     1.760   18.11   11.05    7.02
    1.760     1.776   15.06    4.01    3.00
    1.776     1.792   16.07    4.01    4.01
    1.792     1.808   24.14    5.01    4.01
    1.808     1.824   20.10    6.01    3.00
    1.824     1.840   19.12    9.04    7.02
    1.840     1.856   12.05    4.01    6.01
    1.856     1.872   17.09   10.03    3.00
    1.872     1.888   13.05    5.01    3.00
    1.888     1.904   12.05   10.03    3.00
    1.904     1.920   17.09    7.02    5.01
    1.920     1.936   12.05    7.02    4.01
    1.936     1.952   18.08    3.01    5.01
    1.952     1.968   15.07    8.02    4.01
    1.968     1.984   12.03    1.00    1.00
    1.984     2.000   15.07   10.03    3.00
    2.000     2.016   10.02    1.00    1.00
    2.016     2.032   16.08   11.04    2.00
    2.032     2.048   15.06    4.01    5.01
    2.048     2.064   12.05    9.02    2.00
    2.064     2.080   17.09    9.03    5.01
    2.080     2.096   11.03    4.01    2.00
    2.096     2.112   16.06    4.01    3.00
    2.112     2.128   18.09    5.01    4.01
    2.128     2.144   13.05    6.02    4.01
    2.144     2.160   13.05    4.01    3.00
    2.160     2.176   15.06    7.02    2.00
    2.176     2.192   20.12    7.02    6.01
    2.192     2.208   14.05    6.01    2.00
    2.208     2.224   21.12    9.03    3.00
    2.224     2.240    9.02    2.00    2.00
    2.240     2.256   15.06    5.01    1.00
    2.256     2.272   20.11    5.01    5.01
    2.272     2.288   15.07    8.03    5.01
    2.288     2.304   23.13    8.02    2.00
    2.304     2.320    9.03    4.01    7.02
    2.320     2.336   17.08    7.02    3.00
    2.336     2.352   14.05    6.01    2.00
    2.352     2.368   20.10    8.02    1.00
    2.368     2.384   17.09    6.02    6.01
    2.384     2.400   15.07    3.01    7.02
    2.400     2.416    7.03    8.04   10.03
    2.416     2.432   11.03    5.01    2.00
    2.432     2.448   15.06    4.01    4.01
    2.448     2.464   10.04    7.02    3.00
    2.464     2.480   15.06    5.01    4.01
    2.480     2.496   12.05    8.02    4.01
    2.496     2.512   11.03    2.00    4.01
    2.512     2.528   14.05    5.01    0.00
    2.528     2.544   23.15    5.02    8.02
    2.544     2.560   10.03    3.00    3.00
