       Ti        Tf      G1      G2      G3
    0.448     0.464   10.04    2.00    3.01
    0.464     0.480    9.04    5.03    3.01
    0.480     0.496   19.09    4.01    1.00
    0.496     0.512   11.07    4.02    5.01
    0.512     0.528   19.09    6.01    3.00
    0.528     0.544   13.06    8.02    4.01
    0.544     0.560   13.05    4.01    3.00
    0.560     0.576   16.08    8.02    3.00
    0.576     0.592   10.03    5.01    1.00
    0.592     0.608   15.08   10.04    5.01
    0.608     0.624   12.04    6.01    2.00
    0.624     0.640   18.09    7.02    3.00
    0.640     0.656   17.06    2.00    2.00
    0.656     0.672   16.09   10.04    5.01
    0.672     0.688   16.07    6.02    4.01
    0.688     0.704   10.04    9.03    5.01
    0.704     0.720   14.06    9.02    0.00
    0.720     0.736    7.01    1.00    4.01
    0.736     0.752   17.07    6.01    0.00
    0.752     0.768   11.04    2.00    6.01
    0.768     0.784   12.05    8.02    3.00
    0.784     0.800   10.04    9.03    3.00
    0.800     0.816   19.11    6.02    7.02
    0.816     0.832   25.16    6.02    5.01
    0.832     0.848   17.08    6.02    4.01
    0.848     0.864   14.06    8.02    1.00
    0.864     0.880   20.11    8.02    4.01
    0.880     0.896   22.10    1.00    3.00
    0.896     0.912   23.13    5.01    5.01
    0.912     0.928   11.04    6.02    4.01
    0.928     0.944   21.13   10.03    3.00
    0.944     0.960   10.04    5.01    5.01
    0.960     0.976   16.06    4.01    3.00
    0.976     0.992   10.03    5.01    1.00
    0.992     1.008   18.09    6.01    3.00
    1.008     1.024   20.09    3.00    3.00
    1.024     1.040   21.10    2.00    4.01
    1.040     1.056   18.09    9.02    2.00
    1.056     1.072   20.10    5.01    3.00
    1.072     1.088   11.03    2.00    5.01
    1.088     1.104   19.10    6.02    4.01
    1.104     1.120   11.05   10.03    3.00
    1.120     1.136   16.06    3.00    3.00
    1.136     1.152   15.07    9.03    3.00
    1.152     1.168   17.09    8.03    5.01
    1.168     1.184   14.05    6.01    1.00
    1.184     1.200   19.09    7.01    1.00
    1.200     1.216   12.05    9.02    2.00
    1.216     1.232   16.07    3.01    6.01
    1.232     1.248   17.07    4.01    4.01
    1.248     1.264   12.04    4.01    4.01
    1.264     1.280   21.12    8.02    4.01
    1.280     1.296   18.09    6.01    3.00
    1.296     1.312   12.05    8.02    2.00
    1.312     1.328   14.05    6.01    1.00
    1.328     1.344   16.07    5.01    3.00
    1.344     1.360   14.05    1.00    4.01
    1.360     1.376   17.08    6.01    3.00
    1.376     1.392   18.09    7.02    2.00
    1.392     1.408   16.06    5.01    2.00
    1.408     1.424    8.02    1.00    3.00
    1.424     1.440   12.05    9.03    3.00
    1.440     1.456   10.03    4.01    2.00
    1.456     1.472   18.12   13.06    6.01
    1.472     1.488   10.03    5.01    4.01
    1.488     1.504   20.09    5.01    1.00
    1.504     1.520   15.06    6.01    3.00
    1.520     1.536   14.06    8.02    4.01
    1.536     1.552   16.06    5.01    2.00
    1.552     1.568    9.04   10.04    4.01
    1.568     1.584   20.08    4.00    0.00
    1.584     1.600   18.08    2.00    5.01
    1.600     1.616   16.08   11.04    3.00
    1.616     1.632   13.04    2.00    3.00
    1.632     1.648   14.05    6.01    1.00
    1.648     1.664   21.11    4.01    5.01
    1.664     1.680   17.07    3.01    5.01
    1.680     1.696   20.09    2.00    4.01
    1.696     1.712   26.16    7.02    2.00
    1.712     1.728   13.05    5.01    2.00
    1.728     1.744   17.07    4.01    1.00
    1.744     1.760   13.06    9.03    3.00
    1.760     1.776   16.09   10.04    7.02
    1.776     1.792   10.03    1.00    5.01
    1.792     1.808   10.04    8.02    4.01
    1.808     1.824   20.09    3.01    4.01
    1.824     1.840   15.06    5.01    2.00
    1.840     1.856   15.06    5.01    3.00
    1.856     1.872   20.11   10.03    2.00
    1.872     1.888   13.04    4.01    2.00
    1.888     1.904   15.07    6.02    4.01
    1.904     1.920   16.07    4.01    6.01
    1.920     1.936   12.04    4.01    5.01
    1.936     1.952   11.04    5.01    4.01
    1.952     1.968   11.04    7.02    3.00
    1.968     1.984   12.04    2.00    3.00
    1.984     2.000   13.05    6.02    4.01
    2.000     2.016   15.06    4.01    4.01
    2.016     2.032   22.13    8.02    3.00
    2.032     2.048    9.03    6.01    1.00
    2.048     2.064   15.06    6.01    2.00
    2.064     2.080   14.06    7.02    2.00
    2.080     2.096   14.05    6.01    2.00
    2.096     2.112   21.10    2.00    4.01
    2.112     2.128   13.04    4.01    2.00
    2.128     2.144   15.07    6.02    5.01
    2.144     2.160   15.07    7.02    3.00
    2.160     2.176   14.06   10.03    0.00
    2.176     2.192   12.04    4.01    2.00
    2.192     2.208   15.07    8.03    5.01
    2.208     2.224   20.11    6.02    4.01
    2.224     2.240   14.07   12.04    2.00
    2.240     2.256   20.09    3.00    2.00
    2.256     2.272   12.05    6.02    4.01
    2.272     2.288   27.18    8.02    2.00
    2.288     2.304   12.04    4.01    5.01
    2.304     2.320   20.11    8.02    4.01
    2.320     2.336   12.04    4.01    2.00
    2.336     2.352   10.04    9.03    3.00
    2.352     2.368   13.05    8.02    3.00
    2.368     2.384   11.04    5.01    5.01
    2.384     2.400    9.02    4.01    2.00
    2.400     2.416    9.03    4.01    5.01
    2.416     2.432   13.06    7.02    6.01
    2.432     2.448   27.19    7.02    5.01
    2.448     2.464   10.04    4.01    9.03
    2.464     2.480   13.05    6.01    1.00
    2.480     2.496    7.02    3.01    5.01
    2.496     2.512   16.08    9.03    4.01
    2.512     2.528   18.08    3.00    3.00
    2.528     2.544   10.04    5.01    5.01
    2.544     2.560   17.08    5.01    4.01
    2.560     2.576    8.03    5.01    5.01
    2.576     2.592    9.02    4.01    2.00
    2.592     2.608   22.14    6.02    7.02
    2.608     2.624   16.06    4.01    2.00
    2.624     2.640   15.06    6.01    3.00
    2.640     2.656   18.06    0.00    0.00
    2.656     2.672   15.06    5.01    1.00
    2.672     2.688   15.06    1.00    5.01
    2.688     2.704   17.10    7.03    8.02
    2.704     2.720   12.05    6.02    5.01
    2.720     2.736   13.05    6.01    2.00
    2.736     2.752   13.06    4.01    9.03
    2.752     2.768   12.05    4.01    6.01
    2.768     2.784   16.08    8.03    5.01
    2.784     2.800   15.06    4.01    3.00
    2.800     2.816    7.02    4.01    5.01
    2.816     2.832   21.12    8.02    4.01
    2.832     2.848   25.15    5.01    4.01
    2.848     2.864   24.12    1.00    3.00
    2.864     2.880   11.04    9.03    3.00
    2.880     2.896   17.07    4.01    2.00
    2.896     2.912   16.08    6.02    7.02
    2.912     2.928   14.05    6.01    1.00
    2.928     2.944   12.03    3.00    1.00
    2.944     2.960   21.09    2.00    2.00
    2.960     2.976   23.14    7.02    5.01
    2.976     2.992   21.10    4.01    3.00
    2.992     3.008   18.09    8.02    3.00
    3.008     3.024   15.08   10.04    4.01
    3.024     3.040   14.05    4.01    1.00
    3.040     3.056   10.04    5.02    7.02
    3.056     3.072    9.02    4.01    2.00
    3.072     3.088   14.06    7.02    3.00
    3.088     3.104   17.08    5.01    4.01
    3.104     3.120    5.01    7.02    4.01
    3.120     3.136   18.09    4.01    8.02
    3.136     3.152   12.04    4.01    3.00
    3.152     3.168   12.04    2.00    3.00
    3.168     3.184   19.10    7.02    5.01
    3.184     3.200   18.10    8.03    7.02
    3.200     3.216   14.05    5.01    2.00
    3.216     3.232   27.18    4.01    6.01
    3.232     3.248   16.08    9.03    5.01
    3.248     3.264   14.05    6.01    2.00
    3.264     3.280   12.05    8.03    6.01
    3.280     3.296   21.12    4.01    7.02
    3.296     3.312   22.11    3.01    4.01
    3.312     3.328   11.04    6.01    2.00
    3.328     3.344   18.08    4.01    2.00
    3.344     3.360   17.07    2.00    5.01
    3.360     3.376   19.10    8.02    3.00
    3.376     3.392   18.09    5.01    5.01
    3.392     3.408   12.04    5.01    0.00
    3.408     3.424   15.05    2.00    2.00
    3.424     3.440   22.11    5.01    2.00
    3.440     3.456   11.03    4.01    2.00
    3.456     3.472   12.05    6.02    4.01
    3.472     3.488   13.05    2.00    5.01
    3.488     3.504   11.04    9.03    3.00
    3.504     3.520   14.06    7.02    5.01
    3.520     3.536   13.07   13.06    5.01
    3.536     3.552   19.09    5.01    4.01
    3.552     3.568   10.03    5.01    3.00
    3.568     3.584   16.08    6.02    5.01
    3.584     3.600   12.04    3.01    5.01
    3.600     3.616   11.03    5.01    2.00
    3.616     3.632   17.07    5.01    2.00
    3.632     3.648   12.05    7.02    3.00
    3.648     3.664   16.07    6.02    4.01
    3.664     3.680   14.06    5.01    6.01
    3.680     3.696    7.02    8.02    2.00
    3.696     3.712   19.09    4.01    3.00
    3.712     3.728   15.06    3.01    4.01
    3.728     3.744   11.04    6.01    2.00
    3.744     3.760   20.11    5.01    6.01
    3.760     3.776   18.09    9.02    2.00
    3.776     3.792   23.15    8.03    5.01
    3.792     3.808   10.04    8.02    3.00
    3.808     3.824   14.05    3.00    2.00
    3.824     3.840   11.04    9.03    3.00
    3.840     3.856    9.03    7.02    4.01
    3.856     3.872   12.04    4.01    4.01
    3.872     3.888   11.04    6.01    3.00
    3.888     3.904   11.05    8.03    5.01
    3.904     3.920   17.07    4.01    3.00
    3.920     3.936   15.06    6.01    2.00
    3.936     3.952   11.05    9.03    5.01
    3.952     3.968   16.07    5.01    5.01
    3.968     3.984   11.03    2.00    5.01
    3.984     4.000   12.04    4.01    3.00
    4.000     4.016   19.08    3.00    3.00
    4.016     4.032   15.05    0.00    3.00
    4.032     4.048   17.07    6.01    2.00
    4.048     4.064   15.07    5.01    6.01
    4.064     4.080   12.04    4.01    1.00
    4.080     4.096   18.07    4.01    1.00
    4.096     4.112   14.05    3.01    4.01
    4.112     4.128   10.03    7.02    2.00
    4.128     4.144   16.08    6.02    5.01
    4.144     4.160   10.04    7.02    6.01
    4.160     4.176   19.11   10.04    5.01
    4.176     4.192   16.07    4.01    4.01
    4.192     4.208   19.10    6.02    4.01
    4.208     4.224   19.09    2.00    5.01
    4.224     4.240   12.05   10.03    3.00
    4.240     4.256   13.05    6.01    3.00
    4.256     4.272   19.12   11.05    6.01
    4.272     4.288   10.05   12.05    4.01
    4.288     4.304   11.03    4.01    3.00
    4.304     4.320   19.09    3.01    4.01
    4.320     4.336   16.07    4.01    4.01
    4.336     4.352    9.03    4.01    7.02
    4.352     4.368   18.07    3.00    2.00
    4.368     4.384   20.10    5.01    4.01
    4.384     4.400   14.06    3.01    6.01
    4.400     4.416   16.08    7.02    6.01
    4.416     4.432   12.04    4.01    1.00
    4.432     4.448   17.07    2.00    4.01
    4.448     4.464   18.10    7.02    6.01
    4.464     4.480   17.07    5.01    2.00
    4.480     4.496   17.07    5.01    1.00
    4.496     4.512   14.05    4.01    3.00
    4.512     4.528   12.04    4.01    2.00
    4.528     4.544   14.06    4.01    5.01
    4.544     4.560   21.12    7.02    5.01
    4.560     4.576   19.09    6.01    3.00
    4.576     4.592   15.07    8.02    4.01
    4.592     4.608   10.04    6.02    4.01
    4.608     4.624   17.09    6.02    6.01
    4.624     4.640   10.04    8.02    3.00
    4.640     4.656   15.07    9.02    2.00
    4.656     4.672   17.08    8.02    3.00
    4.672     4.688   18.09    5.01    5.01
    4.688     4.704   14.05    3.01    5.01
    4.704     4.720   14.06    7.02    3.00
    4.720     4.736   16.07    3.01    5.01
    4.736     4.752   12.04    6.01    1.00
    4.752     4.768   12.05    9.03    5.01
    4.768     4.784   13.06    7.02    7.02
    4.784     4.800   14.06    8.02    2.00
    4.800     4.816   17.07    5.01    1.00
    4.816     4.832   31.23    6.02    5.01
    4.832     4.848   13.06    6.02    6.01
    4.848     4.864   18.08    3.00    3.00
    4.864     4.880   15.07    4.01    6.01
    4.880     4.896   21.09    3.00    0.00
    4.896     4.912   13.05    5.01    5.01
    4.912     4.928   20.11    6.02    5.01
    4.928     4.944   13.05    6.01    2.00
    4.944     4.960   19.09    6.01    2.00
    4.960     4.976   23.14    6.02    5.01
    4.976     4.992   11.04    7.02    2.00
    4.992     5.008   12.05   10.03    2.00
    5.008     5.024   17.07    4.01    1.00
    5.024     5.040   23.15    9.03    5.01
    5.040     5.056   16.07    5.01    4.01
    5.056     5.072   13.05    4.01    7.02
    5.072     5.088   16.08    7.02    4.01
    5.088     5.104    7.02    7.02    4.01
    5.104     5.120   15.07    4.01    7.02
    5.120     5.136   13.04    3.00    1.00
    5.136     5.152   16.07    7.01    1.00
    5.152     5.168   11.05    9.03    4.01
    5.168     5.184   23.12    5.01    2.00
    5.184     5.200   12.04    5.01    0.00
    5.200     5.216   10.04   10.03    3.00
    5.216     5.232    6.01    5.01    1.00
    5.232     5.248    8.03    5.01    6.01
    5.248     5.264   13.06    7.02    6.01
    5.264     5.280   10.03    6.01    2.00
    5.280     5.296   12.04    3.01    5.01
    5.296     5.312   16.08    5.02    7.02
    5.312     5.328   13.05    5.01    3.00
    5.328     5.344   13.05    2.00    6.01
    5.344     5.360   22.14   10.03    3.00
    5.360     5.376   15.07    7.02    4.01
    5.376     5.392    9.03    8.02    4.01
    5.392     5.408   13.07   10.04    6.01
    5.408     5.424   10.03    4.01    3.00
    5.424     5.440   13.05    5.01    3.00
    5.440     5.456   17.09    7.02    5.01
    5.456     5.472   19.08    4.00    0.00
    5.472     5.488   16.08    7.02    7.02
    5.488     5.504   11.04    4.01    5.01
    5.504     5.520   15.07    6.02    7.02
    5.520     5.536    8.03    7.02    6.01
    5.536     5.552   11.03    4.01    3.00
    5.552     5.568   18.07    3.00    2.00
    5.568     5.584   16.06    5.01    1.00
    5.584     5.600   14.05    1.00    4.01
    5.600     5.616   16.06    3.01    4.01
    5.616     5.632    9.03    6.01    3.00
    5.632     5.648   19.10    3.01    7.02
    5.648     5.664   13.05    7.02    2.00
    5.664     5.680   17.07    4.01    2.00
    5.680     5.696   12.05    8.02    3.00
    5.696     5.712   16.06    6.01    0.00
    5.712     5.728   15.06    4.01    2.00
    5.728     5.744   17.09    8.03    5.01
    5.744     5.760   12.05    6.02    6.01
    5.760     5.776   13.06    9.03    3.00
    5.776     5.792   13.07    9.04    9.03
    5.792     5.808   18.08    4.01    2.00
    5.808     5.824   11.04    4.01    6.01
    5.824     5.840   13.05    4.01    3.00
    5.840     5.856   11.04    4.01    5.01
    5.856     5.872   26.18   12.04    1.00
    5.872     5.888   10.04   11.04    4.01
    5.888     5.904   14.06    5.01    5.01
    5.904     5.920   18.10    7.02    7.02
    5.920     5.936   11.04    7.02    3.00
    5.936     5.952   20.08    2.00    1.00
    5.952     5.968   13.05    6.01    3.00
    5.968     5.984   14.05    5.01    1.00
    5.984     6.000   14.05    3.00    2.00
    6.000     6.016   17.07    4.01    3.00
    6.016     6.032   16.06    3.00    3.00
    6.032     6.048    9.03    6.02    7.02
    6.048     6.064   19.10    6.02    5.01
    6.064     6.080   11.04    6.01    2.00
    6.080     6.096   14.05    5.01    2.00
    6.096     6.112   17.07    2.00    3.00
    6.112     6.128    8.03    9.03    3.00
    6.128     6.144   17.09    8.03    5.01
    6.144     6.160   16.07    6.01    2.00
    6.160     6.176   16.08    9.03    3.00
    6.176     6.192   25.15    5.01    4.01
    6.192     6.208   13.04    2.00    2.00
    6.208     6.224   20.10    4.01    5.01
    6.224     6.240   25.12    0.00    2.00
    6.240     6.256   15.06    5.01    4.01
    6.256     6.272   15.07    2.01    8.02
    6.272     6.288   18.09    6.01    3.00
    6.288     6.304   13.04    2.00    3.00
    6.304     6.320   10.03    2.00    4.01
    6.320     6.336   12.04    6.01    3.00
    6.336     6.352   18.09    5.01    6.01
    6.352     6.368   17.07    2.00    5.01
    6.368     6.384   13.05    5.01    5.01
    6.384     6.400   10.04    6.02    4.01
    6.400     6.416   17.08    4.01    7.02
    6.416     6.432   14.06    5.01    6.01
    6.432     6.448   15.06    5.01    3.00
    6.448     6.464   10.04    7.02    7.02
    6.464     6.480   14.06    8.02    2.00
    6.480     6.496   11.03    2.00    1.00
    6.496     6.512   23.13    5.01    3.00
    6.512     6.528   12.04    5.01    4.01
    6.528     6.544   18.10    9.03    4.01
    6.544     6.560   15.06    4.01    5.01
    6.560     6.576   21.11    6.02    4.01
    6.576     6.592   18.08    3.01    4.01
    6.592     6.608   14.05    5.01    2.00
    6.608     6.624   12.04    5.01    4.01
    6.624     6.640   10.04    4.01    7.02
    6.640     6.656   16.07    4.01    4.01
    6.656     6.672   15.06    5.01    3.00
    6.672     6.688   16.07    6.01    2.00
    6.688     6.704   12.03    2.00    1.00
    6.704     6.720   16.07    5.01    4.01
    6.720     6.736   10.03    5.01    2.00
    6.736     6.752   16.06    5.01    2.00
    6.752     6.768   18.09    4.01    6.01
    6.768     6.784   16.06    4.01    1.00
    6.784     6.800   15.06    6.01    2.00
    6.800     6.816   13.05    5.01    4.01
    6.816     6.832   16.06    4.01    3.00
    6.832     6.848   19.09    4.01    3.00
    6.848     6.864   13.05    4.01    6.01
    6.864     6.880   23.11    4.01    1.00
    6.880     6.896   19.10    6.02    4.01
    6.896     6.912   16.06    5.01    2.00
    6.912     6.928   17.07    4.01    1.00
    6.928     6.944   19.09    6.01    3.00
    6.944     6.960   19.09    6.01    3.00
    6.960     6.976   23.16    9.04    7.02
    6.976     6.992   13.05    5.01    2.00
    6.992     7.008   17.07    5.01    2.00
    7.008     7.024   11.04    4.01    4.01
    7.024     7.040   16.06    3.00    2.00
    7.040     7.056   17.07    6.01    2.00
    7.056     7.072   14.05    2.00    6.01
    7.072     7.088   19.09    6.01    2.00
    7.088     7.104   17.07    3.00    3.00
    7.104     7.120   21.11    4.01    4.01
    7.120     7.136   17.08    7.02    4.01
    7.136     7.152   15.10   15.08    6.01
    7.152     7.168   19.09    3.01    4.01
    7.168     7.184   12.05    6.02    6.01
    7.184     7.200   17.07    1.00    6.01
    7.200     7.216   10.05   12.05    5.01
    7.216     7.232   13.04    3.00    2.00
    7.232     7.248   15.07    6.02    4.01
    7.248     7.264   12.04    6.01    2.00
    7.264     7.280   10.03    3.01    4.01
    7.280     7.296   17.08    7.02    2.00
    7.296     7.312   21.11    6.02    4.01
    7.312     7.328   13.05    6.02    4.01
    7.328     7.344   10.03    7.02    2.00
    7.344     7.360    8.03    9.03    5.01
    7.360     7.376   12.03    3.00    1.00
    7.376     7.392   13.06    9.03    4.01
    7.392     7.408   21.11    7.02    2.00
    7.408     7.424   17.07    2.00    3.00
    7.424     7.440   15.06    5.01    3.00
    7.440     7.456   14.06    7.02    4.01
    7.456     7.472   16.06    6.01    1.00
    7.472     7.488   10.03    4.01    3.00
    7.488     7.504   16.08    8.03    6.01
    7.504     7.520   14.06    7.02    3.00
    7.520     7.536   16.07    5.01    4.01
    7.536     7.552   12.05    3.01    7.02
    7.552     7.568   18.09    8.02    2.00
    7.568     7.584   11.04   10.03    1.00
    7.584     7.600   15.06    5.01    3.00
    7.600     7.616   18.09    6.02    4.01
    7.616     7.632   14.05    2.00    5.01
    7.632     7.648   20.12    8.03    5.01
    7.648     7.664   20.09    3.00    2.00
    7.664     7.680   10.03    5.01    2.00
    7.680     7.696   21.12    9.03    3.00
    7.696     7.712   21.10    5.01    2.00
    7.712     7.728   16.07    8.02    0.00
    7.728     7.744   13.05    6.01    3.00
    7.744     7.760   20.09    3.01    4.01
    7.760     7.776   10.04   11.04    4.01
    7.776     7.792   14.09   14.08    9.03
    7.792     7.808   22.12    7.01    1.00
    7.808     7.824    5.01    7.02    2.00
    7.824     7.840   17.09    7.02    6.01
    7.840     7.856   13.06    8.03    7.02
    7.856     7.872   21.11    2.00    6.01
    7.872     7.888   22.11    4.01    3.00
    7.888     7.904   12.04    4.01    4.01
    7.904     7.920   16.07    4.01    4.01
    7.920     7.936   12.04    4.01    3.00
    7.936     7.952   16.08    7.02    7.02
    7.952     7.968   16.06    6.01    1.00
    7.968     7.984   22.12    3.01    5.01
    7.984     8.000   14.05    6.01    1.00
    8.000     8.016   16.07    5.01    3.00
    8.016     8.032   26.15    3.01    4.01
    8.032     8.048   17.08    5.01    4.01
    8.048     8.064   18.08    5.01    3.00
    8.064     8.080   14.04    0.00    4.01
    8.080     8.096   13.05    4.01    5.01
    8.096     8.112   14.07    8.03    5.01
    8.112     8.128   23.14    7.02    4.01
    8.128     8.144   10.03    5.01    3.00
    8.144     8.160   18.08    4.01    3.00
    8.160     8.176   12.05    9.03    4.01
    8.176     8.192   19.09    6.01    2.00
    8.192     8.208   15.05    1.00    3.00
    8.208     8.224   21.12   10.03    1.00
    8.224     8.240   10.02    2.00    2.00
    8.240     8.256   15.05    2.00    2.00
    8.256     8.272   13.05    1.00    6.01
    8.272     8.288   12.04    4.01    4.01
    8.288     8.304   13.04    4.01    2.00
    8.304     8.320   15.06    4.01    4.01
    8.320     8.336    8.03    6.02    6.01
    8.336     8.352    8.02    4.01    3.00
    8.352     8.368   16.07    4.01    5.01
    8.368     8.384   15.07   12.04    0.00
    8.384     8.400   25.13    2.00    3.00
    8.400     8.416   18.10    7.02    6.01
    8.416     8.432   16.08    9.03    3.00
    8.432     8.448   18.08    5.01    3.00
    8.448     8.464   16.08    8.02    3.00
    8.464     8.480   15.06    4.01    2.00
    8.480     8.496   10.03    6.01    2.00
    8.496     8.512   10.03    6.01    3.00
    8.512     8.528   18.08    6.01    1.00
    8.528     8.544   16.08    8.03    5.01
    8.544     8.560   12.04    5.01    3.00
    8.560     8.576   14.07    9.03    6.01
    8.576     8.592   12.04    6.01    3.00
    8.592     8.608   18.07    3.00    2.00
    8.608     8.624   10.04    8.02    2.00
    8.624     8.640   14.06    6.02    4.01
    8.640     8.656   17.08    7.02    4.01
    8.656     8.672   13.04    4.01    1.00
    8.672     8.688   21.11    4.01    4.01
    8.688     8.704   16.06    4.00    0.00
    8.704     8.720   19.09    6.01    2.00
    8.720     8.736   19.09    6.01    2.00
    8.736     8.752   17.08    8.02    3.00
    8.752     8.768   12.05    9.03    3.00
    8.768     8.784   16.09   10.04    6.01
    8.784     8.800   13.05    7.02    3.00
    8.800     8.816   13.04    5.01    1.00
    8.816     8.832   21.13   11.04    4.01
    8.832     8.848   12.04    5.01    0.00
    8.848     8.864   14.06    2.01   10.03
    8.864     8.880   15.05    2.00    3.00
    8.880     8.896   16.06    1.00    5.01
    8.896     8.912   13.05    7.02    3.00
    8.912     8.928   13.05    1.00    6.01
    8.928     8.944   23.14    9.02    2.00
    8.944     8.960   16.06    5.01    2.00
    8.960     8.976   17.07    6.01    2.00
    8.976     8.992   14.06    7.02    4.01
    8.992     9.008   14.05    5.01    1.00
    9.008     9.024   14.06    8.02    4.01
    9.024     9.040   23.13    5.01    4.01
    9.040     9.056   16.08    4.01    8.02
    9.056     9.072   14.06    4.01    6.01
    9.072     9.088   19.10   10.03    2.00
    9.088     9.104   11.04    7.01    1.00
    9.104     9.120   15.06    3.01    5.01
    9.120     9.136   14.06    8.02    2.00
    9.136     9.152   17.08    6.02    5.01
    9.152     9.168   14.06    6.02    6.01
    9.168     9.184   15.06    7.01    1.00
    9.184     9.200   19.09    4.01    5.01
    9.200     9.216   13.05    2.00    6.01
    9.216     9.232   12.05    5.02    7.02
    9.232     9.248   12.04    7.02    2.00
    9.248     9.264    8.02    5.01    2.00
    9.264     9.280   14.07   11.04    3.00
    9.280     9.296   14.05    3.01    5.01
    9.296     9.312   17.07    5.01    1.00
    9.312     9.328   17.07    3.00    3.00
    9.328     9.344   12.06   12.05    5.01
    9.344     9.360   19.09    4.01    4.01
    9.360     9.376   15.07    5.01    6.01
    9.376     9.392   19.08    4.01    2.00
    9.392     9.408   11.04    2.00    6.01
    9.408     9.424    9.02    4.01    2.00
    9.424     9.440   10.04   11.04    4.01
    9.440     9.456    7.02    5.02    8.02
    9.456     9.472   12.04    5.01    0.00
    9.472     9.488   10.03    7.01    1.00
    9.488     9.504    8.02    4.01    3.00
    9.504     9.520   19.09    5.01    3.00
    9.520     9.536   15.06    4.01    2.00
    9.536     9.552   18.09    7.02    2.00
    9.552     9.568   20.12    7.02    6.01
    9.568     9.584   14.06    7.02    4.01
    9.584     9.600   16.07    5.01    4.01
    9.600     9.616   16.07    8.02    1.00
    9.616     9.632   19.08    5.01    1.00
    9.632     9.648   13.07   10.04    6.01
    9.648     9.664   10.03    4.01    3.00
    9.664     9.680   14.07    8.03    5.01
    9.680     9.696    8.03    7.02    3.00
    9.696     9.712   13.05    5.01    2.00
    9.712     9.728   12.05    8.03    5.01
    9.728     9.744    6.01    4.01    3.00
    9.744     9.760   15.07    6.02    4.01
    9.760     9.776   10.04    7.02    4.01
    9.776     9.792    7.02    5.01    3.00
    9.792     9.808   12.05    8.02    4.01
    9.808     9.824   18.08    5.01    1.00
    9.824     9.840   11.03    2.00    3.00
    9.840     9.856   16.08    6.02    8.02
    9.856     9.872   18.09    7.02    2.00
    9.872     9.888   14.07    7.02    7.02
    9.888     9.904   21.09    3.00    1.00
    9.904     9.920   19.09    4.01    3.00
    9.920     9.936   15.06    3.00    3.00
    9.936     9.952   18.07    2.00    3.00
    9.952     9.968   14.05    2.00    3.00
    9.968     9.984   10.04    7.02    4.01
    9.984    10.000   15.06    3.01    4.01
   10.000    10.016    8.03   14.05    1.00
   10.016    10.032   22.12    5.01    5.01
   10.032    10.048   20.09    5.01    1.00
   10.048    10.064   15.08    8.03    6.01
