tus,dau,det,typ,erg
-489476,0,0,0,112
-489476,1,0,0,164
-489416,3,0,0,66
-489416,3,1,0,977
-489355,3,0,0,1971
-489355,2,0,0,39
-489355,3,1,0,1105
-489355,3,2,0,589
-489285,0,2,0,73
-488046,2,0,0,113
-487800,2,2,0,29
-487644,2,1,0,659
-487518,2,2,0,36
-487241,2,1,0,31
-486927,2,1,0,141
-486796,0,2,0,1571
-486796,2,0,0,1740
-486796,3,2,0,802
-486796,1,0,0,97
-486796,2,1,0,1670
-486621,1,1,0,965
-485976,0,0,0,44
-485840,2,2,0,16
-485840,3,1,0,64
-485377,0,2,0,38
-485228,0,2,0,27
-485228,1,0,0,847
-485190,2,2,0,376
-484911,0,1,0,1939
-484911,1,1,0,120
-484911,2,1,0,62
-484911,0,2,0,382
-484911,1,0,0,39
-484911,0,0,0,1440
-484846,2,2,0,16
-484830,2,0,0,1835
-484830,3,2,0,1894
-484830,2,1,0,1666
-484829,3,0,0,293
-484829,2,2,0,588
-484829,3,1,0,378
-484817,1,1,0,31
-484460,3,1,0,38
-484455,2,0,0,24
-484455,2,1,0,24
-484330,2,0,0,70
-484129,0,2,0,556
-484025,3,0,0,38
-484025,3,1,0,152
-483885,1,2,0,53
-483800,3,2,0,35
-483671,3,2,0,39
-483474,0,0,0,1430
-483474,1,0,0,40
-483474,0,1,0,51
-482901,3,2,0,1846
-482901,3,0,0,45
-482901,3,1,0,51
-482480,1,2,0,47
-482420,1,1,0,235
-482345,0,0,0,23
-481931,2,1,0,1546
-481548,1,1,0,44
-481268,3,1,0,1434
-481268,0,2,0,64
-481268,2,0,0,28
-481268,0,0,0,113
-481268,3,2,0,1435
-480959,1,0,0,332
-480959,2,0,0,1248
-480959,2,1,0,576
-480959,2,2,0,369
-480806,2,0,0,43
-480336,1,1,0,31
-480336,3,0,0,1775
-480336,3,1,0,1383
-479889,2,2,0,19
-479441,1,2,0,1727
-479441,3,1,0,48
-478858,0,0,0,375
-478833,3,0,0,786
-478758,2,2,0,1724
-478758,1,1,0,122
-478758,3,0,0,202
-478758,2,1,0,1637
-478758,2,0,0,36
-478757,0,1,0,37
-478757,3,2,0,44
-478754,2,2,3,68
-478753,2,2,1,75
-478652,0,0,0,41
-478608,0,1,0,33
-478565,1,2,0,206
-478466,2,2,0,26
-478131,1,1,0,1690
-478130,1,0,0,93
-478002,3,2,0,35
-477928,2,2,0,23
-477919,3,1,0,536
-477919,3,2,0,35
-477892,2,1,0,17
-477751,2,2,0,17
-477524,2,1,0,28
-477524,3,2,0,59
-477473,0,1,0,47
-476920,0,2,0,1880
-476920,1,0,0,1597
-476867,1,0,0,61
-476726,3,2,0,178
-476656,3,1,0,1676
-476656,3,0,0,76
-476451,0,0,0,1644
-476451,1,0,0,605
-476451,2,2,0,33
-476451,3,2,0,49
-476451,0,1,0,1838
-476451,1,2,0,50
-475887,2,2,0,1757
-475887,2,1,0,130
-475737,0,1,0,414
-475737,2,2,0,280
-475737,0,2,0,166
-475679,0,0,0,41
-475617,1,2,0,1708
-475509,0,2,0,37
-475402,3,1,0,1767
-475125,0,2,0,81
-475027,3,0,0,35
-474988,0,0,0,1659
-474987,0,1,0,25
-474964,3,1,0,91
-474964,3,2,0,115
-474945,2,0,0,20
-474908,1,2,0,36
-474875,2,2,0,27
-474821,3,1,0,83
-474710,2,2,0,46
-474487,2,0,0,36
-474487,3,2,0,1884
-474432,2,2,0,42
-474384,0,1,0,21
-474149,0,0,0,21
-473980,1,2,0,51
-473837,1,0,0,62
-473504,1,2,0,77
-473439,1,1,0,1659
-473350,3,0,0,150
-473272,0,1,0,227
-473045,2,1,0,1256
-473045,2,2,0,1096
-472686,1,0,0,190
-472686,2,0,0,21
-472686,3,0,0,46
-472686,1,1,0,143
-472686,3,2,0,63
-472660,2,1,0,1111
-472652,1,0,0,343
-472619,2,1,0,18
-472609,3,2,0,120
-472609,3,1,0,80
-472564,3,0,0,39
-472152,1,0,0,1163
-471869,0,1,0,96
-471748,2,0,0,46
-471616,2,0,0,1830
-471616,3,2,0,1889
-471615,1,0,0,714
-471615,3,1,0,1594
-471615,3,0,0,82
-471610,3,1,1,392
-471610,3,0,0,1205
-471610,3,1,3,36
-471557,0,1,0,50
-471419,0,0,0,36
-471224,0,0,0,98
-471072,3,2,0,43
-470683,3,1,0,1219
-470583,0,1,0,23
-470217,0,2,0,142
-470217,2,1,0,17
-470157,2,2,0,20
-470134,0,0,0,798
-469871,0,2,0,1355
-469871,1,1,0,213
-469871,1,0,0,108
-469831,1,1,0,38
-469817,0,0,0,1893
-469709,3,2,0,31
-468888,1,0,0,1751
-468888,2,1,0,1748
-468888,3,1,0,334
-468888,0,2,0,295
-468888,1,1,0,1596
-468888,2,2,0,1656
-468888,0,0,0,30
-468888,3,2,0,804
-468888,2,0,0,1545
-468888,1,2,0,280
-468726,0,0,0,169
-468714,0,1,0,151
-468251,0,1,0,1761
-468238,0,1,3,13
-468237,0,1,1,944
-468237,0,2,0,88
-468213,1,0,0,48
-467997,1,0,0,114
-467609,3,2,0,336
-467583,3,1,0,1400
-467425,3,0,0,175
-467425,3,1,0,82
-467255,0,0,0,158
-467255,1,1,0,87
-467113,2,2,0,31
-466727,1,0,0,61
-466727,0,2,0,1202
-466510,1,2,0,31
-466437,0,2,0,47
-466319,2,1,0,67
-466288,2,0,0,44
-466288,3,0,0,61
-466288,3,2,0,72
-466237,0,1,0,116
-465898,1,0,0,1713
-465863,0,1,0,1622
-465658,3,0,0,1434
-465454,0,1,0,170
-465390,2,1,0,25
-464940,3,0,0,39
-464866,1,0,0,1719
-464866,1,1,0,106
-464343,3,2,0,1901
-464343,3,1,0,57
-464171,3,0,0,247
-464040,0,2,0,50
-463923,0,0,0,39
-463913,2,1,0,20
-463789,0,1,0,45
-463645,0,1,0,70
-463519,3,0,0,35
-463154,3,0,0,42
-462999,3,0,0,81
-462820,1,1,0,402
-462706,1,1,0,510
-462186,1,0,0,796
-462089,1,1,0,361
-461792,0,1,0,23
-461551,2,2,0,1587
-461512,3,0,0,992
-461222,0,1,0,33
-461024,0,1,0,1843
-461024,0,0,0,83
-461010,0,2,0,224
-461010,1,0,0,76
-460889,2,0,0,24
-460214,0,0,0,337
-460214,2,2,0,632
-460024,2,0,0,51
-459887,2,1,0,1133
-459553,1,0,0,48
-459396,1,1,0,336
-459379,1,0,0,50
-459304,3,2,0,78
-459304,1,0,0,281
-459304,3,0,0,64
-459161,1,2,0,50
-459016,2,1,0,1430
-458841,1,2,0,1654
-458796,0,0,0,372
-458510,0,2,0,60
-458191,2,0,0,17
-458159,1,1,0,49
-457782,2,2,0,26
-457397,1,0,0,33
-457228,3,1,0,1799
-457228,0,0,0,108
-457228,1,0,0,1765
-457228,2,1,0,712
-457228,1,1,0,1559
-457228,3,2,0,1981
-457228,0,1,0,111
-457228,2,2,0,209
-457228,1,2,0,43
-457228,3,0,0,317
-456789,2,2,0,45
-456573,1,2,0,36
-456475,3,2,0,95
-456462,1,0,0,1713
-456414,1,2,0,1447
-456414,1,0,0,77
-456049,2,0,0,274
-455915,3,0,0,39
-455247,2,2,0,21
-455247,3,1,0,399
-455247,3,2,0,37
-455240,2,0,0,472
-455240,3,2,0,224
-454909,2,2,0,1321
-454334,0,2,0,29
-453583,2,2,0,50
-453237,0,2,0,54
-453237,1,1,0,246
-453148,1,2,0,50
-452688,3,0,0,59
-452258,2,1,0,1618
-452243,1,2,0,208
-451933,3,1,0,57
-451933,3,2,0,81
-451820,0,2,0,37
-451820,2,0,0,179
-451820,2,1,0,18
-451683,0,0,0,21
-451683,1,0,0,56
-451636,1,2,0,1712
-451416,2,1,0,1531
-451377,1,0,0,31
-450075,0,0,0,1795
-449880,3,2,0,1466
-449227,3,1,0,145
-449227,3,2,0,52
-449110,2,0,0,23
-449040,3,0,0,119
-448781,2,2,0,39
-448712,3,0,0,76
-448297,3,2,0,65
-448051,2,2,0,37
-447818,3,2,0,34
-447619,2,2,0,1772
-447619,3,1,0,67
-447619,2,0,0,49
-447619,2,1,0,77
-447617,2,2,3,70
-447616,2,2,1,78
-447308,3,2,0,1713
-447308,3,0,0,41
-447308,3,1,0,319
-447111,0,2,0,123
-446970,2,2,0,28
-446970,2,1,0,67
-446735,2,2,0,46
-446644,1,0,0,60
-446644,1,1,0,123
-446500,0,0,0,91
-446465,3,0,0,59
-446166,0,0,0,43
-445458,1,2,0,64
-445360,1,1,0,125
-445112,3,1,0,69
-445112,3,2,0,103
-444987,0,0,0,276
-444947,0,2,0,364
-444763,0,0,0,35
-444752,0,1,0,40
-444680,1,1,0,44
-444649,3,2,0,37
-444532,3,0,0,74
-444435,0,0,0,39
-443860,0,0,0,22
-443488,0,1,0,1218
-443488,0,0,0,38
-443307,1,1,0,1667
-443305,1,2,0,55
-443211,1,0,0,1559
-443211,2,0,0,1591
-443211,0,1,0,164
-443211,0,2,0,382
-443064,0,2,0,63
-442980,2,0,0,123
-441911,2,0,0,18
-441584,1,1,0,1749
-441584,1,0,0,1575
-441583,2,2,0,58
-440904,3,1,0,35
-440124,1,0,0,32
-439778,1,0,0,290
-439721,2,1,0,28
-439543,3,0,0,43
-439200,1,2,0,40
-438764,3,1,0,1843
-438764,0,2,0,389
-438764,1,0,0,1544
-438764,2,0,0,77
-438764,1,1,0,62
-438764,2,1,0,35
-438764,3,2,0,1852
-438764,1,2,0,96
-438764,3,0,0,35
-438682,1,2,0,47
-437952,2,1,0,1331
-437951,0,1,0,33
-437944,3,0,0,109
-437790,2,0,0,88
-437790,2,1,0,622
-437649,0,2,0,1934
-437649,3,2,0,1251
-437649,2,2,0,45
-437649,0,0,0,54
-437649,3,1,0,37
-437570,1,1,0,116
-436905,0,0,0,631
-436869,0,2,0,118
-436649,2,0,0,1474
-436130,2,2,0,46
-436023,2,1,0,30
-435991,0,1,0,1915
-435991,2,1,0,1611
-435991,0,2,0,2064
-435991,0,0,0,52
-435990,3,2,0,62
-435990,2,0,0,27
-435990,2,2,0,22
-435745,1,2,0,1312
-435683,0,0,0,38
-435590,2,0,0,143
-435543,3,1,0,40
-435443,2,2,0,23
-435443,2,0,0,19
-435362,2,1,0,1625
-435362,3,1,0,1712
-435361,2,2,0,474
-435354,3,1,1,488
-435354,3,1,3,41
-435292,1,0,0,167
-435017,0,2,0,1940
-435017,1,0,0,1633
-435016,0,0,0,154
-435016,0,1,0,584
-435012,2,0,0,24
-434774,0,0,0,23
-434771,1,2,0,43
-434539,1,1,0,422
-434419,3,2,0,36
-434170,1,2,0,35
-434108,3,0,0,1536
-434108,3,1,0,117
-433855,2,0,0,96
-433507,2,1,0,508
-433417,2,0,0,32
-433098,0,1,0,109
-433098,0,2,0,77
-432924,1,1,0,1703
-432924,1,2,0,448
-432924,1,0,0,477
-432876,0,0,0,26
-432804,0,0,0,607
-432804,0,1,0,893
-432406,0,2,0,22
-432076,0,0,0,38
-432029,1,0,0,1764
-432029,0,2,0,1862
-432029,1,1,0,1659
-431994,3,0,0,37
-431993,1,1,0,159
-431993,3,1,0,956
-431538,0,0,0,26
-431529,3,1,0,98
-431491,1,0,0,101
-431402,0,2,0,157
-431118,2,2,0,20
-430808,0,0,0,1736
-430808,0,1,0,1677
-430761,3,2,0,1757
-430761,0,1,0,1214
-430761,2,0,0,656
-430761,3,1,0,769
-430329,0,1,0,45
-430329,2,1,0,19
-429775,1,2,0,415
-429575,2,1,0,62
-429341,0,2,0,23
-429282,0,2,0,100
-429230,1,2,0,1908
-429229,1,1,0,218
-429218,0,0,0,1754
-428972,1,2,0,1774
-428971,3,0,0,37
-428971,1,1,0,166
-428177,2,1,0,71
-428163,0,1,0,284
-428163,2,2,0,33
-428163,0,2,0,816
-428163,2,1,0,32
-428163,0,0,0,26
-428115,0,2,0,24
-428021,2,1,0,1430
-427929,0,2,0,1905
-427929,1,0,0,1720
-427928,0,0,0,74
-427867,2,2,0,132
-427433,1,0,0,72
-426490,0,1,0,29
-426405,0,1,0,28
-426090,1,1,0,82
-425897,0,0,0,49
-425809,0,2,0,22
-425630,3,0,0,33
-425458,2,0,0,120
-425112,0,1,0,46
-424824,0,2,0,2147
-424824,1,0,0,1349
-424824,3,1,0,37
-424824,0,0,0,1710
-424824,1,1,0,66
-424824,0,1,0,1306
-424756,2,2,0,32
-424756,3,0,0,42
-424756,2,0,0,695
-424253,2,2,0,37
-424138,1,0,0,36
-424080,3,0,0,58
-423609,3,1,0,1669
-423587,2,0,0,1789
-423587,2,1,0,1692
-423586,0,2,0,62
-423586,1,0,0,134
-423586,0,0,0,175
-423586,2,2,0,52
-423586,0,1,0,703
-423583,2,1,3,73
-423582,2,1,1,78
-422958,2,0,0,1599
-422958,3,2,0,1509
-422958,1,0,0,32
-422958,3,1,0,134
-422957,0,0,0,37
-422957,0,1,0,25
-422957,0,2,0,1096
-422878,2,2,0,23
-422450,1,2,0,299
-422402,3,1,0,51
-422402,3,0,0,36
-422013,2,2,0,1556
-422013,0,1,0,232
-422013,0,0,0,640
-421668,0,0,0,549
-421668,0,1,0,308
-421541,2,1,0,17
-420899,1,0,0,119
-420386,3,1,0,114
-420386,3,0,0,32
-420235,3,1,0,38
-420215,1,2,0,31
-420204,2,2,0,235
-419979,0,0,0,176
-419914,1,0,0,1798
-419914,1,1,0,1484
-419913,0,0,0,30
-419360,0,0,0,1799
-419360,0,1,0,783
-418817,3,0,0,1707
-418139,0,0,0,1886
-418139,2,2,0,1545
-418139,3,2,0,101
-418139,0,1,0,622
-418139,2,0,0,312
-418139,2,1,0,374
-418049,2,0,0,20
-417908,3,2,0,1791
-417908,3,1,0,72
-417740,3,2,0,1820
-417740,2,1,0,42
-417740,3,1,0,1340
-417615,0,1,0,32
-417613,1,1,0,1338
-417613,0,2,0,2153
-417613,1,0,0,821
-417613,0,1,0,1723
-417255,0,2,0,160
-416688,3,1,0,1868
-416688,3,2,0,1952
-416687,0,2,0,41
-416687,1,2,0,62
-416687,2,0,0,1627
-416687,2,1,0,18
-416687,3,0,0,584
-416510,0,1,0,256
-416510,0,0,0,78
-416141,0,2,0,904
-416141,3,2,0,168
-416012,2,0,0,1701
-416012,3,2,0,37
-416012,2,1,0,377
-415712,1,1,0,255
-415026,1,1,0,35
-414302,0,2,0,1925
-414302,0,1,0,211
-414186,0,0,0,132
-413888,1,1,0,35
-413726,0,0,0,371
-413604,3,0,0,1760
-413565,1,1,0,212
-413496,0,0,0,45
-413476,3,1,0,64
-412984,3,2,0,1721
-412976,1,2,0,57
-412416,1,1,0,162
-411847,1,1,0,154
-411847,2,0,0,43
-411623,1,1,0,53
-411444,3,1,0,85
-411154,1,0,0,1306
-410884,2,1,0,17
-410680,1,1,0,40
-410668,0,2,0,35
-410668,1,0,0,158
-410668,1,1,0,808
-410665,1,1,1,429
-410665,1,2,0,319
-410665,1,0,0,1360
-410665,1,1,3,34
-410537,1,0,0,59
-410475,2,1,0,31
-410333,2,1,0,1756
-410333,0,1,0,1872
-410333,1,0,0,375
-410333,3,2,0,1802
-410333,0,0,0,86
-410333,2,0,0,1668
-410333,3,1,0,260
-410333,2,2,0,32
-410333,0,2,0,591
-409966,2,2,0,92
-409895,1,2,0,46
-409833,0,0,0,1838
-409833,1,2,0,229
-409275,1,1,0,39
-408769,3,0,0,42
-408232,3,1,0,51
-408232,3,2,0,1320
-408033,0,2,0,2226
-408033,1,0,0,1848
-408033,2,1,0,44
-408033,3,2,0,33
-408033,0,1,0,1494
-408033,1,1,0,1087
-408033,0,0,0,27
-408033,1,2,0,99
-407932,0,1,0,21
-407883,2,0,0,21
-407883,3,2,0,41
-407835,3,1,0,61
-407107,3,2,0,41
-406746,0,1,0,31
-406486,1,1,0,110
-406485,2,1,0,1539
-406485,3,0,0,32
-406485,2,2,0,1713
-406485,3,2,0,45
-406485,2,0,0,151
-406250,3,2,0,31
-406193,3,2,0,144
-405888,0,0,0,50
-405888,0,2,0,40
-405853,0,1,0,263
-405853,0,2,0,261
-405835,3,0,0,152
-405800,0,0,0,24
-405386,0,2,0,1841
-405386,1,0,0,1786
-405386,1,1,0,32
-405385,3,2,0,219
-405279,1,2,0,95
-405072,1,0,0,95
-404910,2,2,0,1388
-404867,0,2,0,1996
-404864,3,1,0,96
-404760,3,1,0,1502
-404736,3,1,0,37
-404413,1,1,0,43
-404120,2,0,0,1730
-404120,3,2,0,58
-404120,2,1,0,25
-403613,0,1,0,36
-403315,1,2,0,40
-403272,0,1,0,22
-403266,2,0,0,32
-403266,0,2,0,221
-403266,0,0,0,582
-403266,2,1,0,52
-403266,0,1,0,410
-403266,2,2,0,88
-403087,2,0,0,1696
-403087,3,2,0,1827
-403010,2,1,0,25
-402864,1,0,0,1736
-402798,2,2,0,24
-402753,2,1,0,21
-402511,0,2,0,49
-402497,1,2,0,52
-402247,0,0,0,308
-402140,2,2,0,157
-401821,3,1,0,37
-401550,0,0,0,273
-401550,2,1,0,250
-401550,0,1,0,345
-401393,1,1,0,80
-401393,1,2,0,35
-401038,1,2,0,1671
-401038,3,1,0,43
-401038,1,1,0,127
-400235,0,2,0,23
-400209,3,2,0,1887
-400209,2,0,0,1358
-400016,3,2,0,37
-399715,2,1,0,157
-399403,0,0,0,1914
-399403,2,2,0,1599
-399397,3,2,0,422
-399388,2,0,0,1609
-399386,2,0,3,74
-399385,2,0,1,147
-399334,3,2,0,1881
-399334,0,2,0,56
-399334,2,0,0,1286
-398780,0,2,0,387
-398681,3,1,0,142
-398426,1,1,0,76
-398426,1,2,0,233
-398088,3,1,0,333
-397980,0,0,0,59
-397840,0,0,0,48
-397710,3,1,0,99
-397629,3,2,0,373
-397015,0,1,0,23
-396833,0,2,0,23
-396485,0,2,0,51
-396485,1,0,0,158
-396270,3,2,0,31
-395914,0,1,0,40
-395903,2,2,0,24
-395847,0,1,0,1347
-395847,2,2,0,21
-395847,0,0,0,397
-395625,1,2,0,124
-395335,0,1,0,1866
-395335,1,0,0,1648
-395335,2,0,0,25
-395335,3,2,0,36
-395335,0,2,0,2178
-395335,1,2,0,43
-395335,0,0,0,22
-395228,1,2,0,71
-395107,1,1,0,37
-394818,0,2,0,32
-394645,2,0,0,19
-394645,3,1,0,111
-394645,3,2,0,50
-394641,3,1,0,1442
-393930,0,0,0,1841
-393531,0,2,0,39
-393416,0,0,0,1751
-393416,3,2,0,260
-393416,0,1,0,1328
-393409,2,0,0,64
-393355,1,1,0,101
-392905,1,2,0,155
-392892,2,1,0,20
-392628,2,0,0,30
-392628,3,0,0,113
-392364,0,2,0,2045
-392323,2,2,0,20
-392306,1,0,0,62
-391841,0,0,0,1991
-391841,0,2,0,26
-391841,0,1,0,1001
-391712,1,0,0,1632
-391712,0,2,0,36
-391566,0,2,0,2044
-391566,1,0,0,112
-391420,0,0,0,39
-391255,2,1,0,29
-390980,3,2,0,40
-390863,2,1,0,41
-390863,2,2,0,19
-390657,0,2,0,2244
-390656,1,0,0,1292
-390656,0,1,0,146
-390656,1,1,0,118
-390656,1,2,0,54
-390655,2,2,0,231
-390566,0,2,0,28
-390215,1,2,0,1694
-390055,1,1,0,48
-390055,1,2,0,63
-390055,1,0,0,374
-389699,3,2,0,163
-389355,3,2,0,1994
-389355,0,1,0,1640
-389355,1,1,0,878
-389355,2,0,0,694
-389355,0,2,0,883
-389355,3,0,0,1724
-389355,1,0,0,84
-389355,2,1,0,24
-389355,3,1,0,1680
-389250,1,2,0,130
-388589,0,1,0,22
-388582,2,2,0,24
-388498,1,0,0,39
-388173,0,0,0,90
-386966,3,1,0,38
-386439,1,0,0,46
-386186,2,2,0,25
-386174,1,0,0,81
-386162,3,2,0,85
-386145,1,2,0,36
-386033,3,2,0,181
-385748,1,2,0,1652
-385748,1,1,0,131
-385699,2,2,0,19
-385542,0,1,0,249
-385378,1,2,0,49
-385268,0,0,0,1576
-385268,1,0,0,92
-385268,0,1,0,59
-384416,0,0,0,63
-384416,0,2,0,47
-384217,0,2,0,35
-384204,1,1,0,58
-383849,0,0,0,39
-383794,0,0,0,27
-383618,1,2,0,214
-383609,2,0,0,1635
-383609,0,1,0,48
-383609,3,0,0,1578
-383609,2,1,0,92
-383609,0,2,0,358
-383551,0,0,0,1774
-383528,1,0,0,69
-383304,1,0,0,59
-383244,2,2,0,75
-382890,0,1,0,1793
-382890,1,0,0,99
-382890,2,0,0,28
-382890,3,2,0,628
-382890,0,2,0,26
-382890,1,2,0,77
-382775,0,0,0,48
-382656,3,1,0,110
-382609,3,1,0,1617
-382521,1,0,0,232
-382521,1,0,1,239
-382521,1,0,3,223
-382463,2,1,0,30
-382366,3,2,0,179
-382322,0,0,0,37
-382198,2,1,0,29
-381750,2,0,0,20
-381750,3,1,0,1524
-381750,3,2,0,499
-381501,1,0,0,1243
-381489,2,1,0,30
-381449,3,1,0,130
-381070,0,2,0,2048
-381070,1,0,0,1702
-381070,0,0,0,21
-381070,0,1,0,25
-380807,0,0,0,1419
-380684,2,1,0,17
-380584,0,2,0,149
-380523,0,0,0,33
-380173,1,2,0,106
-379965,1,2,0,68
-379892,0,2,0,26
-379806,1,0,0,35
-379747,3,1,0,48
-379746,2,1,0,238
-379746,2,0,0,139
-379268,2,0,0,88
-379268,3,1,0,1994
-379268,0,2,0,129
-379268,1,2,0,547
-379268,3,0,0,1884
-379268,0,1,0,192
-379268,1,0,0,329
-379268,3,2,0,506
-379268,1,1,0,543
-379179,3,1,0,1691
-378774,3,0,0,235
-378606,0,0,0,148
-378587,1,0,0,299
-378587,1,1,0,460
-378514,2,1,0,1714
-378514,0,2,0,95
-378514,2,2,0,1556
-378514,2,0,0,27
-378023,2,1,0,105
-377810,2,0,0,1739
-377810,0,1,0,38
-377810,3,2,0,98
-377810,2,1,0,1363
-377595,0,0,0,1927
-377595,1,0,0,66
-377595,2,1,0,21
-377595,0,1,0,1764
-377524,0,1,0,251
-377524,0,2,0,1004
-377482,2,0,0,31
-377416,0,0,0,39
-377093,1,0,0,40
-377062,2,0,0,68
-377055,3,2,0,224
-375715,0,1,0,22
-375687,3,2,0,45
-375687,2,0,0,32
-375617,3,2,0,34
-375385,1,0,0,587
-375223,1,2,0,1584
-375223,3,0,0,34
-374443,2,1,0,17
-374293,1,1,0,1670
-374169,3,1,0,1762
-374169,0,2,0,87
-374169,2,0,0,83
-374169,1,1,0,32
-374169,3,2,0,1939
-374169,0,0,0,39
-374090,3,2,0,1830
-374090,3,1,0,387
-374051,0,0,0,246
-373961,2,2,0,57
-373745,2,1,0,1709
-373745,3,2,0,1929
-373745,2,0,0,1770
-373745,3,1,0,259
-373745,2,2,0,32
-373741,2,0,1,75
-373741,2,0,3,73
-373491,1,2,0,51
-372874,1,1,0,1558
-372873,1,2,0,63
-372656,2,0,0,41
-372656,3,2,0,121
-372415,2,0,0,38
-372407,2,1,0,35
-371722,1,0,0,50
-371555,2,1,0,115
-371281,0,0,0,46
-371178,3,0,0,39
-370815,3,1,0,67
-370265,1,2,0,95
-370123,1,0,0,64
-370087,3,1,0,783
-369711,3,2,0,32
-369384,3,1,0,40
-369384,3,0,0,327
-369356,0,0,0,194
-369347,2,0,0,81
-368989,2,0,0,169
-368989,3,2,0,72
-368989,1,0,0,200
-368989,2,1,0,270
-368989,2,2,0,34
-368841,1,1,0,38
-368817,3,2,0,1202
-368796,0,2,0,49
-367945,2,0,0,17
-367898,1,0,0,178
-367869,2,0,0,156
-367865,3,2,0,154
-367806,3,1,0,57
-367189,0,1,0,61
-367171,0,1,0,1727
-367171,0,2,0,1840
-366934,0,0,0,1907
-366934,2,1,0,44
-366934,0,1,0,678
-366487,3,0,0,31
-366340,0,0,0,25
-366340,2,1,0,21
-366340,0,1,0,26
-366237,0,1,0,122
-366215,0,2,0,42
-366215,1,2,0,48
-366215,2,0,0,1434
-366215,3,2,0,532
-366215,1,0,0,181
-366215,3,0,0,836
-365853,1,1,0,45
-365789,0,2,0,121
-365711,0,0,0,54
-365699,2,1,0,19
-365618,1,2,0,102
-365168,2,0,0,17
-364604,3,0,0,109
-364294,0,0,0,1232
-364294,0,1,0,22
-364073,0,2,0,50
-363979,2,0,0,54
-363972,1,1,0,664
-363443,0,2,0,106
-362460,2,2,0,23
-362317,3,0,0,48
-362295,3,1,0,46
-362286,2,1,0,18
-362245,1,2,0,77
-361642,1,2,0,33
-361505,1,0,0,58
-361471,3,0,0,37
-360999,3,0,0,187
-360799,0,0,0,33
-360718,0,2,0,1696
