tus,dau,det,typ,erg
302662,1,0,0,1402
302665,2,2,1,75
302665,2,2,3,70
302665,2,2,3,70
302666,2,2,1,75
302880,3,2,0,1748
302982,3,0,0,43
302990,0,2,0,59
303078,0,1,0,1773
303078,3,1,0,51
303078,0,0,0,91
303179,0,0,0,1819
303179,1,0,0,263
303179,0,2,0,1912
303260,1,2,0,78
303374,2,1,0,55
303547,3,0,0,1872
303547,3,1,0,244
303778,0,0,0,53
303942,2,0,0,53
304004,0,1,0,38
304217,0,2,0,47
304426,0,0,0,32
304482,0,2,0,97
304482,1,0,0,1928
304482,3,1,0,42
304482,1,1,0,127
304531,0,0,0,1627
304997,3,2,0,1823
304997,3,1,0,1602
305196,1,2,0,105
305196,1,1,0,40
305289,2,1,0,1407
305605,3,0,0,251
305914,0,0,0,53
305932,2,0,0,35
306265,1,0,0,84
306424,2,0,0,135
306778,1,0,0,130
307102,0,0,0,290
307163,0,1,0,343
307185,2,1,0,78
307278,0,2,0,66
307345,3,1,0,1556
307347,3,1,1,230
307347,3,1,3,58
307550,2,0,0,88
307586,1,2,0,1860
308031,3,1,0,34
308491,2,2,0,388
308509,0,2,0,1791
308509,1,0,0,1800
308509,2,2,0,40
308564,3,0,0,1720
308659,2,2,0,17
308778,1,2,0,239
309156,0,2,0,28
309240,1,1,0,564
309252,2,0,0,1667
309252,3,2,0,1576
309252,0,2,0,25
309252,3,1,0,1399
309442,0,0,0,1855
309442,1,0,0,465
309442,1,2,0,32
309842,3,0,0,815
309842,3,1,0,174
310052,0,0,0,1985
310052,2,1,0,75
310052,0,2,0,190
310052,2,2,0,69
310052,0,1,0,212
310206,1,0,0,1745
310306,2,1,0,52
310507,0,1,0,65
310517,1,1,0,1639
310834,2,0,0,1615
311124,2,2,0,40
311447,1,2,0,95
311556,2,2,0,161
311556,3,2,0,149
311556,2,0,0,180
311556,3,1,0,135
311556,2,1,0,22
311619,0,2,0,23
311619,0,1,0,38
311695,0,0,0,1806
311807,0,2,0,1642
311807,1,1,0,1573
311807,1,0,0,512
312219,0,0,0,1695
312219,0,1,0,514
312219,0,2,0,170
312288,0,1,0,27
312392,0,1,0,21
312789,3,0,0,115
312829,3,0,0,102
312866,0,2,0,37
312880,0,0,0,1736
313334,0,1,0,23
313739,3,1,0,1594
313793,3,1,0,1629
313793,3,2,0,1853
313794,2,0,0,222
313937,2,1,0,113
314425,3,2,0,1676
314626,3,1,0,45
314829,1,2,0,131
314907,0,1,0,28
314907,3,0,0,40
314932,1,0,0,48
315043,2,0,0,33
315331,2,1,0,98
315429,0,2,0,22
315444,0,0,0,1854
315444,1,0,0,49
315444,0,2,0,1870
315444,0,1,0,1034
315769,2,0,0,1638
316102,3,1,0,110
316147,0,2,0,98
316159,0,1,0,79
316159,2,1,0,231
316159,0,0,0,593
316239,2,1,0,741
316293,0,1,0,1389
316523,2,0,0,21
316529,0,0,0,114
316542,3,2,0,1765
316543,0,2,0,159
316838,2,1,0,78
316838,3,1,0,45
316838,3,0,0,45
316972,1,0,0,234
317118,2,1,0,118
317118,3,1,0,78
317118,2,2,0,64
317143,2,0,0,48
317331,3,2,0,114
317407,2,1,0,21
317649,2,0,0,1508
317735,1,2,0,34
318028,0,1,0,109
318107,3,1,0,117
318337,3,2,0,66
318570,3,1,0,1731
318571,3,0,0,804
318613,3,0,0,41
318709,1,1,0,140
318898,2,0,0,20
319228,1,0,0,34
319358,0,1,0,29
319580,3,0,0,54
319601,0,2,0,719
319601,0,1,0,48
319622,0,1,0,1800
319622,2,2,0,1662
319622,0,2,0,1333
319622,0,0,0,918
319705,0,0,0,79
319859,3,0,0,102
319859,3,1,0,430
319885,0,2,0,65
320003,2,2,0,34
320003,2,1,0,54
320204,0,0,0,38
320344,3,2,0,76
320413,2,1,0,1370
320413,2,0,0,208
320572,2,0,0,1707
320572,0,0,0,1850
320572,1,0,0,187
320572,0,1,0,2083
320572,2,2,0,108
320572,0,2,0,320
320783,0,2,0,26
320783,1,0,0,195
320920,2,1,0,377
321719,2,1,0,16
321765,0,1,0,1825
322119,2,0,0,57
322372,2,1,0,51
322557,3,0,0,1722
322580,0,0,0,67
322824,1,0,0,46
322859,3,0,0,1793
322944,3,1,0,68
323058,1,2,0,1745
323150,3,0,0,280
323171,0,1,0,41
323426,1,1,0,1592
323426,3,0,0,145
323426,1,2,0,1834
323426,3,1,0,37
323426,1,0,0,139
323459,0,2,0,184
323479,1,0,0,128
323559,0,2,0,1931
323559,1,0,0,1746
323559,3,2,0,1892
323629,3,2,0,1751
323802,0,2,0,264
323802,1,2,0,652
323802,2,1,0,21
324125,0,1,0,26
324174,0,2,0,430
324174,1,0,0,1717
324690,2,1,0,1361
324690,3,2,0,1873
324690,3,0,0,215
324690,2,0,0,1118
324724,0,1,0,31
324778,3,1,0,157
324778,0,2,0,56
324964,1,0,0,1721
324987,0,2,0,1890
325000,1,1,0,1718
325226,2,0,0,1675
325290,2,0,0,177
325307,2,2,0,1722
325307,2,1,0,150
325423,2,0,0,22
325486,2,1,0,68
325602,1,0,0,1382
325634,1,0,0,149
325661,2,2,0,1657
325661,0,0,0,1623
325661,3,2,0,66
325661,2,0,0,90
325661,2,1,0,294
326046,3,1,0,397
326046,3,0,0,35
326105,1,2,0,1051
326105,3,0,0,1871
326138,1,2,0,264
326138,3,0,0,214
326173,3,0,0,64
326196,1,2,0,111
326878,2,2,0,979
326987,1,2,0,54
327259,3,1,0,42
327367,0,1,0,83
327394,2,1,0,1347
327421,2,1,0,29
327475,0,0,0,1805
327475,0,1,0,744
327475,0,2,0,61
327537,2,2,0,25
327650,2,1,0,462
327650,3,1,0,49
327650,2,2,0,27
327877,1,0,0,275
327969,0,0,0,857
328092,1,0,0,68
328139,1,0,0,137
328139,3,1,0,38
328140,0,2,0,42
328140,1,1,0,365
328242,3,0,0,54
328345,1,1,0,120
328439,2,1,0,28
328453,1,0,0,1864
328453,2,0,0,1699
328453,3,1,0,1810
328453,0,1,0,111
328453,3,2,0,2175
328453,0,2,0,165
328453,1,1,0,1878
328453,1,2,0,1813
328453,3,0,0,992
328617,2,2,0,1364
328617,2,0,0,50
328617,2,1,0,42
328729,1,1,0,376
329107,0,2,0,1895
329332,1,2,0,65
329396,2,1,0,119
329602,0,2,0,141
329602,2,1,0,1485
329602,3,0,0,1482
329602,2,0,0,46
329602,0,1,0,55
330007,1,0,0,1717
330295,0,0,0,48
330421,0,0,0,275
330499,2,2,0,372
330522,2,1,0,24
330525,2,2,0,22
330658,1,1,0,43
330992,2,1,0,20
331021,0,0,0,1784
331030,1,0,0,270
331090,1,0,0,75
331090,2,0,0,1213
331090,3,2,0,1959
331090,3,1,0,254
331090,2,2,0,23
331465,0,0,0,1496
331555,3,1,0,59
331555,0,2,0,48
331555,2,2,0,1326
331555,0,0,0,106
331555,2,1,0,311
331637,0,0,0,1323
331637,1,0,0,38
331637,2,0,0,1799
331637,3,2,0,759
331637,2,1,0,48
331637,0,2,0,111
331637,1,1,0,53
331639,2,0,3,54
331640,2,0,1,72
331641,2,0,1,76
331641,2,0,3,79
331877,1,1,0,85
331886,0,0,0,62
331919,1,1,0,31
332312,2,0,0,17
332419,3,1,0,1617
332419,2,0,0,28
332419,3,2,0,1709
332605,2,0,0,77
332652,2,2,0,21
332782,2,0,0,101
332806,0,0,0,44
332996,1,2,0,1074
333415,0,2,0,24
333415,2,0,0,465
333758,1,0,0,95
333804,2,0,0,25
333877,0,1,0,733
333877,2,0,0,788
334053,0,1,0,25
334053,3,2,0,35
334053,3,0,0,45
334056,3,1,0,39
334059,2,0,0,1733
334059,0,1,0,109
334059,1,0,0,1056
334059,2,1,0,130
334059,0,2,0,295
334059,3,2,0,1798
334059,3,1,0,175
334324,2,2,0,48
334346,3,0,0,117
334456,2,2,0,250
334539,2,2,0,746
334677,3,0,0,1571
334741,2,2,0,664
334741,1,2,0,117
334795,3,1,0,85
334840,1,2,0,1721
334840,1,1,0,53
334968,3,2,0,1832
334968,0,2,0,1871
334968,1,0,0,81
335195,0,0,0,366
335239,2,2,0,17
335307,1,1,0,40
335407,1,0,0,265
335618,1,0,0,1586
335618,0,1,0,24
335618,0,2,0,1395
335618,0,0,0,390
335770,3,0,0,32
335949,0,0,0,1890
336029,0,0,0,1526
336029,1,1,0,87
336029,2,1,0,195
336029,3,2,0,1792
336029,0,1,0,204
336029,2,2,0,27
336029,0,2,0,116
336029,2,0,0,127
336384,0,2,0,25
336935,0,2,0,1700
336935,1,2,0,1388
336935,0,1,0,1464
336989,3,0,0,112
337202,2,0,0,77
337205,1,2,0,1601
337205,3,0,0,61
337205,2,2,0,1622
337205,2,1,0,566
337614,1,0,0,44
337659,2,2,0,273
337780,2,0,0,61
337964,0,2,0,183
337964,0,1,0,26
338134,0,1,0,60
338134,1,0,0,170
338207,0,0,0,621
338477,1,2,0,1762
338480,3,1,0,537
338571,2,2,0,1404
338628,1,2,0,64
338928,1,1,0,1046
339185,0,1,0,1916
339186,2,0,0,30
339298,0,2,0,158
339298,3,2,0,37
339488,1,1,0,1619
339683,3,0,0,1787
339709,1,0,0,166
339795,1,1,0,1637
339853,0,1,0,36
339853,0,0,0,106
339967,3,2,0,206
339976,2,1,0,1630
339976,2,2,0,318
339976,2,0,0,26
340382,2,2,0,18
340586,0,1,0,21
340763,0,1,0,65
340763,1,1,0,258
340763,2,0,0,107
340763,3,2,0,155
340763,3,0,0,1239
340829,0,0,0,1668
340829,0,1,0,490
340916,0,0,0,1806
340919,0,1,0,1423
340957,2,1,0,81
341150,2,1,0,79
342243,3,1,0,424
342297,0,2,0,356
342297,0,0,0,45
342297,0,1,0,40
342355,3,1,0,62
342624,3,0,0,200
342781,3,1,0,375
343061,1,1,0,83
343122,2,2,0,183
343154,0,0,0,1753
343184,2,1,0,478
343322,1,2,0,55
343714,0,2,0,126
343814,2,2,0,54
344155,1,0,0,1783
344155,0,2,0,77
344155,2,1,0,16
344155,1,2,0,97
344322,0,1,0,29
344681,1,1,0,50
344728,3,0,0,48
344988,3,2,0,1772
344988,2,0,0,156
345276,2,0,0,61
345459,0,2,0,1150
345535,2,1,0,671
345753,1,1,0,40
345880,3,0,0,1786
345880,1,1,0,1550
345880,3,1,0,1708
345880,1,0,0,508
345880,3,2,0,288
345994,2,0,0,110
346242,3,2,0,66
346453,0,0,0,1788
346534,3,2,0,61
346575,0,2,0,1905
346575,1,0,0,1836
346575,0,0,0,151
346575,1,1,0,1589
346575,0,1,0,1752
346598,0,2,0,128
346841,0,2,0,29
346917,3,2,0,1892
346917,1,0,0,1755
346917,1,1,0,85
346917,3,1,0,37
346956,2,2,0,1692
347012,0,0,0,27
347014,0,1,0,274
347015,0,0,0,46
347032,0,1,0,1882
347032,2,0,0,1508
347032,3,0,0,44
347032,1,2,0,47
347032,0,2,0,2191
347032,2,1,0,402
347032,3,2,0,226
347032,0,0,0,1707
347032,2,2,0,435
347337,1,0,0,237
347411,0,1,0,254
347638,1,1,0,1757
347910,0,2,0,202
347910,1,0,0,86
347938,3,0,0,45
348025,2,0,0,1677
348025,2,1,0,27
348127,0,2,0,2152
348127,0,1,0,1720
348323,1,1,0,96
348468,3,0,0,1828
348953,0,2,0,96
349070,2,0,0,18
349120,2,0,0,19
349132,1,0,0,34
349242,0,2,0,2024
349244,1,0,0,1759
349244,3,1,0,1642
349244,2,2,0,98
349244,1,1,0,1670
349244,3,2,0,1786
349455,3,1,0,39
349520,0,0,0,28
349586,1,0,0,1836
349586,0,2,0,1841
349586,1,1,0,1684
349708,1,2,0,65
349784,2,2,0,1580
350039,0,2,0,146
350039,1,2,0,1694
350039,1,1,0,38
350233,1,1,0,40
350233,1,2,0,98
350347,2,0,0,706
350531,2,1,0,44
350588,2,2,0,89
350627,0,2,0,174
350833,0,1,0,1885
350833,1,1,0,1122
350833,2,0,0,166
350833,0,2,0,135
350833,1,2,0,153
350833,0,0,0,1963
350833,1,0,0,51
350848,0,0,1,968
350848,0,0,3,30
351001,0,1,0,27
351135,2,2,0,1535
351135,0,1,0,349
351314,1,1,0,1672
351338,0,0,0,590
351338,2,0,0,127
351338,3,0,0,1861
351338,1,0,0,81
351338,3,1,0,1615
351338,2,1,0,23
351491,0,0,0,69
351491,2,0,0,20
351492,2,2,0,679
351530,0,1,0,147
351622,0,0,0,88
351899,0,1,0,29
352065,0,2,0,106
352065,1,0,0,731
352065,2,0,0,20
352134,0,1,0,1842
352134,0,2,0,923
352302,2,0,0,23
352302,3,0,0,377
352302,3,1,0,118
352519,1,2,0,1689
352707,0,0,0,1824
352708,0,1,0,56
352728,0,1,0,1894
352728,2,1,0,126
352728,0,2,0,1935
352829,1,0,0,112
352910,2,0,0,18
353231,0,0,0,55
353231,2,1,0,51
353510,2,1,0,17
353669,3,0,0,1782
353669,3,1,0,209
353669,3,2,0,73
353814,1,1,0,41
353984,2,1,0,52
354028,1,2,0,446
354206,0,1,0,30
354537,0,2,0,1929
354537,1,0,0,1659
354537,2,0,0,39
354537,3,2,0,1808
354537,3,1,0,116
354537,0,1,0,56
354689,3,1,0,58
354869,3,2,0,1783
354888,1,2,0,1713
354888,0,2,0,42
354888,1,1,0,82
355023,2,2,0,49
355166,0,0,0,1862
355322,0,2,0,1930
355322,1,0,0,1655
355322,0,1,0,1355
355497,2,0,0,1151
355549,2,1,0,16
355619,2,1,0,28
355794,2,2,0,65
355858,0,0,0,1761
355858,0,1,0,131
355858,0,2,0,96
355877,0,1,0,60
355919,1,2,0,1497
356196,1,0,0,58
356214,3,0,0,149
356277,2,2,0,19
356277,2,0,0,30
356277,2,1,0,64
356403,2,0,0,21
356875,1,0,0,79
356875,1,1,0,117
356888,2,2,0,105
356957,0,0,0,56
358136,2,0,0,20
358136,3,2,0,1862
358136,1,0,0,65
358136,3,1,0,78
358316,1,2,0,1864
358316,2,1,0,1633
358316,3,1,0,1752
358316,0,1,0,1990
358316,0,2,0,2235
358316,1,0,0,1876
358316,2,0,0,423
358316,3,2,0,1416
358316,0,0,0,1645
358316,1,1,0,1841
358316,2,2,0,17
358316,3,0,0,508
358507,0,1,0,21
358609,0,0,0,567
358682,1,0,0,1748
358682,0,1,0,132
358682,1,1,0,99
358682,0,2,0,1056
358682,1,2,0,735
358882,1,2,0,1763
358939,3,0,0,685
358988,0,2,0,1959
358989,0,0,0,96
358989,0,1,0,203
359075,1,0,0,1517
359196,0,2,0,146
359236,0,0,0,1330
359304,2,2,0,1563
359304,2,1,0,31
359512,1,1,0,60
359512,1,0,0,41
359562,0,2,0,41
360089,2,0,0,1660
360089,0,2,0,1824
360089,3,1,0,63
360089,0,1,0,30
360089,2,1,0,1713
360089,3,2,0,91
360089,2,2,0,1016
360089,3,0,0,139
360092,2,1,1,77
360092,2,1,3,70
361225,3,0,0,1725
361503,2,2,0,64
361533,1,1,0,55
361588,2,2,0,132
361588,2,1,0,997
361620,0,0,0,24
361840,2,0,0,1544
361842,2,0,1,68
361842,2,0,3,65
362023,3,2,0,669
362079,3,1,0,160
362294,1,2,0,1738
362294,1,1,0,100
362331,2,1,0,100
362413,1,0,0,45
362631,0,2,0,47
362836,1,2,0,281
363151,1,1,0,60
363268,3,0,0,502
363283,2,0,0,771
363454,1,1,0,437
363799,0,0,0,52
363803,0,2,0,33
363804,3,0,0,1327
363804,3,1,0,176
363809,1,0,0,38
363829,2,0,0,99
363836,0,0,0,233
363972,0,1,0,26
364093,3,0,0,353
364413,3,2,0,36
364609,1,1,0,243
364932,3,1,0,345
364932,3,2,0,106
365358,1,0,0,566
365358,1,1,0,40
365462,2,2,0,1577
365504,0,0,0,41
365504,2,1,0,96
365589,3,2,0,1990
365877,3,1,0,1663
365877,1,0,0,446
365877,2,0,0,87
366261,2,2,0,35
366283,0,0,0,82
366293,1,2,0,1655
366478,2,0,0,1583
366533,2,1,0,1087
367021,1,2,0,1541
367057,3,2,0,58
367105,3,2,0,735
367151,1,1,0,1989
367151,0,2,0,435
367151,1,2,0,79
367151,1,0,0,1916
367273,0,0,0,38
367291,1,0,0,1697
367375,1,1,0,1687
367376,1,2,0,1496
367378,3,0,0,1614
367409,1,0,0,1712
367409,2,0,0,30
367409,3,0,0,40
367445,0,2,0,342
367529,2,2,0,1551
367689,1,0,0,185
367740,2,2,0,1618
367963,0,1,0,28
368172,2,0,0,210
368172,2,1,0,21
368187,2,0,0,25
368253,2,0,0,88
368262,0,2,0,95
368263,2,2,0,80
368316,3,0,0,113
368432,0,2,0,266
368649,0,2,0,1677
368649,0,1,0,1121
368663,2,1,0,103
368957,1,0,0,36
368991,1,1,0,1663
368991,1,2,0,885
368995,1,2,3,28
368996,2,2,0,24
368996,1,2,1,530
369643,0,2,0,1828
369643,1,0,0,1668
370103,3,1,0,48
370306,3,1,0,1452
370306,3,2,0,1828
370773,1,1,0,1578
370773,1,2,0,1719
370904,3,1,0,121
371065,2,1,0,42
371065,3,0,0,146
371065,2,0,0,29
371088,0,2,0,180
371262,2,0,0,16
371263,0,2,0,44
371385,1,2,0,1773
371386,3,0,0,42
371635,2,1,0,175
371661,0,1,0,119
371661,0,0,0,67
371676,0,0,0,201
371676,1,1,0,180
371676,0,1,0,598
371676,0,2,0,21
371811,0,2,0,22
371868,3,2,0,787
371908,2,0,0,382
371908,2,1,0,36
372060,0,2,0,1720
372060,2,0,0,1589
372060,3,2,0,1967
372060,2,1,0,595
372176,0,0,0,1763
372447,0,2,0,127
372447,1,0,0,1761
372447,3,2,0,48
372453,1,2,0,37
372587,0,2,0,41
372732,1,1,0,193
372855,1,2,0,142
373199,0,1,0,2027
373199,1,0,0,149
373199,2,0,0,35
373199,0,2,0,1416
373199,2,1,0,25
373199,0,0,0,213
373344,1,0,0,687
373344,1,1,0,41
373556,0,2,0,1945
373556,2,1,0,80
373556,3,2,0,45
373556,0,1,0,1672
373613,2,2,0,23
373613,2,1,0,53
373659,1,0,0,32
373960,1,1,0,60
373960,2,1,0,91
373960,3,1,0,248
373960,2,0,0,132
373960,3,2,0,239
373960,3,0,0,56
374068,0,0,0,228
374320,0,2,0,22
374320,2,0,0,58
374324,0,0,0,320
374436,3,1,0,66
374530,0,2,0,1898
374530,2,0,0,1616
374530,3,2,0,35
374992,3,0,0,44
374992,2,0,0,31
374992,2,1,0,64
374992,2,2,0,24
375111,0,1,0,1800
375152,2,1,0,26
375255,3,0,0,88
375279,0,2,0,1958
375279,1,0,0,1773
375279,2,0,0,32
375279,3,2,0,366
375279,0,0,0,168
375302,3,2,0,176
375329,0,1,0,26
375329,2,1,0,975
375630,1,2,0,95
375925,1,2,0,1668
375986,0,2,0,1448
376312,0,0,0,1795
376449,3,1,0,159
376742,2,0,0,1621
376742,0,0,0,1664
376742,0,1,0,905
376742,2,1,0,1399
376785,0,0,0,87
376809,3,2,0,1884
376809,2,0,0,16
376813,3,1,0,44
376853,2,0,0,23
376925,1,0,0,152
376925,2,2,0,46
377130,1,0,0,54
377215,1,1,0,1574
377215,1,0,0,337
377336,1,1,0,33
377347,2,0,0,22
377350,0,0,0,31
377361,0,0,0,108
377361,1,0,0,337
377518,1,0,0,97
377518,2,1,0,72
377518,3,2,0,1871
377518,3,1,0,298
377822,0,0,0,823
377822,2,2,0,1162
377836,0,1,0,31
378024,3,2,0,89
378027,3,2,0,1696
378068,2,0,0,57
378190,3,0,0,45
378291,0,0,0,81
378732,2,1,0,55
379230,2,1,0,386
379238,2,2,0,22
379357,2,2,0,135
379463,1,0,0,366
379510,1,2,0,1729
379564,3,2,0,717
379733,2,2,0,53
379833,0,0,0,1907
379833,2,2,0,188
379919,0,0,0,24
380023,2,0,0,73
380023,3,2,0,387
380066,0,0,0,36
380066,1,1,0,520
380101,0,2,0,1881
380116,1,1,0,85
380423,1,2,0,1694
380764,1,1,0,49
380984,0,1,0,23
380984,0,0,0,49
381058,1,0,0,405
381129,3,2,0,1829
381129,1,0,0,411
381129,2,0,0,42
381129,2,1,0,17
381152,2,0,0,1700
381267,0,1,0,103
381267,1,1,0,55
381292,0,2,0,267
381292,0,1,0,1089
381408,1,1,0,58
381539,2,2,0,1603
381539,0,2,0,21
381539,0,0,0,176
381577,0,2,0,2067
381676,2,1,0,1697
381676,1,1,0,159
381876,1,2,0,1613
382115,1,2,0,34
382576,0,0,0,1801
382928,1,1,0,69
382928,0,1,0,320
383141,2,2,0,30
383409,1,0,0,58
383518,1,0,0,162
383584,3,0,0,43
383661,0,1,0,47
384013,0,2,0,115
384013,1,0,0,31
384140,0,0,0,52
384343,1,1,0,273
384393,3,1,0,45
384586,2,2,0,22
384591,0,1,0,1603
384591,0,2,0,981
384672,3,0,0,1774
384918,1,1,0,1466
384918,1,2,0,53
385038,2,1,0,179
385161,0,2,0,47
385219,1,0,0,247
385240,2,1,0,24
385280,3,1,0,1599
385280,3,2,0,234
385289,0,2,0,49
385449,3,0,0,1965
385449,3,1,0,1768
385449,3,2,0,63
385471,0,1,0,180
385471,0,0,0,998
385497,3,0,0,43
385542,2,0,0,16
385548,2,2,0,44
385734,3,0,0,49
386014,0,2,0,45
386069,3,0,0,39
386289,1,0,0,69
386289,1,1,0,109
386299,1,0,0,73
386810,2,1,0,1294
386825,0,2,0,41
386878,2,0,0,1734
386878,0,2,0,68
386878,3,2,0,267
386878,2,1,0,34
386913,2,0,0,20
387011,3,1,0,34
387011,3,0,0,38
387223,3,2,0,137
387425,3,2,0,36
387446,3,1,0,36
387553,3,1,0,91
387853,0,0,0,44
388059,3,1,0,1685
388059,1,2,0,63
388059,3,2,0,40
388059,1,0,0,46
388059,3,0,0,175
388520,2,0,0,44
389296,2,0,0,402
389310,3,0,0,127
389310,0,1,0,118
389310,1,1,0,1311
389310,2,2,0,193
389310,1,2,0,44
389310,2,0,0,23
389310,3,2,0,772
389436,1,1,0,1266
389719,0,2,0,1495
389719,1,0,0,39
389729,2,0,0,21
389750,1,0,0,67
389750,2,0,0,1482
389750,2,1,0,18
389750,2,2,0,90
389824,3,0,0,69
389919,3,0,0,2168
389920,3,1,0,326
389980,0,2,0,104
390085,0,2,0,198
390213,0,0,0,1684
390213,2,2,0,150
390213,3,0,0,43
390213,0,1,0,102
390213,2,1,0,23
390213,3,1,0,136
390599,3,0,0,1552
391062,3,0,0,226
391207,2,0,0,1392
391418,1,2,0,1691
391552,1,1,0,41
391646,0,1,0,40
391756,3,2,0,1802
391773,2,0,0,29
391900,3,1,0,87
392008,3,2,0,42
392195,3,2,0,80
392246,3,0,0,41
392572,2,0,0,1645
392572,3,2,0,1855
392572,2,1,0,1439
392572,3,1,0,1791
392583,1,2,0,51
392661,3,1,0,113
392940,0,2,0,1847
392940,0,1,0,1275
393184,0,0,0,89
393200,0,1,0,28
393477,3,0,0,1820
393478,0,1,0,301
393539,3,1,0,34
393634,3,2,0,1805
393643,2,2,0,1407
393859,1,1,0,1745
393859,3,1,0,141
393859,3,2,0,139
393882,0,0,0,1795
393882,0,1,0,192
393927,2,2,0,24
393961,1,2,0,45
394198,1,2,0,1744
394198,1,1,0,50
394198,1,0,0,54
394211,2,0,0,36
394427,2,2,0,1522
394642,1,2,0,39
394736,2,2,0,49
394767,3,1,0,169
394850,1,1,0,60
394850,3,0,0,249
394850,1,2,0,398
394850,1,0,0,169
394970,1,1,0,1651
395133,3,0,0,1759
395402,3,2,0,1674
395806,1,2,0,37
395978,0,1,0,47
396092,0,0,0,813
396283,1,0,0,1754
396312,2,2,0,82
396592,0,0,0,495
396682,1,2,0,55
397221,0,1,0,978
397221,1,0,0,199
397221,0,2,0,305
397221,0,0,0,47
397246,0,0,0,1732
397290,2,0,0,32
397290,3,1,0,77
397290,3,0,0,619
397377,3,1,0,1719
397377,3,2,0,1726
397377,3,0,0,44
397654,2,0,0,19
397707,0,0,0,1660
397707,2,0,0,154
397707,1,0,0,31
397904,0,0,0,223
398016,2,0,0,16
398086,1,1,0,42
398352,2,0,0,1658
398565,0,2,0,41
398668,2,0,0,24
398739,2,1,0,40
398778,0,2,0,102
398790,3,0,0,1445
398914,0,1,0,26
399208,0,0,0,403
399226,0,0,0,30
399293,0,2,0,31
399367,0,0,0,1911
399463,3,1,0,41
399678,1,0,0,1682
399678,1,1,0,87
399722,3,0,0,1675
399872,3,2,0,83
400087,0,2,0,25
400146,0,0,0,78
400279,2,2,0,42
400639,2,2,0,239
400639,3,1,0,148
400639,0,0,0,91
400740,3,1,0,42
400740,1,0,0,96
400740,3,0,0,36
400865,2,2,0,170
400865,2,1,0,36
401015,3,2,0,1963
401015,3,1,0,167
401095,0,2,0,24
401095,3,1,0,40
401156,1,0,0,97
401289,2,2,0,24
401338,3,1,0,1708
401338,1,1,0,1669
401338,2,0,0,209
401338,2,1,0,57
401338,2,2,0,25
401355,2,2,0,1296
401355,0,2,0,28
401355,2,0,0,22
401523,0,2,0,1732
401769,1,0,0,123
401784,1,2,0,1767
401784,1,1,0,113
401821,3,1,0,40
401876,2,2,0,18
401876,3,2,0,91
402095,2,0,0,41
402167,0,2,0,83
402167,0,0,0,136
402204,0,0,0,44
402452,0,1,0,296
402548,2,1,0,18
402620,2,2,0,1466
402620,2,1,0,868
402679,2,1,0,1417
402721,0,0,0,44
402848,3,1,0,66
403002,2,2,0,1634
403002,0,0,0,492
403002,1,2,0,31
403002,3,1,0,126
403002,2,1,0,64
403002,3,2,0,365
403002,2,0,0,84
403002,3,0,0,98
403106,3,1,0,97
403440,0,1,0,24
403546,0,0,0,1183
403593,0,2,0,21
403598,3,2,0,1872
404003,0,0,0,157
404003,0,1,0,26
404097,0,2,0,90
404419,3,2,0,40
404907,1,0,0,123
404907,2,0,0,1516
404949,2,0,0,21
404949,3,2,0,498
405007,0,2,0,1779
405007,0,0,0,31
405007,0,1,0,1559
405162,1,1,0,315
405265,0,2,0,385
405265,1,1,0,72
405265,0,1,0,51
405265,1,2,0,132
406154,1,0,0,1771
406154,0,2,0,720
406154,1,1,0,231
406154,1,2,0,108
406333,0,1,0,26
406338,1,0,0,77
406359,2,2,0,1562
406360,0,0,0,662
406664,1,1,0,1010
406689,1,1,0,32
406940,1,0,0,49
406966,1,1,0,1553
406966,1,0,0,65
407432,2,1,0,47
407432,2,2,0,16
407505,3,0,0,33
407507,1,0,0,1753
407507,0,0,0,1833
407507,0,1,0,1804
407507,1,2,0,1613
407507,0,2,0,615
407507,1,1,0,972
407801,0,2,0,39
407801,1,2,0,42
408205,0,2,0,61
408340,2,2,0,19
408696,0,0,0,37
408756,0,1,0,339
408842,3,2,0,1815
408842,2,0,0,1237
408920,1,2,0,80
409370,3,1,0,131
409378,3,2,0,198
409519,1,0,0,1595
409639,0,1,0,79
409815,3,1,0,1709
409815,3,2,0,40
410007,0,0,0,96
410213,3,0,0,1893
410299,2,2,0,19
410315,0,2,0,304
410315,1,0,0,124
410315,2,0,0,38
410386,1,1,0,1600
410386,1,2,0,1756
410462,2,2,0,1198
411014,2,0,0,88
411014,3,2,0,48
411209,0,2,0,358
411209,1,0,0,33
411300,2,2,0,112
411307,3,0,0,1747
411383,0,2,0,87
411713,0,1,0,28
411808,3,0,0,2107
411808,1,2,0,48
411808,3,2,0,158
411808,3,1,0,740
411819,0,0,0,48
411890,0,2,0,36
412463,0,0,0,185
412549,2,1,0,1662
412566,0,2,0,65
412657,0,0,0,1768
412737,3,1,0,1503
412737,1,0,0,210
412737,3,0,0,244
412822,1,0,0,1739
412822,3,2,0,1913
412822,3,1,0,1661
412822,1,1,0,75
412822,3,0,0,193
412898,0,1,0,127
413006,3,0,0,1756
413045,3,0,0,1719
413224,0,1,0,76
413463,0,0,0,52
413469,2,1,0,48
413505,3,2,0,2152
413505,0,2,0,135
413505,1,1,0,1795
413505,2,0,0,1158
413505,1,2,0,1785
413505,2,1,0,17
413505,3,0,0,2034
413505,0,0,0,24
413505,1,0,0,1585
413505,3,1,0,1747
413975,0,0,0,86
414702,0,1,0,1700
414702,2,0,0,1644
