tus,dau,det,typ,erg
-391455,2,0,0,18
-391387,0,0,0,508
-390548,0,2,0,46
-389245,0,2,0,640
-388638,1,2,0,1447
-388638,3,0,0,1930
-388638,0,1,0,193
-388638,3,1,0,127
-388638,0,2,0,27
-388638,1,1,0,719
-387420,1,2,0,123
-386572,2,1,0,185
-386572,2,2,0,17
-386429,2,0,0,19
-386038,3,1,0,37
-385892,3,1,0,96
-385758,3,1,0,860
-385757,3,2,0,58
-384781,0,2,0,44
-384549,2,0,0,1534
-384549,3,2,0,62
-384549,2,1,0,1526
-383186,0,2,0,76
-382558,1,1,0,80
-381783,1,1,0,60
-381723,3,0,0,224
-381562,0,2,0,97
-381277,3,1,0,33
-381141,1,1,0,1572
-381141,1,0,0,543
-380823,2,2,0,36
-379106,1,0,0,52
-379068,2,1,0,17
-377780,3,1,0,92
-377673,2,0,0,19
-377673,3,1,0,35
-377424,0,0,0,512
-377306,3,1,0,1757
-377306,1,0,0,359
-377306,2,1,0,560
-377306,2,2,0,40
-377306,3,2,0,1852
-377306,3,0,0,65
-377306,2,0,0,866
-376842,3,1,0,33
-375587,0,1,0,31
-375587,1,0,0,1351
-374398,0,2,0,22
-374064,2,0,0,1881
-374064,2,1,0,1639
-374063,3,2,0,106
-374063,2,2,0,439
-374059,2,0,3,78
-374058,2,0,1,76
-374056,2,1,3,32
-374056,2,2,3,13
-374056,2,0,3,57
-374055,2,1,1,73
-374055,2,2,1,65
-374055,2,0,1,250
-373608,0,1,0,27
-372219,1,2,0,232
-372052,1,0,0,100
-371821,0,0,0,48
-371718,3,0,0,31
-371581,3,2,0,97
-371221,3,0,0,63
-371220,2,0,0,34
-370392,1,2,0,36
-370060,0,0,0,442
-369292,1,1,0,37
-369206,0,0,0,1772
-368741,2,0,0,18
-368740,2,2,0,166
-368369,1,2,0,111
-367976,0,2,0,72
-367940,0,0,0,26
-367276,0,0,0,27
-367127,2,0,0,17
-367127,3,2,0,112
-366938,3,0,0,508
-366560,2,2,0,40
-366560,2,0,0,246
-366427,2,0,0,38
-366282,1,1,0,1710
-366281,1,0,0,137
-366281,1,2,0,78
-364032,1,0,0,135
-363285,2,1,0,30
-363285,2,2,0,46
-363022,0,2,0,50
-363022,2,0,0,32
-362761,0,0,0,1786
-362760,0,1,0,1566
-362631,0,2,0,30
-362441,0,0,0,77
-361976,3,1,0,242
-361976,3,0,0,381
-361347,2,2,0,19
-361347,3,0,0,63
-361347,2,1,0,19
-360774,0,1,0,43
-360684,0,0,0,73
-359958,2,0,0,21
-359590,2,0,0,1585
-359590,3,2,0,1892
-359589,2,1,0,97
-359017,1,1,0,43
-357341,0,1,0,42
-357162,0,0,0,265
-357060,0,0,0,46
-356684,1,1,0,118
-356617,3,2,0,496
-355624,1,0,0,1454
-355413,1,0,0,35
-355337,3,0,0,1816
-355336,3,1,0,996
-355336,3,2,0,234
-355321,1,0,0,1794
-355034,1,2,0,120
-354313,3,2,0,39
-354181,1,0,0,549
-354035,0,0,0,114
-353621,1,0,0,349
-353489,1,0,0,32
-353150,1,0,0,237
-349333,0,0,0,230
-348712,1,0,0,310
-348322,0,0,0,1761
-347951,0,1,0,38
-347731,0,1,0,48
-345537,1,2,0,404
-344572,0,1,0,134
-344010,0,1,0,291
-344010,0,0,0,68
-343265,2,1,0,25
-343265,0,1,0,24
-342344,2,1,0,56
-342344,2,0,0,24
-341134,3,2,0,46
-339793,1,0,0,180
-336459,0,2,0,72
-336412,0,2,0,45
-336412,1,1,0,229
-336341,0,0,0,213
-335877,2,0,0,160
-334926,2,2,0,55
-334260,3,2,0,36
-333859,2,2,0,24
-333729,2,1,0,465
-332205,0,0,0,48
-331634,1,0,0,64
-330361,0,2,0,31
-330251,1,0,0,1709
-330251,1,1,0,1751
-330021,2,0,0,52
-329697,2,1,0,1454
-329674,0,0,0,1655
-329129,1,1,0,59
-328822,2,1,0,27
-328822,2,0,0,52
-328648,3,1,0,1870
-328648,0,2,0,194
-328648,1,0,0,1655
-328648,1,1,0,1556
-328648,3,2,0,559
-328648,1,2,0,356
-328648,3,0,0,33
-328525,1,0,0,185
-328483,1,0,0,78
-328371,1,0,0,255
-325852,2,0,0,60
-325640,0,2,0,263
-325595,0,0,0,65
-325460,3,2,0,886
-324874,0,1,0,96
-324674,3,1,0,58
-324561,1,2,0,216
-323274,0,0,0,36
-322928,2,2,0,63
-322903,0,2,0,24
-320979,3,2,0,33
-320532,1,2,0,50
-320076,1,2,0,67
-319679,2,0,0,46
-319679,3,2,0,46
-318149,1,0,0,982
-317816,0,2,0,23
-317178,2,1,0,17
-316950,2,2,0,25
-316950,2,1,0,20
-316792,1,0,0,51
-316747,2,1,0,31
-315507,1,2,0,35
-315418,0,0,0,64
-315091,3,1,0,51
-314485,0,0,0,37
-314304,1,0,0,45
-313027,1,0,0,55
-312838,3,1,0,1622
-311350,1,1,0,1790
-311350,3,0,0,176
-311350,1,0,0,1165
-311350,3,1,0,500
-311350,3,2,0,33
-311296,1,1,0,33
-310732,0,2,0,808
-310732,1,0,0,585
-310378,3,0,0,102
-310028,0,2,0,35
-309060,1,0,0,99
-308998,0,0,0,123
-308974,2,2,0,18
-308547,3,0,0,32
-307481,1,0,0,155
-307370,1,0,0,62
-306708,3,1,0,36
-306213,1,0,0,72
-305359,3,2,0,39
-304895,0,1,0,805
-304054,2,1,0,66
-303297,2,1,0,1544
-303297,3,0,0,310
-303297,2,2,0,1182
-303297,2,0,0,90
-303259,0,0,0,29
-302988,0,1,0,89
-302947,0,0,0,1773
-302947,0,1,0,1708
-302799,0,0,0,44
-301519,0,0,0,39
-301445,0,0,0,1701
-301445,0,1,0,1680
-300187,0,2,0,109
-299504,2,0,0,18
-297894,2,0,0,1516
-297750,3,2,0,42
-297522,1,1,0,1065
-297522,1,0,0,103
-297180,2,0,0,37
-296836,2,2,0,40
-296007,2,1,0,59
-293223,2,0,0,25
-293161,2,2,0,76
-293161,3,2,0,1424
-293161,3,0,0,83
-293161,2,1,0,50
-293161,3,1,0,72
-292461,3,1,0,76
-292174,1,1,0,102
-291819,2,0,0,175
-291819,0,2,0,29
-291819,2,1,0,437
-288086,1,0,0,1262
-287985,2,0,0,55
-287985,3,2,0,77
-287141,0,2,0,87
-286450,3,1,0,71
-286330,0,0,0,41
-285607,0,0,0,23
-284607,3,0,0,1561
-284080,0,0,0,1097
-283421,2,0,0,18
-282571,2,0,0,26
-282040,1,1,0,1687
-282040,2,0,0,1744
-282040,3,1,0,1927
-282040,0,1,0,480
-282040,1,0,0,138
-282040,2,1,0,529
-282040,3,2,0,2129
-282040,0,2,0,150
-282040,3,0,0,35
-282040,0,0,0,38
-282040,1,2,0,49
-282040,2,2,0,228
-281370,0,2,0,29
-280655,3,2,0,1869
-280654,2,0,0,951
-280482,2,0,0,122
-280405,2,1,0,1126
-280405,2,0,0,25
-279932,0,2,0,42
-279477,3,2,0,31
-277071,2,2,0,92
-276666,1,1,0,95
-275932,3,1,0,39
-275547,0,2,0,1010
-275510,1,0,0,86
-274894,2,2,0,403
-273659,0,1,0,139
-273574,3,1,0,340
-270976,3,2,0,35
-270668,1,0,0,212
-270633,3,0,0,205
-269737,1,0,0,44
-269396,0,2,0,26
-268416,3,0,0,1765
-268415,2,0,0,92
-268327,2,2,0,276
-268242,2,2,0,1572
-267977,2,0,0,100
-267933,0,0,0,672
-267933,0,1,0,24
-264952,0,2,0,71
-264752,3,1,0,1269
-264752,3,2,0,48
-264271,0,1,0,42
-264037,2,2,0,17
-263781,2,0,0,52
-262473,3,2,0,41
-261992,0,0,0,1225
-261992,0,1,0,46
-261934,3,1,0,32
-261934,3,2,0,40
-261628,3,0,0,128
-261581,0,1,0,749
-261581,0,2,0,212
-261322,1,2,0,516
-261188,1,1,0,34
-260007,1,2,0,37
-259815,0,0,0,85
-259112,0,0,0,69
-258587,0,2,0,30
-257034,2,1,0,21
-256337,1,0,0,124
-255923,1,2,0,68
-255424,0,0,0,37
-254688,0,1,0,599
-254688,0,2,0,119
-254379,0,2,0,92
-254372,0,2,0,26
-254107,2,1,0,259
-253676,3,2,0,104
-253564,1,0,0,1766
-253564,0,2,0,36
-253564,1,1,0,56
-253452,3,1,0,569
-253452,3,0,0,167
-252286,2,2,0,1569
-252285,2,1,0,288
-251149,1,1,0,41
-250946,0,2,0,50
-250813,0,0,0,58
-250301,3,0,0,55
-250137,0,2,0,1823
-250136,2,0,0,21
-249929,1,2,0,63
-248897,3,1,0,41
-248266,3,2,0,50
-248113,1,2,0,1648
-248112,1,0,0,67
-248112,1,1,0,292
-246245,2,0,0,20
-245896,2,0,0,24
-245896,2,1,0,48
-245673,1,1,0,50
-245235,0,0,0,1859
-244860,1,1,0,1299
-244860,1,0,0,330
-244457,0,0,0,49
-243330,1,1,0,39
-242360,3,0,0,125
-242210,0,0,0,193
-241969,0,1,0,1652
-241556,0,2,0,203
-241194,0,2,0,66
-240565,2,2,0,29
-239628,2,0,0,19
-239628,3,2,0,56
-237536,0,2,0,1913
-237536,1,0,0,33
-236806,0,2,0,72
-236806,0,0,0,49
-235803,3,0,0,129
-234897,2,2,0,64
-234797,3,1,0,33
-234762,1,2,0,91
-234338,0,2,0,115
-232463,1,0,0,177
-231240,1,0,0,48
-229976,0,0,0,61
-228771,2,0,0,21
-228361,1,2,0,778
-227153,0,1,0,70
-226096,0,0,0,1837
-225754,0,1,0,26
-225754,2,0,0,698
-225754,3,2,0,302
-225226,1,2,0,112
-225226,1,1,0,44
-225116,1,2,0,56
-223952,1,2,0,34
-223104,1,1,0,79
-223103,1,1,1,124
-223103,1,1,3,23
-222771,2,2,0,504
-222310,0,2,0,83
-220389,3,1,0,115
-219929,3,2,0,44
-219551,1,2,0,785
-219384,3,1,0,1337
-219384,3,2,0,309
-219222,0,2,0,23
-218855,2,2,0,31
-218312,3,2,0,595
-218312,1,0,0,46
-218312,1,1,0,42
-218102,0,1,0,1672
-218101,0,0,0,186
-218033,0,0,0,26
-217649,2,0,0,84
-217039,1,1,0,37
-216504,3,2,0,34
-215325,1,0,0,38
-215263,3,0,0,38
-214650,3,2,0,32
-214025,0,0,0,52
-212909,2,2,0,161
-212513,3,2,0,106
-211269,2,1,0,1534
-211234,1,1,0,1555
-211234,1,2,0,1483
-211233,3,2,0,77
-210092,0,0,0,56
-210092,2,2,0,612
-210092,2,1,0,25
-209037,2,1,0,44
-208573,1,1,0,35
-208234,3,2,0,38
-206975,0,0,0,128
-206971,2,0,0,26
-206950,1,2,0,40
-205630,1,2,0,32
-205481,1,1,0,31
-204619,1,0,0,101
-203872,1,1,0,164
-203493,3,0,0,54
-203150,2,2,0,45
-202307,1,1,0,79
-201857,2,1,0,19
-201387,0,0,0,30
-201387,1,1,0,76
-201387,1,0,0,637
-200619,3,0,0,577
-200462,2,2,0,24
-200460,1,2,0,1726
-200413,0,1,0,1860
-200412,2,1,0,18
-200412,3,0,0,51
-200412,0,0,0,23
-199769,0,2,0,612
-199518,2,2,0,20
-199417,2,0,0,1592
-199417,3,2,0,1845
-198923,0,2,0,1914
-198923,1,0,0,1729
-198923,1,1,0,1652
-198923,1,2,0,1712
-198902,3,1,0,94
-198087,3,1,0,204
-197571,0,2,0,800
-196578,2,0,0,56
-196578,0,0,0,44
-196273,3,0,0,1698
-196236,2,0,0,63
-195640,0,0,0,38
-195640,0,1,0,36
-193351,0,1,0,40
-193351,1,0,0,60
-193351,2,0,0,56
-193351,1,1,0,81
-192088,3,0,0,94
-191886,1,1,0,1549
-191886,1,2,0,39
-190199,2,1,0,19
-189821,0,2,0,1794
-189821,1,0,0,1764
-189821,2,2,0,16
-189821,0,0,0,69
-189310,1,2,0,107
-189050,3,1,0,82
-188582,3,2,0,1878
-188582,1,2,0,1617
-187673,0,2,0,117
-186849,1,0,0,294
-186584,0,0,0,29
-186584,1,0,0,45
-184909,3,2,0,33
-184494,3,0,0,1618
-184223,2,0,0,1630
-184222,3,2,0,118
-184057,1,0,0,56
-182861,0,1,0,22
-182853,0,0,0,37
-182853,0,1,0,711
-182651,0,1,0,333
-182651,2,1,0,33
-181491,1,2,0,847
-180528,1,0,0,170
-180036,1,2,0,48
-179382,3,1,0,34
-179340,2,2,0,16
-179281,0,2,0,31
-179007,1,0,0,287
-178799,2,0,0,30
-177396,0,2,0,24
-177175,0,2,0,1856
-177175,0,1,0,649
-176818,3,0,0,68
-176688,0,0,0,33
-173645,3,2,0,1016
-173145,3,1,0,61
-173067,0,1,0,123
-171893,0,2,0,45
-170682,0,2,0,21
-170568,1,1,0,223
-169141,0,0,0,27
-168392,0,2,0,151
-166889,0,1,0,1228
-166889,1,0,0,487
-166888,2,1,0,18
-166205,0,2,0,130
-164899,2,1,0,29
-164659,2,1,0,29
-164089,1,1,0,374
-163277,2,2,0,73
-163161,2,2,0,31
-162792,0,0,0,50
-162682,0,2,0,110
-162645,1,1,0,73
-162519,0,2,0,77
-162250,1,1,0,42
-162250,1,2,0,102
-161719,2,2,0,23
-158963,3,2,0,106
-158759,2,0,0,27
-157845,2,2,0,47
-157105,2,1,0,142
-157050,1,0,0,32
-156163,3,0,0,114
-156163,3,1,0,36
-155696,0,1,0,1401
-155009,1,0,0,113
-154385,1,2,0,40
-154385,2,2,0,95
-154347,0,2,0,24
-153036,2,2,0,1029
-152339,0,2,0,1906
-152339,1,2,0,1662
-152339,0,0,0,1860
-152339,0,1,0,1770
-152333,1,2,1,401
-152333,1,2,3,31
-152268,3,0,0,61
-151724,3,0,0,1774
-150993,2,2,0,643
-149622,1,1,0,1612
-149394,3,1,0,131
-148688,0,1,0,60
-148499,3,2,0,1794
-148163,0,2,0,50
-146974,2,0,0,49
-146759,3,1,0,179
-146494,1,2,0,63
-146494,1,1,0,62
-145388,2,0,0,18
-144269,1,2,0,74
-144007,2,0,0,337
-144007,3,2,0,50
-144007,1,2,0,604
-144007,2,1,0,157
-144007,3,0,0,308
-143506,3,2,0,268
-143506,1,2,0,38
-143242,3,2,0,54
-142896,2,2,0,54
-141274,1,2,0,52
-141274,2,0,0,16
-141274,3,0,0,1861
-141274,3,1,0,63
-139319,3,2,0,70
-139166,0,1,0,39
-138612,1,0,0,242
-136753,1,1,0,35
-136753,1,2,0,34
-136517,2,0,0,16
-136319,1,0,0,42
-135705,0,0,0,132
-135705,2,2,0,1622
-135705,2,1,0,1333
-135459,3,1,0,1603
-135235,3,0,0,43
-134268,0,2,0,96
-133868,0,2,0,52
-133442,2,1,0,43
-133322,0,0,0,1890
-133322,2,2,0,1281
-133322,0,1,0,117
-133322,0,2,0,43
-131477,0,0,0,79
-130632,0,0,0,33
-129914,0,1,0,23
-129914,0,0,0,40
-129627,1,2,0,58
-129265,0,0,0,30
-128882,1,0,0,42
-128314,2,0,0,42
-128046,0,1,0,23
-128046,1,0,0,129
-127855,3,2,0,1152
-127767,0,2,0,25
-127645,3,2,0,1835
-127645,1,0,0,261
-127543,3,0,0,33
-125705,1,0,0,55
-125490,1,0,0,1729
-125490,0,0,0,297
-123740,2,0,0,24
-123718,3,2,0,90
-122914,2,2,0,111
-122868,1,2,0,77
-122637,2,2,0,54
-122391,0,0,0,99
-121417,1,2,0,256
-121401,1,2,0,505
-121401,1,1,0,240
-120543,3,0,0,36
-120226,0,1,0,110
-118006,1,0,0,159
-118006,0,2,0,35
-117891,1,2,0,68
-117891,3,0,0,76
-117448,3,2,0,1801
-117448,3,1,0,1363
-117156,3,0,0,76
-116714,3,0,0,166
-116456,2,2,0,16
-115241,0,0,0,147
-114948,2,0,0,778
-114838,2,2,0,1416
-114838,2,1,0,649
-114291,2,2,0,356
-112742,2,0,0,378
-112742,2,2,0,756
-111491,2,1,0,17
-110617,0,2,0,108
-109678,2,1,0,18
-109570,2,0,0,26
-108198,3,2,0,151
-107521,3,0,0,158
-107422,0,2,0,67
-107422,3,2,0,31
-107035,0,0,0,1028
-104122,0,2,0,162
-101861,0,1,0,24
-101726,2,2,0,87
-101426,2,2,0,656
-100203,0,1,0,92
-100203,1,0,0,1614
-100203,2,1,0,36
-100203,3,2,0,77
-100203,0,2,0,1126
-100203,2,0,0,49
-100060,2,2,0,19
-98981,1,2,0,211
-98769,1,2,0,1701
-98653,0,0,0,85
-98521,3,2,0,86
-98405,0,1,0,1887
-98405,1,0,0,61
-98405,2,2,0,59
-98405,3,2,0,118
-98405,0,2,0,1967
-98405,0,0,0,1508
-98120,0,0,0,25
-96942,3,2,0,143
-94907,0,2,0,152
-94581,1,1,0,40
-94322,2,0,0,29
-94279,2,0,0,36
-94020,3,0,0,36
-93746,3,1,0,112
-93675,0,2,0,88
-93365,3,0,0,65
-92698,3,2,0,42
-92199,1,0,0,1784
-92199,0,2,0,61
-92199,1,1,0,465
-91129,3,2,0,59
-91129,3,0,0,61
-91006,0,2,0,351
-89991,1,1,0,140
-88772,0,0,0,99
-88765,3,1,0,130
-88647,1,1,0,73
-88647,2,2,0,19
-86230,3,1,0,32
-86200,3,0,0,40
-85453,3,1,0,45
-85452,3,0,0,32
-85279,0,0,0,64
-84174,1,2,0,704
-83306,2,0,0,50
-83306,1,1,0,32
-81907,0,1,0,22
-81369,2,2,0,577
-81238,0,0,0,406
-81208,2,1,0,18
-81167,1,0,0,136
-80717,2,1,0,34
-80684,3,2,0,82
-80537,0,0,0,23
-79703,3,1,0,1656
-79703,0,2,0,29
-79703,3,2,0,150
-78904,2,1,0,59
-78471,1,2,0,232
-78263,2,0,0,24
-77920,1,0,0,339
-77920,1,1,0,155
-77515,0,1,0,65
-77268,3,2,0,50
-76558,2,1,0,20
-76558,2,0,0,16
-75497,0,1,0,21
-75341,2,2,0,243
-75157,3,2,0,152
-75022,2,2,0,1257
-75018,2,2,1,334
-75018,2,2,3,39
-75018,2,0,0,23
-75005,0,0,0,606
-74726,0,1,0,298
-73921,1,2,0,33
-73740,3,0,0,591
-73740,3,1,0,1069
-73740,3,2,0,43
-72599,3,1,0,43
-72599,1,0,0,936
-72497,1,1,0,1606
-72081,2,0,0,41
-72040,1,2,0,211
-71316,1,2,0,102
-71083,0,0,0,1884
-70965,0,0,0,1396
-70965,2,2,0,93
-70873,1,1,0,38
-70873,2,0,0,21
-70672,3,1,0,189
-70494,3,2,0,40
-70111,0,0,0,49
-69767,2,2,0,20
-69590,1,0,0,61
-68698,0,2,0,44
-68658,1,1,0,1827
-68658,0,2,0,51
-68658,3,2,0,1320
-68658,1,2,0,89
-68658,3,0,0,124
-68658,1,0,0,857
-68658,3,1,0,81
-68381,0,0,0,58
-67890,3,2,0,35
-67857,2,2,0,1564
-67762,1,1,0,82
-67386,1,0,0,50
-67303,1,2,0,1208
-67303,3,0,0,52
-65906,3,2,0,54
-65804,3,0,0,61
-64354,0,1,0,46
-63453,0,1,0,34
-63447,1,0,0,76
-62346,0,0,0,1735
-62345,1,0,0,132
-62345,2,2,0,187
-62345,3,2,0,1320
-62345,3,0,0,333
-62345,2,0,0,676
-62345,3,1,0,517
-59230,0,0,0,85
-59165,0,0,0,1688
-59165,3,1,0,66
-58651,2,2,0,642
-57501,2,1,0,17
-56611,3,0,0,1759
-55752,1,1,0,32
-55711,0,2,0,33
-53164,3,0,0,35
-53093,2,2,0,96
-50666,2,1,0,25
-50642,2,1,0,55
-50102,1,0,0,62
-50102,0,2,0,1187
-50046,0,0,0,23
-49995,2,2,0,1543
-49995,0,0,0,114
-49995,1,0,0,46
-49995,2,1,0,183
-49619,1,2,0,330
-49401,2,0,0,1250
-49401,2,1,0,50
-49401,2,2,0,134
-48996,2,2,0,1673
-48972,1,2,0,42
-48473,0,0,0,815
-46755,1,1,0,53
-45422,0,2,0,119
-45407,2,2,0,95
-45306,3,1,0,102
-45306,3,2,0,104
-43373,2,0,0,87
-42965,2,1,0,16
-42938,3,0,0,37
-42744,1,2,0,1636
-42307,0,0,0,28
-41806,0,0,0,527
-41249,2,0,0,23
-40027,0,2,0,23
-39593,0,0,0,1754
-39593,3,2,0,1679
-39592,2,1,0,29
-39592,0,1,0,83
-39469,3,1,0,198
-39233,3,1,0,35
-39077,3,0,0,1651
-38824,2,2,0,21
-37414,2,1,0,72
-37255,3,2,0,33
-37218,3,0,0,102
-37137,3,1,0,1536
-37137,3,2,0,42
-36688,0,2,0,1932
-36688,3,1,0,45
-36201,3,1,0,209
-34894,3,2,0,74
-34894,1,2,0,80
-34894,3,0,0,345
-34638,3,2,0,69
-32612,2,2,0,47
-32232,1,1,0,172
-31495,2,0,0,162
-31092,2,1,0,41
-31092,2,2,0,18
-29678,0,2,0,139
-29303,0,2,0,22
-29050,0,2,0,89
-28619,0,1,0,67
-28303,1,1,0,164
-26922,0,0,0,24
-26922,2,1,0,16
-26510,0,1,0,761
-25829,2,2,0,1706
-25829,0,0,0,101
-25828,2,1,0,105
-25828,2,0,0,80
-25499,2,2,0,17
-25441,0,2,0,87
-23418,1,1,0,33
-23393,0,2,0,38
-23076,0,2,0,31
-22949,3,1,0,35
-22187,0,1,0,0
-22187,3,2,0,43
-22187,0,0,0,1793
-22187,0,1,1,205
-22187,0,2,0,58
-22187,0,1,3,29
-21987,1,1,0,38
-21961,3,0,0,38
-21829,0,1,0,74
-21829,0,2,0,22
-21813,1,0,0,65
-21713,0,0,0,1774
-21713,0,1,0,1140
-21107,1,2,0,76
-20774,3,1,0,36
-19765,1,0,0,1765
-19765,0,2,0,269
-19560,0,2,0,163
-19102,0,0,0,38
-17788,3,2,0,215
-17665,3,1,0,1373
-17516,0,2,0,48
-17463,2,0,0,19
-16314,2,0,0,1166
-16314,2,1,0,18
-15987,0,0,0,46
-15620,1,0,0,265
-15511,2,1,0,1040
-15511,3,2,0,512
-14930,0,1,0,136
-13566,0,0,0,37
-12990,1,1,0,43
-12990,3,2,0,108
-12455,1,0,0,1569
-10515,0,1,0,41
-10442,3,2,0,47
-8827,0,2,0,81
-8808,1,2,0,57
-8744,1,0,0,171
-8509,1,2,0,1861
-8000,2,0,0,31
-8000,3,0,0,54
-7278,2,2,0,66
-7061,1,0,0,461
-6370,2,2,0,60
-5921,1,0,0,188
-5309,2,2,0,26
-3810,0,2,0,65
-3282,3,0,0,81
-3255,3,1,0,1710
-3255,0,2,0,28
-3255,3,2,0,129
-3255,3,0,0,688
-3053,1,2,0,244
-2440,1,1,0,1730
-2440,1,0,0,1658
-2440,1,2,0,52
-2347,0,0,0,133
-1499,3,2,0,44
-678,1,0,0,254
-12,1,0,0,32
536,0,0,0,30
990,0,1,0,119
1159,0,0,0,1779
1679,0,0,0,254
1822,2,2,0,18
2014,1,0,0,42
2791,2,1,0,18
3085,2,2,0,1228
3525,2,1,0,183
3540,1,1,0,1642
3540,1,2,0,1661
4235,3,1,0,1604
4235,3,2,0,1365
4964,1,1,0,40
5809,3,2,0,90
6062,1,0,0,38
7017,0,1,0,23
7475,0,2,0,52
7586,2,2,0,26
8191,0,1,0,104
8451,0,0,0,34
9025,3,2,0,39
9174,1,2,0,1668
9174,1,1,0,42
9922,3,1,0,99
11675,1,2,0,70
12209,2,1,0,351
12209,0,1,0,233
12209,0,0,0,68
12209,2,2,0,136
12585,1,0,0,79
12949,2,2,0,16
13190,3,1,0,33
13482,2,2,0,590
13540,1,2,0,33
14066,3,1,0,1648
