tus,dau,det,typ,erg
360955,3,2,0,48
361105,0,2,0,44
361256,0,0,0,1572
361699,3,0,0,37
362589,3,2,0,1896
362738,1,0,0,137
362738,2,0,0,26
363954,3,1,0,96
364083,3,0,0,90
364157,2,1,0,123
365045,3,2,0,1146
365045,0,1,0,40
365045,2,1,0,88
365045,0,2,0,186
365063,3,0,0,38
365108,3,0,0,51
366021,1,2,0,60
366838,0,0,0,1756
366928,2,2,0,18
367225,1,0,0,264
367311,0,0,0,1629
367382,3,0,0,114
367439,0,1,0,34
367439,1,0,0,210
367439,0,2,0,45
367466,1,2,0,356
367512,1,0,0,60
368149,0,1,0,24
368486,3,0,0,1825
368486,3,1,0,94
368573,1,2,0,165
368870,2,1,0,1382
368870,0,0,0,74
368870,2,2,0,25
368973,1,0,0,143
368973,3,1,0,37
370924,0,2,0,214
371481,3,1,0,31
371542,0,2,0,1988
371542,3,2,0,1883
371542,3,1,0,1696
371542,0,1,0,1678
371543,0,0,0,27
373123,0,0,0,2027
373123,2,2,0,163
373123,0,1,0,925
373123,2,0,0,46
373123,2,1,0,740
373378,0,0,0,1800
373378,1,0,0,1708
373378,0,1,0,1664
373378,0,2,0,1890
373472,1,2,0,676
373541,2,0,0,41
373541,2,1,0,87
373588,1,2,0,42
373607,2,0,0,42
373793,1,0,0,1792
374241,0,0,0,29
375149,3,0,0,1706
375149,3,1,0,905
376623,3,0,0,78
376786,0,0,0,232
377466,1,1,0,39
377466,3,0,0,65
377774,0,1,0,47
377969,1,2,0,98
378411,0,0,0,124
378631,0,1,0,21
379002,0,0,0,1321
379691,1,2,0,32
380044,2,2,0,76
380172,3,1,0,41
380562,2,2,0,120
380679,0,2,0,1921
380679,1,0,0,102
380679,2,2,0,1642
380679,3,0,0,231
380679,0,0,0,850
380679,2,0,0,116
381092,2,2,0,17
381272,3,0,0,1841
381374,0,1,0,26
381469,0,2,0,1941
381469,1,0,0,1961
381469,3,1,0,286
381469,0,1,0,1012
381469,1,1,0,1794
381469,1,2,0,1780
381536,0,2,0,37
381613,2,1,0,26
381797,0,0,0,305
381797,2,1,0,54
382085,3,1,0,1700
382085,2,1,0,16
382085,3,0,0,71
382730,2,1,0,120
382730,2,2,0,29
382962,2,2,0,1490
382962,0,2,0,63
382999,0,0,0,41
383000,0,1,0,21
383429,0,1,0,91
383623,0,2,0,47
383636,2,1,0,35
383651,2,2,0,1602
383652,2,1,0,296
383652,2,0,0,25
383966,1,2,0,429
384082,0,1,0,23
384220,3,1,0,1786
384220,0,0,0,32
384220,3,2,0,700
384220,3,0,0,159
384784,2,2,0,1471
385347,0,2,0,61
385404,2,0,0,18
385475,0,2,0,43
386800,1,0,0,1661
386800,1,1,0,1621
386801,0,2,0,73
387701,1,0,0,99
388236,3,0,0,58
388628,2,1,0,37
389346,2,2,0,75
389346,2,1,0,26
389384,1,2,0,1768
389384,1,1,0,718
389553,1,2,0,1680
390218,2,2,0,1456
390218,2,1,0,24
390218,2,0,0,22
390231,0,1,0,116
390745,2,2,0,60
391733,0,0,0,30
391941,1,2,0,97
392035,3,2,0,90
392036,1,1,0,39
392356,0,2,0,59
392387,1,2,0,1728
392675,0,1,0,33
393162,3,1,0,39
393427,2,1,0,833
393594,1,0,0,172
393747,0,0,0,1158
394699,0,0,0,546
394743,1,2,0,1677
394841,3,0,0,48
394894,2,1,0,544
394894,3,1,0,42
395614,1,2,0,198
395614,3,0,0,1308
395800,0,0,0,48
395800,1,2,0,1447
395800,1,0,0,101
396221,0,2,0,42
396266,0,2,0,21
396736,0,0,0,281
396736,1,0,0,90
396736,2,1,0,34
396736,2,0,0,37
397116,3,2,0,41
397232,0,2,0,55
397763,2,0,0,61
398207,1,1,0,54
398216,0,2,0,96
398412,1,0,0,59
398612,1,0,0,561
398691,0,2,0,226
398732,1,2,0,60
398894,1,1,0,31
398994,1,1,0,74
399289,1,0,0,60
399341,3,0,0,37
399726,2,1,0,201
401301,1,2,0,32
401497,0,0,0,34
401771,0,2,0,1863
401772,1,0,0,145
401772,2,1,0,54
401772,0,0,0,1436
401772,0,1,0,1302
401836,1,1,0,97
401836,0,0,0,549
402031,3,0,0,88
402031,3,1,0,42
402112,1,0,0,1728
402112,3,2,0,41
402112,3,1,0,812
402187,0,0,0,1828
402222,0,2,0,102
402258,0,2,0,194
402920,3,2,0,1282
403012,3,0,0,74
403012,3,1,0,50
403571,2,2,0,22
403784,3,2,0,37
403784,0,2,0,24
403801,0,2,0,45
403801,1,1,0,55
403804,3,2,0,487
404445,0,0,0,1799
404445,1,0,0,1716
404445,0,1,0,1933
404445,0,2,0,2041
404613,1,0,0,1838
404613,3,2,0,1917
404613,1,1,0,1213
404988,2,0,0,111
405387,3,0,0,59
406174,1,1,0,68
406481,3,2,0,1960
406482,2,1,0,28
406482,2,0,0,32
406676,1,2,0,1798
407257,0,1,0,63
407257,2,1,0,17
407424,0,2,0,44
407455,2,2,0,1084
408102,3,0,0,34
408380,3,0,0,34
408492,2,1,0,16
409062,1,2,0,69
409062,2,0,0,822
409062,3,2,0,258
409062,2,1,0,28
409062,3,1,0,39
409659,2,1,0,46
409813,0,2,0,240
409987,2,0,0,42
410037,0,1,0,1767
410074,2,1,0,1580
410074,2,0,0,185
410227,0,0,0,75
410297,0,1,0,45
410948,2,1,0,54
410948,3,0,0,44
411114,3,1,0,1338
411114,1,2,0,1105
411119,0,0,0,1645
411119,0,1,0,1636
411346,2,1,0,1137
411346,0,1,0,58
411514,1,1,0,1720
411514,1,0,0,1571
411515,0,2,0,103
411574,0,1,0,25
411677,3,0,0,48
411878,1,0,0,207
412213,0,0,0,57
412213,2,2,0,274
412213,2,1,0,21
412905,0,0,0,1650
412905,2,2,0,1506
412905,0,1,0,1065
412905,0,2,0,735
413021,1,0,0,37
413823,3,2,0,1923
413823,1,2,0,65
413823,3,0,0,1795
413823,3,1,0,88
413837,3,1,0,73
413843,2,0,0,557
414841,3,0,0,69
414978,0,2,0,178
414978,1,1,0,95
414978,1,0,0,103
415149,1,0,0,1011
416164,0,1,0,249
416556,0,0,0,35
416582,0,2,0,89
416887,1,0,0,44
417167,0,0,0,48
417276,0,0,0,1065
417369,1,0,0,1283
417369,3,2,0,151
417369,2,0,0,22
417369,1,1,0,276
417374,1,2,0,37
417393,3,2,0,34
417632,1,0,0,74
418730,3,0,0,35
418787,3,2,0,1806
418787,0,2,0,390
418929,2,1,0,1672
418929,0,2,0,89
418929,2,0,0,968
419320,0,0,0,244
419337,1,1,0,38
419534,1,2,0,147
419680,3,0,0,1868
419680,0,2,0,235
419680,1,2,0,1751
419680,2,0,0,1768
419680,1,0,0,1637
419680,2,1,0,413
419680,3,1,0,1722
419680,0,0,0,214
419680,1,1,0,1659
419680,2,2,0,134
419680,3,2,0,1796
419680,0,1,0,21
419684,2,0,3,74
419685,2,0,1,80
419839,1,2,0,119
420362,3,0,0,41
420971,3,0,0,37
421323,0,2,0,22
421946,0,0,0,310
422190,2,2,0,27
422346,1,0,0,1741
422346,3,0,0,1276
422346,0,1,0,21
422346,0,2,0,551
422346,1,1,0,123
422346,1,2,0,579
422501,1,2,0,42
422557,0,2,0,209
422578,2,0,0,54
423438,1,1,0,270
423706,0,1,0,58
423907,0,2,0,1890
424051,1,1,0,55
424532,0,1,0,85
424532,2,2,0,1215
424538,2,2,3,24
424539,2,2,1,143
426039,3,1,0,97
426184,1,1,0,778
426184,1,2,0,238
426427,0,2,0,42
426832,2,2,0,759
427409,2,2,0,150
427503,1,0,0,46
427942,0,1,0,32
427942,1,2,0,38
427942,0,2,0,69
427942,1,0,0,837
427942,1,1,0,287
428104,3,0,0,32
428104,1,2,0,49
428163,1,1,0,1682
428369,1,1,0,1697
428369,3,1,0,1701
428369,3,0,0,353
428732,2,1,0,57
428925,0,0,0,178
428995,1,0,0,762
428995,3,2,0,40
429348,2,1,0,43
429941,3,2,0,222
430642,3,0,0,1766
430643,1,2,0,36
431950,0,2,0,1266
431950,1,0,0,162
431950,2,0,0,21
432047,2,2,0,362
432382,0,1,0,1410
432382,2,1,0,1652
432382,2,0,0,82
432383,0,2,0,35
432411,0,0,0,145
432503,3,2,0,121
433104,1,0,0,85
433431,0,2,0,1791
433621,0,2,0,67
433692,0,2,0,104
433692,2,1,0,1621
433692,2,0,0,189
433692,0,0,0,35
433692,0,1,0,157
433775,2,2,0,30
434604,0,2,0,137
434615,0,2,0,55
435013,0,1,0,59
435139,1,0,0,106
435216,0,1,0,78
435538,1,0,0,55
435841,2,1,0,1571
435841,3,2,0,846
435841,2,2,0,1562
435841,2,0,0,113
435891,2,2,0,1637
435891,3,2,0,32
435891,0,0,0,641
435891,0,1,0,44
435891,2,1,0,155
435923,0,1,0,27
436078,2,0,0,347
436327,0,2,0,1912
436327,1,0,0,50
436327,0,1,0,298
436327,0,0,0,792
436390,3,2,0,66
436769,1,0,0,44
436811,1,0,0,32
436826,0,1,0,47
436972,0,2,0,1923
437930,1,1,0,76
438034,3,2,0,1916
438449,1,2,0,60
438898,3,0,0,71
438950,2,1,0,43
439968,3,0,0,1458
440332,3,2,0,36
440394,0,2,0,194
440719,0,2,0,25
440828,0,2,0,28
442308,1,0,0,114
442553,0,2,0,40
442553,2,2,0,16
442553,0,0,0,192
442553,0,1,0,55
442879,0,1,0,1588
442879,1,2,0,44
442879,0,2,0,96
442879,0,0,0,440
442964,0,2,0,1235
442964,1,0,0,533
443324,1,1,0,1634
443324,1,0,0,1617
443893,0,1,0,40
443893,0,0,0,62
444077,1,1,0,100
444135,0,2,0,361
444285,3,0,0,122
444383,0,0,0,22
444623,0,1,0,1768
444907,2,0,0,25
445529,3,1,0,42
445761,3,0,0,1769
445761,3,1,0,1663
445761,3,2,0,35
445931,1,0,0,49
445979,0,1,0,358
446194,3,2,0,859
446248,3,1,0,67
446319,3,1,0,72
446461,2,2,0,852
446855,3,1,0,1617
446855,3,0,0,1589
446901,3,0,0,463
447164,3,0,0,167
447547,2,0,0,21
448192,3,0,0,47
448515,2,2,0,117
449121,0,1,0,21
449194,1,0,0,300
449194,1,1,0,794
449241,1,1,0,117
449241,1,2,0,52
449670,3,0,0,77
450237,1,1,0,58
450707,2,2,0,230
450990,2,1,0,1247
451065,0,0,0,1351
451287,2,2,0,85
451405,2,0,0,32
452097,3,0,0,76
452097,0,1,0,242
452278,0,2,0,25
452486,1,1,0,41
452585,0,2,0,139
452657,2,0,0,96
452673,0,0,0,104
452806,2,2,0,107
452806,3,0,0,43
453020,2,1,0,177
453147,1,2,0,63
453642,1,0,0,94
453946,0,1,0,21
453946,2,2,0,89
454059,1,2,0,44
454332,1,1,0,47
454352,2,2,0,1603
454352,2,1,0,17
455210,3,0,0,70
455598,0,0,0,92
455866,0,0,0,658
455866,2,2,0,25
455964,3,0,0,32
455977,1,0,0,157
456306,1,0,0,94
456453,2,2,0,1139
456453,0,1,0,1462
456453,2,1,0,377
457011,1,2,0,81
457045,2,2,0,1131
457299,3,0,0,164
457481,3,1,0,77
458116,0,1,0,33
458157,0,2,0,30
458181,1,0,0,1750
458181,0,2,0,174
458314,0,1,0,25
458343,3,2,0,37
458777,1,1,0,116
459051,1,2,0,1759
459051,3,1,0,126
459051,1,0,0,46
459339,2,0,0,67
459339,3,1,0,35
459829,1,1,0,49
460121,2,1,0,20
460653,3,2,0,37
461339,1,0,0,1622
461519,0,0,0,1571
461773,3,0,0,444
461802,2,1,0,900
462160,2,0,0,54
462539,2,2,0,21
462929,0,1,0,136
462929,2,2,0,88
463198,2,2,0,1399
463233,3,1,0,91
463327,0,2,0,131
463356,3,2,0,203
463422,3,1,0,280
463422,3,0,0,352
463724,1,2,0,32
464335,2,2,0,1655
464435,1,2,0,144
464528,2,0,0,19
464716,2,2,0,30
464874,1,0,0,332
464968,0,1,0,22
465022,1,2,0,85
465571,2,1,0,40
465980,2,2,0,49
466224,0,0,0,38
466603,0,2,0,78
467170,2,1,0,139
467326,0,1,0,32
467374,0,1,0,57
467623,2,0,0,50
467760,0,2,0,312
467760,1,2,0,89
467760,2,1,0,119
467760,2,2,0,70
467760,2,0,0,39
467858,2,0,0,147
468089,0,2,0,1348
468364,1,0,0,46
468618,0,0,0,55
468618,1,0,0,34
468628,0,2,0,90
469223,3,2,0,69
469284,3,1,0,119
469284,3,0,0,97
469518,3,1,0,87
469518,3,2,0,76
470010,0,1,0,53
470047,2,0,0,45
470336,1,1,0,35
470422,2,2,0,1508
470691,0,2,0,2031
470691,2,1,0,1633
470691,3,1,0,1698
470691,1,0,0,230
470691,3,0,0,90
470691,0,1,0,1741
470691,2,0,0,134
470691,0,0,0,41
470691,3,2,0,38
470692,1,2,0,270
470755,1,1,0,31
470755,1,2,0,43
470866,0,0,0,1371
470866,0,1,0,294
470866,0,2,0,1210
471519,2,1,0,345
471519,2,2,0,25
471519,2,0,0,67
471542,0,2,0,654
471542,2,0,0,20
471542,2,1,0,55
471727,3,2,0,319
471776,1,2,0,98
472264,0,1,0,1708
472309,3,2,0,211
472515,1,0,0,86
472515,3,2,0,66
473084,2,0,0,16
473394,3,1,0,71
473524,1,2,0,89
473558,3,1,0,306
473848,0,0,0,1975
473848,1,0,0,392
473848,2,1,0,38
473848,3,0,0,66
473848,0,1,0,618
473848,2,2,0,40
473848,0,2,0,73
473848,2,0,0,262
474012,0,1,0,33
474302,2,2,0,17
474302,3,0,0,41
474846,0,1,0,27
475017,1,2,0,46
475071,1,1,0,38
475093,3,0,0,35
475414,2,1,0,66
475414,0,1,0,56
475463,0,2,0,89
475662,0,1,0,27
475662,2,2,0,279
475687,3,2,0,47
475689,2,2,0,41
475978,0,0,0,131
476260,2,0,0,411
476260,2,1,0,16
476263,1,0,0,59
476382,2,1,0,33
476747,0,1,0,23
476826,2,0,0,589
476884,2,2,0,1386
476954,1,1,0,1546
476955,0,0,0,73
476955,1,2,0,695
476955,0,1,0,1133
477310,2,2,0,26
478624,0,0,0,140
478648,3,2,0,35
478680,0,0,0,269
478680,0,1,0,334
478888,0,2,0,58
478908,3,1,0,32
479296,2,1,0,25
480235,2,1,0,27
481166,3,2,0,47
481715,2,1,0,47
482043,0,0,0,121
482097,1,0,0,63
482097,2,0,0,72
482097,3,0,0,79
482097,0,1,0,73
482097,2,1,0,142
482097,3,1,0,101
482097,0,2,0,35
482097,0,0,0,402
482097,2,2,0,225
482097,3,2,0,142
482445,2,2,0,236
482581,3,2,0,262
483018,3,0,0,1777
483301,0,2,0,38
485157,0,0,0,69
485560,3,0,0,68
485642,3,0,0,96
487588,1,0,0,68
487666,0,2,0,23
487679,0,0,0,28
487965,0,0,0,37
488100,0,2,0,127
488514,2,2,0,995
489097,3,1,0,34
489481,1,0,0,1812
489482,0,2,0,1372
490107,2,2,0,37
490109,2,2,0,62
490486,1,0,0,140
490722,0,2,0,41
490856,1,0,0,1675
490856,3,2,0,75
490856,1,1,0,815
490878,0,2,0,59
490879,2,0,0,21
491409,0,0,0,35
491774,1,2,0,1463
491774,0,2,0,38
492409,3,1,0,1643
492576,2,2,0,18
492953,0,1,0,22
493283,1,2,0,1727
493283,0,2,0,30
493283,1,0,0,1787
493283,1,1,0,1643
493642,1,2,0,43
494693,3,0,0,1708
495069,3,2,0,1697
495462,3,1,0,112
495730,3,2,0,92
496557,1,2,0,153
496610,1,0,0,535
496871,0,2,0,140
497395,3,1,0,639
497677,0,2,0,61
497763,1,1,0,38
498112,0,1,0,1680
498112,2,1,0,1644
498963,2,0,0,1560
498963,2,1,0,306
498971,2,0,1,446
498971,2,0,3,29
499199,3,2,0,41
499964,1,2,0,1521
500159,3,1,0,705
500510,3,2,0,1791
500510,3,1,0,1341
500666,3,1,0,34
500916,1,2,0,85
501228,1,2,0,44
501588,0,2,0,2037
501588,1,0,0,1445
501588,1,1,0,379
501959,1,0,0,63
502697,1,0,0,1901
502697,3,1,0,1803
502697,0,1,0,1826
502697,2,1,0,16
502697,3,2,0,1967
502697,0,2,0,1960
502697,1,1,0,1702
502697,2,0,0,70
502697,1,2,0,39
502697,3,0,0,247
502705,3,1,0,71
502718,1,0,0,944
503163,2,1,0,22
503168,1,1,0,223
503443,1,2,0,39
503563,3,2,0,41
503616,3,0,0,208
503662,2,0,0,39
503884,2,2,0,1862
503884,0,2,0,28
503884,3,1,0,140
503884,2,0,0,1604
503884,3,2,0,350
503884,0,0,0,31
503884,2,1,0,1734
503887,2,2,3,69
503889,2,2,1,80
503891,2,2,1,207
503891,2,2,3,83
504182,1,0,0,87
504219,3,2,0,36
504521,3,0,0,81
504521,3,1,0,43
504651,2,2,0,1362
504651,2,1,0,174
505064,0,0,0,57
505165,1,1,0,205
505383,1,0,0,132
505861,2,0,0,1682
505861,3,2,0,364
506080,1,0,0,80
506080,1,0,3,51
506081,1,0,1,186
506365,1,2,0,38
506851,3,2,0,41
506884,1,2,0,222
507401,2,1,0,26
507975,2,0,0,1234
507975,3,2,0,1386
508205,1,0,0,1663
508456,3,2,0,81
508634,3,2,0,49
509407,0,0,0,49
509453,1,0,0,327
509615,0,0,0,50
509897,0,0,0,1949
509897,1,2,0,1752
509897,3,1,0,1533
509897,2,0,0,18
509897,1,0,0,59
509897,3,2,0,1423
509897,0,1,0,1698
509897,0,2,0,119
509897,1,1,0,1654
509927,0,0,0,44
510061,2,1,0,1259
510235,0,1,0,26
511116,2,0,0,16
512180,2,1,0,893
512443,2,2,0,21
512736,3,0,0,442
513032,3,0,0,78
513032,0,0,0,173
513032,1,2,0,75
513032,2,2,0,564
513032,1,1,0,42
513178,2,2,0,42
513530,2,0,0,29
514575,1,0,0,187
514924,1,1,0,1631
514924,1,0,0,1625
515151,1,0,0,50
515151,3,1,0,38
515243,3,1,0,84
516186,3,0,0,62
516531,0,2,0,729
516949,0,1,0,62
517095,0,2,0,614
517386,2,0,0,1713
517386,2,1,0,1556
517387,2,2,0,203
517477,2,2,0,1542
517477,2,1,0,1366
517510,3,2,0,34
517721,1,2,0,143
518066,1,2,0,143
518117,3,0,0,152
518655,1,1,0,52
518729,3,0,0,1800
519029,0,0,0,1536
520055,2,0,0,1625
520055,3,2,0,1788
520055,3,1,0,1493
520332,0,2,0,364
520456,3,0,0,43
521024,3,1,0,34
521064,1,0,0,97
521791,1,0,0,31
521822,0,0,0,335
521832,1,0,0,1721
521833,2,0,0,390
521833,3,0,0,170
521833,0,2,0,50
521833,1,1,0,345
521833,3,2,0,91
521833,1,2,0,35
522000,3,1,0,120
522343,2,1,0,33
522572,0,0,0,1741
522572,2,1,0,159
522572,0,1,0,281
522572,0,2,0,266
522679,1,1,0,35
522742,0,1,0,74
522759,2,1,0,18
522769,2,2,0,34
522769,2,1,0,23
522785,0,1,0,22
522785,1,0,0,813
522785,0,2,0,380
522797,0,0,0,36
523018,0,2,0,265
523018,1,2,0,1248
523018,2,0,0,38
523018,1,1,0,267
523197,1,2,0,120
523203,1,1,0,249
523491,0,1,0,84
523516,2,1,0,25
523835,2,1,0,365
523890,0,2,0,99
523890,1,0,0,65
524246,0,0,0,86
524316,1,1,0,81
524396,1,1,0,652
525048,3,1,0,35
525048,0,2,0,101
525378,3,1,0,112
525517,3,1,0,1359
526418,2,1,0,18
526493,1,2,0,41
526494,3,2,0,75
526911,1,2,0,89
526911,2,1,0,190
526911,3,1,0,204
528066,1,0,0,1693
528217,1,1,0,108
528217,1,2,0,557
528292,2,0,0,202
528488,3,1,0,34
528540,0,0,0,37
528779,3,2,0,40
528831,2,1,0,1735
528832,0,1,0,216
528832,3,2,0,260
528832,2,2,0,1516
529210,3,2,0,1736
529210,2,0,0,52
529210,3,1,0,114
529259,1,0,0,66
529498,1,2,0,1656
529498,3,1,0,378
529498,1,1,0,150
530634,3,0,0,1244
530634,3,1,0,74
531176,0,0,0,36
531203,1,2,0,1826
531203,1,1,0,1717
531500,0,2,0,34
531716,1,0,0,109
532640,1,0,0,1718
532641,1,1,0,916
532917,0,1,0,141
532917,1,0,0,38
533141,2,2,0,29
533518,0,2,0,1921
533518,1,1,0,1738
533518,3,1,0,1595
533518,1,2,0,466
533518,3,2,0,458
533519,3,0,0,328
533617,0,2,0,36
533617,1,0,0,1697
533627,1,1,0,54
533660,2,2,0,36
533885,1,1,0,62
533983,1,2,0,1706
534249,0,2,0,121
534392,1,2,0,1957
534392,2,0,0,20
534392,3,0,0,160
534392,1,1,0,100
534392,3,1,0,91
534605,0,2,0,1274
534605,0,1,0,373
534669,1,0,0,242
534707,0,0,0,112
535461,0,1,0,76
535654,0,0,0,53
536267,1,2,0,1756
536342,2,1,0,1558
536342,0,0,0,244
536342,2,2,0,39
536342,2,0,0,1155
537044,2,1,0,85
537341,3,0,0,50
537444,2,1,0,1526
538318,0,2,0,2246
538318,1,0,0,1639
538318,3,0,0,1947
538318,0,1,0,267
538318,1,1,0,205
538318,3,1,0,292
538318,3,2,0,458
538318,1,2,0,1354
538693,3,2,0,37
538796,0,0,0,70
539534,1,0,0,59
540056,0,1,0,80
540056,0,0,0,676
540715,0,2,0,45
540734,0,2,0,93
542749,0,1,0,113
542758,3,1,0,37
543091,0,2,0,1938
543091,1,1,0,1763
543092,3,1,0,50
543092,0,1,0,940
543092,1,2,0,1462
543092,3,2,0,69
543092,1,0,0,683
543145,2,1,0,19
543568,1,0,0,99
544001,3,2,0,1837
544001,3,1,0,60
544072,2,1,0,24
544476,3,0,0,65
544889,0,0,0,21
545136,0,0,0,106
545136,2,1,0,27
545226,0,0,0,182
546614,1,2,0,33
546697,0,0,0,38
546871,0,2,0,40
546923,0,1,0,49
546923,1,2,0,1273
546923,3,1,0,461
546923,1,0,0,49
546923,3,0,0,936
546980,2,2,0,31
547066,1,2,0,69
547424,0,1,0,347
548431,2,1,0,159
548541,2,2,0,17
548547,3,2,0,104
549989,2,1,0,25
550248,3,0,0,41
550499,0,1,0,55
551255,2,2,0,19
551816,2,1,0,28
551907,3,0,0,40
552029,0,2,0,1800
552221,1,0,0,1941
552221,3,2,0,2090
552221,0,2,0,284
552221,2,0,0,551
552221,1,1,0,1402
552221,3,0,0,1491
552221,3,1,0,1855
552221,1,2,0,147
552412,3,1,0,1683
552413,3,0,0,221
552565,0,0,0,53
553442,0,0,0,1817
553442,0,1,0,1688
553442,0,2,0,80
555188,3,2,0,113
556172,1,0,0,1716
556172,1,1,0,62
556269,1,0,0,1447
556269,3,1,0,566
556450,1,1,0,149
556705,3,1,0,1501
556705,3,0,0,69
556705,3,2,0,41
557036,2,0,0,38
557036,3,1,0,39
557036,2,1,0,17
557717,1,1,0,165
557717,3,1,0,60
558227,0,2,0,74
558851,2,2,0,20
559607,3,1,0,58
559886,2,2,0,24
560838,1,2,0,195
561283,0,1,0,101
561653,1,1,0,40
561653,3,2,0,69
561653,3,1,0,41
561666,1,1,0,46
562016,0,1,0,1440
562016,1,0,0,55
562016,0,2,0,35
562450,1,0,0,56
562515,3,2,0,32
562725,3,0,0,40
563444,3,0,0,41
563444,2,0,0,19
563651,2,0,0,140
564060,0,2,0,367
564060,1,0,0,61
564296,3,1,0,1729
564296,1,1,0,1628
564296,2,0,0,51
564296,1,2,0,1765
564296,3,0,0,1551
564296,1,0,0,392
564296,3,2,0,196
564399,2,2,0,20
564427,3,0,0,344
564635,0,0,0,40
565236,0,0,0,149
565922,3,1,0,198
565936,2,0,0,115
566310,2,0,0,67
566317,1,2,0,258
566349,3,2,0,82
566349,3,0,0,799
566349,3,1,0,35
566690,3,1,0,47
567424,0,2,0,22
567610,0,2,0,1620
567610,2,0,0,93
567700,3,1,0,135
568199,3,2,0,502
568349,2,2,0,1576
568349,2,0,0,1434
568350,0,0,0,185
568350,0,1,0,80
568665,0,1,0,27
568683,3,2,0,1818
568683,0,1,0,111
568683,1,2,0,92
568683,2,2,0,1677
568683,2,0,0,1665
568683,3,0,0,90
568683,0,2,0,60
568683,2,1,0,987
568683,3,1,0,73
568745,2,1,0,90
568991,0,0,0,152
569423,2,0,0,1588
569423,2,1,0,43
569595,2,0,0,386
569603,2,2,0,145
569622,0,0,0,21
570014,3,1,0,877
570014,3,2,0,397
570380,1,2,0,1808
570380,3,0,0,32
570380,1,1,0,182
571573,0,1,0,64
571577,0,0,0,31
571892,0,0,0,152
571957,2,2,0,30
572022,2,2,0,78
572288,0,1,0,22
572330,3,0,0,36
572614,3,0,0,1670
572614,3,1,0,542
572621,0,1,0,1772
572622,0,0,0,29
572661,2,0,0,773
574418,2,1,0,125
575129,2,2,0,1544
575223,0,1,0,33
576042,3,2,0,37
576371,1,1,0,50
576511,2,2,0,21
576566,3,2,0,56
576608,0,1,0,22
576878,1,0,0,48
577071,2,2,0,29
577457,1,2,0,883
577612,2,2,0,66
578064,2,2,0,68
578139,2,1,0,20
578290,2,2,0,28
578290,2,1,0,20
578538,3,0,0,44
578628,3,2,0,1824
578846,0,2,0,46
579223,2,2,0,180
579520,2,2,0,1017
579879,2,2,0,18
579985,2,1,0,1568
580492,3,0,0,89
581521,0,1,0,314
581521,1,1,0,183
581521,0,2,0,669
581521,1,2,0,31
581521,0,0,0,916
581626,3,1,0,1617
581686,0,0,0,121
582192,1,0,0,43
582759,2,0,0,18
582998,2,1,0,38
583066,1,1,0,669
583237,3,2,0,41
583582,2,0,0,1010
583637,0,1,0,21
583850,3,2,0,38
584031,1,0,0,52
584094,0,1,0,116
584133,1,1,0,42
584471,0,1,0,21
584664,0,2,0,94
584664,1,0,0,91
584664,0,1,0,21
585449,0,2,0,25
585538,2,0,0,43
585712,0,2,0,22
586052,2,0,0,1675
586052,0,0,0,49
586052,2,1,0,51
586052,2,2,0,45
586353,1,1,0,86
586414,1,2,0,1405
586414,3,0,0,1230
586697,3,1,0,36
586814,0,2,0,26
587189,0,2,0,31
587378,0,2,0,79
587938,2,0,0,118
589038,2,1,0,103
589307,1,2,0,43
589567,1,2,0,1663
589567,3,0,0,237
589567,1,0,0,163
590032,2,1,0,54
590392,0,2,0,1346
590392,2,1,0,40
590642,0,2,0,39
590642,1,2,0,1538
590642,0,0,0,48
590642,0,1,0,46
591105,1,0,0,85
591171,3,1,0,100
592107,2,2,0,19
592822,3,1,0,1258
592822,3,2,0,31
592941,2,1,0,197
592941,2,2,0,294
593104,3,0,0,32
593140,1,2,0,984
593294,3,0,0,1542
593436,3,1,0,34
593620,0,2,0,77
593717,2,0,0,1608
593717,3,2,0,1808
593717,3,1,0,88
593851,3,1,0,42
594427,2,0,0,21
595022,2,0,0,1489
595022,3,2,0,138
595022,2,1,0,34
595035,3,2,0,1662
595035,3,1,0,261
595884,0,0,0,54
596082,0,0,0,32
596819,1,0,0,182
596923,3,0,0,1734
597077,3,1,0,1728
597077,3,2,0,1123
597081,0,0,0,79
597226,2,1,0,1509
597226,0,2,0,1418
597831,2,2,0,51
597921,3,2,0,1784
597921,2,0,0,216
597921,3,1,0,76
598588,0,2,0,80
598843,0,0,0,1779
598964,1,2,0,31
599166,0,0,0,58
599510,1,1,0,34
599659,3,1,0,109
599978,0,0,0,44
600201,0,0,0,22
600875,0,0,0,128
600944,1,2,0,86
600963,1,2,0,33
601273,0,1,0,75
601273,0,2,0,54
601311,0,2,0,1618
601311,1,1,0,1496
601311,3,0,0,46
601311,0,0,0,334
601311,1,2,0,1054
601311,0,1,0,474
601311,1,0,0,532
601701,0,0,0,627
602267,3,1,0,1768
602267,1,2,0,80
602267,3,2,0,1846
602936,1,0,0,1675
602937,3,1,0,558
602937,1,1,0,53
602937,3,2,0,110
603056,3,1,0,1716
603273,3,1,0,150
603341,0,2,0,100
603583,1,2,0,152
603652,2,0,0,28
604009,3,2,0,93
604321,0,2,0,250
604398,1,2,0,832
604398,3,2,0,57
604595,3,0,0,77
604930,1,2,0,103
604930,1,0,0,82
605627,1,0,0,230
605627,1,1,0,50
605868,1,1,0,78
606948,0,2,0,74
607119,2,0,0,1603
607119,3,2,0,1392
607456,3,0,0,49
607548,0,0,0,38
