tus,dau,det,typ,erg
-691158,3,0,0,800
-691094,0,0,0,1596
-690646,3,0,0,41
-690329,3,1,0,42
-689932,1,1,0,40
-689743,3,2,0,68
-689743,1,0,0,292
-689409,1,1,0,1579
-689408,3,0,0,84
-689408,2,0,0,18
-689071,1,2,0,113
-688479,2,1,0,19
-688479,2,2,0,96
-688302,2,2,0,31
-687974,1,2,0,39
-687720,2,2,0,1659
-687320,2,1,0,1197
-686960,2,2,0,62
-686112,2,2,0,42
-685749,0,2,0,31
-685749,1,0,0,358
-685684,2,0,0,34
-685398,0,2,0,37
-685109,1,1,0,1638
-684910,0,1,0,47
-684819,0,0,0,1552
-684819,0,1,0,91
-684616,0,1,0,151
-684415,3,0,0,1843
-684217,2,0,0,49
-681823,0,2,0,1815
-681823,1,0,0,1653
-681823,3,1,0,355
-681823,1,1,0,167
-681822,3,2,0,561
-681004,1,2,0,43
-680764,2,0,0,34
-680720,1,1,0,1572
-680720,1,2,0,81
-680435,1,0,0,1659
-680435,0,2,0,1469
-680435,2,0,0,106
-679330,1,1,0,42
-678914,2,0,0,31
-678324,0,0,0,539
-677976,3,1,0,50
-677649,0,1,0,1769
-677649,2,1,0,70
-677649,2,0,0,218
-677029,2,1,0,599
-676936,1,2,0,31
-676680,1,2,0,51
-676668,3,0,0,114
-676668,1,1,0,40
-676536,1,1,0,40
-676349,2,1,0,250
-676112,3,1,0,85
-676036,1,0,0,220
-675633,3,0,0,1380
-675571,0,0,0,196
-675556,0,0,0,144
-675425,3,0,0,36
-674995,0,0,0,37
-674981,2,2,0,21
-674819,0,0,0,1823
-673787,1,1,0,109
-673787,1,0,0,409
-671698,3,0,0,32
-671668,3,1,0,254
-671668,0,0,0,31
-671668,1,2,0,36
-671668,3,0,0,54
-670836,1,0,0,53
-670468,2,2,0,33
-669386,1,2,0,1597
-669386,1,1,0,239
-668892,1,1,0,43
-668171,3,0,0,48
-667676,1,0,0,36
-667294,3,1,0,44
-665568,1,1,0,41
-665399,3,0,0,1667
-665398,3,1,0,1227
-665280,1,2,0,37
-665002,0,1,0,24
-664928,1,1,0,56
-664928,3,1,0,143
-664570,1,1,0,36
-664570,3,2,0,96
-663549,2,1,0,24
-663487,1,0,0,136
-663413,0,1,0,178
-663403,3,0,0,111
-663402,1,1,0,42
-663402,1,2,0,268
-663402,1,0,0,108
-663371,0,2,0,166
-663014,3,0,0,1367
-662691,1,1,0,483
-662532,3,2,0,32
-661092,2,0,0,43
-661092,3,1,0,42
-661092,3,2,0,68
-661034,2,0,0,27
-660439,3,2,0,47
-657916,1,0,0,207
-657916,0,2,0,46
-657838,3,1,0,34
-657793,0,2,0,44
-657568,1,2,0,179
-657417,0,0,0,31
-657402,2,2,0,1612
-656730,0,0,0,61
-656589,1,0,0,1800
-656354,2,2,0,1664
-655683,0,0,0,58
-655324,3,0,0,44
-655324,3,1,0,54
-654828,1,2,0,1735
-654828,1,1,0,1647
-654828,1,0,0,375
-654558,2,0,0,39
-654295,2,1,0,19
-654137,0,2,0,102
-654137,2,0,0,19
-653902,3,1,0,67
-653795,3,1,0,1666
-653795,3,0,0,1506
-653697,0,2,0,49
-653113,2,0,0,22
-652576,0,2,0,80
-652502,3,1,0,1566
-651735,3,2,0,101
-651735,3,0,0,34
-651416,2,0,0,17
-651386,1,0,0,261
-651044,3,1,0,1868
-651044,1,0,0,82
-651044,2,0,0,61
-651044,3,2,0,1117
-651044,1,1,0,51
-650056,0,2,0,43
-649634,3,2,0,41
-649388,0,2,0,24
-647628,0,0,0,33
-647529,0,1,0,24
-647493,2,1,0,1533
-647493,0,0,0,213
-647493,2,2,0,53
-647379,3,0,0,1798
-647282,3,0,0,1375
-647149,1,2,0,305
-646802,1,0,0,191
-645862,1,0,0,43
-645557,0,0,0,1834
-645557,0,1,0,1410
-644687,0,2,0,26
-644149,2,1,0,19
-642451,3,2,0,53
-642324,0,1,0,95
-642260,1,2,0,31
-642207,2,1,0,228
-642099,0,2,0,58
-642098,0,1,0,32
-642098,2,1,0,21
-641873,0,1,0,95
-641649,3,1,0,57
-640196,1,0,0,43
-639846,2,1,0,24
-639722,2,1,0,16
-639425,1,1,0,51
-639425,1,2,0,82
-639291,3,2,0,39
-638424,0,2,0,1850
-637950,1,1,0,190
-637284,0,2,0,104
-637284,0,0,0,112
-637284,0,1,0,427
-636643,1,0,0,1970
-636643,2,0,0,1731
-636643,3,1,0,1604
-636643,0,2,0,2110
-636643,0,0,0,1389
-636643,1,1,0,1689
-636643,2,1,0,1643
-636643,3,2,0,1720
-636643,0,1,0,435
-636643,1,2,0,1926
-636643,2,2,0,1316
-636643,3,0,0,94
-636617,1,1,0,60
-636617,3,1,0,1700
-636617,0,1,0,21
-636617,2,2,0,87
-636617,3,0,0,2027
-636617,1,2,0,519
-636617,3,2,0,734
-636608,0,2,0,1822
-636608,1,0,0,346
-636573,3,0,0,1801
-636573,2,0,0,29
-636573,3,1,0,1568
-636551,0,1,0,1442
-636416,1,0,0,31
-636327,1,0,0,349
-636257,1,1,0,36
-635617,2,1,0,1607
-635476,0,2,0,101
-634783,0,0,0,535
-634783,2,2,0,871
-634783,0,1,0,668
-634489,0,2,0,125
-633779,1,2,0,93
-632455,1,1,0,82
-632359,0,1,0,74
-632358,0,0,0,148
-632155,0,0,0,60
-631940,1,0,0,69
-631938,2,2,0,1571
-631938,1,0,0,87
-631937,1,2,0,47
-631774,3,0,0,40
-631404,3,1,0,238
-631388,1,1,0,44
-631274,0,1,0,452
-631274,0,2,0,121
-631257,3,2,0,88
-631020,1,0,0,61
-630754,2,0,0,43
-630728,0,2,0,152
-630609,3,0,0,89
-630330,1,0,0,183
-630105,3,0,0,54
-630069,1,1,0,74
-630069,3,0,0,45
-629405,0,1,0,24
-626954,2,0,0,35
-626489,3,0,0,187
-626107,2,2,0,20
-625864,3,1,0,35
-625375,2,1,0,86
-625375,2,2,0,17
-624868,3,2,0,43
-624275,2,0,0,45
-624107,2,0,0,54
-624107,2,1,0,41
-623423,1,0,0,71
-623222,1,0,0,362
-622737,3,1,0,628
-622448,0,2,0,87
-621679,0,0,0,42
-620975,2,2,0,107
-620808,0,1,0,24
-619889,2,1,0,16
-619889,2,2,0,22
-619445,1,0,0,80
-618560,2,1,0,18
-618319,1,2,0,2179
-618319,0,1,0,27
-618319,3,0,0,188
-618319,1,0,0,1208
-618319,3,1,0,86
-618319,1,1,0,333
-618319,3,2,0,33
-617551,1,1,0,68
-617053,1,0,0,1763
-617053,0,1,0,241
-617053,2,0,0,306
-617053,1,1,0,377
-616901,2,2,0,40
-616701,0,0,0,1211
-616669,0,0,0,1578
-616669,1,0,0,1117
-616669,0,1,0,169
-616533,2,0,0,44
-616001,0,2,0,24
-616001,0,1,0,27
-615928,1,0,0,442
-615303,0,1,0,226
-614945,2,0,0,33
-614334,0,1,0,269
-614334,0,0,0,77
-613841,1,2,0,118
-613835,3,0,0,225
-613619,1,1,0,36
-613433,0,1,0,28
-613433,2,1,0,51
-612874,2,2,0,42
-610919,0,0,0,1764
-610918,0,1,0,25
-610816,1,1,0,43
-609815,0,0,0,35
-609634,2,1,0,25
-609314,3,0,0,74
-608291,2,0,0,45
-606768,1,1,0,64
-606652,1,0,0,105
-605132,2,1,0,18
-604691,0,0,0,74
-604283,3,0,0,181
-603320,1,2,0,111
-602477,1,0,0,48
-602211,0,1,0,78
-602211,1,2,0,48
-602107,3,0,0,40
-601570,0,1,0,70
-601570,2,0,0,23
-601488,2,1,0,35
-601462,1,2,0,31
-601304,3,0,0,40
-601286,2,1,0,32
-601239,2,1,0,63
-601228,1,0,0,100
-601155,1,1,0,41
-600819,2,2,0,16
-600755,2,1,0,135
-600035,3,2,0,266
-600020,0,1,0,228
-599678,2,0,0,1776
-599678,3,2,0,1854
-599678,0,2,0,64
-599678,1,1,0,1796
-599678,1,0,0,380
-599678,3,1,0,1034
-599678,1,2,0,99
-599678,3,0,0,690
-599455,0,2,0,157
-599350,2,1,0,1515
-599350,2,0,0,348
-599188,3,1,0,54
-599183,2,1,0,19
-599150,2,2,0,32
-598796,0,1,0,1757
-598796,0,0,0,34
-598360,3,1,0,178
-598015,0,0,0,1788
-598015,2,2,0,162
-597753,3,0,0,34
-597528,2,0,0,38
-597451,0,1,0,89
-596916,2,1,0,20
-596211,0,0,0,156
-596211,0,1,0,40
-595637,0,0,0,30
-595180,1,1,0,54
-594274,0,1,0,50
-593724,3,2,0,52
-593616,0,0,0,32
-593342,2,2,0,141
-592315,2,1,0,112
-591594,0,1,0,49
-590983,2,2,0,24
-590976,2,1,0,1616
-590976,2,2,0,375
-590522,0,1,0,21
-590511,3,1,0,1773
-590511,0,1,0,74
-590511,3,0,0,377
-589552,0,1,0,57
-588172,2,1,0,72
-587889,3,0,0,2062
-587888,1,2,0,70
-587888,3,1,0,147
-587888,1,0,0,80
-587479,2,2,0,37
-586682,1,1,0,1920
-586682,0,2,0,75
-586682,3,2,0,327
-586682,1,2,0,1644
-586682,1,0,0,849
-586346,2,0,0,49
-586346,2,1,0,1525
-586258,3,1,0,110
-585428,0,1,0,1834
-585428,0,2,0,364
-585311,2,1,0,1011
-584768,3,0,0,91
-584519,3,1,0,40
-584519,3,2,0,46
-584096,0,1,0,21
-583886,3,1,0,56
-583758,1,1,0,106
-582844,2,0,0,27
-582844,2,1,0,26
-582442,3,0,0,617
-581548,2,0,0,66
-581203,0,0,0,57
-580909,0,1,0,1803
-580693,2,1,0,37
-580635,2,1,0,21
-579908,2,1,0,17
-579908,2,2,0,72
-579183,3,0,0,1914
-579183,3,1,0,1430
-578383,2,2,0,1466
-577851,0,0,0,279
-577823,3,0,0,36
-577191,0,2,0,44
-576547,3,0,0,84
-576248,3,2,0,115
-576192,0,0,0,52
-573817,0,1,0,24
-573441,3,0,0,250
-573427,3,0,0,96
-572907,1,0,0,48
-572657,1,0,0,1698
-572656,0,2,0,1510
-572656,2,1,0,949
-572135,1,2,0,1961
-572135,2,0,0,1638
-572135,3,0,0,115
-572135,1,1,0,550
-572135,2,1,0,763
-572135,3,2,0,61
-572135,2,2,0,52
-571149,2,2,0,27
-570024,0,2,0,405
-570024,2,1,0,1453
-570024,2,0,0,179
-569957,1,0,0,1730
-569750,1,0,0,104
-569576,1,1,0,36
-569492,1,1,0,87
-569492,1,2,0,818
-568906,0,0,0,163
-567808,0,0,0,1865
-567808,2,2,0,1148
-567720,0,0,0,1875
-567720,2,1,0,30
-567598,1,2,0,138
-567589,1,0,0,68
-567507,0,0,0,499
-566713,1,2,0,142
-566713,3,0,0,119
-564850,1,0,0,73
-564850,3,2,0,104
-564561,2,2,0,49
-563248,1,0,0,41
-562577,1,2,0,106
-562541,2,2,0,1638
-562541,0,0,0,1894
-562540,2,1,0,26
-562145,2,0,0,77
-561785,2,1,0,27
-561758,3,0,0,1100
-561605,3,1,0,97
-561490,0,0,0,111
-560754,0,0,0,40
-560754,3,1,0,106
-560738,1,2,0,196
-560738,1,1,0,69
-560049,2,1,0,178
-560049,0,0,0,484
-560049,2,2,0,677
-559837,3,1,0,41
-559801,1,2,0,54
-559547,3,1,0,89
-559546,1,0,0,122
-559385,1,0,0,175
-559341,2,0,0,1463
-559341,3,2,0,82
-559055,0,2,0,22
-557835,1,1,0,33
-557784,0,2,0,161
-557746,2,1,0,211
-557746,2,0,0,25
-557406,0,1,0,24
-557396,1,1,0,47
-557271,3,0,0,63
-556734,2,0,0,22
-556540,0,2,0,2181
-556540,1,0,0,1627
-556540,2,1,0,22
-556540,0,0,0,1801
-556540,0,1,0,123
-556422,0,2,0,71
-555921,2,0,0,16
-555640,2,0,0,24
-555232,2,0,0,70
-555203,3,2,0,173
-554145,2,1,0,18
-553764,1,1,0,134
-553764,1,0,0,100
-553568,0,1,0,95
-553160,3,0,0,96
-553094,0,2,0,71
-552749,0,0,0,1682
-552663,2,1,0,26
-552663,2,2,0,31
-551968,2,0,0,23
-551649,0,1,0,1645
-551648,0,2,0,25
-551616,1,2,0,1846
-551325,0,1,0,27
-550435,0,2,0,2006
-550435,1,0,0,1775
-550435,0,1,0,1624
-550433,0,0,0,31
-549494,0,2,0,71
-549494,3,2,0,56
-548718,1,0,0,55
-547978,2,1,0,36
-547970,0,0,0,28
-547703,0,1,0,101
-547568,2,2,0,145
-547476,3,0,0,36
-546670,1,2,0,61
-546622,1,0,0,413
-546102,3,1,0,35
-545700,1,0,0,32
-545438,3,1,0,1277
-545371,1,2,0,55
-545241,0,0,0,54
-544636,0,0,0,102
-544341,3,0,0,39
-544014,0,0,0,1833
-544014,2,1,0,66
-544014,0,1,0,44
-544014,2,0,0,72
-543968,0,0,0,34
-543647,2,1,0,45
-543647,1,0,0,47
-543496,2,2,0,16
-543481,0,0,0,39
-543223,1,0,0,76
-543223,1,1,0,199
-543118,3,1,0,999
-543113,2,0,0,117
-543093,0,1,0,164
-542307,3,1,0,81
-541798,1,0,0,251
-541407,1,2,0,63
-540953,3,0,0,34
-540626,0,1,0,26
-540207,3,1,0,38
-539718,3,1,0,107
-539522,0,2,0,1839
-539522,2,2,0,1362
-539522,2,0,0,27
-539522,2,1,0,451
-539482,0,0,0,69
-539431,0,0,0,287
-539431,2,2,0,153
-539033,1,1,0,105
-538744,1,1,0,1448
-538067,0,2,0,183
-537375,1,1,0,145
-536974,0,1,0,293
-536231,1,2,0,320
-536201,3,0,0,41
-535405,2,0,0,104
-534361,3,2,0,61
-534240,1,2,0,88
-533953,2,0,0,26
-533262,0,0,0,89
-533251,0,0,0,630
-533002,0,1,0,98
-532829,3,1,0,73
-532570,1,1,0,65
-532539,1,2,0,427
-532432,1,0,0,35
-531971,3,2,0,42
-531971,3,1,0,44
-531592,2,0,0,1794
-531591,3,2,0,73
-531587,2,0,3,73
-531586,2,0,1,77
-531454,3,2,0,108
-531454,3,1,0,46
-531039,1,0,0,1694
-530915,2,2,0,1592
-530787,0,2,0,35
-530315,1,1,0,31
-530052,3,0,0,102
-529289,1,2,0,128
-528780,1,0,0,41
-528029,3,2,0,104
-527549,0,1,0,35
-527541,0,2,0,38
-527062,2,2,0,1746
-527062,2,1,0,1377
-527061,3,0,0,647
-526818,2,1,0,20
-526581,3,0,0,119
-526457,2,2,0,20
-526386,2,2,0,23
-526340,1,0,0,1723
-526340,2,0,0,1699
-526340,3,1,0,1849
-526340,0,1,0,33
-526340,1,2,0,255
-526340,2,1,0,1641
-526340,3,2,0,1837
-526340,0,2,0,407
-526340,2,2,0,1584
-526340,3,0,0,1888
-526340,0,0,0,21
-526340,1,1,0,960
-526337,2,0,1,73
-526337,2,2,1,76
-526337,2,0,3,78
-526337,2,2,3,72
-526244,2,2,0,54
-526244,3,2,0,40
-526244,2,0,0,110
-526244,2,1,0,570
-526220,0,2,0,112
-526162,1,0,0,132
-525827,1,2,0,34
-525783,3,0,0,40
-525280,2,0,0,43
-524948,1,1,0,42
-524888,0,2,0,50
-524696,0,0,0,58
-524429,1,0,0,71
-524429,3,0,0,83
-524387,2,2,0,23
-523869,2,0,0,38
-523126,0,2,0,31
-523074,0,0,0,1804
-522560,0,1,0,71
-522218,0,0,0,107
-521845,2,1,0,16
-521316,0,2,0,35
-521095,3,0,0,1379
-521095,3,1,0,31
-521023,0,0,0,66
-520802,1,2,0,37
-520559,3,1,0,50
-520451,0,1,0,23
-519816,2,2,0,22
-519752,3,0,0,55
-519523,2,0,0,89
-519435,0,0,0,1264
-519435,1,0,0,1616
-519435,2,1,0,1485
-519435,3,0,0,1857
-519435,1,1,0,180
-519435,2,2,0,497
-519435,3,1,0,1288
-519435,0,1,0,1363
-519435,2,0,0,787
-519435,3,2,0,1641
-519435,0,2,0,451
-519435,1,2,0,156
-519433,2,1,1,72
-519433,2,1,3,69
-519117,2,1,0,54
-519059,0,1,0,27
-519057,2,1,0,24
-518559,1,2,0,105
-518559,3,0,0,474
-518285,3,2,0,39
-518005,2,1,0,50
-517486,2,2,0,1710
-517486,0,0,0,187
-517486,2,1,0,87
-517453,2,1,0,21
-517414,1,2,0,43
-517330,3,1,0,83
-517190,3,0,0,39
-516823,1,2,0,48
-516765,3,2,0,33
-516329,0,1,0,161
-516325,2,1,0,17
-516025,0,2,0,58
-514965,0,2,0,42
-514187,0,2,0,22
-514127,1,0,0,79
-514127,3,2,0,101
-514106,0,2,0,171
-514100,0,1,0,27
-513661,0,1,0,1607
-513661,2,2,0,1848
-513661,2,1,0,1620
-513660,0,0,0,177
-513554,0,0,0,22
-513191,0,2,0,342
-513191,1,0,0,70
-513191,3,2,0,31
-513191,0,1,0,61
-513191,1,1,0,103
-513091,2,2,0,1236
-513091,2,1,0,45
-512147,0,0,0,479
-511878,1,2,0,1639
-511606,1,2,0,43
-511385,1,0,0,36
-511376,2,1,0,40
-511376,2,0,0,16
-510943,2,2,0,121
-510943,2,0,0,39
-510943,2,1,0,16
-510282,1,2,0,123
-509904,1,1,0,433
-509376,2,2,0,151
-509376,2,1,0,19
-509025,1,2,0,550
-508872,0,1,0,26
-508684,0,1,0,22
-508560,1,2,0,86
-508256,3,1,0,72
-508256,3,0,0,42
-508031,2,0,0,1408
-507834,0,2,0,134
-507753,2,2,0,74
-507753,2,1,0,320
-507655,0,0,0,32
-507330,1,1,0,113
-507224,1,2,0,106
-506723,2,1,0,16
-506686,1,0,0,125
-506615,1,0,0,1152
-506461,0,1,0,80
-506162,0,0,0,136
-505955,2,1,0,26
-505702,0,2,0,83
-505643,1,0,0,35
-505422,3,0,0,50
-505396,0,1,0,1783
-505396,1,2,0,41
-505396,2,1,0,24
-505396,3,0,0,153
-505396,0,2,0,193
-505396,0,0,0,64
-505360,0,1,0,142
-505324,0,0,0,172
-505186,1,2,0,201
-505093,2,1,0,16
-505073,0,2,0,56
-504764,0,2,0,35
-504627,0,1,0,26
-504596,3,1,0,1719
-504596,3,2,0,51
-503311,0,2,0,193
-503235,0,0,0,35
-503122,3,0,0,103
-503066,1,0,0,67
-502968,2,0,0,24
-502958,0,0,0,25
-502808,3,0,0,194
-502722,0,0,0,209
-502086,1,2,0,67
-501849,1,1,0,48
-501787,0,1,0,23
-501174,1,2,0,85
-501021,1,2,0,114
-501017,1,1,0,42
-500611,2,1,0,25
-500428,0,2,0,105
-500428,0,1,0,29
-500032,1,0,0,51
-499852,1,0,0,65
-499726,0,2,0,236
-499726,1,0,0,1534
-499726,0,0,0,50
-499726,1,1,0,217
-499726,0,1,0,471
-499240,0,2,0,1612
-499240,0,0,0,116
-499240,0,1,0,70
-498870,3,2,0,60
-498668,0,0,0,105
-498626,2,1,0,21
-498554,3,1,0,46
-498457,1,0,0,311
-498172,1,1,0,58
-498172,3,2,0,229
-497704,1,0,0,249
-497681,0,1,0,25
-497255,0,2,0,61
-497132,1,0,0,89
-496953,1,0,0,104
-496397,0,1,0,87
-496397,1,0,0,47
-495316,0,0,0,33
-495316,1,2,0,212
-495316,2,2,0,37
-495316,3,0,0,1377
-495316,1,0,0,1210
-495316,1,1,0,164
-495307,1,1,0,47
-494682,1,1,0,1634
-494682,1,0,0,144
-494273,1,0,0,57
-494112,0,1,0,26
-493632,3,1,0,38
-493251,3,0,0,68
-493010,2,2,0,29
-492549,3,2,0,84
-492501,3,2,0,42
-492501,2,0,0,1111
-492442,0,2,0,68
-492331,0,2,0,2125
-492331,1,0,0,41
-492331,2,1,0,77
-492331,3,1,0,82
-492331,0,0,0,143
-492331,2,2,0,573
-492331,3,2,0,112
-492331,0,1,0,1303
-492331,2,0,0,184
-492309,3,1,0,60
-492309,1,1,0,41
-492279,0,1,0,29
-492158,3,1,0,39
-491675,0,2,0,40
-491603,3,1,0,113
-491571,3,0,0,334
-491151,1,1,0,32
-490962,0,1,0,28
-490698,3,2,0,1632
-490645,2,1,0,25
-490407,0,0,0,125
-490391,0,0,0,406
-490391,0,1,0,28
-490310,3,0,0,50
-490109,3,0,0,69
-489921,1,2,0,51
-489536,1,0,0,40
-489528,0,0,0,29
-489333,2,2,0,27
-489066,1,0,0,46
-487414,3,2,0,330
-487118,1,0,0,89
-487105,0,0,0,1708
-486996,0,0,0,134
-486935,0,0,0,1869
-486935,0,1,0,157
-486682,0,2,0,25
-486580,2,1,0,1639
-486580,0,1,0,22
-486580,1,1,0,44
-486580,3,0,0,114
-486580,1,2,0,801
-486580,2,2,0,103
-486580,2,0,0,1159
-485963,2,2,0,21
-485803,2,0,0,31
-485803,3,2,0,37
-485793,0,1,0,21
-485793,2,0,0,442
-484321,3,1,0,35
-484321,3,2,0,55
-484118,0,1,0,2103
-484118,1,0,0,511
-484118,2,2,0,284
-484118,0,2,0,1940
-484118,2,1,0,24
-484118,0,0,0,1944
-483821,2,0,0,37
-483781,2,2,0,93
-483781,2,1,0,122
-482268,2,1,0,19
-482013,3,0,0,1355
-482010,2,1,0,1218
-482010,3,1,0,35
-481985,1,0,0,41
-481638,0,0,0,168
-481227,3,2,0,36
-481227,2,0,0,16
-481227,3,0,0,32
-480875,0,2,0,24
-480563,3,1,0,78
-480323,2,0,0,288
-479598,0,0,0,32
-479423,1,0,0,325
-479365,0,1,0,22
-479272,2,0,0,112
-479233,3,1,0,36
-478539,2,2,0,1586
-478539,3,1,0,632
-478539,2,1,0,45
-478424,1,1,0,42
-478236,1,0,0,76
-478227,0,2,0,400
-478226,0,1,0,22
-477659,0,2,0,26
-477419,3,1,0,36
-477166,1,1,0,72
-476800,0,1,0,30
-476709,2,1,0,17
-476538,2,2,0,106
-475032,0,1,0,35
-474865,0,0,0,35
-474613,2,2,0,53
-474044,0,2,0,58
-473819,3,1,0,40
-473321,0,1,0,1854
-473321,0,0,0,1748
-473321,0,2,0,238
-473201,2,0,0,951
-473201,2,2,0,165
-472790,2,2,0,16
-472707,1,0,0,138
-472707,1,1,0,39
-472485,3,2,0,57
-471878,2,2,0,63
-471878,2,1,0,18
-471848,0,2,0,481
-471848,0,0,0,1189
-471848,0,1,0,310
-471830,0,1,0,35
-471702,1,0,0,69
-470921,1,2,0,49
-470544,0,2,0,93
-469890,0,2,0,31
-469843,1,1,0,42
-469757,1,2,0,99
-469283,0,0,0,119
-469004,1,0,0,61
-468869,0,1,0,111
-468616,2,0,0,16
-468032,2,2,0,80
-467951,1,0,0,78
-467251,1,0,0,31
-467251,2,0,0,16
-467251,3,2,0,83
-467251,3,1,0,65
-467241,0,0,0,47
-467040,0,2,0,153
-466730,3,1,0,33
-466730,3,0,0,59
-466628,3,0,0,59
-466628,3,1,0,41
-466618,2,0,0,20
-466585,0,1,0,72
-466453,1,0,0,1178
-466453,1,1,0,326
-466453,1,2,0,230
-466342,1,0,0,118
-465953,0,1,0,27
-465953,1,2,0,1687
-465953,2,1,0,56
-465953,3,0,0,1501
-465953,3,1,0,108
-465953,0,0,0,30
-465953,2,2,0,124
-465697,1,0,0,201
-465177,0,2,0,73
-465132,1,2,0,109
-465059,0,0,0,160
-464605,0,2,0,22
-464564,1,0,0,36
-464446,2,1,0,310
-464435,2,2,0,119
-463998,1,1,0,73
-463602,0,2,0,40
-463262,1,0,0,84
-462984,1,2,0,205
-462983,0,1,0,52
-462692,0,0,0,380
-462583,1,2,0,1678
-462545,1,1,0,68
-462514,1,2,0,166
-462415,3,0,0,1828
-462414,0,1,0,46
-462414,3,1,0,1387
-462081,3,1,0,45
-461719,0,2,0,87
-461550,0,2,0,58
-461525,0,0,0,56
-461525,0,1,0,99
-461247,0,2,0,125
-460736,3,1,0,1414
-460689,3,2,0,131
-460361,2,0,0,72
-460117,1,2,0,1618
-459847,1,1,0,73
-459776,3,1,0,49
-459771,0,0,0,26
-459768,3,1,0,32
-459577,2,0,0,21
-459424,1,0,0,41
-458939,1,2,0,65
-458795,0,1,0,21
-457825,1,0,0,89
-457420,0,1,0,30
-457294,2,2,0,89
-457168,1,1,0,220
-456881,0,2,0,106
-456755,1,0,0,1031
-456567,1,1,0,36
-456503,1,1,0,33
-456503,1,2,0,398
-455625,2,2,0,21
-455577,1,2,0,49
-455562,2,0,0,79
-455562,3,2,0,37
-455091,3,0,0,50
-454785,2,1,0,19
-454614,1,2,0,42
-454559,0,2,0,35
-454107,3,2,0,54
-454044,0,0,0,52
-453836,1,1,0,45
-453579,2,1,0,19
-453432,3,1,0,1605
-453326,0,1,0,26
-453303,2,0,0,66
-453231,3,1,0,216
-452893,3,2,0,178
-452791,3,0,0,76
-452607,0,1,0,162
-452556,1,2,0,117
-452233,1,0,0,38
-452167,0,1,0,1535
-452167,3,0,0,1264
-452167,0,2,0,43
-452167,0,0,0,1292
-451582,0,0,0,1842
-450999,1,1,0,59
-450999,1,2,0,61
-450899,0,0,0,29
-449952,1,0,0,58
-449150,1,1,0,72
-448812,3,2,0,59
