tus,dau,det,typ,erg
-696975,3,2,0,46
-696975,0,2,0,56
-696975,1,1,0,48
-696800,0,2,0,2167
-696800,1,0,0,594
-696800,2,0,0,27
-696800,3,2,0,69
-696800,0,1,0,167
-696800,3,0,0,158
-696800,0,0,0,24
-696748,2,2,0,202
-696716,3,2,0,106
-696486,0,0,0,42
-696317,0,1,0,22
-696290,1,0,0,1726
-696290,1,1,0,1630
-696255,3,1,0,43
-696189,0,1,0,1728
-696188,0,1,3,74
-696187,0,1,1,205
-696167,2,0,0,1105
-696167,0,0,0,36
-695853,1,2,0,113
-695707,1,1,0,90
-695414,3,1,0,1639
-695350,1,2,0,214
-695224,3,1,0,43
-695224,3,2,0,154
-694935,0,2,0,39
-694935,1,0,0,1471
-694646,0,2,0,113
-694646,1,2,0,50
-694646,3,0,0,1841
-694646,3,1,0,36
-694612,3,0,0,1325
-694520,0,0,0,80
-694446,2,0,0,549
-694417,0,1,0,2005
-694417,0,2,0,2156
-694417,0,0,0,1700
-694416,2,1,0,122
-694416,3,1,0,33
-694416,1,1,0,104
-694416,1,0,0,313
-694416,2,2,0,42
-694416,3,2,0,49
-694287,3,0,0,151
-693640,2,0,0,19
-693640,0,2,0,40
-693302,1,0,0,50
-693302,3,2,0,41
-693123,3,2,0,1430
-692903,0,1,0,24
-692901,1,0,0,70
-692768,1,0,0,1525
-692581,3,1,0,50
-692405,3,0,0,350
-692378,0,1,0,49
-692358,0,0,0,86
-692193,0,0,0,1829
-691912,1,0,0,69
-691841,0,1,0,23
-691599,3,2,0,66
-691599,1,0,0,63
-691463,3,1,0,1664
-691463,3,0,0,639
-691323,2,0,0,1458
-691123,2,1,0,79
-690967,0,0,0,1340
-690960,1,0,0,207
-690872,3,1,0,95
-690801,3,0,0,1791
-690734,0,2,0,1919
-690734,2,0,0,1487
-690734,0,0,0,89
-690522,0,2,0,35
-690522,1,1,0,48
-690518,1,2,0,141
-690370,1,0,0,1671
-690370,0,2,0,1469
-690340,2,2,0,1422
-689818,0,1,0,1893
-689791,2,0,0,993
-689791,2,1,0,871
-689783,1,1,0,42
-689584,2,2,0,1652
-689584,0,2,0,248
-689584,2,1,0,35
-689584,0,0,0,934
-689583,0,1,0,47
-689537,0,1,0,117
-689503,3,2,0,126
-689375,2,0,0,38
-689262,2,2,0,21
-689126,1,0,0,50
-688832,0,0,0,1772
-688810,1,0,0,797
-688775,3,2,0,139
-688725,1,0,0,141
-688725,1,1,0,46
-688595,0,0,0,1813
-688595,0,1,0,229
-688566,0,0,0,327
-688458,2,0,0,1564
-688458,0,1,0,23
-688458,3,2,0,502
-688382,0,2,0,28
-688366,1,2,0,1778
-688366,3,0,0,1801
-688366,1,1,0,1721
-688365,3,1,0,75
-688236,2,1,0,21
-688220,1,1,0,1723
-688218,3,0,0,208
-688162,0,0,0,93
-688150,1,0,0,75
-688102,1,0,0,76
-687939,0,0,0,1825
-687939,0,1,0,1773
-687939,0,2,0,124
-687695,0,0,0,1638
-687221,2,1,0,1474
-687221,2,2,0,31
-687150,2,2,0,427
-687148,0,2,0,1863
-687111,1,2,0,1907
-687111,1,1,0,1554
-686995,2,0,0,571
-686885,3,2,0,51
-686871,2,2,0,1447
-686859,1,2,0,37
-686836,2,2,0,30
-686806,2,1,0,138
-686773,0,2,0,79
-686773,2,0,0,1188
-686773,3,1,0,165
-686773,2,1,0,259
-686773,0,0,0,53
-686773,0,1,0,30
-686749,1,2,0,64
-686489,2,2,0,124
-686452,0,2,0,93
-686256,2,1,0,22
-686079,0,2,0,55
-686079,1,1,0,1394
-686079,2,0,0,45
-686079,1,0,0,239
-686079,2,2,0,23
-686003,0,0,0,1728
-685613,1,0,0,1826
-685249,0,1,0,789
-685249,0,2,0,106
-685249,0,0,0,368
-685242,3,0,0,1698
-685209,1,2,0,1868
-685192,1,0,0,49
-685161,1,2,0,314
-685024,2,2,0,199
-684777,0,2,0,1811
-684747,2,0,0,20
-684700,1,1,0,48
-684341,3,1,0,1748
-684341,3,0,0,61
-684335,1,2,0,43
-684315,2,2,0,130
-684315,2,1,0,38
-684304,2,1,0,81
-684304,3,2,0,33
-684246,0,1,0,1720
-684246,0,2,0,1339
-684246,0,0,0,35
-684173,1,2,0,1671
-684161,0,1,0,298
-684161,2,2,0,1578
-684101,2,1,0,591
-684101,2,2,0,161
-683942,3,0,0,1642
-683942,3,1,0,141
-683791,0,0,0,1529
-683615,1,0,0,133
-683557,1,0,0,1748
-683557,3,0,0,356
-683557,1,1,0,1654
-683313,3,1,0,155
-683244,0,0,0,38
-683218,2,1,0,71
-683214,1,0,0,47
-683162,3,1,0,1881
-683162,2,0,0,20
-683162,2,1,0,50
-683162,3,0,0,1506
-683162,3,2,0,238
-683135,3,0,0,44
-683067,3,1,0,849
-683067,3,0,0,808
-682513,1,0,0,41
-682513,3,0,0,43
-682509,1,2,0,1774
-682509,1,1,0,343
-682475,0,0,0,22
-682287,2,2,0,18
-682138,0,0,0,35
-682126,0,2,0,44
-682076,0,1,0,1284
-681840,2,1,0,18
-681751,0,0,0,84
-681701,0,1,0,30
-681701,0,2,0,199
-681638,3,0,0,1772
-681638,3,1,0,1664
-681588,0,2,0,303
-681588,1,1,0,1801
-681588,3,2,0,37
-681588,1,2,0,1698
-681588,1,0,0,1664
-681165,2,0,0,48
-680980,1,0,0,68
-680612,2,0,0,1569
-680568,0,0,0,1801
-680568,2,2,0,22
-680496,1,1,0,1813
-680496,1,2,0,1615
-680496,1,0,0,35
-680405,1,1,0,44
-680097,3,0,0,1694
-680085,0,2,0,1710
-680085,1,0,0,1775
-680085,1,1,0,1292
-680051,3,2,0,1678
-680050,3,1,0,44
-679887,3,1,0,38
-679668,2,0,0,49
-679448,3,2,0,1946
-679448,0,0,0,1617
-679448,1,0,0,1855
-679448,2,0,0,1652
-679448,1,1,0,122
-679448,2,1,0,191
-679448,3,1,0,92
-679448,0,1,0,1418
-679448,2,2,0,382
-679448,3,0,0,66
-679448,0,2,0,415
-679404,0,2,0,336
-679342,0,2,0,158
-679179,0,0,0,34
-678916,0,2,0,1689
-678916,2,0,0,21
-678916,0,1,0,21
-678910,1,2,0,90
-678910,1,0,0,555
-678684,0,0,0,55
-678502,3,1,0,172
-678486,0,1,0,470
-678486,0,0,0,70
-678372,2,0,0,40
-678372,3,2,0,91
-678346,0,1,0,1724
-678116,3,1,0,152
-678103,3,2,0,139
-677951,3,2,0,1202
-677935,0,0,0,1754
-677935,2,1,0,19
-677935,3,2,0,80
-677935,1,0,0,564
-677935,0,2,0,102
-677935,1,1,0,51
-677862,0,2,0,1491
-677826,0,0,0,1778
-677826,0,1,0,32
-677806,1,1,0,37
-677776,2,0,0,20
-677689,0,1,0,1554
-677689,0,0,0,1258
-677670,3,1,0,1634
-677669,3,0,0,94
-677635,0,1,0,2023
-677635,2,0,0,101
-677635,0,0,0,1769
-677504,0,1,0,26
-677395,3,2,0,43
-677389,3,0,0,41
-677376,3,1,0,59
-677045,0,1,0,1654
-677045,1,0,0,561
-677045,2,2,0,401
-677045,3,2,0,343
-677045,0,2,0,171
-677045,0,0,0,341
-676965,2,1,0,41
-676734,3,1,0,43
-676703,2,2,0,34
-676665,2,0,0,23
-676659,2,2,0,180
-676613,0,0,0,1601
-676581,0,2,0,216
-676580,1,0,0,260
-676236,1,1,0,1581
-676188,1,0,0,1779
-676050,3,0,0,1713
-676018,3,0,0,101
-676015,3,1,0,1607
-675815,0,1,0,54
-675815,2,2,0,746
-675815,2,1,0,177
-675536,3,1,0,39
-675360,2,2,0,65
-675189,0,0,0,51
-675189,0,1,0,34
-675065,3,1,0,41
-675031,1,0,0,319
-675008,1,2,0,56
-674954,2,1,0,1782
-674954,0,2,0,2254
-674954,1,0,0,1934
-674954,3,2,0,1751
-674954,0,0,0,1690
-674954,1,1,0,1923
-674954,2,2,0,1711
-674954,3,1,0,65
-674954,0,1,0,1976
-674954,1,2,0,1541
-674954,2,0,0,1740
-674951,2,1,3,66
-674950,2,1,1,80
-674895,3,0,0,82
-674831,0,1,0,61
-674831,1,1,0,1706
-674831,2,0,0,18
-674831,3,2,0,36
-674831,1,2,0,1849
-674831,3,0,0,33
-674831,0,2,0,46
-674831,1,0,0,81
-674663,3,0,0,82
-674557,0,0,0,1728
-674557,3,0,0,81
-674557,2,0,0,16
-674557,0,1,0,1562
-674551,1,2,0,167
-674408,3,1,0,35
-674300,2,1,0,20
-674191,3,1,0,58
-674186,0,1,0,28
-674139,2,0,0,28
-674139,2,1,0,53
-674036,2,2,0,37
-673758,1,2,0,144
-673699,2,0,0,18
-673575,3,2,0,39
-673575,3,0,0,94
-673525,2,1,0,1504
-673525,2,2,0,140
-673466,3,0,0,40
-673435,2,1,0,25
-673351,2,2,0,38
-673122,0,2,0,56
-673075,1,2,0,1329
-673022,2,2,0,271
-673022,0,0,0,565
-673022,2,0,0,210
-673022,2,1,0,47
-672989,2,1,0,42
-672967,3,0,0,1749
-672721,2,0,0,138
-672589,0,0,0,134
-672237,0,2,0,40
-671909,2,2,0,1720
-671909,2,1,0,1595
-671906,2,2,1,77
-671906,2,2,3,71
-671677,1,0,0,637
-671426,0,0,0,1779
-671279,1,2,0,1672
-671279,1,1,0,158
-671130,0,0,0,127
-670944,2,0,0,1641
-670944,3,2,0,1839
-670943,0,2,0,89
-670943,2,2,0,430
-670943,3,0,0,49
-670943,2,1,0,24
-670943,3,1,0,306
-670670,3,1,0,1698
-670613,1,0,0,1744
-670613,1,1,0,55
-670488,2,1,0,1485
-670488,2,2,0,57
-670096,0,2,0,28
-669983,2,1,0,34
-669975,1,2,0,1830
-669974,1,1,0,40
-669933,3,0,0,1673
-669933,3,1,0,1439
-669918,2,2,0,17
-669847,1,0,0,1777
-669847,0,0,0,29
-669669,2,0,0,88
-669661,0,2,0,71
-669660,1,0,0,966
-669660,2,1,0,21
-669064,3,2,0,34
-668977,3,0,0,1968
-668977,3,1,0,1209
-668677,2,0,0,141
-668677,3,1,0,34
-668677,3,2,0,651
-668231,0,1,0,55
-667915,0,0,0,1676
-667806,3,1,0,1693
-667806,3,2,0,175
-667736,2,2,0,37
-667717,0,0,0,50
-667662,1,1,0,38
-667360,0,1,0,68
-667360,0,0,0,51
-667357,3,1,0,31
-666707,3,0,0,64
-666673,2,1,0,17
-666495,0,0,0,49
-665584,0,0,0,105
-665521,0,1,0,1587
-665355,3,0,0,191
-665282,1,1,0,1603
-665282,1,0,0,52
-665024,2,0,0,86
-665024,0,0,0,134
-665024,0,1,0,452
-665012,2,0,0,63
-664840,0,0,0,1876
-664840,2,1,0,22
-664711,2,0,0,19
-664677,0,2,0,2007
-664677,1,0,0,1636
-664608,1,2,0,942
-664490,1,0,0,173
-664159,3,0,0,436
-663593,0,0,0,43
-663553,2,2,0,17
-663520,0,1,0,55
-663520,0,2,0,23
-663090,0,0,0,221
-662867,3,1,0,1733
-662867,3,0,0,1469
-662827,3,2,0,39
-662593,3,1,0,48
-662572,1,0,0,63
-662516,1,1,0,44
-662373,1,1,0,43
-662195,1,2,0,72
-662043,0,0,0,46
-661876,2,0,0,1700
-661013,3,0,0,44
-660961,3,0,0,1739
-660848,3,1,0,218
-660483,1,2,0,142
-660376,1,0,0,1985
-660376,2,0,0,1584
-660376,0,1,0,180
-660376,3,0,0,41
-660376,0,2,0,878
-660376,1,1,0,1924
-660376,2,1,0,26
-660376,3,1,0,116
-660376,1,2,0,2048
-660376,3,2,0,543
-660376,0,0,0,25
-660330,3,1,0,36
-660298,0,0,0,1427
-660191,2,0,0,110
-660048,1,0,0,69
-660048,3,1,0,144
-659947,3,2,0,102
-659947,3,1,0,42
-659822,0,0,0,30
-659819,0,1,0,219
-659819,0,0,0,1056
-659723,0,0,0,105
-659600,3,0,0,98
-659428,1,1,0,198
-659408,2,2,0,23
-659371,3,0,0,331
-659205,0,0,0,75
-659205,2,1,0,26
-659205,3,0,0,440
-659188,2,0,0,211
-659188,3,2,0,1565
-658991,3,0,0,1716
-658949,0,0,0,280
-658949,1,0,0,578
-658949,2,2,0,114
-658949,0,1,0,34
-658840,3,1,0,40
-658619,0,2,0,72
-658619,2,0,0,17
-658545,1,2,0,39
-658530,0,1,0,1671
-658110,2,1,0,1611
-657812,0,1,0,1432
-657683,3,2,0,56
-657683,3,1,0,440
-657303,0,2,0,82
-657274,2,0,0,1553
-657274,3,2,0,1710
-657273,0,1,0,25
-657266,3,0,0,1798
-657266,2,2,0,1652
-657225,2,1,0,25
-657224,0,2,0,135
-657164,3,2,0,32
-657034,2,0,0,1739
-656896,0,1,0,244
-656786,2,2,0,25
-656390,0,0,0,30
-656390,2,2,0,1667
-655873,2,2,0,1556
-655848,3,0,0,628
-655654,3,1,0,55
-655623,3,1,0,480
-655589,1,2,0,696
-655559,0,0,0,164
-655496,0,0,0,133
-655331,2,2,0,16
-655307,0,1,0,1776
-655158,1,2,0,1828
-655013,0,2,0,230
-654787,0,0,0,23
-654739,2,2,0,690
-654322,0,0,0,1863
-654321,2,2,0,24
-654321,0,1,0,483
-654219,1,1,0,134
-653603,2,0,0,95
-653452,0,0,0,1562
-653452,0,1,0,55
-653016,1,2,0,76
-653016,1,1,0,496
-652910,1,2,0,52
-652782,1,0,0,1739
-652782,1,1,0,1695
-652777,1,1,1,463
-652777,1,1,3,33
-652581,1,2,0,80
-652520,0,2,0,56
-652459,2,1,0,17
-652453,3,2,0,81
-652319,3,1,0,1769
-652318,0,2,0,632
-652318,3,2,0,40
-652202,3,2,0,47
-652126,0,0,0,662
-652125,3,0,0,1722
-652125,3,1,0,408
-652050,1,2,0,1620
-651904,3,1,0,1660
-651903,3,0,0,150
-651715,1,2,0,32
-651509,0,1,0,1804
-651509,2,1,0,163
-651509,2,0,0,21
-651504,0,2,0,43
-651497,1,0,0,50
-651411,1,1,0,1584
-651411,1,0,0,87
-651335,1,0,0,61
-651178,1,0,0,41
-651178,3,1,0,1114
-651178,1,1,0,1060
-650795,3,1,0,98
-650602,0,2,0,25
-650506,3,0,0,1547
-650404,3,1,0,97
-650218,3,1,0,105
-650218,1,1,0,47
-650148,2,0,0,21
-650109,3,0,0,94
-650105,0,2,0,24
-650068,1,0,0,34
-649999,2,2,0,190
-649765,0,0,0,82
-649717,3,0,0,41
-649273,3,2,0,45
-649273,0,1,0,25
-648254,0,0,0,1808
-648233,1,2,0,74
-648052,0,2,0,1895
-647776,0,0,0,37
-647592,2,1,0,20
-647444,2,0,0,1316
-647385,0,1,0,939
-647245,3,0,0,1807
-647169,2,2,0,1363
-647127,2,1,0,302
-647127,2,2,0,335
-647127,2,0,0,42
-647018,2,2,0,126
-647018,2,0,0,40
-646983,3,2,0,32
-646950,1,2,0,42
-646849,2,2,0,267
-646760,2,2,0,19
-646639,2,2,0,1706
-646639,0,0,0,26
-646639,2,1,0,58
-646636,2,2,1,75
-646636,2,2,3,71
-646468,0,0,0,581
-646444,0,1,0,292
-646437,2,0,0,1675
-646437,2,1,0,1311
-646416,1,2,0,1770
-646397,2,2,0,1593
-646228,0,0,0,41
-646036,0,2,0,42
-645932,0,0,0,111
-645737,0,1,0,25
-644517,1,0,0,142
-644517,3,1,0,283
-644517,1,2,0,59
-644281,3,0,0,74
-644141,2,0,0,45
-644135,2,2,0,42
-644044,1,1,0,1731
-644043,1,2,0,1326
-644024,0,2,0,45
-643954,2,2,0,103
-643954,2,2,3,28
-643953,1,0,0,1822
-643953,3,0,0,1799
-643953,0,2,0,431
-643953,2,0,0,1735
-643953,1,1,0,138
-643953,3,2,0,1844
-643953,2,1,0,372
-643953,3,1,0,1138
-643953,1,2,0,894
-643953,2,2,1,774
-643828,1,2,0,88
-643689,0,0,0,98
-643584,0,2,0,1881
-643507,1,2,0,161
-643411,2,0,0,37
-642897,2,1,0,1685
-642897,0,1,0,33
-642897,3,1,0,36
-642897,2,2,0,1675
-642897,3,2,0,605
-642897,2,0,0,1294
-642803,1,0,0,1678
-642803,1,1,0,1485
-642601,0,1,0,106
-642559,2,1,0,22
-642474,1,0,0,73
-642408,1,2,0,1696
-642069,2,0,0,49
-642069,2,1,0,227
-641531,3,1,0,91
-641531,3,0,0,198
-641424,2,2,0,82
-641320,3,1,0,64
-641312,2,1,0,1458
-641312,2,2,0,1553
-641191,2,2,0,133
-641084,1,1,0,45
-641016,2,0,0,28
-640968,3,2,0,1610
-640968,0,0,0,70
-640968,1,0,0,89
-640968,0,1,0,52
-640968,0,2,0,34
-640771,2,0,0,23
-640596,0,2,0,1845
-640596,1,0,0,36
-640596,0,0,0,57
-640329,2,2,0,1056
-640288,2,0,0,1694
-640288,3,2,0,1976
-640288,0,2,0,175
-640288,1,2,0,51
-640288,2,2,0,45
-640288,3,1,0,152
-640288,0,1,0,71
-640288,1,0,0,194
-640255,3,0,0,861
-640213,0,1,0,44
-639595,0,0,0,29
-639492,3,1,0,194
-639451,1,0,0,215
-639414,2,2,0,216
-639398,1,0,0,251
-639293,1,0,0,57
-639041,0,0,0,1813
-639041,0,1,0,1677
-638742,0,0,0,52
-638742,2,2,0,19
-638636,1,2,0,73
-638622,1,1,0,42
-638461,0,2,0,1936
-638461,1,0,0,130
-638299,1,2,0,52
-638139,2,1,0,1445
-638121,1,2,0,192
-638074,0,2,0,23
-637965,3,2,0,105
-637827,1,1,0,1674
-637827,1,2,0,1495
-637822,0,1,0,32
-637822,0,0,0,66
-637537,3,0,0,47
-637449,3,0,0,694
-637198,3,1,0,1711
-637198,3,2,0,924
-637119,2,0,0,75
-636898,1,1,0,75
-636897,3,1,0,39
-636897,1,0,0,51
-636792,1,0,0,1818
-636792,0,2,0,47
-636792,1,1,0,1401
-636792,0,1,0,23
-636792,1,2,0,89
-636512,3,2,0,78
-635903,0,1,0,24
-635903,1,1,0,1679
-635903,2,1,0,1625
-635903,1,0,0,33
-635903,1,2,0,501
-635747,2,1,0,1513
-635714,0,2,0,45
-635676,3,0,0,48
-635336,1,1,0,74
-635249,3,1,0,1637
-635249,1,1,0,1762
-635249,1,2,0,1698
-635249,3,0,0,50
-634922,1,0,0,76
-634761,3,0,0,1858
-634325,1,2,0,54
-634049,1,2,0,46
-633909,1,2,0,197
-633909,1,1,0,84
-633521,0,0,0,1781
-633438,1,0,0,53
-633344,3,1,0,629
-633338,3,0,0,79
-632957,3,1,0,46
-632793,0,2,0,23
-632581,1,1,0,1554
-632581,3,2,0,1436
-632502,0,1,0,46
-632460,2,2,0,20
-632361,0,0,0,46
-632220,1,1,0,31
-632169,0,0,0,58
-632022,2,2,0,44
-631922,3,0,0,53
-631892,0,1,0,25
-631615,3,0,0,40
-631572,1,1,0,33
-631502,3,1,0,32
-631387,0,1,0,29
-631375,3,2,0,1784
-631360,1,2,0,1491
-631359,1,0,0,190
-631258,3,0,0,1582
-631256,3,1,0,63
-630714,2,2,0,18
-630464,3,0,0,270
-630320,1,0,0,94
-629998,2,2,0,20
-629770,3,2,0,44
-629765,1,2,0,58
-629681,0,0,0,24
-629567,3,1,0,32
-629440,2,1,0,67
-629435,3,1,0,107
-629435,3,2,0,41
-629335,0,2,0,249
-629335,1,0,0,163
-629277,2,0,0,49
-629041,0,2,0,1872
-629041,0,0,0,375
-629041,0,1,0,1702
-628707,3,0,0,1882
-628707,3,1,0,759
-628480,2,2,0,16
-628449,2,0,0,1464
-628449,2,1,0,49
-628359,0,2,0,46
-628203,3,0,0,267
-628030,3,1,0,33
-627992,3,0,0,1767
-627992,3,1,0,171
-627909,2,0,0,1488
-627829,1,2,0,167
-627618,2,1,0,1250
-627586,0,1,0,70
-627560,0,0,0,1808
-627347,3,1,0,161
-627347,1,1,0,91
-627347,3,0,0,36
-627270,1,1,0,601
-627165,2,0,0,839
-627071,2,2,0,56
-627065,2,0,0,94
-626858,1,2,0,1784
-626855,1,0,0,66
-626711,0,1,0,72
-626607,0,0,0,1424
-626607,1,0,0,1661
-626607,2,0,0,122
-626607,0,1,0,39
-626607,1,1,0,48
-626607,2,1,0,34
-626607,0,2,0,123
-626516,3,0,0,1768
-626475,3,2,0,44
-626411,0,1,0,22
-626301,0,1,0,24
-626243,0,1,0,1711
-626243,1,0,0,1750
-626243,0,2,0,1911
-626243,1,1,0,1651
-626243,0,0,0,1779
-626243,1,2,0,1711
-626193,1,0,0,36
-625969,3,2,0,53
-625727,1,0,0,149
-625622,2,2,0,19
-625381,2,0,0,1701
-625271,1,1,0,63
-625065,1,0,0,33
-624974,0,2,0,58
-624935,0,0,0,51
-624771,0,2,0,1934
-624771,2,1,0,114
-624545,1,1,0,61
-624448,1,0,0,66
-623864,3,0,0,1964
-623863,1,1,0,54
-623863,3,1,0,1092
-623863,3,2,0,51
-623536,1,0,0,1920
-623536,3,2,0,1606
-623536,0,2,0,392
-623536,2,0,0,27
-623536,0,1,0,34
-623536,1,1,0,500
-623536,1,2,0,41
-623525,1,1,0,66
-623365,1,2,0,214
-623358,1,1,0,43
-623273,3,1,0,36
-623273,3,2,0,129
-623247,1,2,0,1107
-623193,2,0,0,1451
-623139,2,2,0,1590
-622872,0,0,0,449
-622747,1,0,0,37
-622702,3,1,0,76
-622264,1,1,0,38
-622162,1,2,0,1796
-622162,3,0,0,35
-622162,1,1,0,1616
-622121,2,2,0,30
-621768,1,0,0,1702
-621768,2,0,0,1689
-621768,2,1,0,1442
-621683,2,0,0,37
-621681,2,0,0,19
-621628,1,2,0,1842
-621623,2,1,0,1188
-621456,2,2,0,33
-621152,1,1,0,1773
-621152,2,0,0,63
-621152,3,0,0,1737
-621152,1,0,0,697
-621152,1,2,0,54
-621084,0,2,0,21
-621010,2,0,0,33
-620835,1,2,0,1739
-620405,2,1,0,258
-620364,0,0,0,26
-620309,2,1,0,216
-620268,3,2,0,1587
-620076,1,0,0,119
-619994,2,0,0,60
-619934,3,0,0,141
-619883,0,0,0,77
-619518,0,0,0,32
-619309,1,0,0,81
-619034,0,2,0,262
-619026,3,0,0,1991
-619026,2,0,0,1682
-619026,3,1,0,1633
-619026,3,2,0,204
-618740,0,0,0,1787
-618740,0,1,0,44
-618520,2,1,0,25
-617942,1,2,0,92
-617825,3,1,0,79
-617771,0,0,0,84
-617740,0,2,0,1948
-617740,1,0,0,1762
-617740,1,1,0,1685
-617740,1,2,0,1724
-617440,1,0,0,1712
-617440,2,2,0,26
-617127,2,2,0,212
-616628,2,0,0,305
-616327,0,0,0,1938
-616157,3,0,0,1847
-616157,3,1,0,139
-616101,2,2,0,57
-616101,2,1,0,32
-615965,0,1,0,24
-615757,0,0,0,1666
-615088,0,0,0,589
-615088,1,1,0,198
-615088,2,2,0,172
-615088,0,1,0,99
-615088,2,0,0,42
-614915,0,0,0,420
-614848,3,0,0,76
-614780,3,0,0,41
-614754,1,2,0,317
-614747,1,0,0,84
-614272,2,0,0,1725
-614271,3,2,0,101
-614271,2,1,0,19
-614270,2,0,3,65
-614269,2,0,1,71
-614041,0,2,0,43
-613957,0,2,0,1858
-613957,1,0,0,1577
-613791,3,2,0,319
-613599,1,0,0,314
-613498,1,0,0,1820
-613498,2,0,0,104
-613414,1,2,0,244
-613158,1,0,0,1727
-612766,1,2,0,93
-612766,1,1,0,34
-612594,0,2,0,369
-612508,2,0,0,17
-612427,2,1,0,39
-612146,2,2,0,1763
-612146,2,0,0,35
-612110,3,0,0,1747
-612034,3,0,0,1778
-612034,0,2,0,86
-612034,2,2,0,1533
-612034,2,0,0,207
-612034,3,1,0,146
-612034,2,1,0,48
-612034,3,2,0,117
-612032,3,2,0,429
-612032,2,0,1,1214
-612032,2,0,3,12
-611822,1,2,0,65
-611733,3,1,0,48
-611663,0,0,0,1798
-611618,0,0,0,360
-611528,0,2,0,41
-611462,3,1,0,1744
-611461,1,1,0,188
-611461,3,0,0,68
-611177,2,1,0,217
-611177,2,2,0,71
-611132,2,2,0,136
-610991,1,1,0,1682
-610991,1,2,0,129
-610919,0,2,0,279
-610919,0,1,0,35
-610910,2,0,0,71
-610677,0,0,0,1728
-610608,1,2,0,462
-610515,2,1,0,148
-610399,3,1,0,299
-609994,0,2,0,31
-609704,1,0,0,57
-609414,0,2,0,112
-609359,2,2,0,180
-609209,2,0,0,60
-609209,3,2,0,2215
-609209,3,1,0,424
-608770,2,0,0,103
-608084,1,0,0,54
-608065,3,1,0,140
-607911,0,0,0,1553
-607911,0,1,0,697
-607888,3,1,0,32
-607882,1,0,0,69
-607672,3,0,0,78
-607417,0,1,0,28
-607417,1,0,0,89
-607417,3,2,0,38
-607417,0,2,0,48
-607317,2,0,0,74
-607290,2,1,0,18
-607124,3,1,0,172
-607119,2,0,0,1667
-607118,0,2,0,274
-607118,3,2,0,38
-607118,0,0,0,42
-607118,0,1,0,977
-606965,3,1,0,127
-606873,0,0,0,93
-606815,1,1,0,1600
-606815,3,2,0,1921
-606815,2,0,0,842
-606815,3,0,0,1780
-606815,1,2,0,1026
-606815,3,1,0,123
-606670,0,0,0,1829
-606670,1,1,0,48
-606670,0,1,0,493
-606584,3,0,0,473
-606570,1,0,0,67
-606460,2,0,0,1331
-606352,0,0,0,1824
-605981,0,2,0,44
-605940,1,2,0,59
-605924,3,0,0,737
-605915,3,1,0,71
-605814,0,1,0,40
-605814,1,0,0,107
