tus,dau,det,typ,erg
1809930,2,0,0,47
1809930,1,0,0,31
1810099,0,0,0,96
1810113,3,0,0,57
1810173,0,0,0,28
1810770,3,0,0,1714
1810830,0,0,0,1692
1810887,3,2,0,52
1810935,3,1,0,37
1811269,1,0,0,49
1811331,0,1,0,30
1811425,1,2,0,1724
1811685,2,2,0,1731
1811685,0,1,0,80
1811685,1,0,0,1725
1811685,3,2,0,1548
1811685,1,1,0,1701
1811685,2,0,0,1684
1811685,2,1,0,1855
1812099,3,1,0,115
1812260,0,2,0,78
1812260,1,1,0,330
1812260,2,2,0,157
1812260,0,0,0,69
1812260,1,2,0,87
1812390,1,1,0,61
1812390,1,2,0,36
1812537,2,2,0,1261
1812537,2,1,0,230
1812686,2,0,0,19
1813583,2,0,0,48
1813615,1,0,0,123
1814113,3,1,0,1087
1814261,2,2,0,16
1814293,0,0,0,225
1814293,0,1,0,37
1814763,0,0,0,1374
1815151,0,2,0,911
1815361,0,2,0,22
1815361,1,1,0,197
1815431,0,2,0,1939
1815523,0,0,0,23
1815734,2,0,0,89
1815751,1,1,0,239
1816655,3,2,0,87
1816686,2,2,0,31
1816723,0,0,0,1725
1816749,0,2,0,1756
1816749,0,1,0,1479
1816809,1,2,0,96
1817152,0,1,0,83
1817336,1,2,0,37
1817355,0,1,0,29
1817355,1,0,0,222
1817355,0,2,0,374
1817382,0,1,0,26
1817382,0,0,0,72
1817441,0,2,0,2032
1817442,1,0,0,410
1817917,0,0,0,52
1818010,0,0,0,1717
1818080,3,2,0,58
1818418,0,2,0,38
1818598,3,1,0,1744
1818598,0,1,0,1765
1818598,1,0,0,237
1818598,2,0,0,1715
1818598,2,1,0,1608
1818598,3,2,0,1196
1818598,2,2,0,807
1818617,1,0,0,107
1818624,1,1,0,1792
1818625,0,2,0,77
1818625,1,2,0,1643
1818625,1,0,0,1108
1818790,2,0,0,25
1818966,2,0,0,897
1819065,2,2,0,16
1819115,0,0,0,1360
1819177,2,1,0,131
1819279,0,0,0,1831
1819279,1,2,0,1397
1819279,3,1,0,239
1819279,2,2,0,529
1819279,0,2,0,27
1819279,1,1,0,700
1819279,3,2,0,49
1819397,2,0,0,1589
1819397,0,2,0,1912
1819397,3,0,0,72
1819628,1,2,0,161
1819903,3,2,0,1866
1819903,2,0,0,190
1820080,2,0,0,1673
1820080,3,2,0,1597
1820081,2,1,0,595
1820081,2,2,0,19
1820170,1,0,0,1681
1820170,1,1,0,992
1820368,1,0,0,44
1820368,1,1,0,33
1820594,3,0,0,58
1820594,3,1,0,56
1820668,3,2,0,1952
1820669,3,1,0,1615
1820734,0,2,0,61
1820735,0,1,0,41
1820745,1,2,0,176
1821248,1,0,0,41
1821803,0,0,0,138
1821948,0,0,0,298
1822049,0,0,0,76
1822124,0,0,0,1684
1822125,2,0,0,37
1822269,3,2,0,34
1822543,1,0,0,1692
1822543,0,2,0,97
1822543,1,1,0,192
1822543,0,0,0,43
1822609,0,0,0,27
1822698,0,2,0,203
1822967,1,2,0,208
1823002,2,0,0,53
1823237,1,1,0,56
1823326,0,2,0,809
1823326,1,0,0,222
1823376,0,1,0,47
1823533,2,0,0,40
1823607,0,1,0,70
1823829,2,2,0,516
1823996,0,2,0,33
1824191,2,2,0,113
1824302,0,2,0,95
1824302,2,1,0,37
1824545,2,2,0,1633
1824545,3,1,0,545
1824545,1,1,0,283
1824545,2,0,0,1643
1824545,2,1,0,1215
1824664,1,1,0,1520
1824664,2,2,0,39
1824664,3,1,0,1103
1824664,1,0,0,820
1824664,2,0,0,997
1824664,3,2,0,786
1824664,3,0,0,209
1824722,1,2,0,44
1824874,1,0,0,137
1824932,0,2,0,71
1824932,1,0,0,147
1825030,0,0,0,32
1825059,0,2,0,202
1825059,1,0,0,1677
1825059,1,1,0,57
1825122,3,2,0,114
1825187,2,1,0,55
1825567,3,1,0,76
1826063,0,2,0,70
1826248,2,2,0,38
1826322,0,1,0,188
1826322,2,2,0,877
1826341,2,1,0,41
1826459,2,2,0,20
1826641,2,2,0,113
1826862,2,0,0,33
1826930,1,0,0,1877
1826930,2,2,0,1573
1826930,3,2,0,243
1826930,0,2,0,2276
1826930,0,0,0,362
1826930,1,1,0,1627
1826930,2,0,0,1388
1826930,3,1,0,53
1826930,0,1,0,1665
1826930,2,1,0,1406
1826933,0,2,1,155
1826933,0,2,3,130
1827021,1,1,0,124
1827021,2,0,0,84
1827021,1,2,0,33
1827033,0,2,0,119
1827070,3,2,0,376
1827785,0,2,0,29
1827936,2,2,0,122
1828137,2,1,0,96
1828229,0,0,0,85
1829016,2,1,0,21
1829035,2,1,0,1571
1829035,2,0,0,69
1829207,2,2,0,100
1829207,2,1,0,266
1829318,3,2,0,71
1829499,0,0,0,51
1829837,2,2,0,245
1829855,1,2,0,38
1829863,2,2,0,1550
1829863,0,0,0,1258
1829923,3,2,0,98
1830178,3,1,0,1555
1830178,1,2,0,65
1830178,3,0,0,48
1830237,1,2,0,1725
1830294,1,0,0,56
1830344,1,0,0,40
1830504,0,2,0,68
1830516,0,1,0,85
1830638,3,0,0,34
1830856,1,1,0,1557
1830913,0,2,0,36
1831022,2,2,0,22
1831048,2,0,0,1755
1831048,3,1,0,1799
1831048,2,1,0,1319
1831048,3,2,0,2041
1831048,3,0,0,1955
1831048,2,2,0,67
1831050,2,0,3,63
1831051,2,0,1,160
1831090,0,2,0,28
1831118,3,2,0,40
1831133,1,2,0,90
1831133,2,0,0,49
1831133,3,0,0,1776
1831133,3,1,0,1790
1831133,1,1,0,86
1831133,3,2,0,414
1831218,3,2,0,250
1831376,2,0,0,16
1831494,0,0,0,1700
1831645,0,0,0,28
1831763,2,1,0,22
1831764,1,0,0,1458
1831813,1,2,0,110
1831814,3,2,0,87
1831953,1,1,0,97
1832055,0,2,0,64
1832055,0,0,0,158
1832055,0,1,0,42
1832113,3,0,0,65
1832485,0,0,0,24
1832611,0,1,0,63
1832655,0,1,0,23
1833037,0,0,0,1769
1833078,2,0,0,328
1833078,3,2,0,705
1833192,1,1,0,334
1833231,1,1,0,206
1833938,3,0,0,41
1834561,2,2,0,49
1834719,1,2,0,1656
1834719,1,1,0,99
1834789,2,1,0,80
1834872,0,2,0,87
1834903,3,0,0,39
1834982,1,0,0,378
1835025,2,2,0,30
1835071,3,0,0,275
1835832,2,1,0,18
1835832,2,2,0,124
1835863,0,2,0,793
1835863,1,0,0,1027
1835863,3,2,0,36
1835920,0,0,0,1931
1835920,0,1,0,1906
1835921,3,1,0,86
1835921,0,2,0,929
1836265,0,0,0,1909
1836265,2,2,0,342
1836265,0,1,0,1919
1836265,2,0,0,30
1836265,0,2,0,1919
1836265,2,1,0,648
1836272,2,0,0,20
1836943,2,0,0,194
1837331,0,2,0,2233
1837331,1,0,0,333
1837331,2,0,0,24
1837331,0,1,0,1123
1837331,2,1,0,37
1837332,1,0,1,189
1837332,1,0,3,91
1837620,3,2,0,2033
1837620,2,0,0,24
1837620,3,1,0,1067
1837960,2,2,0,18
1838075,1,0,0,1767
1838078,2,2,0,61
1838192,0,2,0,186
1838192,0,1,0,36
1838335,2,0,0,1574
1838335,3,1,0,1772
1838335,1,0,0,978
1838335,3,2,0,1871
1838335,3,0,0,1730
1839235,3,0,0,205
1839421,2,2,0,1509
1839490,2,2,0,166
1839609,1,0,0,166
1839609,2,2,0,311
1840379,2,2,0,29
1840607,3,1,0,1614
1840607,1,0,0,543
1840607,1,1,0,568
1840607,3,0,0,150
1840717,0,1,0,42
1840717,2,1,0,17
1840717,0,2,0,256
1841183,1,1,0,33
1841262,0,2,0,28
1841409,1,2,0,60
1841418,2,2,0,18
1841501,3,2,0,41
1841504,2,2,0,1533
1841675,2,0,0,70
1841858,1,1,0,1677
1841859,1,0,0,33
1841919,1,2,0,2027
1841919,3,1,0,77
1841919,0,2,0,27
1841919,2,1,0,17
1841919,0,1,0,65
1841919,1,1,0,1625
1841919,1,0,0,201
1842047,3,0,0,141
1842408,2,2,0,859
1843142,1,0,0,104
1843167,1,1,0,102
1843167,2,0,0,65
1843182,2,1,0,57
1843329,3,1,0,59
1843586,1,1,0,37
1843900,1,2,0,101
1844150,3,0,0,35
1844374,3,2,0,317
1844377,1,2,0,33
1844712,2,0,0,16
1844762,1,1,0,42
1845213,3,1,0,40
1845390,3,2,0,37
1845500,0,1,0,29
1845500,0,2,0,73
1845659,2,1,0,1351
1845659,0,0,0,140
1845659,2,0,0,45
1845681,0,2,0,66
1845681,1,0,0,999
1845845,0,2,0,130
1846315,3,1,0,1616
1846315,3,0,0,78
1846987,0,0,0,1690
1847281,0,0,0,51
1847330,2,2,0,1705
1847330,0,1,0,538
1847330,2,1,0,39
1847331,3,2,0,76
1847331,0,0,0,21
1847340,0,0,0,149
1847411,1,0,0,37
1847598,2,1,0,1586
1848123,3,2,0,38
1848600,0,0,0,375
1848898,1,0,0,44
1848952,1,2,0,1608
1848952,2,0,0,48
1848952,3,0,0,1748
1848952,3,1,0,94
1848981,3,2,0,248
1848989,2,2,0,203
1849196,0,2,0,26
1849253,1,1,0,39
1849585,1,1,0,227
1849585,1,0,0,38
1849664,3,2,0,41
1849712,0,0,0,75
1849861,3,1,0,78
1850086,0,1,0,531
1850195,0,2,0,30
1850566,3,0,0,164
1850649,1,2,0,101
1850732,1,1,0,70
1850732,2,1,0,26
1850732,3,2,0,1722
1850732,0,2,0,347
1850929,3,1,0,53
1851544,0,0,0,1841
1851545,0,1,0,31
1851600,3,2,0,93
1851950,1,0,0,70
1852027,0,1,0,1765
1852281,3,0,0,40
1852415,0,0,0,42
1852415,2,0,0,16
1852415,3,2,0,52
1852418,3,2,0,1653
1852495,3,0,0,1820
1852495,3,1,0,963
1852571,0,2,0,25
1852777,0,1,0,142
1852777,1,1,0,54
1852777,2,0,0,59
1852777,3,2,0,580
1852819,3,2,0,36
1853077,0,1,0,30
1853321,0,0,0,1842
1853353,2,2,0,21
1853874,1,1,0,82
1854010,2,1,0,28
1854092,1,0,0,148
1854228,3,2,0,39
1854791,2,0,0,42
1854829,3,1,0,56
1855486,0,0,0,43
1855641,1,0,0,44
1855742,3,1,0,32
1855822,3,0,0,353
1855824,2,2,0,1494
1856753,1,1,0,1569
1856753,1,2,0,445
1856948,0,2,0,38
1857003,3,2,0,48
1857133,0,0,0,1854
1857133,0,1,0,1364
1857133,0,2,0,32
1857152,0,2,0,90
1857296,2,1,0,1573
1857296,3,2,0,1972
1857296,0,0,0,1601
1857296,0,2,0,44
1857296,2,2,0,387
1857296,3,0,0,34
1857296,2,0,0,1440
1857296,3,1,0,506
1857329,0,2,0,34
1857329,0,1,0,56
1857429,3,0,0,165
1857525,3,0,0,65
1857757,0,1,0,118
1857907,1,0,0,34
1858002,0,0,0,39
1858373,2,1,0,1500
1858373,3,2,0,39
1858373,2,2,0,1554
1858460,3,0,0,1246
1858460,3,1,0,40
1858460,3,2,0,180
1858956,1,2,0,34
1858956,3,0,0,1684
1858967,0,1,0,28
1858968,0,2,0,38
1859062,0,2,0,102
1859399,3,0,0,1808
1859630,3,1,0,215
1859780,2,2,0,30
1859781,0,2,0,318
1859788,3,1,0,195
1859956,3,2,0,39
1860004,3,0,0,1322
1860352,1,2,0,106
1860641,1,0,0,39
1860968,0,0,0,29
1860973,3,2,0,113
1861132,0,1,0,1200
1861132,1,2,0,87
1861132,2,2,0,211
1861132,2,1,0,408
1861713,3,2,0,32
1862062,1,2,0,165
1862393,1,0,0,142
1862393,3,2,0,34
1862984,1,1,0,1636
1862984,3,1,0,646
1862984,0,2,0,1845
1862984,1,0,0,1827
1862985,0,1,0,98
1863164,3,0,0,109
1863443,2,1,0,1680
1863443,3,2,0,1838
1863443,2,2,0,1731
1863443,2,0,0,1378
1864176,2,1,0,27
1864453,2,2,0,19
1864540,0,2,0,285
1864571,0,0,0,55
1864571,1,0,0,263
1864571,2,2,0,1717
1864571,3,2,0,1883
1864571,2,1,0,1700
1864571,3,1,0,753
1864571,0,1,0,236
1864571,2,0,0,1233
1864896,1,0,0,1638
1864896,1,1,0,1348
1865067,0,2,0,22
1865460,3,2,0,1710
1865490,3,0,0,109
1865593,2,2,0,1043
1865670,3,0,0,1738
1865675,0,0,0,187
1865726,0,1,0,60
1865727,0,2,0,48
1865967,0,0,0,1916
1865967,2,1,0,1593
1865967,3,0,0,174
1865967,2,2,0,1211
1865980,3,1,0,46
1865981,0,1,0,29
1866087,1,0,0,66
1866120,3,1,0,1592
1866434,0,0,0,1237
1866741,3,1,0,39
1866934,1,2,0,99
1866962,3,1,0,50
1867046,3,1,0,99
1867144,3,1,0,36
1867313,3,1,0,44
1867876,3,1,0,49
1867902,0,0,0,42
1868036,0,0,0,78
1868042,1,2,0,1443
1868042,1,1,0,93
1868302,3,1,0,42
1868923,3,1,0,34
1869396,1,0,0,1690
1869501,0,2,0,43
1869996,0,1,0,22
1870301,2,0,0,42
1870440,3,2,0,82
1870464,2,1,0,19
1870540,3,1,0,1622
1870540,3,2,0,110
1870658,0,1,0,27
1870658,0,2,0,83
1870916,1,1,0,34
1870916,3,2,0,73
1871004,2,1,0,47
1871016,0,2,0,24
1871208,1,1,0,1578
1871414,0,1,0,22
1871467,0,2,0,93
1871539,0,1,0,52
1871863,0,1,0,85
1871863,2,1,0,57
1871863,2,0,0,18
1872102,0,0,0,1276
1872149,0,0,0,1801
1872149,1,2,0,31
1872149,0,1,0,1330
1872172,2,1,0,26
1872172,2,2,0,17
1872193,3,2,0,163
1872359,2,1,0,147
1872595,0,0,0,40
1873085,3,1,0,47
1873213,0,1,0,56
1873729,0,0,0,27
1873816,3,1,0,1644
1873816,3,0,0,160
1874123,3,2,0,311
1874213,0,2,0,1049
1874213,2,0,0,16
1874348,2,0,0,27
1874541,0,0,0,61
1874558,2,2,0,70
1874803,0,2,0,40
1874963,1,1,0,48
1874963,3,1,0,32
1874998,1,0,0,88
1875097,0,0,0,51
1875216,1,2,0,499
1875299,1,2,0,129
1875450,1,1,0,1750
1875450,1,2,0,473
1875615,0,2,0,105
1875721,2,1,0,20
1875746,0,1,0,22
1876192,2,1,0,61
1876262,0,0,0,32
1876691,3,0,0,31
1876887,1,2,0,36
1877222,0,1,0,1716
1877222,0,2,0,1814
1877698,0,0,0,1769
1877700,2,2,0,20
1877717,0,2,0,249
1878119,2,1,0,30
1878961,1,1,0,33
1879015,2,0,0,44
1879103,0,1,0,1710
1879163,1,2,0,42
1879627,1,0,0,33
1879694,2,2,0,52
1879825,0,0,0,179
1879825,2,1,0,97
1879897,3,0,0,170
1879908,1,1,0,123
1879948,0,1,0,758
1879948,0,0,0,27
1880363,0,2,0,1902
1880363,0,1,0,1666
1880711,0,1,0,21
1880735,3,0,0,89
1880798,1,0,0,38
1880813,3,2,0,1839
1880937,2,1,0,176
1880937,2,2,0,507
1880959,1,1,0,73
1880962,1,0,0,1677
1881304,0,0,0,1713
1881304,1,0,0,85
1881304,2,2,0,18
1881304,0,1,0,1356
1881304,1,1,0,106
1881414,0,2,0,85
1881414,0,1,0,22
1881588,0,2,0,66
1881588,2,1,0,315
1881588,2,2,0,22
1881647,2,2,0,1653
1881647,2,1,0,619
1882059,3,0,0,114
1882083,2,0,0,16
1882182,3,2,0,93
1882513,2,0,0,89
1882803,0,1,0,151
1883005,0,0,0,51
1883021,1,2,0,1626
1883084,3,0,0,131
1883330,0,1,0,31
1883561,0,2,0,22
1883640,1,1,0,110
1883640,2,0,0,19
1883640,1,2,0,222
1883640,1,0,0,695
1884131,0,0,0,132
1884364,3,1,0,1194
1884364,3,2,0,35
1884426,2,2,0,1704
1884426,0,0,0,68
1884637,0,2,0,23
1884779,1,1,0,32
1884797,2,0,0,25
1885165,1,1,0,1604
1885165,0,0,0,52
1885165,1,0,0,54
1885166,1,2,0,101
1885298,1,1,0,1756
1885298,0,2,0,444
1885298,1,0,0,1729
1885298,0,0,0,31
1885298,0,1,0,72
1885298,1,2,0,138
1885810,3,2,0,32
1886224,3,0,0,75
1886390,0,0,0,116
1886390,2,2,0,50
1886881,3,0,0,83
1886965,0,1,0,64
1887753,2,2,0,18
1887798,0,2,0,68
1887885,1,0,0,256
1887997,3,2,0,106
1887997,3,0,0,36
1888025,3,0,0,1599
1888040,0,0,0,116
1888204,1,1,0,35
1888941,3,1,0,128
1889015,1,0,0,48
1889580,1,2,0,1613
1889580,3,0,0,1839
1889580,1,1,0,1301
1889611,2,1,0,85
1889678,3,1,0,173
1889678,3,2,0,169
1889802,2,0,0,25
1889841,2,0,0,75
1891213,0,2,0,1866
1891213,1,0,0,1898
1891213,2,1,0,206
1891213,0,0,0,42
1891213,1,1,0,671
1891213,2,0,0,492
1891219,1,0,3,33
1891220,1,0,1,269
1891239,0,2,0,29
1891239,0,1,0,625
1891365,1,2,0,136
1891392,0,1,0,32
1891476,1,0,0,56
1891529,1,0,0,39
1891695,3,2,0,380
1892026,3,2,0,207
1892511,0,2,0,47
1892511,1,0,0,514
1892554,1,0,0,156
1892639,3,0,0,1660
1892670,1,2,0,135
1893358,3,2,0,56
1893839,2,1,0,85
1894152,1,2,0,1897
1894506,1,0,0,1690
1894506,2,0,0,16
1894506,1,1,0,66
1894588,0,0,0,106
1894620,0,1,0,1748
1894620,0,2,0,1929
1894621,2,1,0,774
1894766,3,2,0,85
1894925,2,0,0,44
1895005,2,1,0,382
1895281,0,0,0,1716
1895594,1,2,0,137
1895703,0,2,0,426
1896022,0,2,0,26
1896172,3,0,0,51
1896257,0,1,0,35
1896310,3,2,0,1675
1896398,0,1,0,1727
1896398,1,0,0,1835
1896398,0,2,0,1563
1896458,2,1,0,1480
1896492,1,2,0,1396
1896492,1,1,0,114
1896776,0,0,0,73
1896814,0,0,0,23
1896953,0,0,0,39
1897024,0,1,0,52
1897024,0,0,0,39
1897032,3,1,0,111
1897120,1,2,0,674
1897297,0,2,0,2004
1897432,0,1,0,235
1897432,0,2,0,53
1897864,2,0,0,351
1898020,1,2,0,82
1898030,1,0,0,34
1898241,1,1,0,139
1898316,2,2,0,38
1898316,2,1,0,23
1898401,2,2,0,44
1898454,0,2,0,43
1899140,0,0,0,54
1899341,3,2,0,35
1899372,0,1,0,46
1899624,3,1,0,36
1899892,3,0,0,1228
1900484,1,0,0,341
1900787,0,1,0,211
1900787,2,2,0,321
1901151,1,1,0,54
1901301,3,0,0,84
1901424,2,1,0,27
1901431,1,2,0,54
1901663,2,1,0,31
1901871,3,2,0,1841
1902122,1,0,0,33
1902844,0,2,0,33
1903163,0,2,0,149
1903519,0,0,0,46
1903588,3,2,0,127
1904247,3,0,0,87
1904360,3,1,0,61
1904685,1,0,0,139
1904726,2,1,0,1564
1904726,2,0,0,85
1904876,3,2,0,86
1905088,0,1,0,406
1905116,3,2,0,1929
1905116,3,1,0,33
1905133,0,0,0,98
1905353,2,2,0,286
1905353,0,0,0,379
1905353,0,1,0,1117
1905353,2,0,0,418
1905353,2,1,0,706
1905564,1,1,0,66
1905673,0,0,0,48
1906619,2,0,0,16
1906638,2,0,0,1780
1906638,3,2,0,2042
1906638,0,0,0,147
1906638,1,0,0,41
1906638,2,1,0,1664
1906638,3,1,0,1795
1906638,0,1,0,1146
1906638,0,2,0,257
1906638,2,2,0,427
1906638,3,0,0,197
1906640,1,2,0,1762
1906653,2,0,0,24
1906680,0,1,0,179
1906680,2,1,0,75
1906680,3,0,0,52
1906680,2,2,0,363
1906787,3,0,0,149
1906799,1,1,0,1690
1906799,3,1,0,1689
1906799,3,0,0,1776
1906802,3,1,1,181
1906802,3,1,3,66
1906841,2,2,0,18
1907215,1,0,0,348
1907464,0,1,0,1704
1907464,0,0,0,1145
1907691,3,1,0,32
1907909,3,1,0,43
1908125,3,1,0,1457
1908405,1,1,0,1577
1908448,1,0,0,45
1908603,0,2,0,29
1908662,2,1,0,48
1908937,1,1,0,103
1909091,3,0,0,1709
1909200,3,2,0,1255
1909274,2,1,0,139
1909403,3,2,0,302
1909427,3,1,0,126
1909725,2,2,0,24
1909779,1,2,0,113
1909825,2,0,0,1610
1909866,1,0,0,37
1910329,0,1,0,99
1910329,0,2,0,118
1910358,0,1,0,24
1910536,1,2,0,42
1910552,2,0,0,85
1910779,2,0,0,24
1911462,3,2,0,206
1911535,0,0,0,28
1911874,0,0,0,478
1911901,1,0,0,61
1911901,2,0,0,37
1911901,3,1,0,1855
1911901,0,1,0,41
1911901,1,2,0,1226
1911901,2,1,0,76
1911901,3,2,0,1340
1911901,3,0,0,1755
1911914,2,1,0,26
1912039,2,0,0,19
1912244,3,0,0,38
1912823,1,0,0,156
1913151,1,2,0,1456
1913151,2,0,0,915
1913151,1,0,0,36
1913151,2,1,0,146
1913151,1,1,0,44
1914343,2,1,0,43
1915502,3,1,0,39
1915790,3,1,0,1589
1915790,2,0,0,122
1915905,3,0,0,319
1916059,3,1,0,31
1916081,0,2,0,1923
1916081,1,0,0,119
1916081,0,1,0,23
1916179,2,2,0,140
1916179,2,1,0,27
1916181,1,0,0,44
1916229,2,0,0,34
1916251,2,0,0,1259
1916251,2,1,0,982
1916295,3,2,0,77
1916555,3,0,0,1830
1916575,2,2,0,63
1916640,3,2,0,1610
1916640,3,1,0,94
1916736,1,0,0,1646
1916995,3,2,0,60
1917172,1,0,0,1707
1917172,2,2,0,1563
1918133,2,0,0,48
1918133,3,1,0,90
1918166,0,1,0,23
1918214,0,1,0,24
1918260,1,2,0,61
1918329,3,0,0,1706
1918329,1,1,0,537
1919205,2,0,0,1356
1919502,1,1,0,37
1919916,0,0,0,44
1920082,0,2,0,97
1920402,0,0,0,94
1920617,0,0,0,100
1920640,2,1,0,1604
1920640,2,0,0,36
1920642,2,1,3,68
1920643,2,1,1,71
1920788,3,1,0,464
1921204,2,0,0,22
1921294,1,0,0,108
1921294,1,1,0,254
1921505,2,0,0,19
1921544,3,2,0,169
1921630,1,1,0,140
1921929,0,2,0,1982
1921929,1,1,0,83
1921929,2,2,0,1762
1921929,3,1,0,1568
1921929,0,0,0,1735
1921929,2,1,0,1553
1921929,3,2,0,1651
1921929,1,2,0,60
1921929,0,1,0,1845
1921929,1,0,0,133
1921929,2,0,0,951
1921936,3,1,3,22
1921936,2,1,3,23
1921937,3,1,1,827
1921937,2,0,1,891
1921937,3,2,1,928
1921937,2,1,1,114
1921937,3,0,0,37
1921937,2,0,3,16
1921937,3,2,3,21
1922157,0,2,0,73
1922351,2,0,0,50
1922544,2,2,0,41
1922794,3,2,0,52
1922831,1,1,0,56
1923014,2,0,0,60
1923173,3,0,0,44
1923466,0,1,0,37
1923536,0,2,0,462
1923536,1,0,0,55
1923536,3,1,0,40
1923703,0,0,0,1707
1923731,2,2,0,16
1923731,2,1,0,31
1923882,3,0,0,42
1924297,3,2,0,35
1924350,1,2,0,32
1924410,0,1,0,202
1924410,0,0,0,40
1924422,1,2,0,140
1924489,1,1,0,1613
1924489,1,0,0,1488
1924493,1,2,0,537
1924717,0,1,0,53
1925302,0,2,0,886
1925394,0,2,0,281
1925851,1,0,0,39
1926267,3,2,0,39
1926357,3,0,0,429
1926675,0,2,0,25
1926735,2,0,0,44
1926799,1,0,0,206
1927525,2,1,0,1263
1927551,1,0,0,312
1928081,0,0,0,567
1928081,3,2,0,88
1928394,0,1,0,1757
1928428,1,1,0,32
1928842,2,0,0,53
1928915,2,2,0,79
1929118,0,2,0,27
1929118,1,0,0,58
1929118,2,0,0,44
1929118,3,0,0,1705
1929118,3,1,0,266
1929118,1,1,0,450
1929212,0,0,0,166
1929695,1,2,0,55
1929730,0,0,0,151
1929812,3,0,0,337
1929837,1,0,0,1878
1929837,2,0,0,202
1929837,3,1,0,1295
1929837,0,2,0,413
1929837,1,1,0,1660
1929837,3,2,0,343
1929837,2,1,0,32
1929979,2,1,0,1473
1930007,1,0,0,1701
1930272,1,2,0,41
1931058,2,2,0,1754
1931058,0,2,0,488
1931058,1,1,0,81
1931058,3,0,0,392
1931058,0,0,0,143
1931058,1,0,0,662
1931058,2,0,0,414
1931058,2,1,0,1471
1931058,0,1,0,41
1931239,1,2,0,35
1931481,2,1,0,24
1931481,2,2,0,31
1931551,0,2,0,41
1931701,1,1,0,195
1931701,0,2,0,77
1931701,2,0,0,39
1931701,1,0,0,666
1931973,1,0,0,43
1932021,0,2,0,28
1932384,2,2,0,1485
1932384,3,0,0,1740
1932384,1,1,0,810
1932384,3,1,0,1265
1932384,2,0,0,86
1932384,3,2,0,480
1932568,3,0,0,119
1932618,0,1,0,67
1932631,3,1,0,75
1932869,0,0,0,163
1932869,2,2,0,16
1932869,0,1,0,34
1932869,0,2,0,126
1933129,0,2,0,40
1933129,3,2,0,1869
1933129,3,1,0,334
1933716,2,1,0,19
1933735,0,2,0,23
1933841,2,1,0,17
1934257,0,1,0,1821
1934257,0,0,0,1864
1934258,1,2,0,1697
1934258,2,0,0,1490
1934258,3,2,0,1803
1934258,1,0,0,390
1934258,2,1,0,1444
1934258,3,0,0,40
1934725,0,2,0,81
1935062,3,0,0,175
1935084,0,2,0,81
1935163,3,2,0,70
1935270,3,1,0,45
1935513,1,2,0,211
1935818,0,2,0,34
1935984,2,2,0,1426
1936086,3,1,0,139
1936086,3,0,0,35
1936154,2,0,0,18
1936294,3,1,0,73
1936390,0,2,0,1309
1936390,1,0,0,67
1936547,2,0,0,544
1936547,3,2,0,332
1936738,2,0,0,244
1936757,3,1,0,101
1936885,0,1,0,1616
1936885,0,0,0,1035
1937150,0,0,0,51
1937150,2,0,0,19
1937161,3,0,0,34
1937359,2,2,0,32
1937372,1,2,0,1698
1937597,2,1,0,32
1938582,1,0,0,72
1938698,2,0,0,18
1938805,0,1,0,1965
1938805,1,0,0,38
1938805,2,0,0,26
1938805,3,0,0,93
1938805,0,2,0,471
1938805,1,1,0,152
1938805,2,1,0,17
1938805,3,2,0,100
1938805,0,0,0,405
1939090,2,1,0,46
1939584,3,0,0,1921
1939584,0,0,0,553
1939584,1,1,0,235
1939584,2,2,0,38
1939584,1,2,0,34
1939584,2,0,0,79
1939584,3,1,0,1586
1939584,0,1,0,53
1939584,3,2,0,87
1939584,1,0,0,537
1939626,3,1,0,39
1939656,0,2,0,1510
1939656,1,0,0,233
1939656,3,2,0,60
1939662,3,2,0,1738
1939667,2,0,0,18
1939688,1,1,0,412
1939688,3,1,0,131
1939688,1,2,0,279
1939688,1,0,0,67
1940120,1,1,0,38
1940289,0,1,0,1665
1940289,0,2,0,54
1940289,0,0,0,55
1940441,3,0,0,42
1940656,2,0,0,47
1940783,2,0,0,1504
1940784,3,2,0,83
1940784,2,1,0,30
1941007,1,2,0,60
1941460,0,0,0,1614
1941586,0,1,0,457
1941591,1,2,0,1168
1941593,1,0,0,78
1942163,2,1,0,17
1942948,0,2,0,155
1942948,1,0,0,624
1942948,2,2,0,115
1942948,1,1,0,218
1942996,0,2,0,36
1943098,0,0,0,43
1943132,0,1,0,100
1943132,2,2,0,65
1943132,0,0,0,38
1943441,2,0,0,1674
1943442,0,1,0,53
1943442,2,1,0,82
1943541,1,1,0,149
1943833,2,1,0,23
1943840,3,1,0,36
1943870,2,2,0,27
1944434,0,0,0,1849
1944434,2,2,0,70
1944434,0,1,0,40
1944521,0,2,0,2031
1944521,1,0,0,157
1944521,3,2,0,194
1944574,1,1,0,1644
1944575,0,2,0,35
1944670,2,2,0,21
1944672,3,2,0,35
1944832,1,1,0,35
1944839,2,2,0,36
1944839,2,1,0,104
1944930,1,0,0,34
1945411,1,2,0,70
1945444,1,2,0,168
1945444,1,1,0,91
1945742,2,2,0,98
1946087,0,2,0,1412
1946087,1,0,0,1713
1946087,1,1,0,1641
1946671,1,1,0,1649
1947026,0,0,0,37
1947036,3,1,0,130
1947168,0,0,0,1779
1947519,3,1,0,49
1947543,0,0,0,734
1947543,0,1,0,30
1947543,0,2,0,865
1947638,1,2,0,1900
1947638,1,0,0,1724
1947638,1,1,0,1762
1947641,1,2,1,174
