       Ti        Tf      G1      G2      G3
   10.032    10.048   14.05    4.01    3.00
   10.048    10.064   16.07    6.01    2.00
   10.064    10.080   29.19    8.02    1.00
   10.080    10.096   20.10    7.02    2.00
   10.096    10.112   16.07    6.02    4.01
   10.112    10.128   12.06    9.03    6.01
   10.128    10.144   16.06    6.01    1.00
   10.144    10.160   18.09    9.03    3.00
   10.160    10.176   15.06    5.01    3.00
   10.176    10.192    8.02    5.01    1.00
   10.192    10.208   28.16    4.00    0.00
   10.208    10.224   28.18    8.02    1.00
   10.224    10.240   11.04    4.01    4.01
   10.240    10.256   18.08    6.01    0.00
   10.256    10.272   12.04    7.02    2.00
   10.272    10.288   13.06    9.03    3.00
   10.288    10.304   19.08    4.01    1.00
   10.304    10.320   17.07    5.01    2.00
   10.320    10.336   14.06   10.03    1.00
   10.336    10.352   12.04    5.01    2.00
   10.352    10.368   17.06    2.00    2.00
   10.368    10.384   26.16    4.01    4.01
   10.384    10.400   19.09    6.01    2.00
   10.400    10.416   16.05    2.00    1.00
   10.416    10.432   12.05   11.04    3.00
   10.432    10.448   14.05    5.01    3.00
   10.448    10.464   16.06    5.01    0.00
   10.464    10.480   14.05    6.01    0.00
   10.480    10.496   12.04    5.01    1.00
   10.496    10.512   18.11   13.06    4.01
   10.512    10.528   15.06    5.01    2.00
   10.528    10.544   12.05   10.03    2.00
   10.544    10.560   17.07    3.00    3.00
   10.560    10.576   19.09    6.01    2.00
   10.576    10.592   14.05    3.00    2.00
   10.592    10.608   19.08    4.01    2.00
   10.608    10.624   16.06    5.01    1.00
   10.624    10.640   16.08    9.02    2.00
   10.640    10.656   14.06    5.01    5.01
   10.656    10.672   19.09    6.01    3.00
   10.672    10.688   14.05    2.00    3.00
   10.688    10.704   14.07    5.02    9.03
   10.704    10.720   20.09    2.00    4.01
   10.720    10.736   22.10    2.00    2.00
   10.736    10.752   13.04    4.01    1.00
   10.752    10.768   19.07    3.00    0.00
   10.768    10.784   25.14    6.01    1.00
   10.784    10.800   17.09    8.03    5.01
   10.800    10.816   19.09    6.01    2.00
   10.816    10.832   19.09    8.02    1.00
   10.832    10.848   16.08   10.03    2.00
   10.848    10.864   19.09    2.00    5.01
   10.864    10.880   13.06   11.04    3.00
   10.880    10.896   14.06    6.02    4.01
   10.896    10.912   17.08    5.01    4.01
   10.912    10.928   18.09    5.01    4.01
   10.928    10.944   20.10    7.01    1.00
   10.944    10.960   17.07    4.01    3.00
   10.960    10.976   21.11    5.01    5.01
   10.976    10.992   21.11    5.01    4.01
   10.992    11.008   13.05    5.01    3.00
   11.008    11.024   19.09    6.01    3.00
   11.024    11.040   16.07    4.01    5.01
   11.040    11.056   20.09    5.01    2.00
   11.056    11.072   13.05    4.01    3.00
   11.072    11.088   18.09    5.01    5.01
   11.088    11.104   13.06   11.04    3.00
   11.104    11.120   25.16    8.02    4.01
   11.120    11.136   13.05    7.02    3.00
   11.136    11.152   29.19    5.01    3.00
   11.152    11.168   19.09    6.01    2.00
   11.168    11.184   16.08    6.02    5.01
   11.184    11.200   13.06    9.03    5.01
   11.200    11.216   22.14   11.04    3.00
   11.216    11.232   17.07    2.00    3.00
   11.232    11.248   15.08   13.05    2.00
   11.248    11.264   11.04    6.02    4.01
   11.264    11.280   19.10    7.02    3.00
   11.280    11.296   16.08    7.02    5.01
   11.296    11.312   17.07    3.01    4.01
   11.312    11.328   19.09    6.01    1.00
   11.328    11.344   22.11    4.01    2.00
   11.344    11.360   17.09    9.03    4.01
   11.360    11.376   24.14    7.02    2.00
   11.376    11.392   28.20    9.03    4.01
   11.392    11.408   12.04    6.01    3.00
   11.408    11.424   13.04    6.01    0.00
   11.424    11.440   19.11    8.03    5.01
   11.440    11.456   15.07    7.02    5.01
   11.456    11.472   12.04    6.01    3.00
   11.472    11.488   18.09    4.01    5.01
   11.488    11.504   20.09    4.01    3.00
   11.504    11.520   24.14    6.01    3.00
   11.520    11.536   21.11    5.01    3.00
   11.536    11.552   16.06    5.01    1.00
   11.552    11.568   15.06    8.02    1.00
   11.568    11.584   17.07    4.01    3.00
   11.584    11.600   14.05    6.01    2.00
   11.600    11.616    3.01   13.07    7.02
   11.616    11.632   13.05    5.01    2.00
   11.632    11.648   16.07    8.02    1.00
   11.648    11.664   18.11   12.05    4.01
   11.664    11.680   15.06    4.01    3.00
   11.680    11.696   19.09    4.01    3.00
   11.696    11.712   14.07   14.05    0.00
   11.712    11.728   24.15    8.02    4.01
   11.728    11.744   16.06    5.01    1.00
   11.744    11.760   12.04    7.01    1.00
   11.760    11.776   15.06    8.02    1.00
   11.776    11.792   18.09    6.01    3.00
   11.792    11.808   15.07    9.02    1.00
   11.808    11.824   16.06    5.01    1.00
   11.824    11.840   14.07   11.04    2.00
   11.840    11.856   19.08    4.01    1.00
   11.856    11.872   19.09    9.02    0.00
   11.872    11.888   24.14    6.01    3.00
   11.888    11.904   21.12    7.02    4.01
   11.904    11.920   19.09    7.02    2.00
   11.920    11.936   16.06    4.01    2.00
   11.936    11.952   21.10    4.01    2.00
   11.952    11.968   15.07    7.02    3.00
   11.968    11.984   18.09    7.02    5.01
   11.984    12.000   18.09    6.02    4.01
   12.000    12.016   13.05    8.02    2.00
   12.016    12.032   15.06    4.01    3.00
   12.032    12.048   13.05    5.01    3.00
   12.048    12.064   20.11    5.01    6.01
   12.064    12.080   15.07    7.02    3.00
   12.080    12.096   19.08    4.01    1.00
   12.096    12.112   22.13    9.02    2.00
   12.112    12.128   10.03    4.01    4.01
   12.128    12.144   20.11    8.02    4.01
   12.144    12.160   11.04    4.01    4.01
   12.160    12.176   13.04    3.00    3.00
   12.176    12.192   16.07    7.01    1.00
   12.192    12.208   18.09   10.03    2.00
   12.208    12.224   16.06    4.01    3.00
   12.224    12.240   13.05    6.01    2.00
   12.240    12.256   20.11    7.02    4.01
   12.256    12.272   21.12    8.02    3.00
   12.272    12.288   17.08    6.02    4.01
   12.288    12.304   13.05    8.02    1.00
   12.304    12.320   17.08    5.01    5.01
   12.320    12.336   12.05    5.01    6.01
   12.336    12.352   25.18    5.02   10.03
   12.352    12.368   20.09    5.01    1.00
   12.368    12.384   23.11    3.00    1.00
   12.384    12.400   19.08    4.01    2.00
   12.400    12.416   23.11    3.00    2.00
   12.416    12.432   17.08    7.02    2.00
   12.432    12.448   10.03    4.01    2.00
   12.448    12.464   22.10    5.01    0.00
   12.464    12.480   12.04    3.00    2.00
   12.480    12.496   10.02    0.00    4.01
   12.496    12.512   19.09    3.01    4.01
   12.512    12.528   19.09    5.01    2.00
   12.528    12.544   22.12    5.01    3.00
   12.544    12.560   23.15   11.04    3.00
   12.560    12.576   13.04    3.00    3.00
   12.576    12.592   11.03    2.00    1.00
   12.592    12.608   14.05    6.01    1.00
   12.608    12.624   19.10    8.02    3.00
   12.624    12.640   19.10    9.02    1.00
   12.640    12.656   13.05    5.01    3.00
   12.656    12.672   13.05    5.01    3.00
   12.672    12.688   10.04    7.02    5.01
   12.688    12.704   22.14   12.04    2.00
   12.704    12.720   15.06    1.00    6.01
   12.720    12.736   22.11    6.01    1.00
   12.736    12.752   18.09    7.02    3.00
   12.752    12.768   22.14   12.04    2.00
   12.768    12.784   22.12    5.01    3.00
   12.784    12.800   25.15    6.02    4.01
   12.800    12.816   24.16   11.04    3.00
   12.816    12.832   14.06    7.02    2.00
   12.832    12.848   24.15    7.02    5.01
   12.848    12.864   13.06   10.03    3.00
   12.864    12.880   25.14    6.01    1.00
   12.880    12.896   21.09    1.00    3.00
   12.896    12.912   18.07    3.00    1.00
   12.912    12.928   15.05    4.01    1.00
   12.928    12.944   20.09    4.01    1.00
   12.944    12.960   16.06    4.01    3.00
   12.960    12.976   12.05    8.02    2.00
   12.976    12.992   15.06    6.01    3.00
   12.992    13.008   18.09    6.01    3.00
   13.008    13.024   16.07    7.02    3.00
   13.024    13.040   16.08   11.04    3.00
   13.040    13.056   18.09    7.02    2.00
   13.056    13.072   18.08    6.01    2.00
   13.072    13.088   17.07    4.01    1.00
   13.088    13.104   20.09    4.01    2.00
   13.104    13.120   13.05    9.02    1.00
   13.120    13.136   20.11    7.02    5.01
   13.136    13.152   24.14    5.01    3.00
   13.152    13.168   16.06    3.00    1.00
   13.168    13.184    9.03   10.03    2.00
   13.184    13.200   17.07    5.01    3.00
   13.200    13.216   20.09    4.01    2.00
   13.216    13.232   23.15    7.03    8.02
   13.232    13.248   21.11    3.01    5.01
   13.248    13.264   16.07    6.01    3.00
   13.264    13.280   14.06    8.02    2.00
   13.280    13.296   21.13   13.05    2.00
   13.296    13.312   12.05    7.02    6.01
   13.312    13.328   18.08    5.01    1.00
   13.328    13.344   18.09    8.02    2.00
   13.344    13.360   13.05    6.01    3.00
   13.360    13.376    7.02    6.02    4.01
   13.376    13.392   14.07    8.03    6.01
   13.392    13.408   18.09    9.02    1.00
   13.408    13.424   15.06    5.01    2.00
   13.424    13.440   17.07    6.01    0.00
   13.440    13.456   15.06    5.01    3.00
   13.456    13.472   19.10    6.02    4.01
   13.472    13.488   20.12   10.04    4.01
   13.488    13.504   32.24    9.02    2.00
   13.504    13.520   14.05    5.01    3.00
   13.520    13.536   17.08    5.01    6.01
   13.536    13.552   18.09    9.02    2.00
   13.552    13.568   21.10    3.00    3.00
   13.568    13.584   19.10    4.01    6.01
   13.584    13.600   15.06    5.01    3.00
   13.600    13.616   24.12    3.00    2.00
   13.616    13.632   25.15    8.02    0.00
   13.632    13.648   24.13    5.01    1.00
   13.648    13.664   20.11    9.02    2.00
   13.664    13.680   16.08    8.02    4.01
   13.680    13.696   22.14   10.03    3.00
   13.696    13.712   11.04    9.02    0.00
   13.712    13.728    9.02    6.01    0.00
   13.728    13.744   17.07    7.01    0.00
   13.744    13.760   24.14    2.00    6.01
   13.760    13.776   13.05    7.02    3.00
   13.776    13.792   16.07    8.02    0.00
   13.792    13.808   22.11    6.01    1.00
   13.808    13.824   19.08    3.00    3.00
   13.824    13.840   19.08    1.00    4.01
   13.840    13.856   21.09    3.00    1.00
   13.856    13.872   15.07    7.02    3.00
   13.872    13.888   20.10    5.01    3.00
   13.888    13.904   17.08    6.02    4.01
   13.904    13.920   28.19    8.02    3.00
   13.920    13.936   20.10    6.01    3.00
   13.936    13.952   15.07    8.03    5.01
   13.952    13.968   17.07    3.01    5.01
   13.968    13.984   14.05    4.01    2.00
   13.984    14.000   17.06    3.00    0.00
   14.000    14.016   28.16    4.01    1.00
   14.016    14.032   20.10    6.01    3.00
   14.032    14.048   20.11    6.02    6.01
   14.048    14.064   15.06    3.01    5.01
   14.064    14.080   15.06    6.01    2.00
   14.080    14.096   17.08    5.01    4.01
   14.096    14.112   10.03    6.01    3.00
   14.112    14.128   15.06    3.00    3.00
   14.128    14.144   10.04    8.02    2.00
   14.144    14.160   23.14    8.02    4.01
   14.160    14.176   19.08    2.00    4.01
   14.176    14.192   11.03    4.01    1.00
   14.192    14.208    7.01    4.01    1.00
   14.208    14.224   20.11    7.02    3.00
   14.224    14.240   15.06    3.00    3.00
   14.240    14.256   17.07    8.02    0.00
   14.256    14.272   22.12    4.01    5.01
   14.272    14.288   20.11    8.02    2.00
   14.288    14.304   17.07    8.02    0.00
   14.304    14.320   24.14    5.01    3.00
   14.320    14.336   13.05    3.01    7.02
   14.336    14.352   20.11    8.02    4.01
   14.352    14.368   22.12    4.01    4.01
   14.368    14.384   15.06    5.01    4.01
   14.384    14.400   21.12    6.02    5.01
   14.400    14.416   18.08    4.01    2.00
   14.416    14.432   22.13    7.02    4.01
   14.432    14.448   17.07    5.01    2.00
   14.448    14.464   18.09    7.02    4.01
   14.464    14.480   14.05    6.01    2.00
   14.480    14.496   21.10    4.01    3.00
   14.496    14.512   22.16   14.07    5.01
   14.512    14.528   16.06    6.01    1.00
   14.528    14.544   21.10    4.01    3.00
   14.544    14.560   17.07    4.01    3.00
   14.560    14.576   20.10    3.01    5.01
   14.576    14.592   15.05    3.00    2.00
   14.592    14.608   16.08   10.03    2.00
   14.608    14.624   24.13    4.01    3.00
   14.624    14.640   17.07    3.01    4.01
   14.640    14.656   16.08    9.03    3.00
   14.656    14.672   19.09    7.01    1.00
   14.672    14.688   21.12    9.03    3.00
   14.688    14.704   19.10    8.02    4.01
   14.704    14.720   17.08    3.01    6.01
   14.720    14.736   21.09    1.00    3.00
   14.736    14.752   17.07    6.01    1.00
   14.752    14.768   15.06    5.01    2.00
   14.768    14.784   22.14    8.03    7.02
   14.784    14.800   20.12   10.03    3.00
   14.800    14.816   12.06   13.05    3.00
   14.816    14.832   22.11    3.00    3.00
   14.832    14.848   17.07    5.01    3.00
   14.848    14.864   14.06    7.02    2.00
   14.864    14.880   23.13    8.02    2.00
   14.880    14.896   17.06    2.00    2.00
   14.896    14.912   14.06    6.02    5.01
   14.912    14.928   12.03    3.00    1.00
   14.928    14.944   13.05    8.02    3.00
   14.944    14.960   25.17   13.04    0.00
   14.960    14.976   21.10    5.01    2.00
   14.976    14.992   21.10    5.01    0.00
   14.992    15.008   25.15    6.02    4.01
   15.008    15.024   22.12    4.01    5.01
   15.024    15.040   13.04    2.00    2.00
   15.040    15.056   26.15    4.01    2.00
   15.056    15.072   13.06    7.02    5.01
   15.072    15.088   20.08    1.00    2.00
   15.088    15.104   20.11    9.02    2.00
   15.104    15.120   13.06    6.02    6.01
   15.120    15.136   27.16    5.01    2.00
   15.136    15.152   25.15    6.01    3.00
   15.152    15.168   19.09    7.02    2.00
   15.168    15.184   20.12   10.04    4.01
   15.184    15.200   20.09    5.01    0.00
   15.200    15.216   16.06    6.01    1.00
   15.216    15.232   20.10    5.01    4.01
   15.232    15.248   13.05    8.02    1.00
   15.248    15.264   23.12    5.01    2.00
   15.264    15.280   17.09    3.01    9.03
   15.280    15.296   17.07    4.01    4.01
   15.296    15.312   23.11    5.01    0.00
   15.312    15.328   22.12    5.01    3.00
   15.328    15.344   11.04    7.01    1.00
   15.344    15.360   24.14    7.02    2.00
   15.360    15.376   12.05    8.02    2.00
   15.376    15.392   20.11    5.01    5.01
   15.392    15.408   17.08    7.02    2.00
   15.408    15.424   17.08   10.03    1.00
   15.424    15.440   18.11   10.04    6.01
   15.440    15.456   24.15    7.02    4.01
   15.456    15.472   26.15    4.01    2.00
   15.472    15.488   10.04   11.04    3.00
   15.488    15.504   14.06    9.03    3.00
   15.504    15.520   16.08    7.02    4.01
   15.520    15.536   11.03    4.01    1.00
   15.536    15.552   16.07    7.01    1.00
   15.552    15.568   17.08    7.02    2.00
   15.568    15.584   23.12    4.01    2.00
   15.584    15.600   22.11    5.01    1.00
   15.600    15.616   19.09    5.01    4.01
   15.616    15.632   13.04    5.01    0.00
   15.632    15.648   15.07   10.03    2.00
   15.648    15.664   13.05    5.01    5.01
   15.664    15.680   15.07    8.02    3.00
   15.680    15.696   21.11    7.01    1.00
   15.696    15.712   11.05   10.04    5.01
   15.712    15.728   16.06    5.01    1.00
   15.728    15.744   12.04    4.01    4.01
   15.744    15.760   19.09    6.01    3.00
   15.760    15.776   15.05    4.01    1.00
   15.776    15.792   16.07    7.02    3.00
   15.792    15.808   15.07    6.02    4.01
   15.808    15.824   16.07    5.01    3.00
   15.824    15.840   23.13    5.01    3.00
   15.840    15.856   18.09    8.02    3.00
   15.856    15.872   22.12    6.01    2.00
   15.872    15.888   14.05    4.01    2.00
   15.888    15.904   21.10    5.01    2.00
   15.904    15.920   12.05    8.02    3.00
   15.920    15.936   18.10    9.03    6.01
   15.936    15.952   18.09    4.01    5.01
   15.952    15.968   17.08    9.02    1.00
   15.968    15.984   20.10    7.02    2.00
   15.984    16.000   12.03    2.00    2.00
   16.000    16.016   20.08    4.00    0.00
   16.016    16.032   17.07    3.00    3.00
   16.032    16.048   17.07    4.01    2.00
   16.048    16.064   13.04    2.00    2.00
   16.064    16.080   11.03    4.01    1.00
   16.080    16.096   16.07    8.02    2.00
   16.096    16.112   21.11    7.02    2.00
   16.112    16.128   15.06    3.00    3.00
   16.128    16.144   15.08   13.05    2.00
   16.144    16.160   19.10    5.01    5.01
   16.160    16.176   11.05   10.04    5.01
   16.176    16.192   17.08    6.01    3.00
   16.192    16.208   15.06    8.02    1.00
   16.208    16.224   14.04    1.00    3.00
   16.224    16.240   23.13    6.01    3.00
   16.240    16.256   16.07    6.01    2.00
   16.256    16.272   14.05    6.01    1.00
   16.272    16.288   17.08    6.01    3.00
   16.288    16.304   17.08    7.02    3.00
   16.304    16.320   20.11    8.02    2.00
   16.320    16.336   14.05    4.01    3.00
   16.336    16.352   15.06    7.01    1.00
   16.352    16.368   13.04    2.00    3.00
   16.368    16.384   18.11   10.04    6.01
   16.384    16.400   10.03    7.02    2.00
   16.400    16.416   35.77    6.01    1.00
   16.416    16.432   15.07    5.01    5.01
   16.432    16.448   14.06    7.02    3.00
   16.448    16.464   16.08    4.01    7.02
   16.464    16.480   18.08    4.01    2.00
   16.480    16.496   21.11    7.02    2.00
   16.496    16.512   15.06    4.01    4.01
   16.512    16.528   23.15    9.03    6.01
   16.528    16.544   17.07    4.01    4.01
   16.544    16.560   22.11    5.01    1.00
   16.560    16.576   14.05    4.01    3.00
   16.576    16.592   19.08    3.00    1.00
   16.592    16.608   14.06    7.02    4.01
   16.608    16.624   13.06    8.03    6.01
   16.624    16.640   21.10    3.00    2.00
   16.640    16.656   12.04    1.00    4.01
   16.656    16.672   20.11    8.02    2.00
   16.672    16.688   15.06    5.01    4.01
   16.688    16.704   19.10    7.02    3.00
   16.704    16.720   18.08    3.01    4.01
   16.720    16.736   20.10    9.02    0.00
   16.736    16.752   18.07    4.01    1.00
   16.752    16.768   16.06    6.01    1.00
   16.768    16.784   13.05    8.02    1.00
   16.784    16.800   13.06    6.02    6.01
   16.800    16.816   23.12    5.01    2.00
   16.816    16.832    9.03    7.02    4.01
   16.832    16.848   16.07    9.02    1.00
   16.848    16.864   16.06    4.01    3.00
   16.864    16.880   19.09    8.02    1.00
   16.880    16.896   20.11    8.02    2.00
   16.896    16.912   20.11    8.02    3.00
   16.912    16.928   16.07    5.01    5.01
   16.928    16.944   14.06    5.01    4.01
   16.944    16.960   20.09    5.01    1.00
   16.960    16.976   11.04    6.02    6.01
   16.976    16.992   11.04    8.02    2.00
   16.992    17.008   19.10    8.02    4.01
   17.008    17.024   20.09    5.01    1.00
   17.024    17.040   19.08    2.00    3.00
   17.040    17.056   19.10    7.02    4.01
   17.056    17.072   20.10    7.01    1.00
   17.072    17.088   17.08    7.02    4.01
   17.088    17.104   28.16    5.01    0.00
   17.104    17.120   17.08    7.02    3.00
   17.120    17.136   10.03    9.02    0.00
   17.136    17.152   19.09    6.01    2.00
   17.152    17.168   12.05    8.02    4.01
   17.168    17.184   19.09    6.01    2.00
   17.184    17.200   21.11    7.02    3.00
   17.200    17.216   18.08    2.00    5.01
   17.216    17.232   20.08    4.00    0.00
   17.232    17.248   20.09    7.01    0.00
   17.248    17.264   13.05    6.01    3.00
   17.264    17.280   15.07    4.01    7.02
   17.280    17.296   24.16   12.04    1.00
   17.296    17.312   21.13    7.03    8.02
   17.312    17.328   16.07    8.02    1.00
   17.328    17.344   15.07    4.01    6.01
   17.344    17.360   17.09   11.04    2.00
   17.360    17.376   18.08    5.01    3.00
   17.376    17.392   14.06    7.02    2.00
   17.392    17.408   16.06    3.01    4.01
   17.408    17.424   18.10   11.04    4.01
   17.424    17.440   22.12    7.01    1.00
   17.440    17.456   24.14    5.01    5.01
   17.456    17.472   19.10    4.01    6.01
   17.472    17.488   24.15    5.02    7.02
   17.488    17.504   15.05    1.00    3.00
   17.504    17.520   17.07    8.02    0.00
   17.520    17.536   14.06    9.02    1.00
   17.536    17.552    7.02    7.02    2.00
   17.552    17.568   13.06    8.02    4.01
   17.568    17.584   12.05    7.02    4.01
   17.584    17.600   20.11    8.02    3.00
   17.600    17.616   15.06    7.01    1.00
   17.616    17.632   20.09    5.01    2.00
   17.632    17.648   21.12    9.02    2.00
   17.648    17.664   15.06    8.02    1.00
   17.664    17.680   20.12    5.02    8.02
   17.680    17.696   11.05    9.03    5.01
   17.696    17.712   11.04    5.01    3.00
   17.712    17.728   18.09    7.02    3.00
   17.728    17.744   29.19    7.02    2.00
   17.744    17.760   16.08    7.02    4.01
   17.760    17.776   25.14    2.00    4.01
   17.776    17.792   17.08    6.01    3.00
   17.792    17.808   15.07    8.02    2.00
   17.808    17.824   13.03    0.00    2.00
   17.824    17.840   16.07    5.01    3.00
   17.840    17.856   15.06    4.01    4.01
   17.856    17.872   17.09   12.04    0.00
   17.872    17.888   12.05   11.04    3.00
   17.888    17.904   12.05    9.02    1.00
   17.904    17.920   14.05    7.01    1.00
   17.920    17.936   15.07    8.02    4.01
   17.936    17.952   13.05    6.01    1.00
   17.952    17.968   15.08   13.05    1.00
   17.968    17.984   15.06    4.01    4.01
   17.984    18.000   21.09    4.00    0.00
   18.000    18.016   13.04    3.00    1.00
   18.016    18.032   19.11   10.03    3.00
   18.032    18.048   20.10    4.01    4.01
   18.048    18.064   22.12    6.01    2.00
   18.064    18.080   13.04    4.00    0.00
   18.080    18.096   11.04    8.02    4.01
   18.096    18.112   24.14    3.01    6.01
   18.112    18.128   11.03    1.00    4.01
   18.128    18.144   21.12    8.02    3.00
   18.144    18.160   19.10    7.02    5.01
   18.160    18.176   11.04    5.01    5.01
   18.176    18.192   13.05    4.01    6.01
   18.192    18.208   23.15    9.03    6.01
   18.208    18.224   19.09    6.01    2.00
   18.224    18.240   19.10    7.02    4.01
   18.240    18.256   13.04    4.01    2.00
   18.256    18.272   20.09    5.01    1.00
   18.272    18.288   13.05    6.01    3.00
   18.288    18.304   20.11    6.02    4.01
   18.304    18.320   14.06    4.01    5.01
   18.320    18.336   15.06    6.01    0.00
   18.336    18.352   20.09    5.01    0.00
   18.352    18.368   11.03    4.00    0.00
   18.368    18.384   13.05    6.01    3.00
   18.384    18.400   17.09    9.03    4.01
   18.400    18.416   17.09    8.03    5.01
   18.416    18.432    9.03    4.01    5.01
   18.432    18.448   19.09    4.01    4.01
   18.448    18.464   18.08    4.01    4.01
   18.464    18.480   17.07    5.01    2.00
   18.480    18.496   11.04    7.01    1.00
   18.496    18.512   15.06    3.00    3.00
   18.512    18.528   12.04    4.01    5.01
   18.528    18.544   15.08   11.04    3.00
   18.544    18.560   17.07    6.01    2.00
   18.560    18.576   18.08    7.01    0.00
   18.576    18.592   14.06    9.02    1.00
   18.592    18.608   10.03    5.01    2.00
   18.608    18.624   21.11    7.02    2.00
   18.624    18.640   13.05    4.01    3.00
   18.640    18.656   21.12   10.03    1.00
   18.656    18.672   16.07    6.01    3.00
   18.672    18.688   20.11    6.02    5.01
   18.688    18.704   14.06    7.02    3.00
   18.704    18.720   16.06    4.01    2.00
   18.720    18.736   23.13    7.02    3.00
   18.736    18.752   19.12   14.06    3.00
   18.752    18.768   19.09    5.01    2.00
   18.768    18.784   15.06    5.01    3.00
   18.784    18.800   13.05    6.01    3.00
   18.800    18.816   23.16   12.05    4.01
   18.816    18.832   24.14    7.01    1.00
   18.832    18.848   18.10    3.01   10.03
   18.848    18.864   17.06    4.00    0.00
   18.864    18.880   21.10    6.01    0.00
   18.880    18.896   15.07    6.02    4.01
   18.896    18.912   26.18    5.02    9.03
   18.912    18.928   15.08   12.05    5.01
   18.928    18.944   14.07   11.04    2.00
   18.944    18.960   20.08    1.00    2.00
   18.960    18.976   17.07    7.01    1.00
   18.976    18.992   24.13    5.01    2.00
   18.992    19.008    9.02    6.01    0.00
   19.008    19.024   25.15    6.01    3.00
   19.024    19.040   15.06    4.01    5.01
   19.040    19.056   25.15    6.02    4.01
   19.056    19.072   17.08    7.02    3.00
   19.072    19.088   12.04    4.01    1.00
   19.088    19.104   23.12    4.01    2.00
   19.104    19.120   15.07    8.02    4.01
   19.120    19.136   15.06    5.01    3.00
   19.136    19.152   21.10    4.01    3.00
   19.152    19.168   14.05    4.01    3.00
   19.168    19.184   14.07    8.03    5.01
   19.184    19.200   22.13   11.03    0.00
   19.200    19.216   18.09    8.02    4.01
   19.216    19.232   13.05    5.01    2.00
   19.232    19.248   21.11    5.01    4.01
   19.248    19.264   17.08    8.02    3.00
   19.264    19.280   20.08    2.00    1.00
   19.280    19.296   15.06    7.02    2.00
   19.296    19.312   14.05    3.00    2.00
   19.312    19.328   20.11    8.02    2.00
   19.328    19.344   18.08    5.01    2.00
   19.344    19.360   14.05    3.01    4.01
   19.360    19.376   11.03    3.00    1.00
   19.376    19.392   20.10    5.01    4.01
   19.392    19.408   20.11    9.03    3.00
   19.408    19.424   10.03    7.02    2.00
   19.424    19.440   18.08    7.01    1.00
   19.440    19.456   17.06    2.00    2.00
   19.456    19.472   22.10    3.00    0.00
   19.472    19.488    9.03    9.02    2.00
   19.488    19.504   21.11    5.01    3.00
   19.504    19.520   19.09    7.02    2.00
   19.520    19.536   11.04    6.01    2.00
   19.536    19.552   20.08    2.00    2.00
   19.552    19.568   11.04    6.02    4.01
   19.568    19.584   21.12    9.02    2.00
   19.584    19.600   16.07    9.02    0.00
   19.600    19.616   29.21   11.03    1.00
   19.616    19.632   15.05    4.01    1.00
   19.632    19.648   13.05   11.03    0.00
   19.648    19.664   16.06    1.00    3.00
   19.664    19.680   17.07    6.01    2.00
   19.680    19.696   19.07    2.00    1.00
   19.696    19.712   10.03    4.01    3.00
   19.712    19.728   22.11    3.01    4.01
   19.728    19.744   22.12    8.02    2.00
   19.744    19.760   18.10   12.04    2.00
   19.760    19.776   17.08    3.01    7.02
   19.776    19.792   15.06    7.02    2.00
   19.792    19.808   22.12    9.02    0.00
   19.808    19.824   15.07    9.02    2.00
   19.824    19.840   18.07    4.01    1.00
   19.840    19.856   23.12    6.01    1.00
   19.856    19.872   12.05    6.02    6.01
   19.872    19.888   20.11    5.01    5.01
   19.888    19.904   17.07    7.01    1.00
   19.904    19.920   18.08    6.01    1.00
   19.920    19.936   13.04    4.01    1.00
   19.936    19.952   19.09    3.01    6.01
   19.952    19.968   17.08    7.02    3.00
   19.968    19.984   16.06    3.00    3.00
   19.984    20.000   15.06    5.01    1.00
   20.000    20.016   10.05   14.06    3.00
   20.016    20.032   15.06    5.01    2.00
   20.032    20.048   13.04    5.01    0.00
   20.048    20.064   14.06    6.02    5.01
   20.064    20.080   23.14    4.01    7.02
   20.080    20.096   15.06    6.01    1.00
   20.096    20.112   12.05    9.02    1.00
   20.112    20.128   20.09    5.01    1.00
   20.128    20.144   17.07    5.01    2.00
   20.144    20.160   21.14   15.07    3.00
   20.160    20.176   21.10    3.01    4.01
   20.176    20.192   17.07    4.01    2.00
   20.192    20.208   18.08    6.01    2.00
   20.208    20.224   20.11    9.03    3.00
   20.224    20.240   17.07    5.01    1.00
   20.240    20.256   20.09    4.01    2.00
   20.256    20.272   15.05    3.00    1.00
   20.272    20.288   22.11    6.01    0.00
   20.288    20.304   17.07    4.01    4.01
   20.304    20.320   19.12   16.07    2.00
   20.320    20.336   15.07    8.03    5.01
   20.336    20.352   11.04    5.01    5.01
   20.352    20.368   16.09   15.06    0.00
   20.368    20.384   16.07    4.01    5.01
   20.384    20.400   16.06    5.01    1.00
   20.400    20.416   22.12    8.02    0.00
   20.416    20.432   15.07    8.03    5.01
   20.432    20.448   17.08    8.02    2.00
   20.448    20.464   20.10    6.01    3.00
   20.464    20.480   20.11    7.02    3.00
   20.480    20.496   12.05    8.03    6.01
   20.496    20.512   21.12    8.02    4.01
   20.512    20.528    9.02    3.00    2.00
   20.528    20.544   20.09    4.01    1.00
   20.544    20.560   13.06    7.02    5.01
   20.560    20.576   21.12    7.02    5.01
   20.576    20.592   19.10    7.02    3.00
   20.592    20.608   21.12    9.02    2.00
   20.608    20.624   21.11    8.02    1.00
   20.624    20.640   17.08    8.02    3.00
   20.640    20.656   15.06    3.00    3.00
   20.656    20.672   17.08    5.01    4.01
