       Ti        Tf      G1      G2      G3
   10.032    10.048   25.23   21.14    5.01
   10.048    10.064   33.80   14.06    4.01
   10.064    10.080   26.26   23.17    7.02
   10.080    10.096   32.33   21.14    5.01
   10.096    10.112   33.80   14.06    4.01
   10.112    10.128   31.32   20.14    7.02
   10.128    10.144   27.24   17.10    7.02
   10.144    10.160   33.87   24.18    5.01
   10.160    10.176   42.00   20.14    7.02
   10.176    10.192   37.93   23.16    5.01
   10.192    10.208   27.23   16.08    5.01
   10.208    10.224   24.27   33.83    5.01
   10.224    10.240   29.26   14.07    7.02
   10.240    10.256   39.92   16.08    5.01
   10.256    10.272   32.35   25.18    4.01
   10.272    10.288   33.83   17.09    5.01
   10.288    10.304   27.26   22.15    5.01
   10.304    10.320   29.24   13.06    5.01
   10.320    10.336   41.99   21.13    4.01
   10.336    10.352   24.20   18.10    5.01
   10.352    10.368   31.30   18.10    5.01
   10.368    10.384   31.29   17.09    5.01
   10.384    10.400   28.24   14.07    6.01
   10.400    10.416   26.21   18.09    2.00
   10.416    10.432   27.23   17.09    5.01
   10.432    10.448   17.10   13.05    3.00
   10.448    10.464   26.21   16.08    4.01
   10.464    10.480   24.16   11.04    4.01
   10.480    10.496   28.20   11.03    1.00
   10.496    10.512   27.23   18.10    4.01
   10.512    10.528   23.16   12.05    4.01
   10.528    10.544   23.19   21.12    2.00
   10.544    10.560   22.15   16.07    1.00
   10.560    10.576   33.81   14.07    5.01
   10.576    10.592   31.25   11.04    4.01
   10.592    10.608   25.20   15.08    6.01
   10.608    10.624   28.22   15.06    2.00
   10.624    10.640   24.17   10.04    7.02
   10.640    10.656   27.19   10.03    2.00
   10.656    10.672   32.30   15.08    6.01
   10.672    10.688   30.30   21.14    5.01
   10.688    10.704   25.23   22.14    4.01
   10.704    10.720   25.18   12.05    3.00
   10.720    10.736   44.03   20.13    5.01
   10.736    10.752   21.13   12.05    3.00
   10.752    10.768   27.22   16.08    4.01
   10.768    10.784   30.25   10.05    8.02
   10.784    10.800   31.32   24.16    3.00
   10.800    10.816   27.23   16.09    6.01
   10.816    10.832   30.26   18.09    2.00
   10.832    10.848   35.84   15.07    4.01
   10.848    10.864   21.13   12.04    2.00
   10.864    10.880   30.20    6.01    1.00
   10.880    10.896   32.28   12.05    6.01
   10.896    10.912   22.17   16.08    5.01
   10.912    10.928   37.81    9.02    0.00
   10.928    10.944   29.23    7.03    8.02
   10.944    10.960   26.20   14.06    3.00
   10.960    10.976   25.17   10.04    4.01
   10.976    10.992   23.15   13.05    2.00
   10.992    11.008   23.18   13.07    8.02
   11.008    11.024   17.12   16.09    6.01
   11.024    11.040   26.20   13.06    4.01
   11.040    11.056   28.22   14.06    3.00
   11.056    11.072   32.25    8.02    4.01
   11.072    11.088   24.16   11.04    2.00
   11.088    11.104   25.19   14.06    3.00
   11.104    11.120   30.26   17.09    3.00
   11.120    11.136   29.26   16.08    5.01
   11.136    11.152   27.21   13.06    5.01
   11.152    11.168   23.13    7.02    2.00
   11.168    11.184   27.20   10.04    4.01
   11.184    11.200   35.79   10.03    1.00
   11.200    11.216   24.16    9.03    4.01
   11.216    11.232   22.14   10.04    5.01
   11.232    11.248   25.17   10.03    3.00
   11.248    11.264   31.23   10.03    1.00
   11.264    11.280   28.22   15.06    2.00
   11.280    11.296   32.29   16.08    4.01
   11.296    11.312   35.83   11.05    6.01
   11.312    11.328   18.10   12.05    3.00
   11.328    11.344   15.08   12.05    5.01
   11.344    11.360   24.18   11.05    8.02
   11.360    11.376   27.20    9.03    6.01
   11.376    11.392   33.77   12.04    1.00
   11.392    11.408   23.16   13.06    4.01
   11.408    11.424   17.10   14.06    4.01
   11.424    11.440   24.16    6.02    7.02
   11.440    11.456   21.12   10.03    2.00
   11.456    11.472   23.15   11.04    3.00
   11.472    11.488   24.16   11.04    4.01
   11.488    11.504   33.79   12.05    4.01
   11.504    11.520   24.14    7.02    2.00
   11.520    11.536   29.21    8.03    5.01
   11.536    11.552   21.13    8.03    6.01
   11.552    11.568   23.17   17.08    1.00
   11.568    11.584   24.14    6.01    3.00
   11.584    11.600   31.22    8.02    1.00
   11.600    11.616   29.21    9.03    3.00
   11.616    11.632   23.14    9.03    3.00
   11.632    11.648   26.21   15.07    4.01
   11.648    11.664   33.76    7.02    3.00
   11.664    11.680   25.16    9.03    3.00
   11.680    11.696   32.28   15.06    2.00
   11.696    11.712   27.16    4.01    2.00
   11.712    11.728   23.15   14.05    0.00
   11.728    11.744   27.18    9.02    2.00
   11.744    11.760   22.13   11.03    1.00
   11.760    11.776   19.11   11.04    4.01
   11.776    11.792   27.20   12.04    2.00
   11.792    11.808   28.22   15.06    2.00
   11.808    11.824   23.14    9.02    2.00
   11.824    11.840   25.19    9.04    9.03
   11.840    11.856   26.19   12.05    3.00
   11.856    11.872   20.10    5.01    3.00
   11.872    11.888   37.84   12.04    2.00
   11.888    11.904   21.14   13.06    4.01
   11.904    11.920   31.21    7.01    1.00
   11.920    11.936   22.13    7.02    5.01
   11.936    11.952   25.17   10.04    4.01
   11.952    11.968   24.18   15.07    3.00
   11.968    11.984   23.15   10.04    4.01
   11.984    12.000   24.17   14.06    3.00
   12.000    12.016   18.12   15.08    5.01
   12.016    12.032   26.16    5.01    3.00
   12.032    12.048   18.11   15.06    2.00
   12.048    12.064   31.25   13.05    2.00
   12.064    12.080   27.21   11.05    6.01
   12.080    12.096   19.11   12.05    3.00
   12.096    12.112   17.10   11.04    5.01
   12.112    12.128   35.80    8.02    4.01
   12.128    12.144   12.06   12.05    3.00
   12.144    12.160   21.11    8.02    2.00
   12.160    12.176   22.14   10.03    3.00
   12.176    12.192   31.22    9.02    0.00
   12.192    12.208   18.10    8.03    6.01
   12.208    12.224   20.12    9.03    6.01
   12.224    12.240   20.10    9.02    0.00
   12.240    12.256   23.17   16.07    2.00
   12.256    12.272   30.28   18.10    4.01
   12.272    12.288   26.20   12.05    6.01
   12.288    12.304   29.23   11.04    5.01
   12.304    12.320   26.18   10.03    3.00
   12.320    12.336   23.17   14.06    4.01
   12.336    12.352   33.76    9.02    2.00
   12.352    12.368   24.15    6.02    6.01
   12.368    12.384   20.11   10.03    2.00
   12.384    12.400   29.25   15.07    4.01
   12.400    12.416   22.16   14.06    4.01
   12.416    12.432   29.20   10.03    1.00
   12.432    12.448   16.08   13.04    0.00
   12.448    12.464   16.09   14.06    3.00
   12.464    12.480   16.08   10.03    2.00
   12.480    12.496   22.14   10.03    3.00
   12.496    12.512   20.11   12.04    0.00
   12.512    12.528   33.78   12.04    2.00
   12.528    12.544   25.18   14.05    1.00
   12.544    12.560   26.20   14.06    4.01
   12.560    12.576   26.17    9.03    3.00
   12.576    12.592   30.26   13.06    6.01
   12.592    12.608   21.13   10.04    4.01
   12.608    12.624   22.13    8.02    3.00
   12.624    12.640   22.12    8.02    2.00
   12.640    12.656   23.15   11.04    4.01
   12.656    12.672   30.20    7.01    1.00
   12.672    12.688   16.08    9.02    2.00
   12.688    12.704   23.15    9.03    4.01
   12.704    12.720   21.14   11.05    6.01
   12.720    12.736   21.11    9.02    1.00
   12.736    12.752   20.10    8.02    1.00
   12.752    12.768   33.76    7.02    3.00
   12.768    12.784   23.13    6.02    4.01
   12.784    12.800   21.14   14.06    2.00
   12.800    12.816   23.15   13.05    2.00
   12.816    12.832   21.13   11.04    3.00
   12.832    12.848   29.21   12.04    1.00
   12.848    12.864   18.10    9.03    5.01
   12.864    12.880   24.15   11.03    1.00
   12.880    12.896   19.10    7.02    4.01
   12.896    12.912   27.18    7.02    3.00
   12.912    12.928   26.18   10.04    4.01
   12.928    12.944   28.21   11.04    4.01
   12.944    12.960   24.16   13.05    1.00
   12.960    12.976   27.18   10.03    1.00
   12.976    12.992   30.22    7.02    4.01
   12.992    13.008   18.10   11.04    3.00
   13.008    13.024   30.23   10.03    3.00
   13.024    13.040   27.17    6.01    3.00
   13.040    13.056   28.23   10.05    8.02
   13.056    13.072   29.24   15.06    2.00
   13.072    13.088   25.17   10.04    4.01
   13.088    13.104   23.13    6.01    3.00
   13.104    13.120   29.21   12.04    1.00
   13.120    13.136   26.20    8.03    9.03
   13.136    13.152   18.10    8.03    5.01
   13.152    13.168   23.14    8.02    3.00
   13.168    13.184   23.13    7.02    2.00
   13.184    13.200   29.20    7.02    4.01
   13.200    13.216   26.17   10.03    1.00
   13.216    13.232   23.16   12.05    5.01
   13.232    13.248   27.21   14.06    4.01
   13.248    13.264   28.24   18.09    2.00
   13.264    13.280   32.31   17.10    6.01
   13.280    13.296   25.20   18.09    3.00
   13.296    13.312   35.84   15.07    4.01
   13.312    13.328   33.77    8.02    4.01
   13.328    13.344   19.14   17.09    5.01
   13.344    13.360   30.26   15.07    4.01
   13.360    13.376   33.84   22.13    2.00
   13.376    13.392   23.14    9.02    2.00
   13.392    13.408   28.23   13.06    5.01
   13.408    13.424   23.19   22.14    3.00
   13.424    13.440   25.19   15.07    3.00
   13.440    13.456   23.16   10.04    7.02
   13.456    13.472   33.85   19.12    7.02
   13.472    13.488   32.31   19.11    4.01
   13.488    13.504   35.84   16.08    3.00
   13.504    13.520   32.32   17.10    7.02
   13.520    13.536   35.92   27.21    4.01
   13.536    13.552   30.30   24.16    3.00
   13.552    13.568   43.99   15.08    5.01
   13.568    13.584   37.87   15.07    4.01
   13.584    13.600   37.89   18.09    3.00
   13.600    13.616   35.93   24.20    9.03
   13.616    13.632   23.16   10.04    7.02
   13.632    13.648   19.16   20.14    8.02
   13.648    13.664   26.24   24.16    3.00
   13.664    13.680   33.81   17.08    2.00
   13.680    13.696   29.28   20.13    5.01
   13.696    13.712   35.84   14.07    5.01
   13.712    13.728   31.30   17.10    6.01
   13.728    13.744   26.20   15.07    3.00
   13.744    13.760   24.21   19.12    7.02
   13.760    13.776   30.28   15.09    8.02
   13.776    13.792   35.89   20.13    6.01
   13.792    13.808   30.25   16.07    2.00
   13.808    13.824   29.24   12.05    5.01
   13.824    13.840   32.31   18.10    5.01
   13.840    13.856   35.84   13.06    6.01
   13.856    13.872   35.89   23.16    4.01
   13.872    13.888   28.29   23.17    7.02
   13.888    13.904   39.92   16.08    5.01
   13.904    13.920   35.92   27.21    4.01
   13.920    13.936   41.99   19.12    6.01
   13.936    13.952   32.32   20.12    4.01
   13.952    13.968   33.81   14.07    5.01
   13.968    13.984   35.91   20.15    9.03
   13.984    14.000   25.22   20.12    4.01
   14.000    14.016   31.30   19.11    5.01
   14.016    14.032   33.84   18.11    6.01
   14.032    14.048   37.91   19.11    5.01
   14.048    14.064   35.87   20.12    3.00
   14.064    14.080   37.92   22.14    4.01
   14.080    14.096   32.28   16.07    1.00
   14.096    14.112   39.87    7.02    7.02
   14.112    14.128   35.89   23.15    3.00
   14.128    14.144   26.22   18.10    4.01
   14.144    14.160   39.94   18.11    6.01
   14.160    14.176   28.27   23.15    3.00
   14.176    14.192   29.32   27.22    6.01
   14.192    14.208   32.27   13.05    2.00
   14.208    14.224   35.86   18.10    4.01
   14.224    14.240   33.82   18.09    2.00
   14.240    14.256   33.85   19.12    6.01
   14.256    14.272   39.96   18.12    8.02
   14.272    14.288   28.23   14.07    5.01
   14.288    14.304   33.82   20.11    1.00
   14.304    14.320   33.80   16.07    2.00
   14.320    14.336   26.27   25.20    7.02
   14.336    14.352   26.24   20.13    6.01
   14.352    14.368   35.90   23.16    5.01
   14.368    14.384   37.91   14.08   10.03
   14.384    14.400   41.95   16.08    4.01
   14.400    14.416   30.29   20.12    4.01
   14.416    14.432   33.80   15.07    3.00
   14.432    14.448   29.28   20.13    6.01
   14.448    14.464   33.86   22.15    5.01
   14.464    14.480   44.06   23.17    6.01
   14.480    14.496   32.31   15.08    7.02
   14.496    14.512   37.89   15.08    6.01
   14.512    14.528   35.91   24.18    6.01
   14.528    14.544   35.89   21.14    5.01
   14.544    14.560   29.30   24.18    6.01
   14.560    14.576   35.88   17.11    8.02
   14.576    14.592   33.80   15.07    3.00
   14.592    14.608   33.82   13.07    7.02
   14.608    14.624   27.24   19.11    4.01
   14.624    14.640   30.29   22.14    3.00
   14.640    14.656   32.32   18.11    7.02
   14.656    14.672   39.94   20.12    3.00
   14.672    14.688   29.23   12.05    3.00
   14.688    14.704   39.93   18.10    4.01
   14.704    14.720   39.92   13.07    8.02
   14.720    14.736   41.94   14.07    5.01
   14.736    14.752   26.22   15.08    6.01
   14.752    14.768   35.85   16.08    4.01
   14.768    14.784   31.30   20.12    3.00
   14.784    14.800   30.28   18.10    5.01
   14.800    14.816   35.87   15.09    8.02
   14.816    14.832   37.91   24.15    1.00
   14.832    14.848   28.29   27.21    4.01
   14.848    14.864   46.09   22.16    6.01
   14.864    14.880   37.97   31.26    2.00
   14.880    14.896   38.01   33.83    6.01
   14.896    14.912   42.03   23.18    8.02
   14.912    14.928   54.39   33.83    6.01
   14.928    14.944   38.00   29.27    8.02
   14.944    14.960   46.21   35.88    7.02
   14.960    14.976   60.49   29.25    5.01
   14.976    14.992   36.00   35.89    8.02
   14.992    15.008   35.96   29.27    8.02
   15.008    15.024   52.26   22.18   10.03
   15.024    15.040   36.02   42.00    6.01
   15.040    15.056   48.29   35.92   11.04
   15.056    15.072   48.20   26.23    9.03
   15.072    15.088   46.16   32.29    4.01
   15.088    15.104   52.33   33.83    6.01
   15.104    15.120   44.16   35.88    7.02
   15.120    15.136   46.35   50.25   10.03
   15.136    15.152   46.09   27.19    1.00
   15.152    15.168   56.44   33.83    6.01
   15.168    15.184   44.20   39.96    7.02
   15.184    15.200   44.07   28.22    3.00
   15.200    15.216   60.56   37.88    3.00
   15.216    15.232   54.45   41.99    5.01
   15.232    15.248   40.10   32.37   14.06
   15.248    15.264   42.13   37.92    7.02
   15.264    15.280   35.97   33.83    6.01
   15.280    15.296   52.23   21.15    7.02
   15.296    15.312   40.08   32.35   11.04
   15.312    15.328   46.18   32.32    7.02
   15.328    15.344   35.98   33.84    7.02
   15.344    15.360   50.31   35.88    7.02
   15.360    15.376   48.23   32.32    7.02
   15.376    15.392   50.24   27.24    8.02
   15.392    15.408   52.41   44.02    4.01
   15.408    15.424   35.93   30.25    3.00
   15.424    15.440   42.04   24.19    8.02
   15.440    15.456   41.97   18.10    5.01
   15.456    15.472   52.15   16.08    4.01
   15.472    15.488   46.17   29.28    9.03
   15.488    15.504   48.10   18.11    6.01
   15.504    15.520   56.44   31.31    9.03
   15.520    15.536   41.97   19.11    4.01
   15.536    15.552   39.99   25.19    5.01
   15.552    15.568   56.32   23.16    5.01
   15.568    15.584   54.27   24.17    4.01
   15.584    15.600   46.04   17.09    5.01
   15.600    15.616   33.89   28.23    5.01
   15.616    15.632   44.04   25.17    2.00
   15.632    15.648   35.94   30.26    4.01
   15.648    15.664   48.25   35.87    6.01
   15.664    15.680   46.12   27.21    4.01
   15.680    15.696   24.25   29.25    5.01
   15.696    15.712   48.17   26.21    6.01
   15.712    15.728   37.92   21.14    5.01
   15.728    15.744   33.82   14.07    7.02
   15.744    15.760   35.94   28.24    6.01
   15.760    15.776   44.00   19.11    3.00
   15.776    15.792   46.12   25.20    6.01
   15.792    15.808   37.89   18.10    4.01
   15.808    15.824   39.95   24.15    1.00
   15.824    15.840   33.86   21.14    6.01
   15.840    15.856   52.20   22.14    3.00
   15.856    15.872   35.92   23.19    9.03
   15.872    15.888   48.13   23.16    4.01
   15.888    15.904   46.12   27.21    4.01
   15.904    15.920   42.02   26.19    3.00
   15.920    15.936   39.95   19.12    6.01
   15.936    15.952   31.31   19.12    6.01
   15.952    15.968   27.26   23.16    4.01
   15.968    15.984   46.12   27.21    4.01
   15.984    16.000   33.88   26.20    5.01
   16.000    16.016   35.87   21.12    2.00
   16.016    16.032   31.30   18.11    6.01
   16.032    16.048   46.01   16.07    2.00
   16.048    16.064   35.87   21.13    3.00
   16.064    16.080   42.03   26.20    5.01
   16.080    16.096   44.07   24.18    6.01
   16.096    16.112   31.30   19.11    4.01
   16.112    16.128   33.82   18.09    2.00
   16.128    16.144   30.32   27.21    4.01
   16.144    16.160   44.01   19.11    4.01
   16.160    16.176   35.94   32.27    2.00
   16.176    16.192   39.95   20.13    5.01
   16.192    16.208   39.90   13.06    5.01
   16.208    16.224   39.93   19.11    3.00
   16.224    16.240   37.89   17.09    4.01
   16.240    16.256   39.98   23.17    6.01
   16.256    16.272   39.92   17.09    4.01
   16.272    16.288   35.85   20.11    1.00
   16.288    16.304   46.00   12.05    5.01
   16.304    16.320   27.23   17.09    4.01
   16.320    16.336   39.92   18.09    2.00
   16.336    16.352   33.80   12.05    5.01
   16.352    16.368   37.85   12.05    4.01
   16.368    16.384   50.10   14.07    5.01
   16.384    16.400   37.89   18.10    4.01
   16.400    16.416   41.94   14.07    5.01
   16.416    16.432   31.26   16.07    1.00
   16.432    16.448   30.28   18.10    5.01
   16.448    16.464   52.10   13.05    1.00
   16.464    16.480   39.96   25.16    1.00
   16.480    16.496   31.30   21.12    2.00
   16.496    16.512   32.25    8.02    4.01
   16.512    16.528   33.89   28.23    5.01
   16.528    16.544   32.31   21.12    2.00
   16.544    16.560   29.22    8.03    6.01
   16.560    16.576   24.16   10.03    3.00
   16.576    16.592   31.32   21.14    6.01
   16.592    16.608   37.90   19.11    4.01
   16.608    16.624   46.02   14.07    5.01
   16.624    16.640   35.87   21.12    2.00
   16.640    16.656   28.21   11.04    3.00
   16.656    16.672   35.89   19.13    8.02
   16.672    16.688   46.04   18.10    4.01
   16.688    16.704   37.87   15.07    4.01
   16.704    16.720   20.12   12.04    1.00
   16.720    16.736   33.83   15.08    7.02
   16.736    16.752   29.23   10.04    6.01
   16.752    16.768   33.82   17.09    3.00
   16.768    16.784   33.82   14.07    6.01
   16.784    16.800   26.22   17.09    5.01
   16.800    16.816   27.17    7.02    2.00
   16.816    16.832   31.29   18.10    4.01
   16.832    16.848   32.27   11.04    4.01
   16.848    16.864   28.22   13.05    3.00
   16.864    16.880   39.93   19.11    3.00
   16.880    16.896   39.87   13.05    1.00
   16.896    16.912   26.22   17.09    4.01
   16.912    16.928   37.86   11.05    6.01
   16.928    16.944   37.87   15.07    4.01
   16.944    16.960   24.18   14.06    4.01
   16.960    16.976   30.29   19.11    5.01
   16.976    16.992   18.15   22.17    8.02
   16.992    17.008   30.23    8.03    5.01
   17.008    17.024   27.20   13.05    3.00
   17.024    17.040   24.16   15.06    0.00
   17.040    17.056   18.13   18.10    4.01
   17.056    17.072   30.22   10.03    2.00
   17.072    17.088   25.19   16.07    2.00
   17.088    17.104   32.26   11.04    3.00
   17.104    17.120   33.80   16.07    1.00
   17.120    17.136   17.10   13.06    4.01
   17.136    17.152   35.85   19.10    2.00
   17.152    17.168   35.85   16.08    4.01
   17.168    17.184   33.81   15.07    4.01
   17.184    17.200   32.25   10.03    3.00
   17.200    17.216   35.82   11.04    5.01
   17.216    17.232   35.80    7.02    5.01
   17.232    17.248   25.20   13.07    7.02
   17.248    17.264   33.83   19.11    3.00
   17.264    17.280   25.19   17.08    2.00
   17.280    17.296   28.22   16.06    0.00
   17.296    17.312   29.26   15.08    7.02
   17.312    17.328   29.24   14.06    3.00
   17.328    17.344   25.18    9.03    6.01
   17.344    17.360   29.26   18.09    3.00
   17.360    17.376   20.13   14.06    3.00
   17.376    17.392   30.24   13.05    3.00
   17.392    17.408   28.20   11.03    1.00
   17.408    17.424   33.82   15.08    5.01
   17.424    17.440   25.21   17.10    6.01
   17.440    17.456   35.82   13.05    3.00
   17.456    17.472   31.24   12.04    1.00
   17.472    17.488   33.81   17.08    2.00
   17.488    17.504   27.21   17.08    1.00
   17.504    17.520   24.16   11.04    4.01
   17.520    17.536   30.28   19.11    3.00
   17.536    17.552   41.91   15.06    0.00
   17.552    17.568   19.13   15.08    6.01
   17.568    17.584   26.23   19.11    5.01
   17.584    17.600   18.11   12.05    4.01
   17.600    17.616   30.28   18.10    4.01
   17.616    17.632   32.30   18.09    3.00
   17.632    17.648   29.22   12.04    2.00
   17.648    17.664   33.82   18.09    2.00
   17.664    17.680   32.33   21.14    5.01
   17.680    17.696   30.24    9.03    6.01
   17.696    17.712   35.84   17.08    2.00
   17.712    17.728   33.81   15.07    4.01
   17.728    17.744   32.26   11.04    3.00
   17.744    17.760   39.87   14.05    0.00
   17.760    17.776   24.17   12.05    5.01
   17.776    17.792   30.23    9.03    5.01
   17.792    17.808   29.24   13.06    4.01
   17.808    17.824   33.79   12.05    4.01
   17.824    17.840   30.23   12.04    1.00
   17.840    17.856   22.16   15.08    5.01
   17.856    17.872   25.15    7.02    2.00
   17.872    17.888   33.81   15.07    4.01
   17.888    17.904   30.25   12.05    5.01
   17.904    17.920   24.17   10.04    7.02
   17.920    17.936   20.12   10.03    3.00
   17.936    17.952   24.19   17.09    4.01
   17.952    17.968   26.18   11.04    2.00
   17.968    17.984   20.14   19.09    0.00
   17.984    18.000   28.20    9.03    4.01
   18.000    18.016   33.78   10.04    4.01
   18.016    18.032   21.16   20.12    3.00
   18.032    18.048   32.27   13.05    3.00
   18.048    18.064   31.27   18.08    0.00
   18.064    18.080   33.82   16.08    4.01
   18.080    18.096   32.25   12.04    1.00
   18.096    18.112   31.28   19.10    2.00
   18.112    18.128   20.13   15.06    1.00
   18.128    18.144   31.26   13.05    3.00
   18.144    18.160   37.85   13.05    2.00
   18.160    18.176   23.17   16.08    3.00
   18.176    18.192   35.85   17.09    4.01
   18.192    18.208   23.15   11.04    3.00
   18.208    18.224   29.24   12.05    5.01
   18.224    18.240   30.26   17.09    3.00
   18.240    18.256   35.85   15.08    5.01
   18.256    18.272   35.87   18.11    6.01
   18.272    18.288   22.15   14.06    2.00
   18.288    18.304   26.22   19.10    2.00
   18.304    18.320   35.80    6.02    7.02
   18.320    18.336   21.13   10.03    3.00
   18.336    18.352   39.89   14.06    2.00
   18.352    18.368   24.17   10.04    7.02
   18.368    18.384   26.22   17.09    5.01
   18.384    18.400   32.30   18.09    3.00
   18.400    18.416   35.87   19.11    5.01
   18.416    18.432   27.20   10.04    5.01
   18.432    18.448   26.19   13.05    3.00
   18.448    18.464   33.80   10.05    8.02
   18.464    18.480   27.20   13.05    1.00
   18.480    18.496   29.28   21.13    4.01
   18.496    18.512   24.19   18.09    2.00
   18.512    18.528   35.82   14.06    2.00
   18.528    18.544   27.23   18.10    4.01
   18.544    18.560   31.28   14.07    6.01
   18.560    18.576   41.92   11.04    5.01
   18.576    18.592   27.26   24.17    4.01
   18.592    18.608   33.79   12.05    4.01
   18.608    18.624   25.22   20.12    4.01
   18.624    18.640   33.80   17.08    1.00
   18.640    18.656   29.25   17.08    2.00
   18.656    18.672   27.21   12.05    5.01
   18.672    18.688   24.20   21.13    3.00
   18.688    18.704   39.92   18.09    2.00
   18.704    18.720   35.78    8.02    2.00
   18.720    18.736   20.14   17.09    3.00
   18.736    18.752   32.33   22.14    4.01
   18.752    18.768   26.17   10.03    2.00
   18.768    18.784   39.88   15.06    0.00
   18.784    18.800   39.95   16.10    9.03
   18.800    18.816   26.19   12.05    3.00
   18.816    18.832   33.80   12.05    5.01
   18.832    18.848   33.79   12.05    3.00
   18.848    18.864   39.89   12.05    4.01
   18.864    18.880   28.23   12.05    6.01
   18.880    18.896   29.25   15.07    4.01
   18.896    18.912   33.78    8.03    6.01
   18.912    18.928   30.23   13.05    1.00
   18.928    18.944   39.92   13.07    8.02
   18.944    18.960   19.12   15.07    3.00
   18.960    18.976   25.20   14.07    6.01
   18.976    18.992   29.20    8.02    3.00
   18.992    19.008   28.23   15.07    3.00
   19.008    19.024   25.21   16.09    6.01
   19.024    19.040   37.95   22.17    8.02
   19.040    19.056   27.20   12.05    3.00
   19.056    19.072   31.30   19.11    4.01
   19.072    19.088   27.18    8.02    2.00
   19.088    19.104   31.26   16.07    1.00
   19.104    19.120   25.18   12.05    3.00
   19.120    19.136   30.24   13.05    3.00
   19.136    19.152   37.89   16.09    6.01
   19.152    19.168   33.77   10.03    3.00
   19.168    19.184   28.24   17.09    4.01
   19.184    19.200   30.26   15.08    5.01
   19.200    19.216   35.84   17.08    2.00
   19.216    19.232   33.82   19.10    2.00
   19.232    19.248   35.85   17.09    4.01
   19.248    19.264   33.82   17.09    3.00
   19.264    19.280   28.25   17.09    5.01
   19.280    19.296   26.18   11.04    3.00
   19.296    19.312   35.85   18.09    3.00
   19.312    19.328   32.31   15.09    8.02
   19.328    19.344   37.86   15.06    2.00
   19.344    19.360   23.16   16.06    0.00
   19.360    19.376   35.87   21.12    2.00
   19.376    19.392   33.76    6.02    5.01
   19.392    19.408   33.80   15.06    2.00
   19.408    19.424   35.78    9.02    1.00
   19.424    19.440   25.22   20.12    4.01
   19.440    19.456   24.17   16.07    1.00
   19.456    19.472   30.28   18.10    5.01
   19.472    19.488   30.26   13.07    7.02
   19.488    19.504   39.90   15.07    3.00
   19.504    19.520   32.25    8.03    5.01
   19.520    19.536   27.28   28.23    4.01
   19.536    19.552   35.82   12.05    4.01
   19.552    19.568   39.85    8.02    2.00
   19.568    19.584   27.22   15.08    5.01
   19.584    19.600   22.13   10.03    2.00
   19.600    19.616   28.22   11.04    5.01
   19.616    19.632   27.18    7.02    4.01
   19.632    19.648   26.20   16.07    2.00
   19.648    19.664   32.28   15.06    2.00
   19.664    19.680   28.21   11.04    3.00
   19.680    19.696   32.25   11.04    2.00
   19.696    19.712   37.82    8.02    3.00
   19.712    19.728   33.80   14.06    3.00
   19.728    19.744   27.20   11.04    3.00
   19.744    19.760   25.16    9.03    3.00
   19.760    19.776   26.16    8.02    1.00
   19.776    19.792   28.21   11.04    3.00
   19.792    19.808   19.10    9.02    1.00
   19.808    19.824   27.24   17.10    7.02
   19.824    19.840   29.24   14.06    4.01
   19.840    19.856   28.24   17.09    3.00
   19.856    19.872   29.21   13.04    0.00
   19.872    19.888   45.99   14.05    1.00
   19.888    19.904   19.12   13.06    5.01
   19.904    19.920   28.21   11.04    3.00
   19.920    19.936   27.22   15.07    4.01
   19.936    19.952   23.16   12.05    4.01
   19.952    19.968   30.25   15.07    3.00
   19.968    19.984   25.17   12.04    1.00
   19.984    20.000   27.17    7.01    1.00
   20.000    20.016   33.77   10.03    3.00
   20.016    20.032   26.20   14.06    3.00
   20.032    20.048   33.77   11.03    1.00
   20.048    20.064   24.17   13.06    4.01
   20.064    20.080   39.89   15.06    1.00
   20.080    20.096   35.82   16.06    0.00
   20.096    20.112   30.25   13.06    4.01
   20.112    20.128   35.83   14.06    3.00
   20.128    20.144   26.19   11.04    5.01
   20.144    20.160   27.21   17.08    1.00
   20.160    20.176   33.80   14.06    3.00
   20.176    20.192   24.18   16.08    3.00
   20.192    20.208   29.21    6.02    7.02
   20.208    20.224   24.18   13.06    6.01
   20.224    20.240   28.25   19.11    4.01
   20.240    20.256   31.30   18.10    5.01
   20.256    20.272   33.83   18.10    4.01
   20.272    20.288   26.25   25.18    4.01
   20.288    20.304   43.99   16.08    4.01
   20.304    20.320   48.08   19.11    3.00
   20.320    20.336   37.92   23.15    3.00
   20.336    20.352   29.24   17.07    0.00
   20.352    20.368   29.29   22.16    6.01
   20.368    20.384   31.27   16.07    2.00
   20.384    20.400   54.27   22.16    6.01
   20.400    20.416   32.34   18.13   10.03
   20.416    20.432   29.29   22.15    5.01
   20.432    20.448   37.87   16.08    3.00
   20.448    20.464   33.85   20.13    6.01
   20.464    20.480   35.87   23.14    1.00
   20.480    20.496   33.80   15.07    3.00
   20.496    20.512   46.13   30.25    3.00
   20.512    20.528   28.27   24.16    2.00
   20.528    20.544   60.41   22.15    5.01
   20.544    20.560   39.96   21.14    5.01
   20.560    20.576   46.08   21.14    5.01
   20.576    20.592   48.14   23.16    5.01
   20.592    20.608   40.01   29.25    5.01
   20.608    20.624   46.08   21.14    5.01
   20.624    20.640   37.89   18.10    4.01
   20.640    20.656   46.04   18.09    3.00
   20.656    20.672   48.12   23.15    3.00
