       Ti        Tf      G1      G2      G3
    6.848     6.864   35.99   30.33   13.06
    6.864     6.880   38.03   30.32   12.05
    6.880     6.896   34.05   40.09   19.12
    6.896     6.912   24.30   33.90   14.06
    6.912     6.928   36.03   30.37   19.12
    6.928     6.944   44.34   40.15   25.20
    6.944     6.960   32.56   46.26   20.13
    6.960     6.976   31.52   48.25   15.07
    6.976     6.992   38.22   52.41   18.11
    6.992     7.008   34.15   50.45   26.22
    7.008     7.024   44.34   44.21   21.14
    7.024     7.040   38.13   36.01   21.14
    7.040     7.056   30.56   52.49   24.19
    7.056     7.072   29.45   38.06   21.14
    7.072     7.088   34.08   48.28   17.09
    7.088     7.104   28.45   44.19   19.12
    7.104     7.120   38.09   35.96   16.08
    7.120     7.136   42.35   48.39   26.22
    7.136     7.152   38.23   50.40   22.16
    7.152     7.168   52.53   40.11   21.14
    7.168     7.184   27.44   44.22   22.16
    7.184     7.200   38.19   48.29   18.11
    7.200     7.216   36.18   48.36   24.19
    7.216     7.232   28.51   54.52   21.14
    7.232     7.248   46.40   46.26   20.13
    7.248     7.264   46.38   50.29   13.06
    7.264     7.280   42.34   54.47   18.11
    7.280     7.296   29.44   46.14   10.03
    7.296     7.312   40.39   50.60   37.96
    7.312     7.328   28.45   42.15   20.13
    7.328     7.344   46.30   38.01   16.08
    7.344     7.360   42.19   35.96   16.08
    7.360     7.376   38.10   33.95   19.12
    7.376     7.392   38.13   46.16   12.05
    7.392     7.408   36.06   32.43   21.14
    7.408     7.424   44.33   48.27   16.08
    7.424     7.440   36.12   42.16   21.14
    7.440     7.456   50.41   42.06   12.05
    7.456     7.472   34.04   46.15   11.04
    7.472     7.488   30.42   37.97   12.05
    7.488     7.504   24.27   32.32    8.02
    7.504     7.520   31.40   33.86    9.03
    7.520     7.536   31.42   32.36   13.06
    7.536     7.552   29.40   35.94   14.06
    7.552     7.568   31.45   33.93   17.09
    7.568     7.584   38.04   29.32   15.07
    7.584     7.600   40.12   35.94   13.06
    7.600     7.616   40.09   35.90    9.03
    7.616     7.632   48.22   28.27   10.03
    7.632     7.648   40.10   35.91   10.03
    7.648     7.664   30.46   44.12   13.06
    7.664     7.680   40.10   37.94    9.03
    7.680     7.696   40.08   32.35   11.04
    7.696     7.712   32.45   25.30   23.17
    7.712     7.728   36.06   38.01   16.08
    7.728     7.744   31.38   30.30    9.03
    7.744     7.760   27.35   37.94    9.03
    7.760     7.776   36.06   38.00   15.07
    7.776     7.792   44.15   30.31   11.04
    7.792     7.808   37.94   23.17    6.01
    7.808     7.824   40.10   32.37   14.06
    7.824     7.840   46.15   24.21   11.04
    7.840     7.856   33.97   39.95    6.01
    7.856     7.872   34.01   42.05   11.04
    7.872     7.888   42.19   42.05   11.04
    7.888     7.904   33.95   33.86    9.03
    7.904     7.920   33.98   42.00    6.01
    7.920     7.936   35.99   37.90    5.01
    7.936     7.952   31.37   23.21   14.06
    7.952     7.968   31.40   29.30   12.05
    7.968     7.984   22.26   35.90    9.03
    7.984     8.000   27.27   20.15    9.03
    8.000     8.016   25.24   22.16    7.02
    8.016     8.032   30.34   29.25    5.01
    8.032     8.048   23.25   29.28    9.03
    8.048     8.064   33.90   23.20   11.04
    8.064     8.080   31.40   33.85    8.02
    8.080     8.096   29.32   25.21    8.02
    8.096     8.112   22.22   22.19   13.06
    8.112     8.128   31.37   28.25    8.02
    8.128     8.144   36.00   39.94    5.01
    8.144     8.160   35.94   30.26    5.01
    8.160     8.176   28.31   17.15   17.09
    8.176     8.192   20.20   27.25    9.03
    8.192     8.208   28.34   28.28   12.05
    8.208     8.224   30.35   27.25    9.03
    8.224     8.240   27.29   25.21    8.02
    8.240     8.256   23.26   27.29   15.07
    8.256     8.272   31.38   23.22   15.07
    8.272     8.288   28.29   18.14   12.05
    8.288     8.304   30.37   28.28   11.04
    8.304     8.320   31.34   23.18    8.02
    8.320     8.336   27.29   26.22    7.02
    8.336     8.352   16.13   23.18    8.02
    8.352     8.368   33.86   20.14    8.02
    8.368     8.384   28.28   17.12   11.04
    8.384     8.400   28.30   26.22    7.02
    8.400     8.416   23.21   25.18    4.01
    8.416     8.432   28.26   19.12    6.01
    8.432     8.448   35.91   22.16    7.02
    8.448     8.464   26.29   25.23   12.05
    8.464     8.480   27.26   20.14    7.02
    8.480     8.496   22.21   22.17    9.03
    8.496     8.512   37.94   27.20    2.00
    8.512     8.528   35.86   20.11    2.00
    8.528     8.544   25.27   28.25    8.02
    8.544     8.560   16.10   17.09    3.00
    8.560     8.576   24.25   31.28    5.01
    8.576     8.592   21.21   25.22   10.03
    8.592     8.608   23.22   20.16   11.04
    8.608     8.624   27.26   18.12    9.03
    8.624     8.640   22.21   25.21    8.02
    8.640     8.656   29.30   23.17    6.01
    8.656     8.672   29.32   22.18   11.04
    8.672     8.688   23.26   31.33   11.04
    8.688     8.704   25.29   33.84    7.02
    8.704     8.720   19.18   31.28    5.01
    8.720     8.736   24.19   16.09    6.01
    8.736     8.752   30.32   27.20    3.00
    8.752     8.768   23.24   27.25   10.03
    8.768     8.784   25.30   33.86    9.03
    8.784     8.800   24.28   28.29   13.06
    8.800     8.816   22.19   20.14    8.02
    8.816     8.832   25.29   32.32    8.02
    8.832     8.848   23.27   28.30   15.07
    8.848     8.864   30.37   30.30    9.03
    8.864     8.880   22.26   32.36   12.05
    8.880     8.896   35.94   26.23    9.03
    8.896     8.912   44.20   35.93   12.05
    8.912     8.928   26.34   37.96   11.04
    8.928     8.944   44.25   33.95   20.13
    8.944     8.960   30.36   25.24   13.06
    8.960     8.976   28.32   23.21   13.06
    8.976     8.992   29.38   35.90    9.03
    8.992     9.008   27.37   35.95   15.07
    9.008     9.024   31.45   42.03    9.03
    9.024     9.040   40.25   40.17   27.24
    9.040     9.056   40.15   40.04   14.06
    9.056     9.072   34.07   46.22   17.09
    9.072     9.088   40.13   37.98   13.06
    9.088     9.104   34.11   52.41   18.11
    9.104     9.120   27.41   44.16   16.08
    9.120     9.136   36.16   50.38   20.13
    9.136     9.152   34.03   31.43   24.19
    9.152     9.168   36.07   46.14   10.03
    9.168     9.184   38.09   37.99   14.06
    9.184     9.200   36.10   46.19   14.06
    9.200     9.216   34.11   52.40   17.09
    9.216     9.232   36.15   50.35   18.11
    9.232     9.248   28.41   40.04   14.06
    9.248     9.264   20.28   46.19   14.06
    9.264     9.280   42.28   44.21   21.14
    9.280     9.296   33.98   35.93   12.05
    9.296     9.312   31.50   44.17   17.09
    9.312     9.328   25.32   37.95   10.03
    9.328     9.344   42.19   40.03   13.06
    9.344     9.360   31.46   35.97   17.09
    9.360     9.376   31.48   42.08   14.06
    9.376     9.392   30.60   56.67   27.24
    9.392     9.408   34.07   44.18   18.11
    9.408     9.424   36.19   50.43   24.19
    9.424     9.440   38.17   42.16   21.14
    9.440     9.456   28.46   44.20   20.13
    9.456     9.472   42.25   38.07   22.16
    9.472     9.488   34.08   42.18   23.17
    9.488     9.504   29.50   46.28   22.16
    9.504     9.520   27.38   33.94   18.11
    9.520     9.536   30.44   40.03   13.06
    9.536     9.552   36.08   31.45   26.22
    9.552     9.568   36.03   31.38   18.11
    9.568     9.584   30.48   36.05   25.20
    9.584     9.600   25.46   52.52   26.22
    9.600     9.616   33.98   33.89   13.06
    9.616     9.632   28.36   33.89   12.05
    9.632     9.648   30.41   37.95   10.03
    9.648     9.664   30.44   42.05   11.04
    9.664     9.680   20.19   24.21   10.03
    9.680     9.696   35.97   28.28   11.04
    9.696     9.712   30.35   30.27    6.01
    9.712     9.728   35.96   28.26    9.03
    9.728     9.744   22.29   42.05   11.04
    9.744     9.760   28.33   25.24   13.06
    9.760     9.776   31.47   42.07   13.06
    9.776     9.792   32.50   40.06   16.08
    9.792     9.808   42.06   25.22   10.03
    9.808     9.824   30.47   42.11   16.08
    9.824     9.840   28.32   32.30    5.01
    9.840     9.856   48.31   39.98    9.03
    9.856     9.872   27.36   33.91   15.07
    9.872     9.888   36.00   33.88   11.04
    9.888     9.904   38.24   52.46   22.16
    9.904     9.920   29.49   50.32   16.08
    9.920     9.936   42.38   52.52   26.22
    9.936     9.952   23.35   44.19   19.12
    9.952     9.968   42.31   50.35   18.11
    9.968     9.984   42.41   60.72   21.14
    9.984    10.000   42.36   48.40   27.24
   10.000    10.016   48.54   50.45   26.22
   10.016    10.032   34.05   44.15   15.07
   10.032    10.048   34.08   48.27   16.08
   10.048    10.064   31.51   44.18   18.11
