DAU 3 CH 2                                          
DATE        TIME      a         b         c         
08-Aug-2019 03:15:17  -0.004824 27.0257   -23.1358  
08-Aug-2019 15:15:31  -0.004806 26.9944   -22.9448  
09-Aug-2019 03:15:44  -0.004844 27.0568   -24.1675  
09-Aug-2019 15:15:58  -0.004772 26.9322   -22.1451  
10-Aug-2019 03:16:11    -0.0048 26.9787   -23.4787  
10-Aug-2019 15:16:25  -0.004766 26.9313    -23.393  
11-Aug-2019 03:16:39  -0.004757 26.9231   -23.4446  
11-Aug-2019 15:16:52  -0.004772 26.9537   -24.4723  
12-Aug-2019 03:17:06  -0.004783 26.9619   -24.8421  
12-Aug-2019 15:17:19  -0.004829   27.04   -25.9568  
13-Aug-2019 03:17:33  -0.004824 27.0324   -25.1713  
13-Aug-2019 15:17:46  -0.004855 27.0645    -25.798  
14-Aug-2019 03:18:00   -0.00487 27.0729   -26.1719  
14-Aug-2019 15:18:13  -0.004872 27.0805   -26.5346  
15-Aug-2019 03:18:27  -0.004827 27.0099   -25.3578  
15-Aug-2019 15:18:40  -0.004824 27.0096    -25.776  
16-Aug-2019 03:18:54  -0.004865 27.0724    -26.589  
16-Aug-2019 15:19:07  -0.004836 27.0253   -26.0861  
17-Aug-2019 03:19:21  -0.004772 26.9317   -23.3989  
17-Aug-2019 15:19:34  -0.004792 26.9629   -24.0118  
18-Aug-2019 03:19:48  -0.004792  26.963   -23.5924  
18-Aug-2019 15:20:01  -0.004764 26.9164   -22.6765  
19-Aug-2019 03:20:15  -0.004639 26.7074   -19.6144  
19-Aug-2019 15:20:29  -0.004589 26.6232    -17.747  
20-Aug-2019 03:20:42  -0.004592 26.6301   -18.9284  
20-Aug-2019 15:20:56  -0.004615 26.6684   -19.8922  
21-Aug-2019 03:21:09  -0.004598 26.6373   -20.1167  
21-Aug-2019 15:21:23  -0.004586 26.6143   -19.8714  
22-Aug-2019 03:21:36  -0.004532 26.5296   -18.8244  
22-Aug-2019 15:21:50  -0.004533 26.5364   -20.0078  
23-Aug-2019 03:22:03  -0.004522 26.5161   -21.9155  
23-Aug-2019 15:22:17   -0.00452 26.5159   -21.9131  
24-Aug-2019 03:22:30  -0.004513 26.5236   -21.8605  
24-Aug-2019 15:22:44  -0.004552 26.5952   -23.4989  
25-Aug-2019 03:22:57  -0.004617 26.6944   -24.6266  
25-Aug-2019 15:23:11  -0.004643  26.735   -24.7971  
26-Aug-2019 03:23:24  -0.004694 26.8208   -24.5952  
26-Aug-2019 15:23:38  -0.004698 26.8286   -24.5379  
27-Aug-2019 03:23:52  -0.004682 26.7907   -23.1521  
27-Aug-2019 15:24:05  -0.004762 26.9152   -25.1888  
28-Aug-2019 03:24:19  -0.004779 26.9387   -25.8626  
28-Aug-2019 15:24:32  -0.004745 26.8768   -24.6379  
29-Aug-2019 03:24:46  -0.004767 26.9007   -24.8953  
29-Aug-2019 15:24:59  -0.004756 26.8851   -24.5876  
30-Aug-2019 03:25:13  -0.004769 26.9083   -24.8358  
30-Aug-2019 15:25:26  -0.004637 26.7057   -22.5234  
31-Aug-2019 03:25:40  -0.004626 26.6966   -24.6665  
31-Aug-2019 15:25:53  -0.004648 26.7347   -26.4857  
01-Sep-2019 03:26:07   -0.00464 26.7266   -26.9618  
01-Sep-2019 15:26:20  -0.004661 26.7651   -27.9438  
02-Sep-2019 03:26:34  -0.004654 26.7424   -27.2754  
02-Sep-2019 15:26:47  -0.004705 26.8204   -27.9789  
03-Sep-2019 03:27:01  -0.004701  26.806   -25.5655  
03-Sep-2019 15:27:14  -0.004678 26.7675   -24.1682  
04-Sep-2019 03:27:28  -0.004681 26.7754    -23.691  
04-Sep-2019 15:27:42  -0.004681 26.7676    -24.591  
05-Sep-2019 03:27:55  -0.004739 26.8759   -25.8932  
05-Sep-2019 15:28:09  -0.004722 26.8446   -26.1215  
06-Sep-2019 03:28:22  -0.004774 26.9453   -27.4842  
06-Sep-2019 15:28:36  -0.004776 26.9455   -27.4863  
07-Sep-2019 03:28:49  -0.004782 26.9456   -28.7632  
07-Sep-2019 15:29:03  -0.004758  26.914    -28.139  
08-Sep-2019 03:29:16  -0.004757 26.8911   -29.5961  
08-Sep-2019 15:29:30  -0.004772 26.9219   -30.6404  
09-Sep-2019 03:29:43    -0.0048 26.9536   -33.4147  
09-Sep-2019 15:29:57  -0.004861 27.0607   -34.6233  
10-Sep-2019 03:30:10  -0.004813 26.9884   -33.3634  
10-Sep-2019 15:30:24   -0.00487 27.0787   -34.6166  
11-Sep-2019 03:30:37  -0.004883 27.1102   -33.9647  
11-Sep-2019 15:30:51  -0.004927 27.1813   -35.1659  
12-Sep-2019 03:31:04  -0.004913 27.1652   -34.4157  
12-Sep-2019 15:31:18  -0.004921 27.1733   -34.7914  
13-Sep-2019 03:31:32  -0.004982 27.2762   -36.1925  
13-Sep-2019 15:31:45  -0.004984 27.2839   -35.6991  
14-Sep-2019 03:31:59  -0.004982 27.2762   -36.6251  
14-Sep-2019 15:32:12  -0.004915 27.1653   -33.9876  
15-Sep-2019 03:32:26  -0.004905 27.1495   -34.1033  
15-Sep-2019 15:32:39   -0.00486 27.0785    -31.619  
16-Sep-2019 03:32:53  -0.004885 27.1104   -32.2496  
16-Sep-2019 15:33:06  -0.004882 27.0951   -31.5153  
17-Sep-2019 03:33:20   -0.00483 27.0242   -28.6169  
17-Sep-2019 15:33:33  -0.004845 27.0479   -28.4459  
18-Sep-2019 03:33:47  -0.004865 27.0723   -27.0109  
18-Sep-2019 15:34:00  -0.004884 27.0962   -27.2673  
19-Sep-2019 03:34:14  -0.004868 27.0727   -26.1698  
19-Sep-2019 15:34:27  -0.004904 27.1353   -27.4014  
20-Sep-2019 03:34:41  -0.004995  27.285     -30.56  
20-Sep-2019 15:34:55  -0.005058 27.3842   -32.7261  
21-Sep-2019 03:35:08  -0.005095 27.4484   -34.8523  
21-Sep-2019 15:35:22  -0.005088  27.448   -34.8459  
22-Sep-2019 03:35:35  -0.005119 27.5044   -36.6077  
22-Sep-2019 15:35:49  -0.005083 27.4394   -35.3229  
23-Sep-2019 03:36:02  -0.005038 27.3583   -33.7219  
23-Sep-2019 15:36:16   -0.00497 27.2519   -32.6953  
24-Sep-2019 03:36:29  -0.004988  27.292   -31.3449  
24-Sep-2019 15:36:43  -0.005024  27.344   -30.8665  
25-Sep-2019 03:36:56   -0.00501 27.3203    -29.761  
25-Sep-2019 15:37:10  -0.005006 27.3209     -28.92  
26-Sep-2019 03:37:23  -0.005031  27.362   -29.0843  
26-Sep-2019 15:37:37  -0.005118 27.5094   -30.2584  
27-Sep-2019 03:37:50  -0.005121  27.502   -29.8971  
27-Sep-2019 15:38:04  -0.005101 27.4759   -30.8862  
28-Sep-2019 03:38:17  -0.005112 27.5002   -31.1491  
28-Sep-2019 15:38:31  -0.005113 27.5003   -31.1499  
29-Sep-2019 03:38:45  -0.005146  27.549   -32.5306  
29-Sep-2019 15:38:58  -0.005191 27.6151   -33.3911  
30-Sep-2019 03:39:12  -0.005139 27.5333   -31.7924  
30-Sep-2019 15:39:25  -0.005039 27.3709   -28.6179  
01-Oct-2019 03:39:39  -0.005002 27.3064   -27.3573  
01-Oct-2019 15:39:52  -0.005009 27.3144   -27.7254  
02-Oct-2019 03:40:06  -0.005019 27.3465   -27.9304  
02-Oct-2019 15:40:19  -0.004986 27.2983   -26.5655  
03-Oct-2019 03:40:33  -0.005021 27.3545   -27.8762  
03-Oct-2019 15:40:46  -0.005088 27.4602   -29.7255  
04-Oct-2019 03:41:00  -0.005116 27.5089   -30.6766  
04-Oct-2019 15:41:13  -0.005112 27.5086   -30.6724  
05-Oct-2019 03:41:27   -0.00506 27.4113   -29.1964  
05-Oct-2019 15:41:40  -0.005038  27.362   -29.5098  
06-Oct-2019 03:41:54  -0.005021 27.3295   -29.2972  
06-Oct-2019 15:42:08  -0.005005 27.3129   -28.9751  
07-Oct-2019 03:42:21   -0.00503 27.3455   -29.6128  
07-Oct-2019 15:42:35  -0.005029  27.338   -29.2494  
08-Oct-2019 03:42:48  -0.005067  27.403   -30.0968  
08-Oct-2019 15:43:02  -0.005074 27.4118   -29.6282  
09-Oct-2019 03:43:15  -0.005121 27.5012   -30.7366  
09-Oct-2019 15:43:29  -0.005082 27.4367   -29.0497  
10-Oct-2019 03:43:42  -0.005082 27.4295   -28.2694  
10-Oct-2019 15:43:56  -0.005082 27.4295   -28.2695  
11-Oct-2019 03:44:09  -0.005074 27.4126   -28.7905  
11-Oct-2019 15:44:23  -0.005041 27.3563   -27.4781  
12-Oct-2019 03:44:36  -0.004996  27.284   -25.8549  
12-Oct-2019 15:44:50  -0.004939 27.1943   -25.1631  
13-Oct-2019 03:45:03  -0.004926 27.1846   -26.0354  
13-Oct-2019 15:45:17  -0.004926 27.1929   -25.5649  
14-Oct-2019 03:45:30  -0.004892 27.1445   -24.6203  
14-Oct-2019 15:45:44  -0.004938 27.2166   -26.2409  
15-Oct-2019 03:45:58  -0.004929 27.2006   -25.9276  
15-Oct-2019 15:46:11  -0.004988 27.2975   -27.3992  
16-Oct-2019 03:46:25  -0.004879   27.12   -24.7735  
16-Oct-2019 15:46:38  -0.004843 27.0662   -24.3551  
17-Oct-2019 03:46:52  -0.004854   27.08   -24.4131  
17-Oct-2019 15:47:05  -0.004857 27.0951    -25.134  
18-Oct-2019 03:47:19   -0.00477 26.9544   -22.7964  
18-Oct-2019 15:47:32  -0.004785 26.9776   -23.4637  
19-Oct-2019 03:47:46    -0.0048 27.0167   -22.7564  
19-Oct-2019 15:47:59  -0.004889 27.1501   -25.5775  
20-Oct-2019 03:48:13  -0.004926 27.2144   -27.4777  
20-Oct-2019 15:48:26  -0.004929 27.2063   -27.9535  
21-Oct-2019 03:48:40   -0.00501 27.3442   -29.5943  
21-Oct-2019 15:48:53  -0.005064 27.4342   -30.2897  
22-Oct-2019 03:49:07  -0.005111 27.5001   -31.1476  
22-Oct-2019 15:49:21  -0.005033 27.3629   -28.2498  
23-Oct-2019 03:49:34  -0.005042  27.379   -28.5651  
23-Oct-2019 15:49:48   -0.00495 27.2346   -24.8979  
24-Oct-2019 03:50:01  -0.004858 27.0963   -23.6788  
24-Oct-2019 15:50:15  -0.004878 27.1324   -25.4435  
25-Oct-2019 03:50:28  -0.004891 27.1402   -25.3802  
25-Oct-2019 15:50:42  -0.004918  27.206   -26.4634  
26-Oct-2019 03:50:55  -0.004944 27.2474   -27.2736  
26-Oct-2019 15:51:09  -0.005011 27.3526   -29.1206  
27-Oct-2019 03:51:22  -0.005023 27.3614   -29.0764  
27-Oct-2019 15:51:36  -0.004978  27.281    -27.501  
28-Oct-2019 03:51:49  -0.004979 27.2882    -28.281  
28-Oct-2019 15:52:03  -0.004877  27.111   -25.6548  
29-Oct-2019 03:52:16  -0.004815 27.0095   -24.0863  
29-Oct-2019 15:52:30  -0.004773 26.9393    -23.339  
30-Oct-2019 03:52:43  -0.004771 26.9314   -23.8158  
30-Oct-2019 15:52:57  -0.004761  26.923   -24.2865  
31-Oct-2019 03:53:11   -0.00467 26.7754   -22.0092  
31-Oct-2019 15:53:24  -0.004677 26.7903   -23.1467  
01-Nov-2019 03:53:38  -0.004681 26.8054   -23.4478  
01-Nov-2019 15:53:51  -0.004669 26.7898   -23.1396  
02-Nov-2019 03:54:05  -0.004635 26.7578   -22.5133  
02-Nov-2019 15:54:18  -0.004614 26.7191   -22.3788  
03-Nov-2019 03:54:32  -0.004623 26.7343   -23.1017  
03-Nov-2019 15:54:45  -0.004627 26.7417   -23.8821  
04-Nov-2019 03:54:59  -0.004652 26.7651   -25.8237  
04-Nov-2019 15:55:12  -0.004663 26.7881   -26.4935  
05-Nov-2019 03:55:26  -0.004687 26.8047   -26.3942  
05-Nov-2019 15:55:39  -0.004725 26.8671   -26.7842  
06-Nov-2019 03:55:53  -0.004741  26.883   -27.5222  
06-Nov-2019 15:56:06   -0.00476 26.9064   -29.0505  
07-Nov-2019 03:56:20  -0.004769 26.9297   -28.4502  
07-Nov-2019 15:56:33  -0.004799 26.9695    -28.171  
08-Nov-2019 03:56:47  -0.004827 27.0163   -29.1003  
08-Nov-2019 15:57:01  -0.004844 27.0402   -28.9314  
09-Nov-2019 03:57:14  -0.004836 27.0325   -27.2903  
09-Nov-2019 15:57:28   -0.00488 27.1114   -26.2968  
10-Nov-2019 03:57:41  -0.004893 27.1274   -26.1866  
10-Nov-2019 15:57:55  -0.004885 27.1115   -26.7228  
11-Nov-2019 03:58:08   -0.00483 27.0326   -25.5975  
11-Nov-2019 15:58:22  -0.004926 27.1817   -29.5964  
12-Nov-2019 03:58:35  -0.004945 27.2207   -31.4358  
12-Nov-2019 15:58:49  -0.004937 27.2048   -32.8367  
13-Nov-2019 03:59:02  -0.004936 27.2046   -35.4174  
13-Nov-2019 15:59:16  -0.004915  27.173   -36.9473  
14-Nov-2019 03:59:29  -0.004932 27.1932   -37.4589  
14-Nov-2019 15:59:43  -0.004837 27.0417   -34.6148  
15-Nov-2019 03:59:56   -0.00488 27.1138   -35.8732  
15-Nov-2019 16:00:10  -0.004996 27.3044   -38.3913  
16-Nov-2019 04:00:24  -0.004997 27.3077   -37.6879  
16-Nov-2019 16:00:37  -0.005083 27.4511   -38.3707  
17-Nov-2019 04:00:51  -0.005105 27.4861   -38.8475  
17-Nov-2019 16:01:04  -0.005155 27.5686   -39.6137  
18-Nov-2019 04:01:18   -0.00511 27.4873   -37.5673  
18-Nov-2019 16:01:31  -0.005065  27.406    -35.957  
19-Nov-2019 04:01:45  -0.005106 27.4711   -37.6777  
19-Nov-2019 16:01:58  -0.005061 27.3977   -36.0101  
20-Nov-2019 04:02:12  -0.005038 27.3659   -34.0888  
20-Nov-2019 16:02:25  -0.005019 27.3339    -33.026  
21-Nov-2019 04:02:39  -0.005019 27.3422   -32.5475  
21-Nov-2019 16:02:52   -0.00504 27.3913   -32.2304  
22-Nov-2019 04:03:06  -0.005027 27.3608   -29.9178  
22-Nov-2019 16:03:19  -0.005104 27.4913   -31.6186  
23-Nov-2019 04:03:33  -0.005204 27.6474   -34.0254  
23-Nov-2019 16:03:46  -0.005173 27.6062   -33.0074  
24-Nov-2019 04:04:00  -0.005191 27.6311   -33.2787  
24-Nov-2019 16:04:14  -0.005181 27.6075   -32.1706  
25-Nov-2019 04:04:27  -0.005192 27.6315   -32.8564  
25-Nov-2019 16:04:41  -0.005215 27.6652    -32.653  
26-Nov-2019 04:04:54  -0.005184 27.6237   -32.0611  
26-Nov-2019 16:05:08    -0.0052 27.6408   -31.9635  
27-Nov-2019 04:05:21  -0.005192 27.6254   -30.8053  
27-Nov-2019 16:05:35  -0.005255 27.7319   -32.6636  
28-Nov-2019 04:05:48   -0.00524 27.7159   -31.4966  
14-Dec-2019 16:13:15   -0.00556 28.2065   -13.6692  
15-Dec-2019 04:13:28  -0.005402 27.9496   -9.78774  
15-Dec-2019 16:13:42  -0.005255  27.716    -10.116  
16-Dec-2019 04:13:55  -0.005249 27.7387   -17.2662  
16-Dec-2019 16:14:09    -0.0052 27.6597   -18.5339  
17-Dec-2019 04:14:22  -0.005228 27.6964   -22.4238  
17-Dec-2019 16:14:36  -0.005245 27.7315    -23.474  
18-Dec-2019 04:14:50  -0.005335 27.8748   -27.5418  
18-Dec-2019 16:15:03  -0.005388  27.945   -28.8836  
19-Dec-2019 04:15:17  -0.005304 27.7877   -25.6751  
19-Dec-2019 16:15:30  -0.005334 27.8298   -26.6706  
20-Dec-2019 04:15:44  -0.005203 27.6113   -25.1282  
20-Dec-2019 16:15:57  -0.004969 27.2201   -22.0969  
21-Dec-2019 04:16:11  -0.004922 27.1517   -22.2759  
21-Dec-2019 16:16:24  -0.004924 27.1725   -22.8361  
22-Dec-2019 04:16:38  -0.004948 27.2042   -23.8758  
22-Dec-2019 16:16:51  -0.004933   27.18   -23.6137  
23-Dec-2019 04:17:05  -0.004914 27.1485   -22.5788  
23-Dec-2019 16:17:18  -0.005016 27.3255    -25.183  
24-Dec-2019 04:17:32  -0.005043 27.3658   -26.1774  
24-Dec-2019 16:17:45  -0.004989 27.2845   -25.0191  
25-Dec-2019 04:17:59  -0.004949 27.2272   -24.5391  
25-Dec-2019 16:18:12  -0.004933 27.2032   -23.8616  
26-Dec-2019 04:18:26  -0.004967 27.2666   -25.5226  
26-Dec-2019 16:18:40  -0.004946 27.2423    -24.839  
27-Dec-2019 04:18:53  -0.004973 27.2749    -25.473  
27-Dec-2019 16:19:07   -0.00503 27.3715   -27.3574  
28-Dec-2019 04:19:20  -0.005045 27.4036   -27.9839  
28-Dec-2019 16:19:34  -0.005077 27.4515   -29.7708  
29-Dec-2019 04:19:47  -0.005044 27.3947   -28.8735  
29-Dec-2019 16:20:01  -0.004995 27.3126   -28.5472  
30-Dec-2019 04:20:14  -0.004948 27.2393   -27.7493  
30-Dec-2019 16:20:28  -0.004897 27.1505   -26.6444  
31-Dec-2019 04:20:41  -0.004916 27.1723   -27.2819  
31-Dec-2019 16:20:55  -0.004869 27.0976    -25.816  
01-Jan-2020 04:21:08  -0.004862 27.0875   -26.0419  
01-Jan-2020 16:21:22   -0.00491 27.1585   -27.2229  
02-Jan-2020 04:21:35  -0.004939 27.2162   -27.7198  
02-Jan-2020 16:21:49  -0.004958 27.2487   -26.8701  
03-Jan-2020 04:22:02  -0.005052 27.4111   -28.7701  
03-Jan-2020 16:22:16  -0.005194  27.632   -32.4363  
04-Jan-2020 04:22:30  -0.005214 27.6889    -32.906  
04-Jan-2020 16:22:43   -0.00513  27.557   -31.1945  
05-Jan-2020 04:22:57  -0.005145 27.5817   -31.4617  
05-Jan-2020 16:23:10  -0.005152 27.5975   -32.1995  
06-Jan-2020 04:23:24  -0.005111 27.5238   -31.4008  
06-Jan-2020 16:23:37  -0.005111 27.5314   -31.7664  
07-Jan-2020 04:23:51  -0.005067 27.4501   -30.6016  
07-Jan-2020 16:24:04  -0.005122 27.5321   -31.7761  
08-Jan-2020 04:24:18  -0.005207 27.6563   -33.1245  
08-Jan-2020 16:24:31  -0.005298 27.7972   -34.7936  
09-Jan-2020 04:24:45  -0.005353 27.8827   -35.3765  
09-Jan-2020 16:24:58  -0.005334 27.8576   -35.0637  
10-Jan-2020 04:25:12  -0.005492 28.1046   -40.1242  
10-Jan-2020 16:25:25  -0.005432 28.0105   -39.1625  
11-Jan-2020 04:25:39  -0.005408 27.9729   -39.9517  
11-Jan-2020 16:25:53  -0.005336  27.856    -38.752  
12-Jan-2020 04:26:06  -0.005329 27.8443   -39.6095  
12-Jan-2020 16:26:20  -0.005371 27.9109   -40.9139  
13-Jan-2020 04:26:33  -0.005202 27.6448   -37.4288  
13-Jan-2020 16:26:47  -0.005316 27.8125    -37.681  
14-Jan-2020 04:27:00  -0.005295 27.7731   -34.5357  
14-Jan-2020 16:27:14  -0.005354 27.8733   -34.7615  
15-Jan-2020 04:27:27  -0.005355 27.8799   -36.0737  
15-Jan-2020 16:27:41  -0.005349 27.8683   -35.9591  
16-Jan-2020 04:27:54  -0.005296   27.79   -34.8683  
16-Jan-2020 16:28:08  -0.005287 27.7803   -34.8962  
17-Jan-2020 04:28:21  -0.005245 27.7138   -34.4606  
17-Jan-2020 16:28:35   -0.00524 27.7054   -34.5122  
18-Jan-2020 04:28:48  -0.005289 27.7883   -35.2671  
18-Jan-2020 16:29:02   -0.00529 27.7883   -35.2679  
19-Jan-2020 04:29:15  -0.005348 27.8715   -36.8857  
19-Jan-2020 16:29:29  -0.005359 27.8783   -37.6661  
20-Jan-2020 04:29:43  -0.005397 27.9486   -38.8235  
20-Jan-2020 16:29:56  -0.005374 27.9168   -38.2046  
21-Jan-2020 04:30:10  -0.005345 27.8673   -27.5828  
21-Jan-2020 16:30:23  -0.005521  28.131   -12.8295  
22-Jan-2020 04:30:37  -0.006128 29.1216    -21.827  
22-Jan-2020 16:30:50  -0.006165 29.1819   -22.1264  
23-Jan-2020 04:31:04  -0.006144 29.1473   -21.4993  
23-Jan-2020 16:31:17  -0.006144 29.1473   -21.4993  
24-Jan-2020 04:31:31  -0.006111  29.088   -20.2249  
24-Jan-2020 16:31:44   -0.00604  28.977   -18.0159  
25-Jan-2020 04:31:58  -0.005918 28.8046   -16.2717  
26-Jan-2020 04:32:25  -0.005904 28.7737   -15.7099  
26-Jan-2020 16:32:38  -0.005906 28.7738   -15.7109  
28-Jan-2020 16:33:33  -0.006244 29.2867   -20.4436  
29-Jan-2020 04:33:46  -0.006336 29.4338   -22.8932  
29-Jan-2020 16:34:00  -0.006283 29.3543    -21.661  
30-Jan-2020 04:34:13  -0.006241 29.2873   -21.8448  
30-Jan-2020 16:34:27  -0.006074 29.0294   -20.7467  
31-Jan-2020 04:34:40  -0.005884 28.7188   -21.4162  
31-Jan-2020 16:34:54  -0.005801 28.5993   -24.7868  
01-Feb-2020 04:35:07  -0.005746 28.5141    -29.214  
01-Feb-2020 16:35:21  -0.005608 28.2891   -31.0274  
02-Feb-2020 04:35:34  -0.005527 28.1566   -31.3987  
02-Feb-2020 16:35:48  -0.005462 28.0355   -31.1843  
03-Feb-2020 04:36:01  -0.005364 27.8858    -27.934  
03-Feb-2020 16:36:15  -0.005341 27.8452   -26.9656  
04-Feb-2020 04:36:28  -0.005315 27.8137   -25.9851  
04-Feb-2020 16:36:42  -0.005327 27.8398   -26.2959  
05-Feb-2020 04:36:56  -0.005293 27.7918   -25.0005  
05-Feb-2020 16:37:09   -0.00525 27.7249   -23.7224  
06-Feb-2020 04:37:23  -0.005293 27.7972   -26.0538  
06-Feb-2020 16:37:36  -0.005342 27.8691   -29.3342  
07-Feb-2020 04:37:50  -0.005351 27.8753    -30.026  
07-Feb-2020 16:38:03  -0.005278 27.7564   -28.3078  
08-Feb-2020 04:38:17  -0.005263 27.7485   -27.9699  
08-Feb-2020 16:38:30   -0.00525 27.7259   -27.3438  
09-Feb-2020 04:38:44  -0.005218 27.6698    -26.832  
09-Feb-2020 16:38:57  -0.005142 27.5568    -23.711  
10-Feb-2020 04:39:11  -0.005125 27.5329   -23.4403  
10-Feb-2020 16:39:24  -0.005192 27.6378   -25.2698  
11-Feb-2020 04:39:38  -0.005181 27.5999   -25.6727  
11-Feb-2020 16:39:51  -0.005189  27.614   -26.3242  
12-Feb-2020 04:40:05  -0.005201 27.6339   -27.6598  
12-Feb-2020 16:40:19  -0.005174 27.5741   -28.4034  
13-Feb-2020 04:40:32  -0.005052 27.3728   -24.3079  
13-Feb-2020 16:40:46  -0.004969 27.2551   -22.7855  
14-Feb-2020 04:40:59  -0.004998 27.2992   -24.3966  
14-Feb-2020 16:41:13  -0.005047  27.382   -26.0704  
15-Feb-2020 04:41:26  -0.004988 27.2853   -24.1905  
15-Feb-2020 16:41:40  -0.005025 27.3252   -26.0207  
16-Feb-2020 04:41:53  -0.005098 27.4537   -28.9537  
16-Feb-2020 16:42:07  -0.005095  27.438   -28.6437  
17-Feb-2020 04:42:20  -0.005248 27.7095   -30.2983  
17-Feb-2020 16:42:34  -0.005543 28.1804   -29.3654  
18-Feb-2020 04:42:47  -0.005939 28.8244   -38.8878  
18-Feb-2020 16:43:01  -0.005834 28.6677   -33.8036  
19-Feb-2020 04:43:14  -0.005772 28.5653   -32.4211  
19-Feb-2020 16:43:28  -0.005614 28.3095   -29.8406  
20-Feb-2020 04:43:41  -0.005461 28.0626   -28.8422  
20-Feb-2020 16:43:55  -0.005341 27.8815   -30.9162  
21-Feb-2020 04:44:09  -0.005218 27.6958   -28.4831  
21-Feb-2020 16:44:22  -0.005211 27.6792   -28.5421  
22-Feb-2020 04:44:36  -0.005169 27.6114   -26.6608  
22-Feb-2020 16:44:49  -0.005224 27.7032   -27.8624  
23-Feb-2020 04:45:03  -0.005232 27.7153   -27.7158  
23-Feb-2020 16:45:16  -0.005246 27.7312   -28.0194  
24-Feb-2020 04:45:30  -0.005257 27.7363   -29.0684  
24-Feb-2020 16:45:43    -0.0053 27.7965   -30.9953  
25-Feb-2020 04:45:57  -0.005315 27.8239    -32.677  
25-Feb-2020 16:46:10  -0.005249 27.7019   -32.0339  
26-Feb-2020 04:46:24  -0.005205 27.6262   -30.8177  
26-Feb-2020 16:46:37  -0.005204 27.6262   -30.8169  
27-Feb-2020 04:46:51   -0.00517 27.5693   -29.4967  
27-Feb-2020 16:47:04  -0.005048 27.3741   -26.1263  
28-Feb-2020 04:47:18   -0.00506  27.405   -27.5806  
28-Feb-2020 16:47:31  -0.005046 27.3886    -27.262  
29-Feb-2020 04:47:45  -0.005012 27.3468   -27.0899  
29-Feb-2020 16:47:59  -0.004991  27.322   -26.8198  
01-Mar-2020 04:48:12  -0.005054 27.4189   -29.1349  
01-Mar-2020 16:48:26  -0.005098 27.4996   -30.7149  
02-Mar-2020 04:48:39  -0.005025 27.3557   -27.0472  
02-Mar-2020 16:48:53  -0.004982 27.2742   -26.7274  
03-Mar-2020 04:49:06  -0.005228 27.6599   -30.6153  
03-Mar-2020 16:49:20  -0.005255 27.7009   -31.6284  
04-Mar-2020 04:49:33  -0.005264  27.732   -30.8944  
04-Mar-2020 16:49:47  -0.005283 27.7664   -32.5202  
05-Mar-2020 04:50:00  -0.005302 27.7976    -33.127  
05-Mar-2020 16:50:14  -0.005359 27.8963   -33.5022  
06-Mar-2020 04:50:27  -0.005312  27.811   -34.1553  
06-Mar-2020 16:50:41  -0.005321 27.8295   -35.8532  
07-Mar-2020 04:50:54  -0.005306    27.8   -36.5713  
07-Mar-2020 16:51:08  -0.005278 27.7547   -36.3355  
08-Mar-2020 04:51:22  -0.005312 27.8117   -38.5344  
08-Mar-2020 16:51:35  -0.005284 27.7618   -38.4217  
09-Mar-2020 04:51:49  -0.005298 27.7944   -39.0644  
09-Mar-2020 16:52:02  -0.005276 27.7539   -37.1865  
10-Mar-2020 04:52:16  -0.005266 27.7378   -36.4372  
10-Mar-2020 16:52:29  -0.005261 27.7297    -36.063  
11-Mar-2020 04:52:43  -0.005237 27.6808   -35.1038  
11-Mar-2020 16:52:56  -0.005277 27.7472   -35.5393  
12-Mar-2020 04:53:10  -0.005253 27.7066   -34.0999  
12-Mar-2020 16:53:23  -0.005198 27.6166   -32.1302  
13-Mar-2020 04:53:37  -0.005189 27.6083   -31.7561  
13-Mar-2020 16:53:50  -0.005189 27.6095   -30.4938  
14-Mar-2020 04:54:04  -0.005234 27.6837   -31.2942  
14-Mar-2020 16:54:17  -0.005207 27.6389   -29.6628  
15-Mar-2020 04:54:31  -0.005238 27.6929   -31.2855  
15-Mar-2020 16:54:44  -0.005316 27.8192   -33.1617  
16-Mar-2020 04:54:58  -0.005367 27.8933   -34.5967  
16-Mar-2020 16:55:12  -0.005244  27.689   -31.0153  
17-Mar-2020 04:55:25  -0.005141 27.5251   -27.4542  
17-Mar-2020 16:55:39  -0.005185 27.5905   -28.7206  
18-Mar-2020 04:55:52  -0.005181 27.5842   -29.7441  
18-Mar-2020 16:56:06  -0.005209 27.6269   -30.4012  
19-Mar-2020 04:56:19  -0.005214 27.6354   -30.3559  
19-Mar-2020 16:56:33  -0.005277 27.7447   -31.9049  
20-Mar-2020 04:56:46  -0.005325 27.8222   -33.4095  
20-Mar-2020 16:57:00  -0.005358 27.8858   -34.2588  
21-Mar-2020 04:57:13  -0.005357 27.8892   -33.1719  
21-Mar-2020 16:57:27  -0.005379  27.921   -31.2892  
22-Mar-2020 04:57:40  -0.005373 27.9206   -31.2834  
22-Mar-2020 16:57:54   -0.00538 27.9304   -30.8969  
23-Mar-2020 04:58:07  -0.005389 27.9471   -31.2191  
23-Mar-2020 16:58:21   -0.00536 27.8945   -29.2498  
24-Mar-2020 04:58:35  -0.005337 27.8631   -28.2667  
24-Mar-2020 16:58:48  -0.005371 27.9204   -32.2395  
25-Mar-2020 04:59:02   -0.00535 27.8821   -30.3504  
25-Mar-2020 16:59:15  -0.005388 27.9309    -30.904  
