DAU 3 CH 1                                          
27-Jun-2018 00:09:39  -0.000551 19.5068    1.867186 
27-Jun-2018 12:09:50  -0.000539 19.4846    4.478967 
28-Jun-2018 00:10:02  -0.000558    19.5    4.771043 
28-Jun-2018 12:10:13  -0.000594 19.5522    3.949129 
29-Jun-2018 00:10:24  -0.000555 19.5264    3.402183 
29-Jun-2018 12:10:35  -0.000617 19.5935    1.358699 
30-Jun-2018 00:10:46  -0.000609 19.5727    1.893739 
30-Jun-2018 12:10:57  -0.000631 19.6032    0.431781 
01-Jul-2018 00:11:08  -0.000657 19.6472   -1.899878 
01-Jul-2018 12:11:20  -0.000648 19.6354   -1.597769 
02-Jul-2018 00:11:31   -0.00075 19.7594   -4.940145 
02-Jul-2018 12:11:42  -0.000747 19.7547   -4.646462 
03-Jul-2018 00:11:53  -0.000802  19.853   -7.350255 
03-Jul-2018 12:12:04  -0.000859 19.9448   -8.666478 
04-Jul-2018 00:12:15  -0.000846 19.9704   -8.298425 
04-Jul-2018 12:12:27  -0.000867 20.0173   -9.156864 
05-Jul-2018 00:12:38  -0.000961 20.1804   -11.75822 
05-Jul-2018 12:12:49  -0.000985 20.2417   -12.80575 
06-Jul-2018 00:13:00  -0.001025 20.3385     -14.581 
06-Jul-2018 12:13:11  -0.001052 20.3821   -16.39668 
07-Jul-2018 00:13:22  -0.001062 20.3699   -16.42698 
07-Jul-2018 12:13:33  -0.001094 20.4243   -17.63988 
08-Jul-2018 00:13:45  -0.001061 20.3791    -17.0217 
08-Jul-2018 12:13:56  -0.001057 20.3712   -16.11304 
09-Jul-2018 00:14:07  -0.001077 20.3413   -12.86398 
09-Jul-2018 12:14:18  -0.001057 20.2944   -9.964901 
10-Jul-2018 00:14:29  -0.001034 20.2409   -6.239492 
10-Jul-2018 12:14:40  -0.000936 20.0866   -3.529274 
11-Jul-2018 00:14:51  -0.000954 20.0999   -3.466812 
11-Jul-2018 12:15:03  -0.000976 20.1489   -6.082328 
12-Jul-2018 00:15:14  -0.000972 20.1874   -10.23592 
12-Jul-2018 12:15:25   -0.00105 20.3118   -14.04957 
13-Jul-2018 00:15:36  -0.001085 20.3878   -17.05458 
13-Jul-2018 12:15:47  -0.001178 20.5476   -19.17995 
14-Jul-2018 00:15:58  -0.001225 20.6051   -19.65232 
14-Jul-2018 12:16:10  -0.001198 20.5568   -17.62083 
15-Jul-2018 00:16:21   -0.00126 20.6665   -19.39568 
15-Jul-2018 12:16:32  -0.001243 20.6395   -18.51115 
16-Jul-2018 00:16:43   -0.00125 20.6462    -18.4796 
16-Jul-2018 12:16:54  -0.001208 20.5833    -17.6931 
17-Jul-2018 00:17:05  -0.001147 20.5249   -17.03481 
17-Jul-2018 12:17:16  -0.001199 20.6082   -19.95126 
18-Jul-2018 00:17:28  -0.001042 20.3465   -15.50229 
18-Jul-2018 12:17:39   -0.00103 20.3529   -15.48098 
19-Jul-2018 00:17:50  -0.001033 20.3326   -14.60003 
19-Jul-2018 12:18:01  -0.001002 20.2899   -11.58708 
20-Jul-2018 00:18:12  -0.001041 20.3245   -11.94168 
20-Jul-2018 12:18:23  -0.000906 20.2567   -10.28335 
21-Jul-2018 00:18:34  -0.001005 20.3496   -12.41303 
21-Jul-2018 12:18:46  -0.000986 20.3196   -11.85236 
22-Jul-2018 00:18:57  -0.001023 20.4125   -14.22208 
22-Jul-2018 12:19:08  -0.001156  20.498   -16.13475 
23-Jul-2018 00:19:19  -0.001245 20.5619    -14.3163 
23-Jul-2018 12:19:30  -0.001295 20.6263   -15.33055 
24-Jul-2018 00:19:41  -0.001286 20.6558   -12.49538 
24-Jul-2018 12:19:53  -0.001299 20.7376   -12.41289 
25-Jul-2018 00:20:04  -0.001295 20.7075   -11.83593 
25-Jul-2018 12:20:15  -0.001284 20.6866   -11.86117 
26-Jul-2018 00:20:26  -0.001267 20.6736   -11.54278 
26-Jul-2018 12:20:37   -0.00127 20.6805   -11.53249 
27-Jul-2018 00:20:48  -0.001299 20.7194   -12.13409 
27-Jul-2018 12:20:59  -0.001291 20.6708   -11.27467 
28-Jul-2018 00:21:11  -0.001328 20.7531   -13.70026 
28-Jul-2018 12:21:22   -0.00135 20.7882     -14.939 
29-Jul-2018 00:21:33  -0.001376 20.8289    -15.2212 
29-Jul-2018 12:21:44  -0.001372 20.8174   -14.93227 
30-Jul-2018 00:21:55  -0.001373 20.8163   -16.92056 
30-Jul-2018 12:22:06  -0.001378 20.8354   -18.50898 
31-Jul-2018 00:22:17  -0.001358 20.7855   -17.74866 
31-Jul-2018 12:22:29  -0.001359 20.7926   -17.32496 
01-Aug-2018 00:22:40  -0.001409 20.9112   -18.49886 
01-Aug-2018 12:22:51  -0.001414  20.952   -17.75988 
02-Aug-2018 00:23:02  -0.001402 20.9434   -16.44736 
02-Aug-2018 12:23:13   -0.00143 20.9847    -17.6559 
03-Aug-2018 00:23:24  -0.001434 20.9813   -17.01506 
03-Aug-2018 12:23:36  -0.001426 20.9668   -15.73692 
04-Aug-2018 00:23:47  -0.001396 20.8954   -13.41065 
04-Aug-2018 12:23:58  -0.001411 20.9043   -13.99052 
05-Aug-2018 00:24:09  -0.001413 20.9133   -13.30195 
05-Aug-2018 12:24:20  -0.001452 21.0091   -14.95257 
06-Aug-2018 00:24:31  -0.001418 20.9623   -13.98261 
06-Aug-2018 12:24:42  -0.001428 20.9889   -14.27689 
07-Aug-2018 00:24:54  -0.001422 20.9477    -13.0661 
07-Aug-2018 12:25:05  -0.001437 20.9559   -13.08012 
08-Aug-2018 00:25:16  -0.001423 20.9597    -13.3654 
08-Aug-2018 12:25:27  -0.001389 20.8975   -11.82734 
09-Aug-2018 00:25:38  -0.001397 20.9134   -11.31092 
09-Aug-2018 12:25:49  -0.001424 20.9209   -9.667695 
10-Aug-2018 00:26:00  -0.001431 20.9609   -9.935424 
10-Aug-2018 12:26:12  -0.001379 20.8747   -6.559429 
11-Aug-2018 00:26:23   -0.00137 20.8281   -4.148879 
11-Aug-2018 12:26:34   -0.00129 20.6892     0.66473 
12-Aug-2018 00:26:45  -0.001273 20.6555    1.693835 
12-Aug-2018 12:26:56  -0.001127 20.4405    4.314463 
13-Aug-2018 00:27:07  -0.001083 20.3678    5.143219 
13-Aug-2018 12:27:18  -0.001095 20.3803    2.722289 
14-Aug-2018 00:27:30  -0.001143 20.4408    1.240167 
14-Aug-2018 12:27:41  -0.001181  20.497   -0.852268 
15-Aug-2018 00:27:52  -0.001141 20.4691   -0.534573 
15-Aug-2018 12:28:03  -0.001074 20.3653    2.728792 
16-Aug-2018 00:28:14  -0.001075 20.3709    3.650062 
16-Aug-2018 12:28:25  -0.001047 20.3292    5.728948 
17-Aug-2018 00:28:37  -0.000956 20.2142    8.358908 
17-Aug-2018 12:28:48  -0.000965  20.217    8.646728 
18-Aug-2018 00:28:59  -0.000955 20.1893    9.504397 
18-Aug-2018 12:29:10  -0.000954 20.1559    10.33267 
19-Aug-2018 00:29:21  -0.000916 20.0962    10.57698 
19-Aug-2018 12:29:32  -0.000874 20.0693    11.04618 
20-Aug-2018 00:29:43  -0.000892  20.107    9.594502 
20-Aug-2018 12:29:55  -0.000862  20.082    10.20052 
21-Aug-2018 00:30:06  -0.000907 20.1519    8.481692 
21-Aug-2018 12:30:17   -0.00094  20.251    5.853586 
22-Aug-2018 00:30:28  -0.000939 20.2545    5.765788 
22-Aug-2018 12:30:39  -0.000953 20.2724    4.268182 
23-Aug-2018 00:30:50  -0.000956 20.2681     4.55522 
23-Aug-2018 12:31:01  -0.000941  20.276    3.993869 
24-Aug-2018 00:31:13  -0.000969 20.3056    3.093855 
24-Aug-2018 12:31:24  -0.000985 20.3062    1.850489 
25-Aug-2018 00:31:35  -0.001012  20.317    2.129373 
25-Aug-2018 12:31:46  -0.001023 20.3206    5.753192 
26-Aug-2018 00:31:57  -0.001016  20.305    5.433274 
26-Aug-2018 12:32:08  -0.001037 20.3143     4.50935 
27-Aug-2018 00:32:20  -0.001016 20.2798    4.475663 
27-Aug-2018 12:32:31  -0.000988 20.2449    4.451972 
28-Aug-2018 00:32:42  -0.000935 20.1712    4.854457 
28-Aug-2018 12:32:53  -0.000923 20.1469    3.870974 
29-Aug-2018 00:33:04  -0.000906 20.1231    3.223743 
29-Aug-2018 12:33:15  -0.000855 20.0494    3.111484 
30-Aug-2018 00:33:26  -0.000829  20.019    3.689414 
30-Aug-2018 12:33:38  -0.000834 20.0165    4.285377 
31-Aug-2018 00:33:49  -0.000908 20.1406    2.960957 
31-Aug-2018 12:34:00  -0.000891 20.1281    3.264635 
01-Sep-2018 00:34:11  -0.000918 20.1508    2.355055 
01-Sep-2018 12:34:22  -0.000925 20.1544    1.736374 
02-Sep-2018 00:34:33  -0.000942 20.1889    0.875199 
02-Sep-2018 12:34:44  -0.000958 20.2013    0.571844 
03-Sep-2018 00:34:56  -0.000963 20.2062   -0.974649 
03-Sep-2018 12:35:07  -0.000991 20.2528   -2.138794 
04-Sep-2018 00:35:18  -0.001061 20.3653    -3.51142 
04-Sep-2018 12:35:29  -0.001132 20.4853   -4.883798 
05-Sep-2018 00:35:40  -0.001244 20.6625    -8.37461 
05-Sep-2018 12:35:51  -0.001264 20.6987   -9.275113 
06-Sep-2018 00:36:03   -0.00132  20.781   -10.40214 
06-Sep-2018 12:36:14  -0.001353 20.8298   -11.24315 
07-Sep-2018 00:36:25  -0.001372 20.8662   -11.78149 
07-Sep-2018 12:36:36  -0.001376 20.8728   -11.76227 
08-Sep-2018 00:36:47  -0.001367 20.8733   -11.41749 
08-Sep-2018 12:36:58  -0.001377 20.8866   -11.38092 
09-Sep-2018 00:37:09   -0.00137 20.8873    -11.0394 
09-Sep-2018 12:37:21  -0.001346 20.8553   -10.25318 
10-Sep-2018 00:37:32  -0.001354 20.8685    -10.7606 
10-Sep-2018 12:37:43  -0.001347 20.8617   -10.77496 
11-Sep-2018 00:37:54  -0.001368 20.8872   -11.03686 
11-Sep-2018 12:38:05  -0.001363 20.8834   -11.49032 
12-Sep-2018 00:38:16  -0.001387 20.9248   -12.87776 
12-Sep-2018 12:38:27  -0.001406 20.9563   -13.65598 
13-Sep-2018 00:38:39  -0.001408 20.9641   -12.39251 
13-Sep-2018 12:38:50  -0.001482 21.0885   -14.54184 
14-Sep-2018 00:39:01  -0.001518 21.1489   -15.84407 
14-Sep-2018 12:39:12  -0.001552 21.2162   -17.31686 
15-Sep-2018 00:39:23   -0.00154 21.2101   -16.98948 
15-Sep-2018 12:39:34  -0.001518  21.167   -16.11107 
16-Sep-2018 00:39:46  -0.001517 21.1604   -16.13098 
16-Sep-2018 12:39:57  -0.001488 21.1168   -15.24446 
16-Sep-2018 13:14:44  -0.001488 21.1168   -15.24462 
17-Sep-2018 00:40:08  -0.001463 21.0802   -14.34515 
17-Sep-2018 12:40:19  -0.001428 20.9999   -11.63382 
18-Sep-2018 00:40:30  -0.001443 20.9788   -10.55345 
18-Sep-2018 12:40:41  -0.001507 21.1061   -12.04396 
19-Sep-2018 00:40:52  -0.001564 21.1761   -13.56443 
19-Sep-2018 12:41:04  -0.001572 21.1833   -13.55458 
20-Sep-2018 00:41:15  -0.001571 21.1717   -13.26694 
20-Sep-2018 12:41:26  -0.001573 21.1704   -13.59843 
21-Sep-2018 00:41:37  -0.001611 21.2343   -14.42981 
21-Sep-2018 12:41:48  -0.001602 21.2104   -13.84444 
22-Sep-2018 00:41:59  -0.001576 21.1736   -12.94726 
22-Sep-2018 12:42:10  -0.001573 21.1914   -13.20727 
23-Sep-2018 00:42:22  -0.001584 21.2284   -13.75269 
23-Sep-2018 12:42:33  -0.001606 21.2665   -14.31644 
24-Sep-2018 00:42:44  -0.001581 21.2231   -13.43999 
24-Sep-2018 12:42:55  -0.001593 21.2393   -14.38165 
25-Sep-2018 00:43:06  -0.001645 21.3497   -16.71845 
25-Sep-2018 12:43:17  -0.001656 21.3557    -17.0448 
26-Sep-2018 00:43:29  -0.001672 21.3702   -17.02602 
26-Sep-2018 12:43:40  -0.001656 21.3571   -16.71247 
27-Sep-2018 00:43:51  -0.001642 21.3327   -16.11633 
27-Sep-2018 12:44:02  -0.001649 21.3464   -16.08392 
28-Sep-2018 00:44:13  -0.001601  21.248   -14.04369 
28-Sep-2018 12:44:24  -0.001603 21.2531   -14.35398 
29-Sep-2018 00:44:35  -0.001608 21.2471   -14.38333 
29-Sep-2018 12:44:47  -0.001656 21.3244   -16.82111 
30-Sep-2018 00:44:58  -0.001674 21.3428   -17.44773 
30-Sep-2018 12:45:09  -0.001671 21.3476   -17.75363 
01-Oct-2018 00:45:20  -0.001677 21.3466   -18.09411 
01-Oct-2018 12:45:31  -0.001666  21.329   -17.47824 
02-Oct-2018 00:45:42  -0.001655   21.32   -17.81506 
02-Oct-2018 12:45:53  -0.001633 21.2782   -16.60563 
03-Oct-2018 00:46:05  -0.001641 21.2775   -16.94939 
03-Oct-2018 12:46:16   -0.00165 21.2797   -16.63123 
04-Oct-2018 00:46:27  -0.001657 21.2919   -16.93037 
04-Oct-2018 12:46:38  -0.001669  21.311   -17.21461 
05-Oct-2018 00:46:49  -0.001683 21.3449   -17.12861 
05-Oct-2018 12:47:00  -0.001645 21.2938    -13.3242 
06-Oct-2018 00:47:12  -0.001608 21.2478   -10.24805 
06-Oct-2018 12:47:23  -0.001584 21.2092   -7.158533 
07-Oct-2018 00:47:34  -0.001585 21.2138   -5.770162 
07-Oct-2018 12:47:45  -0.001519 21.1199   -1.656835 
08-Oct-2018 00:47:56  -0.001499 21.0588    0.004407 
08-Oct-2018 12:48:07  -0.001442 20.9672    1.642229 
09-Oct-2018 00:48:18  -0.001426 20.9534    1.600772 
09-Oct-2018 12:48:30  -0.001386 20.8912    2.353272 
10-Oct-2018 00:48:41  -0.001333 20.8069     4.00933 
10-Oct-2018 12:48:52  -0.001222 20.6028   -1.189518 
11-Oct-2018 00:49:03   -0.00124 20.6471   -4.029488 
11-Oct-2018 12:49:14   -0.00121 20.5918   -6.436648 
12-Oct-2018 00:49:25  -0.001238 20.6346   -6.235326 
12-Oct-2018 12:49:36  -0.001261 20.6728   -6.818418 
13-Oct-2018 00:49:48  -0.001322 20.7957   -6.789779 
13-Oct-2018 12:49:59  -0.001431 20.9922   -3.321809 
14-Oct-2018 00:50:10  -0.001395 20.9195    1.483172 
14-Oct-2018 12:50:21  -0.001393 20.9204    3.488956 
15-Oct-2018 00:50:32  -0.001338 20.8209    6.056287 
15-Oct-2018 12:50:43  -0.001287 20.7311    7.660662 
16-Oct-2018 00:50:54  -0.001219 20.6228    7.887697 
16-Oct-2018 12:51:06  -0.001201 20.6026    7.823852 
17-Oct-2018 00:51:17  -0.001179 20.5696    9.344874 
17-Oct-2018 12:51:28  -0.001155 20.5183    9.857981 
18-Oct-2018 00:51:39  -0.001162 20.5517    8.497936 
18-Oct-2018 12:51:50   -0.00114 20.5282    9.061919 
19-Oct-2018 00:52:01  -0.001171 20.5125    10.55385 
19-Oct-2018 12:52:13  -0.001077 20.2958    14.35411 
21-Oct-2018 12:52:57  -0.001131  20.561    8.616024 
22-Oct-2018 00:53:08  -0.001216 20.5741    7.069929 
22-Oct-2018 12:53:19  -0.001109  20.538    7.526051 
23-Oct-2018 00:53:31  -0.001107  20.521    7.760025 
23-Oct-2018 12:53:42   -0.00114 20.5705    7.660722 
24-Oct-2018 00:53:53  -0.001151 20.6344    6.101691 
24-Oct-2018 12:54:04  -0.001209 20.6938    5.229829 
25-Oct-2018 00:54:15  -0.001205 20.7018    5.582679 
25-Oct-2018 12:54:26  -0.001278 20.7811    4.423599 
26-Oct-2018 00:54:37  -0.001283 20.7828    3.649056 
26-Oct-2018 12:54:49  -0.001227 20.6777     6.18632 
27-Oct-2018 00:55:00  -0.001203 20.6324    7.278879 
27-Oct-2018 12:55:11  -0.001178 20.5923    7.514386 
28-Oct-2018 00:55:22  -0.001169 20.5817     8.13307 
28-Oct-2018 12:55:33  -0.001152 20.5327    8.958633 
29-Oct-2018 00:55:44  -0.001143  20.503    10.22533 
29-Oct-2018 12:55:56  -0.001194   20.58    7.276315 
30-Oct-2018 00:56:07  -0.001186  20.573    6.162972 
30-Oct-2018 12:56:18  -0.001117 20.4714    8.435276 
31-Oct-2018 00:56:29  -0.001102 20.4324    7.563571 
31-Oct-2018 12:56:40  -0.001072 20.3927    6.266133 
01-Nov-2018 00:56:51  -0.001064 20.3905    4.920258 
01-Nov-2018 12:57:02  -0.001039 20.3734    4.625833 
02-Nov-2018 00:57:14  -0.001035 20.3543     3.68551 
02-Nov-2018 12:57:25  -0.001075 20.4301    1.641762 
03-Nov-2018 00:57:36  -0.001088 20.4623    1.379937 
03-Nov-2018 12:57:47  -0.001104 20.4995    0.817649 
04-Nov-2018 00:57:58  -0.001165 20.5891   -1.556263 
04-Nov-2018 12:58:09  -0.001176 20.5927    -2.53262 
05-Nov-2018 00:58:20  -0.001226 20.6851   -4.808048 
05-Nov-2018 12:58:32  -0.001294 20.7644   -7.829992 
06-Nov-2018 00:58:43  -0.001318 20.7923   -9.055006 
06-Nov-2018 12:58:54  -0.001334 20.8195   -10.27156 
07-Nov-2018 00:59:05  -0.001313 20.8203   -9.579773 
07-Nov-2018 12:59:16   -0.00138 20.9293   -11.53809 
08-Nov-2018 00:59:27  -0.001431 21.0057   -12.68662 
08-Nov-2018 12:59:39  -0.001438  21.027   -12.66795 
09-Nov-2018 00:59:50  -0.001519 21.1729   -14.79106 
09-Nov-2018 13:00:01  -0.001542  21.211   -15.35771 
10-Nov-2018 01:00:12  -0.001576 21.2284   -15.03697 
10-Nov-2018 13:00:23  -0.001593 21.2544   -15.30706 
11-Nov-2018 01:00:34   -0.00162 21.2944   -15.54943 
11-Nov-2018 13:00:45  -0.001648 21.3449   -16.41343 
12-Nov-2018 01:00:57  -0.001654 21.3715   -16.33564 
12-Nov-2018 13:01:08  -0.001631 21.3383   -16.07811 
13-Nov-2018 01:01:19  -0.001651 21.3764   -16.64111 
13-Nov-2018 13:01:30  -0.001639 21.3557    -16.6871 
14-Nov-2018 01:01:41  -0.001656 21.3754   -16.98062 
14-Nov-2018 13:01:52   -0.00165 21.3697   -16.66105 
15-Nov-2018 01:02:03  -0.001688 21.4197   -17.87403 
15-Nov-2018 13:02:15  -0.001722 21.4715   -18.39654 
16-Nov-2018 01:02:26  -0.001729 21.4782   -17.92565 
16-Nov-2018 13:02:37  -0.001765 21.5358   -17.85724 
17-Nov-2018 01:02:48  -0.001752  21.517   -16.77826 
17-Nov-2018 13:02:59  -0.001767 21.5357   -16.56784 
18-Nov-2018 01:03:10  -0.001762 21.5377   -15.85692 
18-Nov-2018 13:03:22  -0.001771 21.5516   -15.80983 
19-Nov-2018 01:03:33  -0.001768  21.546   -15.48311 
19-Nov-2018 13:03:44  -0.001807 21.6169   -16.62123 
20-Nov-2018 01:03:55  -0.001838 21.6741   -17.81028 
20-Nov-2018 13:04:06  -0.001826 21.6545   -17.52946 
21-Nov-2018 01:04:17  -0.001835 21.6498   -17.21906 
21-Nov-2018 13:04:28  -0.001846 21.6736   -18.17585 
22-Nov-2018 01:04:40  -0.001852 21.6771   -19.21891 
22-Nov-2018 13:04:51  -0.001858 21.6818   -19.90733 
23-Nov-2018 01:05:02  -0.001841 21.6443    -18.9981 
23-Nov-2018 13:05:13  -0.001828 21.6246   -18.71442 
24-Nov-2018 01:05:24  -0.001827 21.6299   -19.03684 
24-Nov-2018 13:05:35   -0.00178 21.5409   -17.26322 
25-Nov-2018 01:05:46  -0.001771 21.5426   -16.54461 
25-Nov-2018 13:05:58  -0.001729 21.4807   -14.66912 
26-Nov-2018 01:06:09  -0.001738 21.4922   -15.32618 
26-Nov-2018 13:06:20  -0.001798 21.5861    -17.7878 
27-Nov-2018 01:06:31  -0.001777 21.5497   -16.52297 
27-Nov-2018 13:06:42  -0.001828 21.6456   -18.26947 
28-Nov-2018 01:06:53  -0.001848  21.678   -18.85826 
28-Nov-2018 13:07:05  -0.001898  21.749   -20.37639 
29-Nov-2018 01:07:16  -0.001881 21.7446   -19.31517 
29-Nov-2018 13:07:27  -0.001895 21.7643   -18.44329 
30-Nov-2018 01:07:38  -0.001888 21.7521   -18.15068 
30-Nov-2018 13:07:49  -0.001934 21.8208   -19.22177 
01-Dec-2018 01:08:00  -0.001948 21.8274   -19.56708 
01-Dec-2018 13:08:11  -0.001952 21.8441   -20.54939 
02-Dec-2018 01:08:23  -0.001976 21.8619   -21.93385 
02-Dec-2018 13:08:34  -0.001899 21.7535   -21.06441 
03-Dec-2018 01:08:45   -0.00186 21.6808   -20.26634 
03-Dec-2018 13:08:56  -0.001833 21.6372   -15.19149 
04-Dec-2018 01:09:07  -0.001811 21.5992   -12.56718 
04-Dec-2018 13:09:18  -0.001793 21.5631   -9.620636 
05-Dec-2018 01:09:29   -0.00179  21.572   -8.895372 
05-Dec-2018 13:09:41  -0.001776 21.5427   -7.255455 
06-Dec-2018 01:09:52  -0.001772 21.5501   -6.498737 
06-Dec-2018 13:10:03  -0.001724  21.472      -4.833 
07-Dec-2018 01:10:14  -0.001702 21.4398   -4.259203 
07-Dec-2018 13:10:25  -0.001637 21.3391   -2.242879 
08-Dec-2018 01:10:36  -0.001595 21.2786   -0.437935 
08-Dec-2018 13:10:48  -0.001548 21.1699    5.095109 
09-Dec-2018 01:10:59  -0.001478 21.0498    9.567891 
09-Dec-2018 13:11:10  -0.001521 21.1014    7.449939 
10-Dec-2018 01:11:21  -0.001536 21.1393    5.637264 
10-Dec-2018 13:11:32  -0.001511 21.1027    6.499667 
11-Dec-2018 01:11:43  -0.001509  21.101    6.172573 
11-Dec-2018 13:11:54  -0.001493 21.1148    5.283886 
12-Dec-2018 01:12:06  -0.001494 21.1199    4.977085 
12-Dec-2018 13:12:17  -0.001462 21.0863    5.216557 
13-Dec-2018 01:12:28   -0.00142 21.0189    6.629121 
13-Dec-2018 13:12:39  -0.001436 21.0546    5.779812 
14-Dec-2018 01:12:50  -0.001416 21.0006    6.883671 
14-Dec-2018 13:13:01  -0.001379 20.9147    8.199732 
15-Dec-2018 01:13:12  -0.001354 20.8635    8.870181 
15-Dec-2018 13:13:24  -0.001331 20.8244    10.34408 
16-Dec-2018 01:13:35  -0.001371 20.8753    11.50218 
16-Dec-2018 13:13:46  -0.001354 20.8236    14.17676 
17-Dec-2018 01:13:57   -0.00144 20.9861    11.61006 
17-Dec-2018 13:14:08   -0.00148  21.056     10.8755 
18-Dec-2018 01:14:19  -0.001525 21.1654    10.29748 
18-Dec-2018 13:14:31  -0.001562 21.2254    9.343284 
19-Dec-2018 01:14:42  -0.001524 21.1476    8.861249 
19-Dec-2018 13:14:53   -0.00152 21.1769    5.828122 
20-Dec-2018 01:15:04  -0.001583 21.2828    3.884662 
20-Dec-2018 13:15:15  -0.001597 21.2934     4.55967 
21-Dec-2018 01:15:26  -0.001526 21.1753    6.784404 
21-Dec-2018 13:15:37   -0.00146 21.0583    8.992098 
22-Dec-2018 01:15:49  -0.001447 21.0393     9.25607 
22-Dec-2018 13:16:00   -0.00142 20.9839    8.746184 
23-Dec-2018 01:16:11  -0.001376  20.896    9.738019 
23-Dec-2018 13:16:22  -0.001274 20.7157     11.8444 
24-Dec-2018 01:16:33  -0.001266 20.6939    11.09846 
24-Dec-2018 13:16:44  -0.001325 20.7926    8.561472 
25-Dec-2018 01:16:55  -0.001332 20.8106    8.312307 
25-Dec-2018 13:17:07  -0.001332 20.8107    8.312135 
26-Dec-2018 01:17:18  -0.001299 20.7657     8.47103 
26-Dec-2018 13:17:29   -0.00131 20.8198    6.433409 
27-Dec-2018 01:17:40  -0.001267 20.7565    5.199697 
27-Dec-2018 13:17:51    -0.0012 20.6538    -1.54486 
28-Dec-2018 01:18:02  -0.001186 20.6402   -2.996941 
28-Dec-2018 13:18:13  -0.001435 21.0203   -13.23269 
29-Dec-2018 01:18:25  -0.001434 21.0159   -13.30514 
29-Dec-2018 13:18:36  -0.001442 21.0266   -13.93249 
30-Dec-2018 01:18:47  -0.001449 21.0391   -14.24216 
30-Dec-2018 13:18:58  -0.001494 21.1135   -15.15758 
31-Dec-2018 01:19:09   -0.00149  21.107   -14.63043 
31-Dec-2018 13:19:20  -0.001514 21.1447   -10.99499 
01-Jan-2019 01:19:32  -0.001567 21.2502   -5.959359 
01-Jan-2019 13:19:43  -0.001503 21.1686    -5.09003 
02-Jan-2019 01:19:54  -0.001404 20.9623   -2.338857 
02-Jan-2019 13:20:05  -0.001315 20.8045     0.36697 
03-Jan-2019 01:20:16  -0.001311 20.7991   -0.427604 
03-Jan-2019 13:20:27  -0.001358 20.8562    -1.18069 
04-Jan-2019 01:20:38  -0.001368 20.8675    -2.05968 
04-Jan-2019 13:20:50  -0.001391 20.8803   -3.174772 
05-Jan-2019 01:21:01  -0.001481  21.058   -8.324234 
05-Jan-2019 13:21:12  -0.001521 21.1184   -10.61644 
06-Jan-2019 01:21:23  -0.001547 21.1575   -11.65537 
06-Jan-2019 13:21:34  -0.001593 21.2515   -15.96757 
07-Jan-2019 01:21:45  -0.001617 21.3094   -16.47292 
07-Jan-2019 13:21:56   -0.00163 21.3368   -16.40761 
08-Jan-2019 01:22:08  -0.001692 21.4346   -17.50323 
