Ti,Tf,Counts
-0.62,-0.618,18
-0.618,-0.616,35
-0.616,-0.614,39
-0.614,-0.612,37
-0.612,-0.61,23
-0.61,-0.608,21
-0.608,-0.606,11
-0.606,-0.604,14
-0.604,-0.602,15
-0.602,-0.6,17
-0.6,-0.598,13
-0.598,-0.596,16
-0.596,-0.594,15
-0.594,-0.592,21
-0.592,-0.59,13
-0.59,-0.588,26
-0.588,-0.586,23
-0.586,-0.584,15
-0.584,-0.582,21
-0.582,-0.58,16
-0.58,-0.578,14
-0.578,-0.576,13
-0.576,-0.574,23
-0.574,-0.572,17
-0.572,-0.57,26
-0.57,-0.568,35
-0.568,-0.566,25
-0.566,-0.564,23
-0.564,-0.562,14
-0.562,-0.56,35
-0.56,-0.558,31
-0.558,-0.556,17
-0.556,-0.554,17
-0.554,-0.552,43
-0.552,-0.55,34
-0.55,-0.548,20
-0.548,-0.546,17
-0.546,-0.544,15
-0.544,-0.542,20
-0.542,-0.54,16
-0.54,-0.538,23
-0.538,-0.536,32
-0.536,-0.534,26
-0.534,-0.532,21
-0.532,-0.53,16
-0.53,-0.528,23
-0.528,-0.526,18
-0.526,-0.524,14
-0.524,-0.522,29
-0.522,-0.52,33
-0.52,-0.518,16
-0.518,-0.516,32
-0.516,-0.514,16
-0.514,-0.512,19
-0.512,-0.51,10
-0.51,-0.508,20
-0.508,-0.506,25
-0.506,-0.504,15
-0.504,-0.502,25
-0.502,-0.5,12
-0.5,-0.498,39
-0.498,-0.496,18
-0.496,-0.494,20
-0.494,-0.492,11
-0.492,-0.49,21
-0.49,-0.488,30
-0.488,-0.486,31
-0.486,-0.484,36
-0.484,-0.482,17
-0.482,-0.48,14
-0.48,-0.478,21
-0.478,-0.476,20
-0.476,-0.474,14
-0.474,-0.472,14
-0.472,-0.47,17
-0.47,-0.468,27
-0.468,-0.466,15
-0.466,-0.464,13
-0.464,-0.462,15
-0.462,-0.46,20
-0.46,-0.458,13
-0.458,-0.456,16
-0.456,-0.454,17
-0.454,-0.452,20
-0.452,-0.45,21
-0.45,-0.448,9
-0.448,-0.446,10
-0.446,-0.444,25
-0.444,-0.442,47
-0.442,-0.44,20
-0.44,-0.438,22
-0.438,-0.436,25
-0.436,-0.434,10
-0.434,-0.432,29
-0.432,-0.43,27
-0.43,-0.428,24
-0.428,-0.426,17
-0.426,-0.424,16
-0.424,-0.422,26
-0.422,-0.42,30
-0.42,-0.418,10
-0.418,-0.416,19
-0.416,-0.414,32
-0.414,-0.412,9
-0.412,-0.41,15
-0.41,-0.408,49
-0.408,-0.406,10
-0.406,-0.404,21
-0.404,-0.402,33
-0.402,-0.4,18
-0.4,-0.398,12
-0.398,-0.396,27
-0.396,-0.394,13
-0.394,-0.392,19
-0.392,-0.39,14
-0.39,-0.388,25
-0.388,-0.386,19
-0.386,-0.384,40
-0.384,-0.382,26
-0.382,-0.38,38
-0.38,-0.378,14
-0.378,-0.376,35
-0.376,-0.374,17
-0.374,-0.372,14
-0.372,-0.37,9
-0.37,-0.368,23
-0.368,-0.366,12
-0.366,-0.364,24
-0.364,-0.362,32
-0.362,-0.36,30
-0.36,-0.358,15
-0.358,-0.356,29
-0.356,-0.354,16
-0.354,-0.352,33
-0.352,-0.35,16
-0.35,-0.348,27
-0.348,-0.346,20
-0.346,-0.344,42
-0.344,-0.342,21
-0.342,-0.34,21
-0.34,-0.338,9
-0.338,-0.336,30
-0.336,-0.334,58
-0.334,-0.332,25
-0.332,-0.33,18
-0.33,-0.328,25
-0.328,-0.326,20
-0.326,-0.324,36
-0.324,-0.322,23
-0.322,-0.32,32
-0.32,-0.318,31
-0.318,-0.316,9
-0.316,-0.314,21
-0.314,-0.312,38
-0.312,-0.31,21
-0.31,-0.308,23
-0.308,-0.306,31
-0.306,-0.304,29
-0.304,-0.302,32
-0.302,-0.3,21
-0.3,-0.298,11
-0.298,-0.296,14
-0.296,-0.294,27
-0.294,-0.292,35
-0.292,-0.29,19
-0.29,-0.288,18
-0.288,-0.286,38
-0.286,-0.284,23
-0.284,-0.282,14
-0.282,-0.28,16
-0.28,-0.278,39
-0.278,-0.276,29
-0.276,-0.274,25
-0.274,-0.272,23
-0.272,-0.27,40
-0.27,-0.268,19
-0.268,-0.266,22
-0.266,-0.264,25
-0.264,-0.262,24
-0.262,-0.26,27
-0.26,-0.258,22
-0.258,-0.256,27
-0.256,-0.254,26
-0.254,-0.252,9
-0.252,-0.25,28
-0.25,-0.248,11
-0.248,-0.246,31
-0.246,-0.244,22
-0.244,-0.242,28
-0.242,-0.24,18
-0.24,-0.238,29
-0.238,-0.236,15
-0.236,-0.234,15
-0.234,-0.232,18
-0.232,-0.23,14
-0.23,-0.228,34
-0.228,-0.226,27
-0.226,-0.224,23
-0.224,-0.222,27
-0.222,-0.22,29
-0.22,-0.218,19
-0.218,-0.216,16
-0.216,-0.214,9
-0.214,-0.212,31
-0.212,-0.21,18
-0.21,-0.208,20
-0.208,-0.206,26
-0.206,-0.204,30
-0.204,-0.202,13
-0.202,-0.2,20
-0.2,-0.198,19
-0.198,-0.196,20
-0.196,-0.194,13
-0.194,-0.192,12
-0.192,-0.19,18
-0.19,-0.188,17
-0.188,-0.186,33
-0.186,-0.184,11
-0.184,-0.182,16
-0.182,-0.18,17
-0.18,-0.178,22
-0.178,-0.176,18
-0.176,-0.174,20
-0.174,-0.172,16
-0.172,-0.17,20
-0.17,-0.168,27
-0.168,-0.166,24
-0.166,-0.164,28
-0.164,-0.162,27
-0.162,-0.16,24
-0.16,-0.158,17
-0.158,-0.156,30
-0.156,-0.154,19
-0.154,-0.152,33
-0.152,-0.15,21
-0.15,-0.148,8
-0.148,-0.146,14
-0.146,-0.144,21
-0.144,-0.142,28
-0.142,-0.14,11
-0.14,-0.138,14
-0.138,-0.136,31
-0.136,-0.134,17
-0.134,-0.132,20
-0.132,-0.13,27
-0.13,-0.128,31
-0.128,-0.126,9
-0.126,-0.124,18
-0.124,-0.122,7
-0.122,-0.12,20
-0.12,-0.118,23
-0.118,-0.116,22
-0.116,-0.114,21
-0.114,-0.112,16
-0.112,-0.11,20
-0.11,-0.108,17
-0.108,-0.106,21
-0.106,-0.104,17
-0.104,-0.102,23
-0.102,-0.1,28
-0.1,-0.098,15
-0.098,-0.096,23
-0.096,-0.094,31
-0.094,-0.092,24
-0.092,-0.09,17
-0.09,-0.088,18
-0.088,-0.086,5
-0.086,-0.084,23
-0.084,-0.082,33
-0.082,-0.08,21
-0.08,-0.078,32
-0.078,-0.076,16
-0.076,-0.074,17
-0.074,-0.072,11
-0.072,-0.07,30
-0.07,-0.068,18
-0.068,-0.066,18
-0.066,-0.064,18
-0.064,-0.062,22
-0.062,-0.06,16
-0.06,-0.058,18
-0.058,-0.056,23
-0.056,-0.054,37
-0.054,-0.052,27
-0.052,-0.05,34
-0.05,-0.048,25
-0.048,-0.046,30
-0.046,-0.044,14
-0.044,-0.042,9
-0.042,-0.04,18
-0.04,-0.038,27
-0.038,-0.036,29
-0.036,-0.034,18
-0.034,-0.032,23
-0.032,-0.03,35
-0.03,-0.028,19
-0.028,-0.026,22
-0.026,-0.024,16
-0.024,-0.022,24
-0.022,-0.02,19
-0.02,-0.018,14
-0.018,-0.016,14
-0.016,-0.014,33
-0.014,-0.012,23
-0.012,-0.01,19
-0.01,-0.008,28
-0.008,-0.006,22
-0.006,-0.004,20
-0.004,-0.002,27
-0.002,0.0,48
0.0,0.002,80
0.002,0.004,116
0.004,0.006,237
0.006,0.008,367
0.008,0.01,282
0.01,0.012,261
0.012,0.014,299
0.014,0.016,192
0.016,0.018,132
0.018,0.02,89
0.02,0.022,91
0.022,0.024,66
0.024,0.026,85
0.026,0.028,61
0.028,0.03,55
0.03,0.032,53
0.032,0.034,51
0.034,0.036,35
0.036,0.038,23
0.038,0.04,36
0.04,0.042,28
0.042,0.044,25
0.044,0.046,26
0.046,0.048,17
0.048,0.05,14
0.05,0.052,26
0.052,0.054,34
0.054,0.056,28
0.056,0.058,21
0.058,0.06,25
0.06,0.062,26
0.062,0.064,23
0.064,0.066,25
0.066,0.068,30
0.068,0.07,26
0.07,0.072,13
0.072,0.074,26
0.074,0.076,20
0.076,0.078,9
0.078,0.08,22
0.08,0.082,35
0.082,0.084,16
0.084,0.086,17
0.086,0.088,16
0.088,0.09,25
0.09,0.092,18
0.092,0.094,12
0.094,0.096,28
0.096,0.098,27
0.098,0.1,20
0.1,0.102,30
0.102,0.104,28
0.104,0.106,16
0.106,0.108,13
0.108,0.11,25
0.11,0.112,20
0.112,0.114,27
0.114,0.116,8
0.116,0.118,28
0.118,0.12,38
0.12,0.122,27
0.122,0.124,23
0.124,0.126,32
0.126,0.128,25
0.128,0.13,42
0.13,0.132,20
0.132,0.134,28
0.134,0.136,23
0.136,0.138,21
0.138,0.14,12
0.14,0.142,37
0.142,0.144,19
0.144,0.146,28
0.146,0.148,21
0.148,0.15,18
0.15,0.152,23
0.152,0.154,26
0.154,0.156,21
0.156,0.158,14
0.158,0.16,29
0.16,0.162,34
0.162,0.164,24
0.164,0.166,34
0.166,0.168,22
0.168,0.17,12
0.17,0.172,27
0.172,0.174,22
0.174,0.176,18
0.176,0.178,17
0.178,0.18,23
0.18,0.182,19
0.182,0.184,24
0.184,0.186,9
0.186,0.188,38
0.188,0.19,31
0.19,0.192,26
0.192,0.194,22
0.194,0.196,19
0.196,0.198,24
0.198,0.2,14
0.2,0.202,16
0.202,0.204,21
0.204,0.206,21
0.206,0.208,21
0.208,0.21,21
0.21,0.212,19
0.212,0.214,28
0.214,0.216,10
0.216,0.218,20
0.218,0.22,16
0.22,0.222,19
0.222,0.224,25
0.224,0.226,30
0.226,0.228,26
0.228,0.23,23
0.23,0.232,16
0.232,0.234,11
0.234,0.236,28
0.236,0.238,27
0.238,0.24,16
0.24,0.242,31
0.242,0.244,16
0.244,0.246,16
0.246,0.248,23
0.248,0.25,18
0.25,0.252,12
0.252,0.254,31
0.254,0.256,39
0.256,0.258,32
0.258,0.26,26
0.26,0.262,19
0.262,0.264,17
0.264,0.266,25
0.266,0.268,10
0.268,0.27,17
0.27,0.272,28
0.272,0.274,32
0.274,0.276,8
0.276,0.278,12
0.278,0.28,23
0.28,0.282,19
0.282,0.284,25
0.284,0.286,8
0.286,0.288,39
0.288,0.29,16
0.29,0.292,22
0.292,0.294,20
0.294,0.296,23
0.296,0.298,42
0.298,0.3,23
0.3,0.302,18
0.302,0.304,26
0.304,0.306,26
0.306,0.308,24
0.308,0.31,20
0.31,0.312,23
0.312,0.314,32
0.314,0.316,14
0.316,0.318,27
0.318,0.32,19
0.32,0.322,15
0.322,0.324,25
0.324,0.326,22
0.326,0.328,25
0.328,0.33,28
0.33,0.332,37
0.332,0.334,20
0.334,0.336,25
0.336,0.338,31
0.338,0.34,56
0.34,0.342,25
0.342,0.344,24
0.344,0.346,28
0.346,0.348,24
0.348,0.35,35
0.35,0.352,21
0.352,0.354,9
0.354,0.356,22
0.356,0.358,21
0.358,0.36,22
0.36,0.362,14
0.362,0.364,19
0.364,0.366,23
0.366,0.368,12
0.368,0.37,35
0.37,0.372,16
0.372,0.374,15
0.374,0.376,26
0.376,0.378,32
0.378,0.38,19
0.38,0.382,25
0.382,0.384,17
0.384,0.386,16
0.386,0.388,14
0.388,0.39,52
0.39,0.392,28
0.392,0.394,17
0.394,0.396,7
0.396,0.398,11
0.398,0.4,16
0.4,0.402,10
0.402,0.404,27
0.404,0.406,23
0.406,0.408,21
0.408,0.41,17
0.41,0.412,26
0.412,0.414,25
0.414,0.416,17
0.416,0.418,28
0.418,0.42,14
0.42,0.422,27
0.422,0.424,20
0.424,0.426,19
0.426,0.428,32
0.428,0.43,23
0.43,0.432,13
0.432,0.434,14
0.434,0.436,22
0.436,0.438,19
0.438,0.44,27
0.44,0.442,19
0.442,0.444,29
0.444,0.446,33
0.446,0.448,38
0.448,0.45,20
0.45,0.452,26
0.452,0.454,18
0.454,0.456,43
0.456,0.458,22
0.458,0.46,23
0.46,0.462,9
0.462,0.464,17
0.464,0.466,14
0.466,0.468,11
0.468,0.47,26
0.47,0.472,21
0.472,0.474,19
0.474,0.476,24
0.476,0.478,18
0.478,0.48,28
0.48,0.482,18
0.482,0.484,36
0.484,0.486,44
0.486,0.488,35
0.488,0.49,12
0.49,0.492,16
0.492,0.494,12
0.494,0.496,24
0.496,0.498,14
0.498,0.5,18
0.5,0.502,22
0.502,0.504,14
0.504,0.506,24
0.506,0.508,43
0.508,0.51,16
0.51,0.512,23
0.512,0.514,30
0.514,0.516,26
0.516,0.518,14
0.518,0.52,14
0.52,0.522,25
0.522,0.524,16
0.524,0.526,26
0.526,0.528,14
0.528,0.53,21
0.53,0.532,26
0.532,0.534,11
0.534,0.536,33
0.536,0.538,19
0.538,0.54,13
0.54,0.542,26
0.542,0.544,12
0.544,0.546,36
0.546,0.548,21
0.548,0.55,15
0.55,0.552,23
0.552,0.554,19
0.554,0.556,37
0.556,0.558,26
0.558,0.56,17
0.56,0.562,28
0.562,0.564,27
0.564,0.566,15
0.566,0.568,21
0.568,0.57,25
0.57,0.572,23
0.572,0.574,6
0.574,0.576,23
0.576,0.578,9
0.578,0.58,28
0.58,0.582,18
0.582,0.584,16
0.584,0.586,20
0.586,0.588,26
0.588,0.59,17
0.59,0.592,21
0.592,0.594,9
0.594,0.596,24
0.596,0.598,29
0.598,0.6,17
0.6,0.602,14
0.602,0.604,21
0.604,0.606,20
0.606,0.608,20
0.608,0.61,16
0.61,0.612,16
0.612,0.614,20
0.614,0.616,18
0.616,0.618,28
0.618,0.62,28
0.62,0.622,23
0.622,0.624,31
0.624,0.626,28
0.626,0.628,24
0.628,0.63,24
0.63,0.632,27
0.632,0.634,26
0.634,0.636,23
0.636,0.638,21
0.638,0.64,15
0.64,0.642,30
0.642,0.644,41
0.644,0.646,39
0.646,0.648,19
0.648,0.65,30
0.65,0.652,20
0.652,0.654,17
0.654,0.656,30
0.656,0.658,36
0.658,0.66,16
0.66,0.662,18
0.662,0.664,26
0.664,0.666,21
0.666,0.668,15
0.668,0.67,19
0.67,0.672,19
0.672,0.674,41
0.674,0.676,15
0.676,0.678,27
0.678,0.68,23
0.68,0.682,41
0.682,0.684,24
0.684,0.686,24
0.686,0.688,14
0.688,0.69,11
0.69,0.692,33
0.692,0.694,21
0.694,0.696,31
0.696,0.698,20
0.698,0.7,25
0.7,0.702,20
0.702,0.704,26
0.704,0.706,20
0.706,0.708,25
0.708,0.71,32
0.71,0.712,19
0.712,0.714,26
0.714,0.716,17
0.716,0.718,32
0.718,0.72,13
0.72,0.722,21
0.722,0.724,15
0.724,0.726,12
0.726,0.728,32
0.728,0.73,31
0.73,0.732,38
0.732,0.734,13
0.734,0.736,33
0.736,0.738,26
0.738,0.74,23
0.74,0.742,24
0.742,0.744,25
0.744,0.746,14
0.746,0.748,15
0.748,0.75,18
0.75,0.752,15
0.752,0.754,20
0.754,0.756,28
0.756,0.758,30
0.758,0.76,28
0.76,0.762,25
0.762,0.764,27
0.764,0.766,14
0.766,0.768,16
0.768,0.77,19
0.77,0.772,22
0.772,0.774,17
0.774,0.776,12
0.776,0.778,28
0.778,0.78,16
0.78,0.782,20
0.782,0.784,25
0.784,0.786,17
0.786,0.788,21
0.788,0.79,18
0.79,0.792,12
0.792,0.794,29
0.794,0.796,21
0.796,0.798,12
0.798,0.8,14
0.8,0.802,26
0.802,0.804,19
0.804,0.806,31
0.806,0.808,22
0.808,0.81,22
0.81,0.812,12
0.812,0.814,39
0.814,0.816,27
0.816,0.818,19
0.818,0.82,29
0.82,0.822,29
0.822,0.824,35
0.824,0.826,16
0.826,0.828,8
0.828,0.83,19
0.83,0.832,31
0.832,0.834,25
0.834,0.836,25
0.836,0.838,21
0.838,0.84,35
0.84,0.842,26
0.842,0.844,15
0.844,0.846,28
0.846,0.848,14
0.848,0.85,25
0.85,0.852,16
0.852,0.854,20
0.854,0.856,19
0.856,0.858,9
0.858,0.86,16
0.86,0.862,34
0.862,0.864,15
0.864,0.866,23
0.866,0.868,22
0.868,0.87,15
0.87,0.872,21
0.872,0.874,27
0.874,0.876,25
0.876,0.878,13
0.878,0.88,30
0.88,0.882,18
0.882,0.884,32
0.884,0.886,24
0.886,0.888,24
0.888,0.89,16
0.89,0.892,15
0.892,0.894,29
0.894,0.896,11
0.896,0.898,19
0.898,0.9,9
0.9,0.902,18
0.902,0.904,18
0.904,0.906,30
0.906,0.908,22
0.908,0.91,25
0.91,0.912,19
0.912,0.914,24
0.914,0.916,21
0.916,0.918,26
0.918,0.92,26
0.92,0.922,23
0.922,0.924,18
0.924,0.926,29
0.926,0.928,34
0.928,0.93,38
0.93,0.932,17
0.932,0.934,38
0.934,0.936,26
0.936,0.938,13
0.938,0.94,30
0.94,0.942,16
0.942,0.944,18
0.944,0.946,11
0.946,0.948,22
0.948,0.95,16
0.95,0.952,21
0.952,0.954,11
0.954,0.956,14
0.956,0.958,36
0.958,0.96,22
0.96,0.962,22
0.962,0.964,23
0.964,0.966,11
0.966,0.968,27
0.968,0.97,27
0.97,0.972,15
0.972,0.974,14
0.974,0.976,25
0.976,0.978,18
0.978,0.98,17
0.98,0.982,19
0.982,0.984,12
0.984,0.986,24
0.986,0.988,15
0.988,0.99,12
0.99,0.992,20
0.992,0.994,19
0.994,0.996,11
0.996,0.998,33
0.998,1.0,32
1.0,1.002,15
1.002,1.004,17
1.004,1.006,10
1.006,1.008,9
