Ti,Tf,Counts
-0.352,-0.35,29
-0.35,-0.348,23
-0.348,-0.346,14
-0.346,-0.344,33
-0.344,-0.342,22
-0.342,-0.34,16
-0.34,-0.338,21
-0.338,-0.336,26
-0.336,-0.334,15
-0.334,-0.332,27
-0.332,-0.33,18
-0.33,-0.328,22
-0.328,-0.326,23
-0.326,-0.324,31
-0.324,-0.322,11
-0.322,-0.32,17
-0.32,-0.318,13
-0.318,-0.316,13
-0.316,-0.314,14
-0.314,-0.312,21
-0.312,-0.31,21
-0.31,-0.308,36
-0.308,-0.306,18
-0.306,-0.304,19
-0.304,-0.302,23
-0.302,-0.3,18
-0.3,-0.298,17
-0.298,-0.296,12
-0.296,-0.294,32
-0.294,-0.292,21
-0.292,-0.29,17
-0.29,-0.288,14
-0.288,-0.286,25
-0.286,-0.284,24
-0.284,-0.282,14
-0.282,-0.28,16
-0.28,-0.278,43
-0.278,-0.276,27
-0.276,-0.274,17
-0.274,-0.272,6
-0.272,-0.27,23
-0.27,-0.268,28
-0.268,-0.266,43
-0.266,-0.264,28
-0.264,-0.262,16
-0.262,-0.26,21
-0.26,-0.258,19
-0.258,-0.256,21
-0.256,-0.254,17
-0.254,-0.252,8
-0.252,-0.25,32
-0.25,-0.248,35
-0.248,-0.246,8
-0.246,-0.244,17
-0.244,-0.242,21
-0.242,-0.24,20
-0.24,-0.238,24
-0.238,-0.236,35
-0.236,-0.234,18
-0.234,-0.232,20
-0.232,-0.23,37
-0.23,-0.228,26
-0.228,-0.226,20
-0.226,-0.224,21
-0.224,-0.222,22
-0.222,-0.22,27
-0.22,-0.218,11
-0.218,-0.216,41
-0.216,-0.214,22
-0.214,-0.212,13
-0.212,-0.21,14
-0.21,-0.208,14
-0.208,-0.206,16
-0.206,-0.204,26
-0.204,-0.202,7
-0.202,-0.2,23
-0.2,-0.198,32
-0.198,-0.196,25
-0.196,-0.194,33
-0.194,-0.192,20
-0.192,-0.19,14
-0.19,-0.188,24
-0.188,-0.186,44
-0.186,-0.184,18
-0.184,-0.182,29
-0.182,-0.18,21
-0.18,-0.178,32
-0.178,-0.176,24
-0.176,-0.174,26
-0.174,-0.172,10
-0.172,-0.17,7
-0.17,-0.168,22
-0.168,-0.166,37
-0.166,-0.164,23
-0.164,-0.162,19
-0.162,-0.16,38
-0.16,-0.158,28
-0.158,-0.156,23
-0.156,-0.154,20
-0.154,-0.152,19
-0.152,-0.15,26
-0.15,-0.148,20
-0.148,-0.146,16
-0.146,-0.144,51
-0.144,-0.142,19
-0.142,-0.14,29
-0.14,-0.138,22
-0.138,-0.136,21
-0.136,-0.134,18
-0.134,-0.132,20
-0.132,-0.13,21
-0.13,-0.128,13
-0.128,-0.126,28
-0.126,-0.124,23
-0.124,-0.122,21
-0.122,-0.12,17
-0.12,-0.118,16
-0.118,-0.116,11
-0.116,-0.114,15
-0.114,-0.112,10
-0.112,-0.11,23
-0.11,-0.108,14
-0.108,-0.106,18
-0.106,-0.104,22
-0.104,-0.102,33
-0.102,-0.1,13
-0.1,-0.098,11
-0.098,-0.096,15
-0.096,-0.094,15
-0.094,-0.092,16
-0.092,-0.09,17
-0.09,-0.088,14
-0.088,-0.086,19
-0.086,-0.084,6
-0.084,-0.082,20
-0.082,-0.08,21
-0.08,-0.078,24
-0.078,-0.076,22
-0.076,-0.074,16
-0.074,-0.072,12
-0.072,-0.07,24
-0.07,-0.068,21
-0.068,-0.066,18
-0.066,-0.064,25
-0.064,-0.062,23
-0.062,-0.06,20
-0.06,-0.058,22
-0.058,-0.056,16
-0.056,-0.054,26
-0.054,-0.052,33
-0.052,-0.05,23
-0.05,-0.048,18
-0.048,-0.046,17
-0.046,-0.044,19
-0.044,-0.042,19
-0.042,-0.04,24
-0.04,-0.038,17
-0.038,-0.036,27
-0.036,-0.034,19
-0.034,-0.032,35
-0.032,-0.03,32
-0.03,-0.028,29
-0.028,-0.026,44
-0.026,-0.024,17
-0.024,-0.022,12
-0.022,-0.02,27
-0.02,-0.018,46
-0.018,-0.016,24
-0.016,-0.014,26
-0.014,-0.012,18
-0.012,-0.01,26
-0.01,-0.008,23
-0.008,-0.006,22
-0.006,-0.004,18
-0.004,-0.002,33
-0.002,0.0,19
0.0,0.002,17
0.002,0.004,32
0.004,0.006,32
0.006,0.008,31
0.008,0.01,35
0.01,0.012,54
0.012,0.014,36
0.014,0.016,50
0.016,0.018,33
0.018,0.02,31
0.02,0.022,56
0.022,0.024,45
0.024,0.026,34
0.026,0.028,67
0.028,0.03,30
0.03,0.032,59
0.032,0.034,33
0.034,0.036,36
0.036,0.038,35
0.038,0.04,33
0.04,0.042,35
0.042,0.044,32
0.044,0.046,31
0.046,0.048,32
0.048,0.05,49
0.05,0.052,37
0.052,0.054,42
0.054,0.056,36
0.056,0.058,35
0.058,0.06,20
0.06,0.062,34
0.062,0.064,19
0.064,0.066,33
0.066,0.068,36
0.068,0.07,28
0.07,0.072,31
0.072,0.074,34
0.074,0.076,37
0.076,0.078,18
0.078,0.08,20
0.08,0.082,35
0.082,0.084,23
0.084,0.086,23
0.086,0.088,45
0.088,0.09,28
0.09,0.092,20
0.092,0.094,31
0.094,0.096,30
0.096,0.098,25
0.098,0.1,20
0.1,0.102,37
0.102,0.104,16
0.104,0.106,34
0.106,0.108,37
0.108,0.11,33
0.11,0.112,16
0.112,0.114,37
0.114,0.116,21
0.116,0.118,25
0.118,0.12,13
0.12,0.122,14
0.122,0.124,15
0.124,0.126,28
0.126,0.128,24
0.128,0.13,30
0.13,0.132,36
0.132,0.134,29
0.134,0.136,29
0.136,0.138,26
0.138,0.14,32
0.14,0.142,29
0.142,0.144,40
0.144,0.146,49
0.146,0.148,37
0.148,0.15,36
0.15,0.152,49
0.152,0.154,53
0.154,0.156,68
0.156,0.158,82
0.158,0.16,75
0.16,0.162,107
0.162,0.164,107
0.164,0.166,150
0.166,0.168,159
0.168,0.17,198
0.17,0.172,159
0.172,0.174,145
0.174,0.176,108
0.176,0.178,136
0.178,0.18,113
0.18,0.182,115
0.182,0.184,140
0.184,0.186,168
0.186,0.188,141
0.188,0.19,111
0.19,0.192,96
0.192,0.194,100
0.194,0.196,84
0.196,0.198,56
0.198,0.2,91
0.2,0.202,107
0.202,0.204,105
0.204,0.206,95
0.206,0.208,96
0.208,0.21,109
0.21,0.212,111
0.212,0.214,131
0.214,0.216,152
0.216,0.218,135
0.218,0.22,133
0.22,0.222,105
0.222,0.224,89
0.224,0.226,65
0.226,0.228,46
0.228,0.23,32
0.23,0.232,35
0.232,0.234,44
0.234,0.236,44
0.236,0.238,64
0.238,0.24,52
0.24,0.242,56
0.242,0.244,52
0.244,0.246,53
0.246,0.248,69
0.248,0.25,74
0.25,0.252,53
0.252,0.254,69
0.254,0.256,51
0.256,0.258,39
0.258,0.26,45
0.26,0.262,55
0.262,0.264,47
0.264,0.266,35
0.266,0.268,25
0.268,0.27,27
0.27,0.272,23
0.272,0.274,24
0.274,0.276,17
0.276,0.278,41
0.278,0.28,26
0.28,0.282,36
0.282,0.284,24
0.284,0.286,19
0.286,0.288,27
0.288,0.29,15
0.29,0.292,19
0.292,0.294,21
0.294,0.296,38
0.296,0.298,14
0.298,0.3,22
0.3,0.302,29
0.302,0.304,12
0.304,0.306,23
0.306,0.308,23
0.308,0.31,35
0.31,0.312,35
0.312,0.314,38
0.314,0.316,25
0.316,0.318,33
0.318,0.32,37
0.32,0.322,25
0.322,0.324,18
0.324,0.326,23
0.326,0.328,20
0.328,0.33,20
0.33,0.332,20
0.332,0.334,22
0.334,0.336,19
0.336,0.338,16
0.338,0.34,20
0.34,0.342,30
0.342,0.344,20
0.344,0.346,21
0.346,0.348,18
0.348,0.35,38
0.35,0.352,26
0.352,0.354,16
0.354,0.356,28
0.356,0.358,19
0.358,0.36,18
0.36,0.362,37
0.362,0.364,13
0.364,0.366,25
0.366,0.368,30
0.368,0.37,23
0.37,0.372,17
0.372,0.374,24
0.374,0.376,17
0.376,0.378,16
0.378,0.38,38
0.38,0.382,14
0.382,0.384,15
0.384,0.386,15
0.386,0.388,16
0.388,0.39,22
0.39,0.392,35
0.392,0.394,35
0.394,0.396,27
0.396,0.398,18
0.398,0.4,20
0.4,0.402,19
0.402,0.404,17
0.404,0.406,18
0.406,0.408,27
0.408,0.41,16
0.41,0.412,30
0.412,0.414,29
0.414,0.416,15
0.416,0.418,24
0.418,0.42,30
0.42,0.422,17
0.422,0.424,30
0.424,0.426,27
0.426,0.428,25
0.428,0.43,31
0.43,0.432,19
0.432,0.434,23
0.434,0.436,26
0.436,0.438,19
0.438,0.44,25
0.44,0.442,27
0.442,0.444,9
0.444,0.446,12
0.446,0.448,18
0.448,0.45,28
0.45,0.452,24
0.452,0.454,22
0.454,0.456,8
0.456,0.458,31
0.458,0.46,11
0.46,0.462,18
0.462,0.464,23
0.464,0.466,20
0.466,0.468,26
0.468,0.47,18
0.47,0.472,8
0.472,0.474,24
0.474,0.476,22
0.476,0.478,20
0.478,0.48,24
0.48,0.482,27
0.482,0.484,23
0.484,0.486,16
0.486,0.488,28
0.488,0.49,19
0.49,0.492,26
0.492,0.494,43
0.494,0.496,31
0.496,0.498,15
0.498,0.5,19
0.5,0.502,28
0.502,0.504,28
0.504,0.506,26
0.506,0.508,21
0.508,0.51,21
0.51,0.512,20
0.512,0.514,22
0.514,0.516,18
0.516,0.518,21
0.518,0.52,28
0.52,0.522,15
0.522,0.524,19
0.524,0.526,29
0.526,0.528,8
0.528,0.53,25
0.53,0.532,27
0.532,0.534,13
0.534,0.536,25
0.536,0.538,21
0.538,0.54,30
0.54,0.542,10
0.542,0.544,11
0.544,0.546,16
0.546,0.548,22
0.548,0.55,19
0.55,0.552,13
0.552,0.554,23
0.554,0.556,25
0.556,0.558,16
0.558,0.56,11
0.56,0.562,15
0.562,0.564,20
0.564,0.566,9
0.566,0.568,21
0.568,0.57,7
0.57,0.572,31
0.572,0.574,37
0.574,0.576,20
0.576,0.578,23
0.578,0.58,19
0.58,0.582,8
0.582,0.584,23
0.584,0.586,37
0.586,0.588,19
0.588,0.59,29
0.59,0.592,15
0.592,0.594,19
0.594,0.596,19
0.596,0.598,25
0.598,0.6,26
0.6,0.602,19
0.602,0.604,13
0.604,0.606,24
0.606,0.608,34
0.608,0.61,22
0.61,0.612,13
0.612,0.614,14
0.614,0.616,25
0.616,0.618,19
0.618,0.62,22
0.62,0.622,11
0.622,0.624,16
0.624,0.626,21
0.626,0.628,14
0.628,0.63,30
0.63,0.632,11
0.632,0.634,20
0.634,0.636,23
0.636,0.638,19
0.638,0.64,32
0.64,0.642,24
0.642,0.644,15
0.644,0.646,16
0.646,0.648,22
0.648,0.65,31
0.65,0.652,25
0.652,0.654,26
0.654,0.656,28
0.656,0.658,10
0.658,0.66,19
0.66,0.662,20
0.662,0.664,17
0.664,0.666,24
0.666,0.668,19
0.668,0.67,28
0.67,0.672,15
0.672,0.674,10
0.674,0.676,23
0.676,0.678,42
0.678,0.68,39
0.68,0.682,27
0.682,0.684,16
0.684,0.686,15
0.686,0.688,30
0.688,0.69,33
0.69,0.692,42
0.692,0.694,15
0.694,0.696,25
0.696,0.698,11
0.698,0.7,26
0.7,0.702,14
0.702,0.704,31
0.704,0.706,14
0.706,0.708,36
0.708,0.71,29
0.71,0.712,35
0.712,0.714,17
0.714,0.716,22
0.716,0.718,13
0.718,0.72,25
0.72,0.722,26
0.722,0.724,10
0.724,0.726,14
0.726,0.728,23
0.728,0.73,27
0.73,0.732,26
0.732,0.734,16
0.734,0.736,20
0.736,0.738,20
0.738,0.74,34
0.74,0.742,37
0.742,0.744,23
0.744,0.746,18
0.746,0.748,18
0.748,0.75,43
0.75,0.752,38
0.752,0.754,21
0.754,0.756,27
0.756,0.758,31
0.758,0.76,26
0.76,0.762,20
0.762,0.764,39
0.764,0.766,18
0.766,0.768,12
0.768,0.77,18
0.77,0.772,37
0.772,0.774,32
0.774,0.776,17
0.776,0.778,24
0.778,0.78,29
0.78,0.782,19
0.782,0.784,16
0.784,0.786,22
0.786,0.788,20
0.788,0.79,21
0.79,0.792,16
0.792,0.794,32
0.794,0.796,29
0.796,0.798,11
0.798,0.8,14
0.8,0.802,15
0.802,0.804,25
0.804,0.806,5
0.806,0.808,15
0.808,0.81,15
0.81,0.812,15
0.812,0.814,28
0.814,0.816,26
0.816,0.818,24
0.818,0.82,20
0.82,0.822,22
0.822,0.824,32
0.824,0.826,19
0.826,0.828,21
0.828,0.83,28
0.83,0.832,35
0.832,0.834,21
0.834,0.836,26
0.836,0.838,13
0.838,0.84,15
0.84,0.842,18
0.842,0.844,12
0.844,0.846,24
0.846,0.848,15
0.848,0.85,18
0.85,0.852,28
0.852,0.854,18
0.854,0.856,9
0.856,0.858,31
0.858,0.86,30
0.86,0.862,22
0.862,0.864,17
0.864,0.866,21
0.866,0.868,24
0.868,0.87,20
0.87,0.872,36
0.872,0.874,16
0.874,0.876,22
0.876,0.878,19
0.878,0.88,27
0.88,0.882,17
0.882,0.884,7
0.884,0.886,17
0.886,0.888,24
0.888,0.89,22
0.89,0.892,21
0.892,0.894,29
0.894,0.896,9
0.896,0.898,19
0.898,0.9,17
0.9,0.902,24
0.902,0.904,17
0.904,0.906,23
0.906,0.908,17
0.908,0.91,15
0.91,0.912,21
0.912,0.914,15
0.914,0.916,33
0.916,0.918,18
0.918,0.92,15
0.92,0.922,12
0.922,0.924,17
0.924,0.926,12
0.926,0.928,16
0.928,0.93,17
0.93,0.932,17
0.932,0.934,31
0.934,0.936,15
0.936,0.938,29
0.938,0.94,20
0.94,0.942,20
0.942,0.944,29
0.944,0.946,12
0.946,0.948,28
0.948,0.95,8
0.95,0.952,19
0.952,0.954,12
0.954,0.956,30
0.956,0.958,21
0.958,0.96,15
0.96,0.962,25
0.962,0.964,19
0.964,0.966,22
0.966,0.968,22
0.968,0.97,27
0.97,0.972,15
0.972,0.974,18
0.974,0.976,23
0.976,0.978,22
0.978,0.98,28
0.98,0.982,15
0.982,0.984,22
0.984,0.986,24
0.986,0.988,14
0.988,0.99,25
0.99,0.992,14
0.992,0.994,15
0.994,0.996,24
0.996,0.998,13
0.998,1.0,14
1.0,1.002,34
1.002,1.004,18
1.004,1.006,13
1.006,1.008,17
1.008,1.01,24
1.01,1.012,17
1.012,1.014,28
1.014,1.016,16
1.016,1.018,24
1.018,1.02,16
1.02,1.022,25
1.022,1.024,25
1.024,1.026,19
1.026,1.028,14
1.028,1.03,13
