tus,erg,typ,adr,dau,det,keV,cal_abc
46670.63888888889,51,0,1,1,1,507.373925,"0.005245, 8.4154, 64.54628"
47083.444444444445,259,0,1,1,1,2595.974725,"0.005245, 8.4154, 64.54628"
47269.166666666664,34,0,1,1,1,356.73310000000004,"0.005245, 8.4154, 64.54628"
47351.13888888889,31,0,1,1,1,330.46412499999997,"0.005245, 8.4154, 64.54628"
50419.63888888889,36,0,1,1,1,374.29820000000007,"0.005245, 8.4154, 64.54628"
51113.61111111111,912,0,1,1,1,12101.888359999999,"0.005245, 8.4154, 64.54628"
51678.444444444445,41,0,1,1,1,418.39452500000004,"0.005245, 8.4154, 64.54628"
52166.86111111111,45,0,1,1,1,453.860405,"0.005245, 8.4154, 64.54628"
52439.13888888889,34,0,1,1,1,356.73310000000004,"0.005245, 8.4154, 64.54628"
53991.63888888889,74,0,1,1,1,716.0075,"0.005245, 8.4154, 64.54628"
54406.5,70,0,1,1,1,679.32478,"0.005245, 8.4154, 64.54628"
54477.194444444445,31,0,1,1,1,330.46412499999997,"0.005245, 8.4154, 64.54628"
55531.36111111111,42,0,1,1,1,427.24526000000003,"0.005245, 8.4154, 64.54628"
57156.27777777778,34,0,1,1,1,356.73310000000004,"0.005245, 8.4154, 64.54628"
57461.166666666664,64,0,1,1,1,624.6154,"0.005245, 8.4154, 64.54628"
57785.36111111111,304,0,1,1,1,3107.5498,"0.005245, 8.4154, 64.54628"
59921.083333333336,125,0,1,1,1,1198.424405,"0.005245, 8.4154, 64.54628"
61163.61111111111,74,0,1,1,1,716.0075,"0.005245, 8.4154, 64.54628"
61260.97222222222,400,0,1,1,1,4269.906279999999,"0.005245, 8.4154, 64.54628"
61739.916666666664,44,0,1,1,1,444.9782,"0.005245, 8.4154, 64.54628"
62282.13888888889,54,0,1,1,1,534.2723,"0.005245, 8.4154, 64.54628"
62315.555555555555,1800,0,1,1,1,32206.066279999995,"0.005245, 8.4154, 64.54628"
62325.305555555555,730,1,1,1,1,9002.84878,"0.005245, 8.4154, 64.54628"
62535.666666666664,45,0,1,1,1,453.860405,"0.005245, 8.4154, 64.54628"
62646.77777777778,1752,0,1,1,1,30907.875559999997,"0.005245, 8.4154, 64.54628"
66473.33333333333,52,0,1,1,1,516.32956,"0.005245, 8.4154, 64.54628"
67792.22222222222,66,0,1,1,1,642.8099,"0.005245, 8.4154, 64.54628"
69977.0,37,0,1,1,1,383.09648500000003,"0.005245, 8.4154, 64.54628"
71579.44444444444,35,0,1,1,1,365.510405,"0.005245, 8.4154, 64.54628"
72031.47222222222,37,0,1,1,1,383.09648500000003,"0.005245, 8.4154, 64.54628"
72236.5,35,0,1,1,1,365.510405,"0.005245, 8.4154, 64.54628"
74594.80555555556,1634,0,1,1,1,27819.2291,"0.005245, 8.4154, 64.54628"
76067.19444444444,27,0,1,1,1,295.585685,"0.005245, 8.4154, 64.54628"
77804.83333333333,33,0,1,1,1,347.96628499999997,"0.005245, 8.4154, 64.54628"
78444.80555555556,1732,0,1,1,1,30374.095959999995,"0.005245, 8.4154, 64.54628"
78886.91666666667,102,0,1,1,1,977.4860600000001,"0.005245, 8.4154, 64.54628"
79051.30555555556,81,0,1,1,1,780.606125,"0.005245, 8.4154, 64.54628"
79820.41666666667,75,0,1,1,1,725.204405,"0.005245, 8.4154, 64.54628"
81319.0,173,0,1,1,1,1677.388085,"0.005245, 8.4154, 64.54628"
83324.47222222222,45,0,1,1,1,453.860405,"0.005245, 8.4154, 64.54628"
84750.22222222222,65,0,1,1,1,633.707405,"0.005245, 8.4154, 64.54628"
85749.55555555556,1756,0,1,1,1,31015.135,"0.005245, 8.4154, 64.54628"
90918.02777777778,390,0,1,1,1,4144.316779999999,"0.005245, 8.4154, 64.54628"
91512.77777777778,80,0,1,1,1,771.34628,"0.005245, 8.4154, 64.54628"
92140.27777777778,2059,0,1,1,1,39627.932725,"0.005245, 8.4154, 64.54628"
92251.97222222222,147,0,1,1,1,1414.949285,"0.005245, 8.4154, 64.54628"
92379.33333333333,1339,0,1,1,1,20736.637525,"0.005245, 8.4154, 64.54628"
93994.19444444444,57,0,1,1,1,561.265085,"0.005245, 8.4154, 64.54628"
94335.61111111111,103,0,1,1,1,986.9766850000001,"0.005245, 8.4154, 64.54628"
95222.16666666667,537,0,1,1,1,6096.111484999999,"0.005245, 8.4154, 64.54628"
98418.33333333333,295,0,1,1,1,3003.535405,"0.005245, 8.4154, 64.54628"
100160.63888888889,45,0,1,1,1,453.860405,"0.005245, 8.4154, 64.54628"
100711.86111111111,1732,0,1,1,1,30374.095959999995,"0.005245, 8.4154, 64.54628"
102520.30555555556,55,0,1,1,1,543.259405,"0.005245, 8.4154, 64.54628"
104024.38888888889,277,0,1,1,1,2798.055685,"0.005245, 8.4154, 64.54628"
107208.27777777778,25,0,1,1,1,278.20940499999995,"0.005245, 8.4154, 64.54628"
108153.41666666667,32,0,1,1,1,339.20996,"0.005245, 8.4154, 64.54628"
112243.19444444444,168,0,1,1,1,1626.36836,"0.005245, 8.4154, 64.54628"
113574.61111111111,67,0,1,1,1,651.9228850000001,"0.005245, 8.4154, 64.54628"
114638.22222222222,209,0,1,1,1,2052.471725,"0.005245, 8.4154, 64.54628"
114876.41666666667,993,0,1,1,1,13592.865485,"0.005245, 8.4154, 64.54628"
116848.44444444444,85,0,1,1,1,817.750405,"0.005245, 8.4154, 64.54628"
117063.94444444444,145,0,1,1,1,1395.055405,"0.005245, 8.4154, 64.54628"
119900.86111111111,55,0,1,1,1,543.259405,"0.005245, 8.4154, 64.54628"
121796.77777777778,84,0,1,1,1,808.4486,"0.005245, 8.4154, 64.54628"
122666.61111111111,35,0,1,1,1,365.510405,"0.005245, 8.4154, 64.54628"
123354.13888888889,41,0,1,1,1,418.39452500000004,"0.005245, 8.4154, 64.54628"
125559.41666666667,1853,0,1,1,1,33667.561685,"0.005245, 8.4154, 64.54628"
126468.94444444444,1745,0,1,1,1,30720.575405,"0.005245, 8.4154, 64.54628"
127436.80555555556,1243,0,1,1,1,18628.670485,"0.005245, 8.4154, 64.54628"
128044.08333333333,21,0,1,1,1,243.58272499999998,"0.005245, 8.4154, 64.54628"
128649.25,101,0,1,1,1,968.005925,"0.005245, 8.4154, 64.54628"
128811.44444444444,431,0,1,1,1,4665.900124999999,"0.005245, 8.4154, 64.54628"
129165.88888888889,41,0,1,1,1,418.39452500000004,"0.005245, 8.4154, 64.54628"
131817.41666666666,52,0,1,1,1,516.32956,"0.005245, 8.4154, 64.54628"
132041.38888888888,37,0,1,1,1,383.09648500000003,"0.005245, 8.4154, 64.54628"
134412.47222222222,30,0,1,1,1,321.72878000000003,"0.005245, 8.4154, 64.54628"
135279.05555555556,108,0,1,1,1,1034.58716,"0.005245, 8.4154, 64.54628"
135797.80555555556,151,0,1,1,1,1454.8629250000001,"0.005245, 8.4154, 64.54628"
136244.94444444444,1808,0,1,1,1,32424.78116,"0.005245, 8.4154, 64.54628"
137596.91666666666,82,0,1,1,1,789.8764600000001,"0.005245, 8.4154, 64.54628"
138038.66666666666,27,0,1,1,1,295.585685,"0.005245, 8.4154, 64.54628"
138053.72222222222,151,0,1,1,1,1454.8629250000001,"0.005245, 8.4154, 64.54628"
138719.91666666666,27,0,1,1,1,295.585685,"0.005245, 8.4154, 64.54628"
139526.72222222222,210,0,1,1,1,2063.0847799999997,"0.005245, 8.4154, 64.54628"
139560.97222222222,887,0,1,1,1,11655.609484999999,"0.005245, 8.4154, 64.54628"
141031.77777777778,1180,0,1,1,1,17297.85628,"0.005245, 8.4154, 64.54628"
141664.11111111112,104,0,1,1,1,996.4778,"0.005245, 8.4154, 64.54628"
142274.47222222222,768,0,1,1,1,9621.20036,"0.005245, 8.4154, 64.54628"
142286.36111111112,1264,0,1,1,1,19081.527399999995,"0.005245, 8.4154, 64.54628"
142934.47222222222,30,0,1,1,1,321.72878000000003,"0.005245, 8.4154, 64.54628"
143442.33333333334,22,0,1,1,1,252.22366,"0.005245, 8.4154, 64.54628"
143752.22222222222,1176,0,1,1,1,17214.765799999997,"0.005245, 8.4154, 64.54628"
143947.91666666666,103,0,1,1,1,986.9766850000001,"0.005245, 8.4154, 64.54628"
144706.91666666666,78,0,1,1,1,752.85806,"0.005245, 8.4154, 64.54628"
148433.88888888888,1505,0,1,1,1,24609.779404999997,"0.005245, 8.4154, 64.54628"
151143.83333333334,29,0,1,1,1,313.003925,"0.005245, 8.4154, 64.54628"
151500.30555555556,145,0,1,1,1,1395.055405,"0.005245, 8.4154, 64.54628"
151697.91666666666,1644,0,1,1,1,28075.314199999997,"0.005245, 8.4154, 64.54628"
152854.25,184,0,1,1,1,1790.5546000000002,"0.005245, 8.4154, 64.54628"
153722.72222222222,34,0,1,1,1,356.73310000000004,"0.005245, 8.4154, 64.54628"
154164.38888888888,1740,0,1,1,1,30587.104279999996,"0.005245, 8.4154, 64.54628"
155625.38888888888,39,0,1,1,1,400.72452499999997,"0.005245, 8.4154, 64.54628"
155645.86111111112,46,0,1,1,1,462.7531,"0.005245, 8.4154, 64.54628"
155784.11111111112,273,0,1,1,1,2752.8550849999997,"0.005245, 8.4154, 64.54628"
155891.69444444444,1810,0,1,1,1,32479.564779999997,"0.005245, 8.4154, 64.54628"
158774.63888888888,98,0,1,1,1,939.62846,"0.005245, 8.4154, 64.54628"
160912.36111111112,63,0,1,1,1,615.533885,"0.005245, 8.4154, 64.54628"
161946.5,1677,0,1,1,1,28927.837684999995,"0.005245, 8.4154, 64.54628"
162680.52777777778,1808,0,1,1,1,32424.78116,"0.005245, 8.4154, 64.54628"
164541.91666666666,638,0,1,1,1,7568.51726,"0.005245, 8.4154, 64.54628"
166565.30555555556,129,0,1,1,1,1237.414925,"0.005245, 8.4154, 64.54628"
167143.88888888888,35,0,1,1,1,365.510405,"0.005245, 8.4154, 64.54628"
167578.5,1806,0,1,1,1,32370.0395,"0.005245, 8.4154, 64.54628"
167761.52777777778,171,0,1,1,1,1656.948725,"0.005245, 8.4154, 64.54628"
169069.08333333334,22,0,1,1,1,252.22366,"0.005245, 8.4154, 64.54628"
172142.05555555556,1809,0,1,1,1,32452.167724999996,"0.005245, 8.4154, 64.54628"
173161.5,71,0,1,1,1,688.4797249999999,"0.005245, 8.4154, 64.54628"
173455.66666666666,1793,0,1,1,1,32015.241485,"0.005245, 8.4154, 64.54628"
173700.38888888888,291,0,1,1,1,2957.579525,"0.005245, 8.4154, 64.54628"
176815.36111111112,37,0,1,1,1,383.09648500000003,"0.005245, 8.4154, 64.54628"
177280.44444444444,59,0,1,1,1,579.312725,"0.005245, 8.4154, 64.54628"
180544.88888888888,41,0,1,1,1,418.39452500000004,"0.005245, 8.4154, 64.54628"
181380.5,1087,0,1,1,1,15409.415485,"0.005245, 8.4154, 64.54628"
183889.38888888888,67,0,1,1,1,651.9228850000001,"0.005245, 8.4154, 64.54628"
185226.88888888888,36,0,1,1,1,374.29820000000007,"0.005245, 8.4154, 64.54628"
187142.44444444444,43,0,1,1,1,436.106485,"0.005245, 8.4154, 64.54628"
188133.27777777778,1698,0,1,1,1,29476.30046,"0.005245, 8.4154, 64.54628"
188357.94444444444,170,0,1,1,1,1646.74478,"0.005245, 8.4154, 64.54628"
188990.41666666666,36,0,1,1,1,374.29820000000007,"0.005245, 8.4154, 64.54628"
190584.08333333334,24,0,1,1,1,269.53700000000003,"0.005245, 8.4154, 64.54628"
191876.47222222222,34,0,1,1,1,356.73310000000004,"0.005245, 8.4154, 64.54628"
195041.88888888888,32,0,1,1,1,339.20996,"0.005245, 8.4154, 64.54628"
196379.19444444444,36,0,1,1,1,374.29820000000007,"0.005245, 8.4154, 64.54628"
196460.44444444444,53,0,1,1,1,525.295685,"0.005245, 8.4154, 64.54628"
197728.41666666666,32,0,1,1,1,339.20996,"0.005245, 8.4154, 64.54628"
199179.55555555556,29,0,1,1,1,313.003925,"0.005245, 8.4154, 64.54628"
201717.94444444444,589,0,1,1,1,6840.8175249999995,"0.005245, 8.4154, 64.54628"
202880.16666666666,153,0,1,1,1,1474.882685,"0.005245, 8.4154, 64.54628"
202944.5,86,0,1,1,1,827.0627,"0.005245, 8.4154, 64.54628"
203331.44444444444,147,0,1,1,1,1414.949285,"0.005245, 8.4154, 64.54628"
203492.69444444444,1749,0,1,1,1,30827.541125,"0.005245, 8.4154, 64.54628"
205052.02777777778,128,0,1,1,1,1227.65156,"0.005245, 8.4154, 64.54628"
206641.44444444444,451,0,1,1,1,4926.729925,"0.005245, 8.4154, 64.54628"
207990.08333333334,117,0,1,1,1,1120.946885,"0.005245, 8.4154, 64.54628"
210058.66666666666,81,0,1,1,1,780.606125,"0.005245, 8.4154, 64.54628"
210099.75,133,0,1,1,1,1276.573285,"0.005245, 8.4154, 64.54628"
210273.33333333334,1702,0,1,1,1,29581.294059999997,"0.005245, 8.4154, 64.54628"
210404.41666666666,1830,0,1,1,1,33029.70878,"0.005245, 8.4154, 64.54628"
220715.52777777778,114,0,1,1,1,1092.0659,"0.005245, 8.4154, 64.54628"
223118.88888888888,53,0,1,1,1,525.295685,"0.005245, 8.4154, 64.54628"
223623.52777777778,22,0,1,1,1,252.22366,"0.005245, 8.4154, 64.54628"
236064.44444444444,61,0,1,1,1,597.402325,"0.005245, 8.4154, 64.54628"
238109.41666666666,34,0,1,1,1,356.73310000000004,"0.005245, 8.4154, 64.54628"
242450.61111111112,87,0,1,1,1,836.385485,"0.005245, 8.4154, 64.54628"
243399.63888888888,82,0,1,1,1,789.8764600000001,"0.005245, 8.4154, 64.54628"
243970.66666666666,65,0,1,1,1,633.707405,"0.005245, 8.4154, 64.54628"
244146.11111111112,131,0,1,1,1,1256.973125,"0.005245, 8.4154, 64.54628"
244492.94444444444,339,0,1,1,1,3520.127525,"0.005245, 8.4154, 64.54628"
245048.69444444444,70,0,1,1,1,679.32478,"0.005245, 8.4154, 64.54628"
247282.88888888888,32,0,1,1,1,339.20996,"0.005245, 8.4154, 64.54628"
247838.47222222222,418,0,1,1,1,4498.61086,"0.005245, 8.4154, 64.54628"
248042.27777777778,1682,0,1,1,1,29058.004459999996,"0.005245, 8.4154, 64.54628"
249048.69444444444,68,0,1,1,1,661.04636,"0.005245, 8.4154, 64.54628"
249678.30555555556,205,0,1,1,1,2010.124405,"0.005245, 8.4154, 64.54628"
250313.91666666666,1747,0,1,1,1,30774.037284999995,"0.005245, 8.4154, 64.54628"
252176.72222222222,601,0,1,1,1,7016.700924999999,"0.005245, 8.4154, 64.54628"
253293.05555555556,22,0,1,1,1,252.22366,"0.005245, 8.4154, 64.54628"
253612.77777777778,266,0,1,1,1,2674.1579,"0.005245, 8.4154, 64.54628"
254141.69444444444,1344,0,1,1,1,20849.0762,"0.005245, 8.4154, 64.54628"
255538.47222222222,135,0,1,1,1,1296.215405,"0.005245, 8.4154, 64.54628"
255781.44444444444,126,0,1,1,1,1208.1563,"0.005245, 8.4154, 64.54628"
256597.47222222222,65,0,1,1,1,633.707405,"0.005245, 8.4154, 64.54628"
256728.72222222222,25,0,1,1,1,278.20940499999995,"0.005245, 8.4154, 64.54628"
256731.66666666666,169,0,1,1,1,1636.5513250000001,"0.005245, 8.4154, 64.54628"
259503.94444444444,27,0,1,1,1,295.585685,"0.005245, 8.4154, 64.54628"
261111.38888888888,88,0,1,1,1,845.71876,"0.005245, 8.4154, 64.54628"
263944.5,1707,0,1,1,1,29712.772084999997,"0.005245, 8.4154, 64.54628"
264577.8611111111,163,0,1,1,1,1575.610885,"0.005245, 8.4154, 64.54628"
264767.77777777775,1705,0,1,1,1,29660.149404999996,"0.005245, 8.4154, 64.54628"
266168.3611111111,30,0,1,1,1,321.72878000000003,"0.005245, 8.4154, 64.54628"
267153.30555555556,34,0,1,1,1,356.73310000000004,"0.005245, 8.4154, 64.54628"
269436.9166666667,1776,0,1,1,1,31553.9498,"0.005245, 8.4154, 64.54628"
270269.47222222225,60,0,1,1,1,588.35228,"0.005245, 8.4154, 64.54628"
270944.47222222225,87,0,1,1,1,836.385485,"0.005245, 8.4154, 64.54628"
272149.1111111111,37,0,1,1,1,383.09648500000003,"0.005245, 8.4154, 64.54628"
272720.77777777775,29,0,1,1,1,313.003925,"0.005245, 8.4154, 64.54628"
275343.3333333333,1024,0,1,1,1,14181.697,"0.005245, 8.4154, 64.54628"
275782.97222222225,34,0,1,1,1,356.73310000000004,"0.005245, 8.4154, 64.54628"
276858.44444444444,1929,0,1,1,1,35814.712925,"0.005245, 8.4154, 64.54628"
279785.6388888889,87,0,1,1,1,836.385485,"0.005245, 8.4154, 64.54628"
283026.9166666667,1674,0,1,1,1,28849.863499999996,"0.005245, 8.4154, 64.54628"
283587.05555555556,57,0,1,1,1,561.265085,"0.005245, 8.4154, 64.54628"
284882.69444444444,390,0,1,1,1,4144.316779999999,"0.005245, 8.4154, 64.54628"
286301.30555555556,1656,0,1,1,1,28384.001,"0.005245, 8.4154, 64.54628"
288041.77777777775,757,0,1,1,1,9440.646085,"0.005245, 8.4154, 64.54628"
294420.9166666667,23,0,1,1,1,260.875085,"0.005245, 8.4154, 64.54628"
294514.1111111111,77,0,1,1,1,743.6296850000001,"0.005245, 8.4154, 64.54628"
294880.19444444444,74,0,1,1,1,716.0075,"0.005245, 8.4154, 64.54628"
294995.47222222225,1749,0,1,1,1,30827.541125,"0.005245, 8.4154, 64.54628"
296200.72222222225,100,0,1,1,1,958.53628,"0.005245, 8.4154, 64.54628"
297403.75,308,0,1,1,1,3154.05116,"0.005245, 8.4154, 64.54628"
298292.44444444444,100,0,1,1,1,958.53628,"0.005245, 8.4154, 64.54628"
300069.80555555556,41,0,1,1,1,418.39452500000004,"0.005245, 8.4154, 64.54628"
300291.94444444444,1769,0,1,1,1,31364.887324999996,"0.005245, 8.4154, 64.54628"
301163.75,277,0,1,1,1,2798.055685,"0.005245, 8.4154, 64.54628"
301696.47222222225,169,0,1,1,1,1636.5513250000001,"0.005245, 8.4154, 64.54628"
302076.1388888889,1806,0,1,1,1,32370.0395,"0.005245, 8.4154, 64.54628"
302080.3333333333,211,1,1,1,1,2073.708325,"0.005245, 8.4154, 64.54628"
302204.02777777775,43,0,1,1,1,436.106485,"0.005245, 8.4154, 64.54628"
302973.3611111111,396,0,1,1,1,4219.544599999999,"0.005245, 8.4154, 64.54628"
303318.8611111111,28,0,1,1,1,304.28956,"0.005245, 8.4154, 64.54628"
304718.05555555556,59,0,1,1,1,579.312725,"0.005245, 8.4154, 64.54628"
306544.3888888889,47,0,1,1,1,471.656285,"0.005245, 8.4154, 64.54628"
308362.94444444444,1622,0,1,1,1,27513.311659999996,"0.005245, 8.4154, 64.54628"
310983.22222222225,40,0,1,1,1,409.55427999999995,"0.005245, 8.4154, 64.54628"
311110.0833333333,141,0,1,1,1,1355.393525,"0.005245, 8.4154, 64.54628"
312214.8333333333,26,0,1,1,1,286.8923,"0.005245, 8.4154, 64.54628"
314613.30555555556,53,0,1,1,1,525.295685,"0.005245, 8.4154, 64.54628"
314849.30555555556,754,0,1,1,1,9391.6243,"0.005245, 8.4154, 64.54628"
317138.97222222225,118,0,1,1,1,1130.59486,"0.005245, 8.4154, 64.54628"
317630.0833333333,1392,0,1,1,1,21941.83076,"0.005245, 8.4154, 64.54628"
318132.75,357,0,1,1,1,3737.3140849999995,"0.005245, 8.4154, 64.54628"
318626.1388888889,92,0,1,1,1,883.1567600000001,"0.005245, 8.4154, 64.54628"
319500.4166666667,695,0,1,1,1,8446.715405,"0.005245, 8.4154, 64.54628"
321598.77777777775,1773,0,1,1,1,31472.860084999997,"0.005245, 8.4154, 64.54628"
324574.52777777775,28,0,1,1,1,304.28956,"0.005245, 8.4154, 64.54628"
327479.1666666667,127,0,1,1,1,1217.898685,"0.005245, 8.4154, 64.54628"
328653.1388888889,1302,0,1,1,1,19912.74206,"0.005245, 8.4154, 64.54628"
328726.8888888889,34,0,1,1,1,356.73310000000004,"0.005245, 8.4154, 64.54628"
331749.02777777775,44,0,1,1,1,444.9782,"0.005245, 8.4154, 64.54628"
335207.77777777775,1804,0,1,1,1,32315.339799999998,"0.005245, 8.4154, 64.54628"
335446.5833333333,300,0,1,1,1,3061.21628,"0.005245, 8.4154, 64.54628"
335846.8333333333,36,0,1,1,1,374.29820000000007,"0.005245, 8.4154, 64.54628"
336702.25,994,0,1,1,1,13611.7027,"0.005245, 8.4154, 64.54628"
343591.02777777775,1834,0,1,1,1,33140.24110000001,"0.005245, 8.4154, 64.54628"
343614.27777777775,81,0,1,1,1,780.606125,"0.005245, 8.4154, 64.54628"
344308.55555555556,44,0,1,1,1,444.9782,"0.005245, 8.4154, 64.54628"
346628.9166666667,32,0,1,1,1,339.20996,"0.005245, 8.4154, 64.54628"
348909.97222222225,48,0,1,1,1,480.56996000000004,"0.005245, 8.4154, 64.54628"
349176.1666666667,117,0,1,1,1,1120.946885,"0.005245, 8.4154, 64.54628"
349865.8888888889,102,0,1,1,1,977.4860600000001,"0.005245, 8.4154, 64.54628"
350851.77777777775,27,0,1,1,1,295.585685,"0.005245, 8.4154, 64.54628"
351076.19444444444,339,0,1,1,1,3520.127525,"0.005245, 8.4154, 64.54628"
351262.8611111111,1839,0,1,1,1,33278.642525,"0.005245, 8.4154, 64.54628"
353618.0833333333,509,0,1,1,1,5706.864725,"0.005245, 8.4154, 64.54628"
356735.47222222225,52,0,1,1,1,516.32956,"0.005245, 8.4154, 64.54628"
360192.02777777775,21,0,1,1,1,243.58272499999998,"0.005245, 8.4154, 64.54628"
362990.25,1741,0,1,1,1,30613.777524999998,"0.005245, 8.4154, 64.54628"
363829.0833333333,24,0,1,1,1,269.53700000000003,"0.005245, 8.4154, 64.54628"
368580.5833333333,177,0,1,1,1,1718.3926849999998,"0.005245, 8.4154, 64.54628"
368750.22222222225,85,0,1,1,1,817.750405,"0.005245, 8.4154, 64.54628"
369996.80555555556,25,0,1,1,1,278.20940499999995,"0.005245, 8.4154, 64.54628"
371910.05555555556,111,0,1,1,1,1063.279325,"0.005245, 8.4154, 64.54628"
372871.6666666667,1821,0,1,1,1,32781.624725,"0.005245, 8.4154, 64.54628"
373073.8888888889,165,0,1,1,1,1595.8824049999998,"0.005245, 8.4154, 64.54628"
375505.0,32,0,1,1,1,339.20996,"0.005245, 8.4154, 64.54628"
377626.97222222225,1681,0,1,1,1,29031.950125,"0.005245, 8.4154, 64.54628"
378069.3611111111,50,0,1,1,1,498.42877999999996,"0.005245, 8.4154, 64.54628"
381102.69444444444,31,0,1,1,1,330.46412499999997,"0.005245, 8.4154, 64.54628"
381666.8888888889,239,0,1,1,1,2375.426525,"0.005245, 8.4154, 64.54628"
382566.1111111111,1687,0,1,1,1,29188.433484999998,"0.005245, 8.4154, 64.54628"
383761.44444444444,44,0,1,1,1,444.9782,"0.005245, 8.4154, 64.54628"
384597.55555555556,29,0,1,1,1,313.003925,"0.005245, 8.4154, 64.54628"
385652.25,39,0,1,1,1,400.72452499999997,"0.005245, 8.4154, 64.54628"
387840.97222222225,187,0,1,1,1,1821.638485,"0.005245, 8.4154, 64.54628"
388290.3611111111,1534,0,1,1,1,25316.073099999998,"0.005245, 8.4154, 64.54628"
389317.6111111111,390,0,1,1,1,4144.316779999999,"0.005245, 8.4154, 64.54628"
389370.75,23,0,1,1,1,260.875085,"0.005245, 8.4154, 64.54628"
389516.0833333333,28,0,1,1,1,304.28956,"0.005245, 8.4154, 64.54628"
390374.94444444444,21,0,1,1,1,243.58272499999998,"0.005245, 8.4154, 64.54628"
394063.0833333333,66,0,1,1,1,642.8099,"0.005245, 8.4154, 64.54628"
396893.3333333333,407,0,1,1,1,4358.443084999999,"0.005245, 8.4154, 64.54628"
397294.55555555556,32,0,1,1,1,339.20996,"0.005245, 8.4154, 64.54628"
397969.8333333333,53,0,1,1,1,525.295685,"0.005245, 8.4154, 64.54628"
398166.5833333333,27,0,1,1,1,295.585685,"0.005245, 8.4154, 64.54628"
398481.9166666667,151,0,1,1,1,1454.8629250000001,"0.005245, 8.4154, 64.54628"
398742.3888888889,35,0,1,1,1,365.510405,"0.005245, 8.4154, 64.54628"
400889.8333333333,44,0,1,1,1,444.9782,"0.005245, 8.4154, 64.54628"
403204.05555555556,267,0,1,1,1,2685.368885,"0.005245, 8.4154, 64.54628"
403293.4166666667,49,0,1,1,1,489.49412500000005,"0.005245, 8.4154, 64.54628"
405622.6388888889,21,0,1,1,1,243.58272499999998,"0.005245, 8.4154, 64.54628"
406245.05555555556,511,0,1,1,1,5734.3953249999995,"0.005245, 8.4154, 64.54628"
407001.5,922,0,1,1,1,12282.23566,"0.005245, 8.4154, 64.54628"
408274.5833333333,406,0,1,1,1,4345.763499999999,"0.005245, 8.4154, 64.54628"
409395.8611111111,1105,0,1,1,1,15767.839405,"0.005245, 8.4154, 64.54628"
411621.44444444444,203,0,1,1,1,1989.013685,"0.005245, 8.4154, 64.54628"
413239.8611111111,644,0,1,1,1,7659.3542,"0.005245, 8.4154, 64.54628"
416719.77777777775,190,0,1,1,1,1852.8167799999999,"0.005245, 8.4154, 64.54628"
417168.8888888889,24,0,1,1,1,269.53700000000003,"0.005245, 8.4154, 64.54628"
417813.22222222225,1573,0,1,1,1,26279.826084999997,"0.005245, 8.4154, 64.54628"
418057.22222222225,1737,0,1,1,1,30507.147484999998,"0.005245, 8.4154, 64.54628"
419997.9166666667,42,0,1,1,1,427.24526000000003,"0.005245, 8.4154, 64.54628"
422251.69444444444,165,0,1,1,1,1595.8824049999998,"0.005245, 8.4154, 64.54628"
425274.9166666667,39,0,1,1,1,400.72452499999997,"0.005245, 8.4154, 64.54628"
426420.72222222225,38,0,1,1,1,391.90526,"0.005245, 8.4154, 64.54628"
426812.6666666667,224,0,1,1,1,2212.7690000000002,"0.005245, 8.4154, 64.54628"
427205.3611111111,1729,0,1,1,1,30294.390924999996,"0.005245, 8.4154, 64.54628"
429202.0833333333,51,0,1,1,1,507.373925,"0.005245, 8.4154, 64.54628"
430340.97222222225,100,0,1,1,1,958.53628,"0.005245, 8.4154, 64.54628"
430551.1388888889,378,0,1,1,1,3994.99406,"0.005245, 8.4154, 64.54628"
433104.55555555556,31,0,1,1,1,330.46412499999997,"0.005245, 8.4154, 64.54628"
433105.47222222225,1762,1,1,1,1,31176.338859999996,"0.005245, 8.4154, 64.54628"
433736.1111111111,181,0,1,1,1,1759.565125,"0.005245, 8.4154, 64.54628"
434858.4166666667,124,0,1,1,1,1188.7030000000002,"0.005245, 8.4154, 64.54628"
435321.77777777775,49,0,1,1,1,489.49412500000005,"0.005245, 8.4154, 64.54628"
438887.72222222225,73,0,1,1,1,706.821085,"0.005245, 8.4154, 64.54628"
440704.1666666667,157,0,1,1,1,1515.048085,"0.005245, 8.4154, 64.54628"
441550.6111111111,26,0,1,1,1,286.8923,"0.005245, 8.4154, 64.54628"
441755.97222222225,54,0,1,1,1,534.2723,"0.005245, 8.4154, 64.54628"
444960.9166666667,1792,0,1,1,1,31988.022759999996,"0.005245, 8.4154, 64.54628"
445263.6388888889,1719,0,1,1,1,30029.389324999996,"0.005245, 8.4154, 64.54628"
445463.0833333333,25,0,1,1,1,278.20940499999995,"0.005245, 8.4154, 64.54628"
446046.72222222225,679,0,1,1,1,8196.762924999999,"0.005245, 8.4154, 64.54628"
450262.30555555556,1775,0,1,1,1,31526.909405,"0.005245, 8.4154, 64.54628"
450289.8333333333,170,0,1,1,1,1646.74478,"0.005245, 8.4154, 64.54628"
450381.1388888889,134,0,1,1,1,1286.3891,"0.005245, 8.4154, 64.54628"
452140.30555555556,1822,0,1,1,1,32809.14766,"0.005245, 8.4154, 64.54628"
452221.19444444444,39,0,1,1,1,400.72452499999997,"0.005245, 8.4154, 64.54628"
452262.3333333333,26,0,1,1,1,286.8923,"0.005245, 8.4154, 64.54628"
453752.8888888889,1790,0,1,1,1,31933.61678,"0.005245, 8.4154, 64.54628"
